,stage,_target_,data,Dataset,device_id,files,model,Model,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,data.drop,data.name,data.target,data.sample.random_state,data.sample.shuffle,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_dir,files.data_file,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model.library,model.data.drop,model.data.name,model.data.sample.random_state,model.data.sample.shuffle,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.C,model.init.class_weight,model.init.fit_intercept,Condensing Ratio,model.init.max_iter,Metric,model.init.modified,model.init.name,model.init.penalty,model.init.solver,Symmetric,model.init.tol,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss.direction,scorers.log_loss.name,model_layers,Condensing Method
2f28059bb991ac043d31cfc8ea1f5329,train,deckard.base.experiment.Experiment,2f28059bb991ac043d31cfc8ea1f5329,DDoS,cpu,2f28059bb991ac043d31cfc8ea1f5329,2f28059bb991ac043d31cfc8ea1f5329,k-Logistic,2f28059bb991ac043d31cfc8ea1f5329,2f28059bb991ac043d31cfc8ea1f5329,0.9975,0.0863489399808531,cpu,1725761677.9912095,1725761490.6759214,209.54270843,0.523856771075,cpu,1725761490.67432,1725761467.288863,26.22188802,0.2622188802,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,6,True,True,400,100,deckard.base.files.FileConfig,data,f5211c9d85f4c5c1f5df2a3402cd9e33,.pkl,ddos,2f28059bb991ac043d31cfc8ea1f5329,predictions.json,reports/modified//gzip_logistic/100/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,6,True,True,400,100,Label,37.29961492655375,,True,1,1000,LZMA,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,3.428983814058632e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
2d055d86e517100058d742dcbf6735fc,train,deckard.base.experiment.Experiment,2d055d86e517100058d742dcbf6735fc,DDoS,cpu,2d055d86e517100058d742dcbf6735fc,2d055d86e517100058d742dcbf6735fc,k-Logistic,2d055d86e517100058d742dcbf6735fc,2d055d86e517100058d742dcbf6735fc,0.9975,0.0863489399808531,cpu,1725762087.4576004,1725761901.9736495,205.22739827,0.513068495675,cpu,1725761901.9715266,1725761878.0317814,26.6961097,0.266961097,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,6,True,True,400,100,deckard.base.files.FileConfig,data,f5211c9d85f4c5c1f5df2a3402cd9e33,.pkl,ddos,2d055d86e517100058d742dcbf6735fc,predictions.json,reports/modified//gzip_logistic/100/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,6,True,True,400,100,Label,5.401133601844165,,True,1,1000,LZMA,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,5.823673467707028e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
2c970c0ef5a3f50550a9b170f8969956,train,deckard.base.experiment.Experiment,2c970c0ef5a3f50550a9b170f8969956,DDoS,cpu,2c970c0ef5a3f50550a9b170f8969956,2c970c0ef5a3f50550a9b170f8969956,k-Logistic,2c970c0ef5a3f50550a9b170f8969956,2c970c0ef5a3f50550a9b170f8969956,0.9975,0.0863489399808531,cpu,1725759555.2926755,1725759371.2654278,204.09044134,0.51022610335,cpu,1725759371.263499,1725759349.565766,24.08937491,0.2408937491,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,6,True,True,400,100,deckard.base.files.FileConfig,data,f5211c9d85f4c5c1f5df2a3402cd9e33,.pkl,ddos,2c970c0ef5a3f50550a9b170f8969956,predictions.json,reports/modified//gzip_logistic/100/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,6,True,True,400,100,Label,15.346862572208671,,True,1,1000,LZMA,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,3.1363498574695754e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
4d1a819f61701a703ac98d655db01980,train,deckard.base.experiment.Experiment,4d1a819f61701a703ac98d655db01980,DDoS,cpu,4d1a819f61701a703ac98d655db01980,4d1a819f61701a703ac98d655db01980,k-Logistic,4d1a819f61701a703ac98d655db01980,4d1a819f61701a703ac98d655db01980,0.9975,0.0863489399808531,cpu,1725761667.9709008,1725761483.5212092,202.69339228,0.5067334807,cpu,1725761483.518529,1725761462.6602657,23.12403408,0.2312403408,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,6,True,True,400,100,deckard.base.files.FileConfig,data,f5211c9d85f4c5c1f5df2a3402cd9e33,.pkl,ddos,4d1a819f61701a703ac98d655db01980,predictions.json,reports/modified//gzip_logistic/100/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,6,True,True,400,100,Label,63.86599718438947,,True,1,1000,LZMA,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,3.37958728096299e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
2a53bcd23a04fc1e569e7f463e3a92fb,train,deckard.base.experiment.Experiment,2a53bcd23a04fc1e569e7f463e3a92fb,DDoS,cpu,2a53bcd23a04fc1e569e7f463e3a92fb,2a53bcd23a04fc1e569e7f463e3a92fb,k-Logistic,2a53bcd23a04fc1e569e7f463e3a92fb,2a53bcd23a04fc1e569e7f463e3a92fb,0.9975,0.0863489399808531,cpu,1725762091.8972185,1725761902.059189,210.1804739,0.52545118475,cpu,1725761902.0566258,1725761878.0109036,26.67212856,0.2667212856,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,6,True,True,400,100,deckard.base.files.FileConfig,data,f5211c9d85f4c5c1f5df2a3402cd9e33,.pkl,ddos,2a53bcd23a04fc1e569e7f463e3a92fb,predictions.json,reports/modified//gzip_logistic/100/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,6,True,True,400,100,Label,7.300568198734754,,True,1,1000,LZMA,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,5.415951443100629e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
211f9e55584d6f4210f999eb7758e213,train,deckard.base.experiment.Experiment,211f9e55584d6f4210f999eb7758e213,DDoS,cpu,211f9e55584d6f4210f999eb7758e213,211f9e55584d6f4210f999eb7758e213,k-Logistic,211f9e55584d6f4210f999eb7758e213,211f9e55584d6f4210f999eb7758e213,0.9975,0.0863489399808532,cpu,1725758901.568694,1725758754.64213,165.5224135,0.41380603375,cpu,1725758754.6420166,1725758736.118821,20.99774562,0.2099774562,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,5,True,True,400,100,deckard.base.files.FileConfig,data,ec551531d78e6d0f136d80437a1c7a3e,.pkl,ddos,211f9e55584d6f4210f999eb7758e213,predictions.json,reports/modified//gzip_logistic/100/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,5,True,True,400,100,Label,6.30075239940676,,True,1,1000,LZMA,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,1.6192770662832202e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
203bd8eb8c4cc442a3f5688436f06390,train,deckard.base.experiment.Experiment,203bd8eb8c4cc442a3f5688436f06390,DDoS,cpu,203bd8eb8c4cc442a3f5688436f06390,203bd8eb8c4cc442a3f5688436f06390,k-Logistic,203bd8eb8c4cc442a3f5688436f06390,203bd8eb8c4cc442a3f5688436f06390,0.9825,0.6044345838916644,cpu,1725759343.3152316,1725759154.9583771,208.58648929,0.521466223225,cpu,1725759154.956319,1725759130.9689655,26.72622306,0.2672622306,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,6,True,True,400,100,deckard.base.files.FileConfig,data,f5211c9d85f4c5c1f5df2a3402cd9e33,.pkl,ddos,203bd8eb8c4cc442a3f5688436f06390,predictions.json,reports/modified//gzip_logistic/100/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,6,True,True,400,100,Label,19.615474508253733,,True,1,1000,LZMA,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0801445640229891,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
1c24c05d0cecc4a76e1f433cfb532cd7,train,deckard.base.experiment.Experiment,1c24c05d0cecc4a76e1f433cfb532cd7,DDoS,cpu,1c24c05d0cecc4a76e1f433cfb532cd7,1c24c05d0cecc4a76e1f433cfb532cd7,k-Logistic,1c24c05d0cecc4a76e1f433cfb532cd7,1c24c05d0cecc4a76e1f433cfb532cd7,0.9975,0.0863489399808532,cpu,1725760882.168342,1725760692.7061949,210.29733902,0.52574334755,cpu,1725760692.7039642,1725760669.162606,26.29417383,0.2629417383,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,5,True,True,400,100,deckard.base.files.FileConfig,data,ec551531d78e6d0f136d80437a1c7a3e,.pkl,ddos,1c24c05d0cecc4a76e1f433cfb532cd7,predictions.json,reports/modified//gzip_logistic/100/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,5,True,True,400,100,Label,2.8530921624268784,,True,1,1000,LZMA,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,3.0279550204845347e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
1ba8f2f645e77d11e1f2db0c18b1050d,train,deckard.base.experiment.Experiment,1ba8f2f645e77d11e1f2db0c18b1050d,DDoS,cpu,1ba8f2f645e77d11e1f2db0c18b1050d,1ba8f2f645e77d11e1f2db0c18b1050d,k-Logistic,1ba8f2f645e77d11e1f2db0c18b1050d,1ba8f2f645e77d11e1f2db0c18b1050d,0.9975,0.0863489399808531,cpu,1725760000.3397603,1725759810.8425517,209.7748983,0.52443724575,cpu,1725759810.840534,1725759787.787633,25.62107253,0.2562107253,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,6,True,True,400,100,deckard.base.files.FileConfig,data,f5211c9d85f4c5c1f5df2a3402cd9e33,.pkl,ddos,1ba8f2f645e77d11e1f2db0c18b1050d,predictions.json,reports/modified//gzip_logistic/100/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,6,True,True,400,100,Label,13.355087444874554,,True,1,1000,LZMA,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,3.7213932468500896e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
1ac4a3e2521757f77735f09ee9ebb8af,train,deckard.base.experiment.Experiment,1ac4a3e2521757f77735f09ee9ebb8af,DDoS,cpu,1ac4a3e2521757f77735f09ee9ebb8af,1ac4a3e2521757f77735f09ee9ebb8af,k-Logistic,1ac4a3e2521757f77735f09ee9ebb8af,1ac4a3e2521757f77735f09ee9ebb8af,0.9975,0.0863489399808531,cpu,1725760438.9901304,1725760251.224528,207.72519434,0.51931298585,cpu,1725760251.221586,1725760228.6384733,25.15809517,0.2515809517,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,6,True,True,400,100,deckard.base.files.FileConfig,data,f5211c9d85f4c5c1f5df2a3402cd9e33,.pkl,ddos,1ac4a3e2521757f77735f09ee9ebb8af,predictions.json,reports/modified//gzip_logistic/100/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,6,True,True,400,100,Label,11.02995587681729,,True,1,1000,LZMA,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,2.0929215815727715e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
19fa1b6e216976f4b0d520a15ef347fd,train,deckard.base.experiment.Experiment,19fa1b6e216976f4b0d520a15ef347fd,DDoS,cpu,19fa1b6e216976f4b0d520a15ef347fd,19fa1b6e216976f4b0d520a15ef347fd,k-Logistic,19fa1b6e216976f4b0d520a15ef347fd,19fa1b6e216976f4b0d520a15ef347fd,0.9975,0.0863489399808531,cpu,1725759776.4258657,1725759589.5705664,206.88569596,0.5172142399,cpu,1725759589.568827,1725759568.4038186,23.55690148,0.2355690148,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,6,True,True,400,100,deckard.base.files.FileConfig,data,f5211c9d85f4c5c1f5df2a3402cd9e33,.pkl,ddos,19fa1b6e216976f4b0d520a15ef347fd,predictions.json,reports/modified//gzip_logistic/100/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,6,True,True,400,100,Label,39.73456794724249,,True,1,1000,LZMA,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,5.272130444219431e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
19cc1f2cc7f968f1ef43513632286377,train,deckard.base.experiment.Experiment,19cc1f2cc7f968f1ef43513632286377,DDoS,cpu,19cc1f2cc7f968f1ef43513632286377,19cc1f2cc7f968f1ef43513632286377,k-Logistic,19cc1f2cc7f968f1ef43513632286377,19cc1f2cc7f968f1ef43513632286377,0.9975,0.0863489399808531,cpu,1725760215.3318942,1725760030.4160285,204.89535004,0.5122383751,cpu,1725760030.4140828,1725760007.2596765,25.809403,0.25809403,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,6,True,True,400,100,deckard.base.files.FileConfig,data,f5211c9d85f4c5c1f5df2a3402cd9e33,.pkl,ddos,19cc1f2cc7f968f1ef43513632286377,predictions.json,reports/modified//gzip_logistic/100/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,6,True,True,400,100,Label,20.01334697644489,,True,1,1000,LZMA,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,7.771458220883252e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
166678f5bfccee4b9ddd66abf343a38f,train,deckard.base.experiment.Experiment,166678f5bfccee4b9ddd66abf343a38f,DDoS,cpu,166678f5bfccee4b9ddd66abf343a38f,166678f5bfccee4b9ddd66abf343a38f,k-Logistic,166678f5bfccee4b9ddd66abf343a38f,166678f5bfccee4b9ddd66abf343a38f,0.9975,0.0863489399808531,cpu,1725759560.827991,1725759371.5928614,208.0927896,0.520231974,cpu,1725759371.590887,1725759349.583671,24.38512469,0.2438512469,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,6,True,True,400,100,deckard.base.files.FileConfig,data,f5211c9d85f4c5c1f5df2a3402cd9e33,.pkl,ddos,166678f5bfccee4b9ddd66abf343a38f,predictions.json,reports/modified//gzip_logistic/100/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,6,True,True,400,100,Label,13.427228516577449,,True,1,1000,LZMA,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,3.564118885309498e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
1399e924987e18823686dd7afcd42a75,train,deckard.base.experiment.Experiment,1399e924987e18823686dd7afcd42a75,DDoS,cpu,1399e924987e18823686dd7afcd42a75,1399e924987e18823686dd7afcd42a75,k-Logistic,1399e924987e18823686dd7afcd42a75,1399e924987e18823686dd7afcd42a75,0.9975,0.0863489399808531,cpu,1725761672.140048,1725761483.0005853,209.01934949,0.522548373725,cpu,1725761483.0001311,1725761462.4839635,22.97250772,0.2297250772,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,6,True,True,400,100,deckard.base.files.FileConfig,data,f5211c9d85f4c5c1f5df2a3402cd9e33,.pkl,ddos,1399e924987e18823686dd7afcd42a75,predictions.json,reports/modified//gzip_logistic/100/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,6,True,True,400,100,Label,18.031911553652588,,True,1,1000,LZMA,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,6.73550285926964e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
0cdcd46559b50ad13caa7640580d3259,train,deckard.base.experiment.Experiment,0cdcd46559b50ad13caa7640580d3259,DDoS,cpu,0cdcd46559b50ad13caa7640580d3259,0cdcd46559b50ad13caa7640580d3259,k-Logistic,0cdcd46559b50ad13caa7640580d3259,0cdcd46559b50ad13caa7640580d3259,0.9275,2.5041012685025352,cpu,1725761736.1503837,1725761689.3949947,47.83364017,0.119584100425,cpu,1725761689.3948596,1725761683.8807871,5.65263638,0.0565263638,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,1,True,True,400,100,deckard.base.files.FileConfig,data,692b4b2b7f577f2d9e02f1d42b0ea19d,.pkl,ddos,0cdcd46559b50ad13caa7640580d3259,predictions.json,reports/modified//gzip_logistic/100/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,1,True,True,400,100,Label,12.130783795099928,,True,1,1000,Jaro-Winkler,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,3.0925641978649195e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
0b5e18b179e2f376c4e44e3511a0446b,train,deckard.base.experiment.Experiment,0b5e18b179e2f376c4e44e3511a0446b,DDoS,cpu,0b5e18b179e2f376c4e44e3511a0446b,0b5e18b179e2f376c4e44e3511a0446b,k-Logistic,0b5e18b179e2f376c4e44e3511a0446b,0b5e18b179e2f376c4e44e3511a0446b,0.9975,0.0863489399808531,cpu,1725759122.8196385,1725758933.347608,211.8285009,0.52957125225,cpu,1725758933.3449442,1725758909.4922268,26.7184618,0.267184618,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,6,True,True,400,100,deckard.base.files.FileConfig,data,f5211c9d85f4c5c1f5df2a3402cd9e33,.pkl,ddos,0b5e18b179e2f376c4e44e3511a0446b,predictions.json,reports/modified//gzip_logistic/100/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,6,True,True,400,100,Label,17.373282310224607,,True,1,1000,LZMA,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,3.873359212061453e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
0632867115df235a98de481cb9911571,train,deckard.base.experiment.Experiment,0632867115df235a98de481cb9911571,DDoS,cpu,0632867115df235a98de481cb9911571,0632867115df235a98de481cb9911571,k-Logistic,0632867115df235a98de481cb9911571,0632867115df235a98de481cb9911571,0.9975,0.0863489399808531,cpu,1725760218.0645947,1725760029.8005836,208.34891866,0.52087229665,cpu,1725760029.7957947,1725760007.238088,25.08103821,0.2508103821,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,6,True,True,400,100,deckard.base.files.FileConfig,data,f5211c9d85f4c5c1f5df2a3402cd9e33,.pkl,ddos,0632867115df235a98de481cb9911571,predictions.json,reports/modified//gzip_logistic/100/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,6,True,True,400,100,Label,26.796076375611623,,True,1,1000,LZMA,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,2.2516477080323525e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
060fd9eae85f2023f38efa88dda897ba,train,deckard.base.experiment.Experiment,060fd9eae85f2023f38efa88dda897ba,DDoS,cpu,060fd9eae85f2023f38efa88dda897ba,060fd9eae85f2023f38efa88dda897ba,k-Logistic,060fd9eae85f2023f38efa88dda897ba,060fd9eae85f2023f38efa88dda897ba,0.9975,0.0863489399808531,cpu,1725761458.0350034,1725761266.514295,211.72330005,0.529308250125,cpu,1725761266.51203,1725761243.123174,26.00438071,0.2600438071,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,6,True,True,400,100,deckard.base.files.FileConfig,data,f5211c9d85f4c5c1f5df2a3402cd9e33,.pkl,ddos,060fd9eae85f2023f38efa88dda897ba,predictions.json,reports/modified//gzip_logistic/100/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,6,True,True,400,100,Label,15.763635742652522,,True,1,1000,LZMA,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,4.648850702930434e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
21b39fb7118a14e17803bf725f9ff95b,train,deckard.base.experiment.Experiment,21b39fb7118a14e17803bf725f9ff95b,DDoS,cpu,21b39fb7118a14e17803bf725f9ff95b,21b39fb7118a14e17803bf725f9ff95b,k-Logistic,21b39fb7118a14e17803bf725f9ff95b,21b39fb7118a14e17803bf725f9ff95b,0.9975,0.0863489399808531,cpu,1725759775.6204984,1725759589.4940703,205.85890822,0.51464727055,cpu,1725759589.4933138,1725759568.44231,23.56461467,0.2356461467,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,6,True,True,400,100,deckard.base.files.FileConfig,data,f5211c9d85f4c5c1f5df2a3402cd9e33,.pkl,ddos,21b39fb7118a14e17803bf725f9ff95b,predictions.json,reports/modified//gzip_logistic/100/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,6,True,True,400,100,Label,36.05973647384528,,True,1,1000,LZMA,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,5.733049029732574e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
913326490cd06cc8239facce3720f3d8,train,deckard.base.experiment.Experiment,913326490cd06cc8239facce3720f3d8,DDoS,cpu,913326490cd06cc8239facce3720f3d8,913326490cd06cc8239facce3720f3d8,k-Logistic,913326490cd06cc8239facce3720f3d8,913326490cd06cc8239facce3720f3d8,0.9975,0.0863489399808531,cpu,1725761874.8165233,1725761709.928405,184.61747218,0.46154368045,cpu,1725761709.9277637,1725761688.8134253,23.6859359,0.236859359,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,6,True,True,400,100,deckard.base.files.FileConfig,data,f5211c9d85f4c5c1f5df2a3402cd9e33,.pkl,ddos,913326490cd06cc8239facce3720f3d8,predictions.json,reports/modified//gzip_logistic/100/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,6,True,True,400,100,Label,13.814951861818471,,True,1,1000,LZMA,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,2.522002103556128e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
512df54125972cae3a3e2162d28f4ff4,train,deckard.base.experiment.Experiment,512df54125972cae3a3e2162d28f4ff4,DDoS,cpu,512df54125972cae3a3e2162d28f4ff4,512df54125972cae3a3e2162d28f4ff4,k-Logistic,512df54125972cae3a3e2162d28f4ff4,512df54125972cae3a3e2162d28f4ff4,0.9975,0.0863489399808531,cpu,1725760225.7546675,1725760036.7013102,212.02375555,0.530059388875,cpu,1725760036.7011805,1725760012.876848,26.73797434,0.2673797434,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,6,True,True,400,100,deckard.base.files.FileConfig,data,f5211c9d85f4c5c1f5df2a3402cd9e33,.pkl,ddos,512df54125972cae3a3e2162d28f4ff4,predictions.json,reports/modified//gzip_logistic/100/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,6,True,True,400,100,Label,26.136438921243208,,True,1,1000,LZMA,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,7.926261694341775e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
51ac3490a2e682c72ccd216499e78231,train,deckard.base.experiment.Experiment,51ac3490a2e682c72ccd216499e78231,DDoS,cpu,51ac3490a2e682c72ccd216499e78231,51ac3490a2e682c72ccd216499e78231,k-Logistic,51ac3490a2e682c72ccd216499e78231,51ac3490a2e682c72ccd216499e78231,0.985,0.5180916408915386,cpu,1725762091.995481,1725761901.6655204,211.12034924,0.5278008731,cpu,1725761901.6634233,1725761878.0545492,26.19012587,0.2619012587,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,8,True,True,400,100,deckard.base.files.FileConfig,data,7a933ba3f2033027553a6ed3ea2df904,.pkl,ddos,51ac3490a2e682c72ccd216499e78231,predictions.json,reports/modified//gzip_logistic/100/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,8,True,True,400,100,Label,20.076105031383857,,True,1,1000,LZMA,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,5.572487600798837e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
