,stage,_target_,data,Dataset,device_id,files,model,Model,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,data.drop,data.name,data.target,data.sample.random_state,data.sample.shuffle,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_dir,files.data_file,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model.library,model.data.drop,model.data.name,model.data.sample.random_state,model.data.sample.shuffle,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.C,model.init.class_weight,model.init.gamma,model.init.kernel,Condensing Ratio,Metric,model.init.modified,model.init.name,Symmetric,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss.direction,scorers.log_loss.name,model_layers,Condensing Method
311412737b4ce6cddaccbf2a961d6018,train,deckard.base.experiment.Experiment,311412737b4ce6cddaccbf2a961d6018,DDoS,cpu,311412737b4ce6cddaccbf2a961d6018,311412737b4ce6cddaccbf2a961d6018,k-SVC,311412737b4ce6cddaccbf2a961d6018,311412737b4ce6cddaccbf2a961d6018,0.5,17.269748016298927,cpu,1725754949.2672093,1725754940.615063,8.82113699,0.022052842475,cpu,1725754940.6149282,1725754940.3292458,0.28517257,0.0142586285,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,6,True,True,400,20,deckard.base.files.FileConfig,data,df45166677a7bb0a6724436b1c3563c9,.pkl,ddos,311412737b4ce6cddaccbf2a961d6018,predictions.json,reports/modified//gzip_svc/20/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,6,True,True,400,20,Label,0.2465099639031413,,auto,precomputed,1,Hamming,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
30105cda6076bc35079c58254f9caf73,train,deckard.base.experiment.Experiment,30105cda6076bc35079c58254f9caf73,DDoS,cpu,30105cda6076bc35079c58254f9caf73,30105cda6076bc35079c58254f9caf73,k-SVC,30105cda6076bc35079c58254f9caf73,30105cda6076bc35079c58254f9caf73,0.6325,12.693186231532197,cpu,1725755272.3912847,1725755264.0437927,8.51283276,0.0212820819,cpu,1725755264.04349,1725755263.7687695,0.27127468,0.013563734,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,4,True,True,400,20,deckard.base.files.FileConfig,data,f0588d372f4af93080b2cf05136f6106,.pkl,ddos,30105cda6076bc35079c58254f9caf73,predictions.json,reports/modified//gzip_svc/20/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,4,True,True,400,20,Label,0.0960317313618766,,auto,precomputed,1,Jaro,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
2fc8a82254a2388455310909e02d7af8,train,deckard.base.experiment.Experiment,2fc8a82254a2388455310909e02d7af8,DDoS,cpu,2fc8a82254a2388455310909e02d7af8,2fc8a82254a2388455310909e02d7af8,k-SVC,2fc8a82254a2388455310909e02d7af8,2fc8a82254a2388455310909e02d7af8,0.7325,9.239310591034704,cpu,1725755494.3453574,1725755486.6622777,7.85684485,0.019642112125,cpu,1725755486.6620247,1725755486.395538,0.26375501,0.0131877505,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,400,20,deckard.base.files.FileConfig,data,bb90e6e1c62a78b40f60177944822a3f,.pkl,ddos,2fc8a82254a2388455310909e02d7af8,predictions.json,reports/modified//gzip_svc/20/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,400,20,Label,0.0179210218547051,,scale,precomputed,1,Jaro-Winkler,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
2a2cb20823a88e17b19a67bdba027ac8,train,deckard.base.experiment.Experiment,2a2cb20823a88e17b19a67bdba027ac8,DDoS,cpu,2a2cb20823a88e17b19a67bdba027ac8,2a2cb20823a88e17b19a67bdba027ac8,k-SVC,2a2cb20823a88e17b19a67bdba027ac8,2a2cb20823a88e17b19a67bdba027ac8,0.5,17.269388197455342,cpu,1725754857.663535,1725754848.9819107,8.86565829,0.022164145725,cpu,1725754848.9817803,1725754848.7163649,0.26611477,0.0133057385,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,8,True,True,400,20,deckard.base.files.FileConfig,data,9a79ea64ae5fe726254c3f3ec9e20f73,.pkl,ddos,2a2cb20823a88e17b19a67bdba027ac8,predictions.json,reports/modified//gzip_svc/20/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,8,True,True,400,20,Label,0.0989649975637257,balanced,scale,rbf,1,Jaro,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
2a0ffd4ebf587a9c4a7efd3306f0ece1,train,deckard.base.experiment.Experiment,2a0ffd4ebf587a9c4a7efd3306f0ece1,DDoS,cpu,2a0ffd4ebf587a9c4a7efd3306f0ece1,2a0ffd4ebf587a9c4a7efd3306f0ece1,k-SVC,2a0ffd4ebf587a9c4a7efd3306f0ece1,2a0ffd4ebf587a9c4a7efd3306f0ece1,0.5,17.269388197455342,cpu,1725755587.389361,1725755579.2714412,8.28884541,0.020722113525,cpu,1725755579.271133,1725755579.0037968,0.26621535,0.0133107675,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,8,True,True,400,20,deckard.base.files.FileConfig,data,9a79ea64ae5fe726254c3f3ec9e20f73,.pkl,ddos,2a0ffd4ebf587a9c4a7efd3306f0ece1,predictions.json,reports/modified//gzip_svc/20/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,8,True,True,400,20,Label,243.704868286433,balanced,scale,rbf,1,Jaro,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
295264f690cd16a007ee6fca3df35102,train,deckard.base.experiment.Experiment,295264f690cd16a007ee6fca3df35102,DDoS,cpu,295264f690cd16a007ee6fca3df35102,295264f690cd16a007ee6fca3df35102,k-SVC,295264f690cd16a007ee6fca3df35102,295264f690cd16a007ee6fca3df35102,0.47,18.305575477225567,cpu,1725755272.288604,1725755264.031277,8.42786715,0.021069667875,cpu,1725755264.031167,1725755263.7579987,0.27242175,0.0136210875,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,400,20,deckard.base.files.FileConfig,data,bb90e6e1c62a78b40f60177944822a3f,.pkl,ddos,295264f690cd16a007ee6fca3df35102,predictions.json,reports/modified//gzip_svc/20/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,400,20,Label,0.0236199925460914,,scale,rbf,1,Jaro,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
26f02e7bf48067901181e4dc759035c6,train,deckard.base.experiment.Experiment,26f02e7bf48067901181e4dc759035c6,DDoS,cpu,26f02e7bf48067901181e4dc759035c6,26f02e7bf48067901181e4dc759035c6,k-SVC,26f02e7bf48067901181e4dc759035c6,26f02e7bf48067901181e4dc759035c6,0.35,22.45050050774112,cpu,1725755236.716092,1725755228.0131164,8.88894944,0.0222223736,cpu,1725755228.0127976,1725755227.7668765,0.24327081,0.0121635405,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,400,20,deckard.base.files.FileConfig,data,bb90e6e1c62a78b40f60177944822a3f,.pkl,ddos,26f02e7bf48067901181e4dc759035c6,predictions.json,reports/modified//gzip_svc/20/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,400,20,Label,0.0022557486025814,balanced,auto,precomputed,1,Levenshtein,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
246c942bb21249f6436702bb79890333,train,deckard.base.experiment.Experiment,246c942bb21249f6436702bb79890333,DDoS,cpu,246c942bb21249f6436702bb79890333,246c942bb21249f6436702bb79890333,k-SVC,246c942bb21249f6436702bb79890333,246c942bb21249f6436702bb79890333,0.815,6.389787575692279,cpu,1725755272.3635314,1725755264.0496953,8.50118893,0.021252972325,cpu,1725755264.0495682,1725755263.7769194,0.27166832,0.013583416,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,6,True,True,400,20,deckard.base.files.FileConfig,data,df45166677a7bb0a6724436b1c3563c9,.pkl,ddos,246c942bb21249f6436702bb79890333,predictions.json,reports/modified//gzip_svc/20/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,6,True,True,400,20,Label,29.095209178813825,,auto,precomputed,1,Jaro,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
21e05d10e54fa5539de5fe65ad57e3af,train,deckard.base.experiment.Experiment,21e05d10e54fa5539de5fe65ad57e3af,DDoS,cpu,21e05d10e54fa5539de5fe65ad57e3af,21e05d10e54fa5539de5fe65ad57e3af,k-SVC,21e05d10e54fa5539de5fe65ad57e3af,21e05d10e54fa5539de5fe65ad57e3af,0.8225,6.130756747698326,cpu,1725755236.8561096,1725755228.293637,8.75089792,0.0218772448,cpu,1725755228.2933204,1725755228.017521,0.2726857,0.013634285,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,1,True,True,400,20,deckard.base.files.FileConfig,data,a1ad486a4c075c5f5709387902eb959a,.pkl,ddos,21e05d10e54fa5539de5fe65ad57e3af,predictions.json,reports/modified//gzip_svc/20/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,1,True,True,400,20,Label,29.46289309421127,balanced,scale,rbf,1,Hamming,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
20fa6eb0aa0cdd4ba315cccf79fe1967,train,deckard.base.experiment.Experiment,20fa6eb0aa0cdd4ba315cccf79fe1967,DDoS,cpu,20fa6eb0aa0cdd4ba315cccf79fe1967,20fa6eb0aa0cdd4ba315cccf79fe1967,k-SVC,20fa6eb0aa0cdd4ba315cccf79fe1967,20fa6eb0aa0cdd4ba315cccf79fe1967,0.8375,5.612565157128015,cpu,1725754931.6959057,1725754851.0720506,86.94338393,0.217358459825,cpu,1725754851.0717368,1725754848.643856,2.46896551,0.1234482755,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,1,True,True,400,20,deckard.base.files.FileConfig,data,a1ad486a4c075c5f5709387902eb959a,.pkl,ddos,20fa6eb0aa0cdd4ba315cccf79fe1967,predictions.json,reports/modified//gzip_svc/20/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,1,True,True,400,20,Label,0.1715453236265617,balanced,scale,precomputed,1,SeqRatio,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
204feaeeb603e485ab4af0b1125693fe,train,deckard.base.experiment.Experiment,204feaeeb603e485ab4af0b1125693fe,DDoS,cpu,204feaeeb603e485ab4af0b1125693fe,204feaeeb603e485ab4af0b1125693fe,k-SVC,204feaeeb603e485ab4af0b1125693fe,204feaeeb603e485ab4af0b1125693fe,0.89,3.7993433641896193,cpu,1725755686.0452654,1725755664.3803673,24.66510554,0.06166276385,cpu,1725755664.3802214,1725755663.623374,0.83549955,0.0417749775,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,1,True,True,400,20,deckard.base.files.FileConfig,data,a1ad486a4c075c5f5709387902eb959a,.pkl,ddos,204feaeeb603e485ab4af0b1125693fe,predictions.json,reports/modified//gzip_svc/20/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,1,True,True,400,20,Label,10.288987270646423,balanced,auto,rbf,1,LZMA,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
332d9958bcada7201421fe8f03b514f2,train,deckard.base.experiment.Experiment,332d9958bcada7201421fe8f03b514f2,DDoS,cpu,332d9958bcada7201421fe8f03b514f2,332d9958bcada7201421fe8f03b514f2,k-SVC,332d9958bcada7201421fe8f03b514f2,332d9958bcada7201421fe8f03b514f2,0.74,8.980133836509742,cpu,1725755059.4585342,1725755051.2822664,8.34549841,0.020863746025,cpu,1725755051.282138,1725755051.0133626,0.26517973,0.0132589865,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,9,True,True,400,20,deckard.base.files.FileConfig,data,cc4c200c01b6677a5dfa2f1e14851d10,.pkl,ddos,332d9958bcada7201421fe8f03b514f2,predictions.json,reports/modified//gzip_svc/20/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,9,True,True,400,20,Label,0.0148632601525772,,scale,rbf,1,Hamming,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
1fd998c603b04e3bd9fd9c4212839841,train,deckard.base.experiment.Experiment,1fd998c603b04e3bd9fd9c4212839841,DDoS,cpu,1fd998c603b04e3bd9fd9c4212839841,1fd998c603b04e3bd9fd9c4212839841,k-SVC,1fd998c603b04e3bd9fd9c4212839841,1fd998c603b04e3bd9fd9c4212839841,0.9825,0.6044385818788153,cpu,1725755149.2600763,1725755140.037772,9.68521115,0.024213027875,cpu,1725755140.0374775,1725755139.691925,0.3527178,0.01763589,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,400,20,deckard.base.files.FileConfig,data,bb90e6e1c62a78b40f60177944822a3f,.pkl,ddos,1fd998c603b04e3bd9fd9c4212839841,predictions.json,reports/modified//gzip_svc/20/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,400,20,Label,23.28860456201943,,scale,rbf,1,ZSTD,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
1e385c32d696da438f61e648e12af119,train,deckard.base.experiment.Experiment,1e385c32d696da438f61e648e12af119,DDoS,cpu,1e385c32d696da438f61e648e12af119,1e385c32d696da438f61e648e12af119,k-SVC,1e385c32d696da438f61e648e12af119,1e385c32d696da438f61e648e12af119,0.5475,15.628912260324462,cpu,1725755043.3647802,1725755034.7959518,8.74964951,0.021874123775,cpu,1725755034.7958694,1725755034.5066242,0.29049374,0.014524687,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,1,True,True,400,20,deckard.base.files.FileConfig,data,a1ad486a4c075c5f5709387902eb959a,.pkl,ddos,1e385c32d696da438f61e648e12af119,predictions.json,reports/modified//gzip_svc/20/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,1,True,True,400,20,Label,0.0441926524479747,balanced,scale,rbf,1,Hamming,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
1a087ac6a14319dcf1bd02f2da0e942f,train,deckard.base.experiment.Experiment,1a087ac6a14319dcf1bd02f2da0e942f,DDoS,cpu,1a087ac6a14319dcf1bd02f2da0e942f,1a087ac6a14319dcf1bd02f2da0e942f,k-SVC,1a087ac6a14319dcf1bd02f2da0e942f,1a087ac6a14319dcf1bd02f2da0e942f,0.7675,8.030269509803885,cpu,1725754841.3840492,1725754832.9521408,8.61318744,0.0215329686,cpu,1725754832.9519892,1725754832.6726615,0.27593556,0.013796778,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,1,True,True,400,20,deckard.base.files.FileConfig,data,a1ad486a4c075c5f5709387902eb959a,.pkl,ddos,1a087ac6a14319dcf1bd02f2da0e942f,predictions.json,reports/modified//gzip_svc/20/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,1,True,True,400,20,Label,0.0795659738506987,balanced,scale,rbf,1,Levenshtein,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
1640a8837185f0f28478f94e75844bec,train,deckard.base.experiment.Experiment,1640a8837185f0f28478f94e75844bec,DDoS,cpu,1640a8837185f0f28478f94e75844bec,1640a8837185f0f28478f94e75844bec,k-SVC,1640a8837185f0f28478f94e75844bec,1640a8837185f0f28478f94e75844bec,0.0225,33.76203773279169,cpu,1725754950.447415,1725754940.7205248,11.36633995,0.028415849875,cpu,1725754940.7204108,1725754940.329511,0.42788588,0.021394294,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,2,True,True,400,20,deckard.base.files.FileConfig,data,ca7af303f5e7ee74339346e20cc32be1,.pkl,ddos,1640a8837185f0f28478f94e75844bec,predictions.json,reports/modified//gzip_svc/20/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,2,True,True,400,20,Label,3.719146261938279,,auto,precomputed,1,BZ2,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
14a6ae86fbf844279a489fc9eb9fd2f6,train,deckard.base.experiment.Experiment,14a6ae86fbf844279a489fc9eb9fd2f6,DDoS,cpu,14a6ae86fbf844279a489fc9eb9fd2f6,14a6ae86fbf844279a489fc9eb9fd2f6,k-SVC,14a6ae86fbf844279a489fc9eb9fd2f6,14a6ae86fbf844279a489fc9eb9fd2f6,0.5275,16.319651806338317,cpu,1725755043.2791505,1725755034.7929144,8.64384325,0.021609608125,cpu,1725755034.7926292,1725755034.5066812,0.29082814,0.014541407,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,5,True,True,400,20,deckard.base.files.FileConfig,data,ebb8d772b41dd3de755be176f802fecd,.pkl,ddos,14a6ae86fbf844279a489fc9eb9fd2f6,predictions.json,reports/modified//gzip_svc/20/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,5,True,True,400,20,Label,0.0156656689245139,balanced,scale,rbf,1,Hamming,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
12aa526dedae143040678ddf3401156b,train,deckard.base.experiment.Experiment,12aa526dedae143040678ddf3401156b,DDoS,cpu,12aa526dedae143040678ddf3401156b,12aa526dedae143040678ddf3401156b,k-SVC,12aa526dedae143040678ddf3401156b,12aa526dedae143040678ddf3401156b,0.925,2.590416225592604,cpu,1725755273.601221,1725755264.1337783,10.1448101,0.02536202525,cpu,1725755264.1336591,1725755263.7674818,0.37865609,0.0189328045,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,3,True,True,400,20,deckard.base.files.FileConfig,data,bb3beefca13377b8dba11939878aa45b,.pkl,ddos,12aa526dedae143040678ddf3401156b,predictions.json,reports/modified//gzip_svc/20/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,3,True,True,400,20,Label,163.58332980290442,,auto,rbf,1,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
11508780e204efeab039bfa62622108f,train,deckard.base.experiment.Experiment,11508780e204efeab039bfa62622108f,DDoS,cpu,11508780e204efeab039bfa62622108f,11508780e204efeab039bfa62622108f,k-SVC,11508780e204efeab039bfa62622108f,11508780e204efeab039bfa62622108f,0.8525,5.09448151221078,cpu,1725754841.8090105,1725754833.0285535,9.2545576,0.023136394,cpu,1725754833.0283692,1725754832.702701,0.33710436,0.016855218,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,1,True,True,400,20,deckard.base.files.FileConfig,data,a1ad486a4c075c5f5709387902eb959a,.pkl,ddos,11508780e204efeab039bfa62622108f,predictions.json,reports/modified//gzip_svc/20/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,1,True,True,400,20,Label,0.317784906515683,,auto,rbf,1,ZSTD,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
0975c7cf4fe3646bf90225333c278544,train,deckard.base.experiment.Experiment,0975c7cf4fe3646bf90225333c278544,DDoS,cpu,0975c7cf4fe3646bf90225333c278544,0975c7cf4fe3646bf90225333c278544,k-SVC,0975c7cf4fe3646bf90225333c278544,0975c7cf4fe3646bf90225333c278544,0.7,10.36178484198494,cpu,1725755751.4589329,1725755666.3709812,92.45451986,0.23113629965,cpu,1725755666.3708267,1725755663.6102922,2.81066665,0.1405333325,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,4,True,True,400,20,deckard.base.files.FileConfig,data,f0588d372f4af93080b2cf05136f6106,.pkl,ddos,0975c7cf4fe3646bf90225333c278544,predictions.json,reports/modified//gzip_svc/20/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,4,True,True,400,20,Label,0.0889539554344459,balanced,auto,precomputed,1,SeqRatio,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
05615666734d81c24efb457a984fa7b4,train,deckard.base.experiment.Experiment,05615666734d81c24efb457a984fa7b4,DDoS,cpu,05615666734d81c24efb457a984fa7b4,05615666734d81c24efb457a984fa7b4,k-SVC,05615666734d81c24efb457a984fa7b4,05615666734d81c24efb457a984fa7b4,0.04,33.15762313883578,cpu,1725755043.7613237,1725755034.861095,9.31826522,0.02329566305,cpu,1725755034.8608496,1725755034.506577,0.37541297,0.0187706485,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,5,True,True,400,20,deckard.base.files.FileConfig,data,ebb8d772b41dd3de755be176f802fecd,.pkl,ddos,05615666734d81c24efb457a984fa7b4,predictions.json,reports/modified//gzip_svc/20/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,5,True,True,400,20,Label,0.1968889189919224,balanced,scale,precomputed,1,ZSTD,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
052df7bf6c4c3d4a37c5bb68bae88e46,train,deckard.base.experiment.Experiment,052df7bf6c4c3d4a37c5bb68bae88e46,DDoS,cpu,052df7bf6c4c3d4a37c5bb68bae88e46,052df7bf6c4c3d4a37c5bb68bae88e46,k-SVC,052df7bf6c4c3d4a37c5bb68bae88e46,052df7bf6c4c3d4a37c5bb68bae88e46,0.8075,6.648868378525619,cpu,1725755660.7735417,1725755581.2735808,84.47112695,0.211177817375,cpu,1725755581.2734346,1725755578.996207,2.32419391,0.1162096955,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,2,True,True,400,20,deckard.base.files.FileConfig,data,ca7af303f5e7ee74339346e20cc32be1,.pkl,ddos,052df7bf6c4c3d4a37c5bb68bae88e46,predictions.json,reports/modified//gzip_svc/20/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,2,True,True,400,20,Label,2.5523402159639623,balanced,scale,precomputed,1,SeqRatio,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
045dd2ba3ed8b18d06180ac9abd22f1b,train,deckard.base.experiment.Experiment,045dd2ba3ed8b18d06180ac9abd22f1b,DDoS,cpu,045dd2ba3ed8b18d06180ac9abd22f1b,045dd2ba3ed8b18d06180ac9abd22f1b,k-SVC,045dd2ba3ed8b18d06180ac9abd22f1b,045dd2ba3ed8b18d06180ac9abd22f1b,0.205,27.458727032669096,cpu,1725755388.9299867,1725755308.1046576,90.25083308,0.2256270827,cpu,1725755308.10454,1725755305.6933022,2.45346652,0.122673326,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,1,True,True,400,20,deckard.base.files.FileConfig,data,a1ad486a4c075c5f5709387902eb959a,.pkl,ddos,045dd2ba3ed8b18d06180ac9abd22f1b,predictions.json,reports/modified//gzip_svc/20/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,1,True,True,400,20,Label,0.0026461980184467,balanced,auto,rbf,1,SeqRatio,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
01d47e2f847ee926ebb57b855128b297,train,deckard.base.experiment.Experiment,01d47e2f847ee926ebb57b855128b297,DDoS,cpu,01d47e2f847ee926ebb57b855128b297,01d47e2f847ee926ebb57b855128b297,k-SVC,01d47e2f847ee926ebb57b855128b297,01d47e2f847ee926ebb57b855128b297,0.1575,29.09930491847232,cpu,1725755044.2693117,1725755034.871597,10.07455437,0.025186385925,cpu,1725755034.8714406,1725755034.5066383,0.37915363,0.0189576815,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,8,True,True,400,20,deckard.base.files.FileConfig,data,9a79ea64ae5fe726254c3f3ec9e20f73,.pkl,ddos,01d47e2f847ee926ebb57b855128b297,predictions.json,reports/modified//gzip_svc/20/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,8,True,True,400,20,Label,0.9067391461921246,balanced,scale,precomputed,1,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
