,stage,_target_,data,dataset,device_id,files,model,model_name,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,data._target_,data.drop,data.name,data.target,data.sample._target_,data.sample.random_state,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model._target_,model.library,model.data._target_,model.data.drop,model.data.name,model.data.sample._target_,model.data.sample.random_state,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.C,model.init._target_,model.init.class_weight,model.init.distance_matrix,model.init.fit_intercept,model.init.m,model.init.metric,model.init.name,model.init.penalty,model.init.precompute,model.init.sampling_method,model.init.solver,model.init.symmetric,model.init.tol,scorers._target_,scorers.accuracy._target_,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss._target_,scorers.log_loss.direction,scorers.log_loss.name,model_layers
aa63b91937a9a5a8286067494ff35cf5,train,deckard.base.experiment.Experiment,aa63b91937a9a5a8286067494ff35cf5,KDD NSL,cpu,aa63b91937a9a5a8286067494ff35cf5,aa63b91937a9a5a8286067494ff35cf5,k-Logistic,aa63b91937a9a5a8286067494ff35cf5,aa63b91937a9a5a8286067494ff35cf5,0.95,1.726954811694139,cpu,1721585555.950389,1721585548.9230845,8.08956256,0.0808956256,cpu,1721585548.9230292,1721585548.8171735,0.12196344,0.0012196344,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,4,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,aa63b91937a9a5a8286067494ff35cf5,predictions.json,reports/condense/logistic/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,4,True,100,100,label,0.1,deckard.base.model.ModelInitializer,balanced,kdd_nsl/model/bz2/100-100/4.npz,False,0.8133533410350875,BZ2,gzip_classifier.GzipLogisticRegressor,l2,True,Medoid,saga,Asymmetric,0.0001,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
aa55ed1206bf5e3510776dfa38aa1509,train,deckard.base.experiment.Experiment,aa55ed1206bf5e3510776dfa38aa1509,KDD NSL,cpu,aa55ed1206bf5e3510776dfa38aa1509,aa55ed1206bf5e3510776dfa38aa1509,k-Logistic,aa55ed1206bf5e3510776dfa38aa1509,aa55ed1206bf5e3510776dfa38aa1509,0.97,1.0361712878216232,cpu,1721879241.9347498,1721879234.807202,8.30147063,0.0830147063,cpu,1721879234.8071468,1721879234.7045877,0.12228021,0.0012228021,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,2,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,aa55ed1206bf5e3510776dfa38aa1509,predictions.json,reports/condense/logistic/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,2,True,100,100,label,100.0,deckard.base.model.ModelInitializer,balanced,kdd_nsl/model/bz2/100-100/2.npz,True,0.792561947028073,BZ2,gzip_classifier.GzipLogisticRegressor,none,True,Medoid,saga,Asymmetric,0.001,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
aa4ea5b2a24643477dbec8dfbf1b15f9,train,deckard.base.experiment.Experiment,aa4ea5b2a24643477dbec8dfbf1b15f9,KDD NSL,cpu,aa4ea5b2a24643477dbec8dfbf1b15f9,aa4ea5b2a24643477dbec8dfbf1b15f9,k-Logistic,aa4ea5b2a24643477dbec8dfbf1b15f9,aa4ea5b2a24643477dbec8dfbf1b15f9,0.5,17.26978799617044,cpu,1721880139.9979565,1721880124.4575107,16.56507141,0.1656507141,cpu,1721880124.4573927,1721880124.1695647,0.30061604,0.0030061604,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,2,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,aa4ea5b2a24643477dbec8dfbf1b15f9,predictions.json,reports/condense/logistic/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,2,True,100,100,label,0.01,deckard.base.model.ModelInitializer,,kdd_nsl/model/lzma/100-100/2.npz,True,0.6996539940571295,LZMA,gzip_classifier.GzipLogisticRegressor,none,True,Medoid,saga,Asymmetric,0.001,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
aa1dd43553742787145dd81d9a424a21,train,deckard.base.experiment.Experiment,aa1dd43553742787145dd81d9a424a21,KDD NSL,cpu,aa1dd43553742787145dd81d9a424a21,aa1dd43553742787145dd81d9a424a21,k-Logistic,aa1dd43553742787145dd81d9a424a21,aa1dd43553742787145dd81d9a424a21,0.98,0.6907835238725164,cpu,1721880162.5058644,1721880157.279444,5.80573942,0.0580573942,cpu,1721880157.279382,1721880157.1543102,0.14539203,0.0014539203,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,2,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,aa1dd43553742787145dd81d9a424a21,predictions.json,reports/condense/logistic/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,2,True,100,100,label,100.0,deckard.base.model.ModelInitializer,balanced,kdd_nsl/model/bz2/100-100/2.npz,False,0.208474602946863,BZ2,gzip_classifier.GzipLogisticRegressor,l2,True,KNN,saga,Asymmetric,0.0001,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
aa0a1acb379669d3f628b380066ada92,train,deckard.base.experiment.Experiment,aa0a1acb379669d3f628b380066ada92,KDD NSL,cpu,aa0a1acb379669d3f628b380066ada92,aa0a1acb379669d3f628b380066ada92,k-Logistic,aa0a1acb379669d3f628b380066ada92,aa0a1acb379669d3f628b380066ada92,0.98,0.6907915198468184,cpu,1721880599.9836428,1721880593.3442776,7.24759314,0.0724759314,cpu,1721880593.344152,1721880593.2459147,0.11278207,0.0011278207,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,2,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,aa0a1acb379669d3f628b380066ada92,predictions.json,reports/condense/logistic/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,2,True,100,100,label,100.0,deckard.base.model.ModelInitializer,,kdd_nsl/model/bz2/100-100/2.npz,True,0.6798714376779477,BZ2,gzip_classifier.GzipLogisticRegressor,l2,True,Medoid,saga,Asymmetric,0.001,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
aa04349ec387fa7a9e08563947158bb1,train,deckard.base.experiment.Experiment,aa04349ec387fa7a9e08563947158bb1,KDD NSL,cpu,aa04349ec387fa7a9e08563947158bb1,aa04349ec387fa7a9e08563947158bb1,k-Logistic,aa04349ec387fa7a9e08563947158bb1,aa04349ec387fa7a9e08563947158bb1,0.96,1.381551055796428,cpu,1721585627.6882071,1721585620.9352689,7.16303281,0.0716303281,cpu,1721585620.935168,1721585620.8378596,0.11012826,0.0011012826,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,4,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,aa04349ec387fa7a9e08563947158bb1,predictions.json,reports/condense/logistic/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,4,True,100,100,label,1.0,deckard.base.model.ModelInitializer,balanced,kdd_nsl/model/bz2/100-100/4.npz,True,0.5148785805141741,BZ2,gzip_classifier.GzipLogisticRegressor,l2,True,Medoid,saga,Symmetric,0.001,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
a9a9caeedf46e4f8067cbaa4b294702c,train,deckard.base.experiment.Experiment,a9a9caeedf46e4f8067cbaa4b294702c,KDD NSL,cpu,a9a9caeedf46e4f8067cbaa4b294702c,a9a9caeedf46e4f8067cbaa4b294702c,k-Logistic,a9a9caeedf46e4f8067cbaa4b294702c,a9a9caeedf46e4f8067cbaa4b294702c,0.95,1.7269468157198369,cpu,1721585171.2449417,1721585164.2845392,7.39258812,0.0739258812,cpu,1721585164.2843614,1721585164.1650698,0.14216015,0.0014216015,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,9,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,a9a9caeedf46e4f8067cbaa4b294702c,predictions.json,reports/condense/logistic/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,9,True,100,100,label,1.0,deckard.base.model.ModelInitializer,,kdd_nsl/model/bz2/100-100/9.npz,True,0.5364999593772943,BZ2,gzip_classifier.GzipLogisticRegressor,none,True,Medoid,saga,Asymmetric,0.001,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
ab0ad097b000a9d55cdb6b156cf79154,train,deckard.base.experiment.Experiment,ab0ad097b000a9d55cdb6b156cf79154,KDD NSL,cpu,ab0ad097b000a9d55cdb6b156cf79154,ab0ad097b000a9d55cdb6b156cf79154,k-Logistic,ab0ad097b000a9d55cdb6b156cf79154,ab0ad097b000a9d55cdb6b156cf79154,0.99,0.3453877639491077,cpu,1721879224.7214744,1721879217.7939997,8.06706653,0.0806706653,cpu,1721879217.7939036,1721879217.6803398,0.13398446,0.0013398446,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,2,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,ab0ad097b000a9d55cdb6b156cf79154,predictions.json,reports/condense/logistic/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,2,True,100,100,label,100.0,deckard.base.model.ModelInitializer,,kdd_nsl/model/bz2/100-100/2.npz,True,0.8248614457290359,BZ2,gzip_classifier.GzipLogisticRegressor,none,True,Medoid,saga,Asymmetric,0.001,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
a99baf87e724620dcf46fa2e0f588b71,train,deckard.base.experiment.Experiment,a99baf87e724620dcf46fa2e0f588b71,KDD NSL,cpu,a99baf87e724620dcf46fa2e0f588b71,a99baf87e724620dcf46fa2e0f588b71,k-Logistic,a99baf87e724620dcf46fa2e0f588b71,a99baf87e724620dcf46fa2e0f588b71,0.95,1.726938819745535,cpu,1721585021.7090192,1721585014.8506088,6.98071437,0.0698071437,cpu,1721585014.8505456,1721585014.7114296,0.14982609,0.0014982609,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,1,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,a99baf87e724620dcf46fa2e0f588b71,predictions.json,reports/condense/logistic/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,1,True,100,100,label,0.1,deckard.base.model.ModelInitializer,balanced,kdd_nsl/model/zstd/100-100/1.npz,True,0.5288638007088028,ZSTD,gzip_classifier.GzipLogisticRegressor,l2,True,NearMiss,saga,Asymmetric,0.01,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
ad1c02ee4758fea4cfac720624e62195,train,deckard.base.experiment.Experiment,ad1c02ee4758fea4cfac720624e62195,KDD NSL,cpu,ad1c02ee4758fea4cfac720624e62195,ad1c02ee4758fea4cfac720624e62195,k-Logistic,ad1c02ee4758fea4cfac720624e62195,ad1c02ee4758fea4cfac720624e62195,0.95,1.7269468157198369,cpu,1721584823.8983464,1721584816.940536,7.3971512,0.073971512,cpu,1721584816.9404178,1721584816.8108494,0.15134341,0.0015134341,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,4,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,ad1c02ee4758fea4cfac720624e62195,predictions.json,reports/condense/logistic/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,4,True,100,100,label,0.1,deckard.base.model.ModelInitializer,balanced,kdd_nsl/model/bz2/100-100/4.npz,False,0.5098824528781808,BZ2,gzip_classifier.GzipLogisticRegressor,none,True,Medoid,saga,Asymmetric,0.001,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
afba6db8b335a9b26e6e6801f1a08707,train,deckard.base.experiment.Experiment,afba6db8b335a9b26e6e6801f1a08707,KDD NSL,cpu,afba6db8b335a9b26e6e6801f1a08707,afba6db8b335a9b26e6e6801f1a08707,k-Logistic,afba6db8b335a9b26e6e6801f1a08707,afba6db8b335a9b26e6e6801f1a08707,0.9,3.4539496032597867,cpu,1721879553.5596862,1721879546.796043,6.85729488,0.0685729488,cpu,1721879546.7960048,1721879546.7800038,0.01536826,0.0001536826,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,6,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,afba6db8b335a9b26e6e6801f1a08707,predictions.json,reports/condense/logistic/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,6,True,100,100,label,100.0,deckard.base.model.ModelInitializer,,kdd_nsl/model/hamming/100-100/6.npz,True,0.92483255008227,Hamming,gzip_classifier.GzipLogisticRegressor,l1,True,Medoid,saga,Asymmetric,0.001,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
afb7ed40e9e35df9ad8d2a495c87a157,train,deckard.base.experiment.Experiment,afb7ed40e9e35df9ad8d2a495c87a157,KDD NSL,cpu,afb7ed40e9e35df9ad8d2a495c87a157,afb7ed40e9e35df9ad8d2a495c87a157,k-Logistic,afb7ed40e9e35df9ad8d2a495c87a157,afb7ed40e9e35df9ad8d2a495c87a157,0.93,2.417754327515258,cpu,1721880651.3226876,1721880645.7086277,6.36172706,0.0636172706,cpu,1721880645.7083716,1721880645.622889,0.09318351,0.0009318351,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,2,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,afb7ed40e9e35df9ad8d2a495c87a157,predictions.json,reports/condense/logistic/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,2,True,100,100,label,100.0,deckard.base.model.ModelInitializer,balanced,kdd_nsl/model/bz2/100-100/2.npz,False,0.2210556290904078,BZ2,gzip_classifier.GzipLogisticRegressor,l2,True,Medoid,saga,Symmetric,0.001,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
afb266b0254bc665eba394246b2ca5e8,train,deckard.base.experiment.Experiment,afb266b0254bc665eba394246b2ca5e8,KDD NSL,cpu,afb266b0254bc665eba394246b2ca5e8,afb266b0254bc665eba394246b2ca5e8,k-Logistic,afb266b0254bc665eba394246b2ca5e8,afb266b0254bc665eba394246b2ca5e8,0.89,3.799265403440176,cpu,1721584962.8347733,1721584955.692095,8.23638391,0.0823638391,cpu,1721584955.6919367,1721584955.5719645,0.13466581,0.0013466581,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,4,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,afb266b0254bc665eba394246b2ca5e8,predictions.json,reports/condense/logistic/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,4,True,100,100,label,0.1,deckard.base.model.ModelInitializer,,kdd_nsl/model/bz2/100-100/4.npz,False,0.8481694892475148,BZ2,gzip_classifier.GzipLogisticRegressor,l2,True,Medoid,saga,Symmetric,0.001,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
afacce7aad435b3d607d22609c2d0481,train,deckard.base.experiment.Experiment,afacce7aad435b3d607d22609c2d0481,KDD NSL,cpu,afacce7aad435b3d607d22609c2d0481,afacce7aad435b3d607d22609c2d0481,k-Logistic,afacce7aad435b3d607d22609c2d0481,afacce7aad435b3d607d22609c2d0481,0.58,14.506509973142938,cpu,1721586568.872763,1721586562.9504604,6.67754715,0.0667754715,cpu,1721586562.9503334,1721586562.8608394,0.09616036,0.0009616036,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,3,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,afacce7aad435b3d607d22609c2d0481,predictions.json,reports/condense/logistic/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,3,True,100,100,label,100.0,deckard.base.model.ModelInitializer,,kdd_nsl/model/pkl/100-100/3.npz,True,0.7835758386356902,Pickle,gzip_classifier.GzipLogisticRegressor,none,True,Random,saga,Asymmetric,0.001,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
af5d0757466c9b6470281840c4700a43,train,deckard.base.experiment.Experiment,af5d0757466c9b6470281840c4700a43,KDD NSL,cpu,af5d0757466c9b6470281840c4700a43,af5d0757466c9b6470281840c4700a43,k-Logistic,af5d0757466c9b6470281840c4700a43,af5d0757466c9b6470281840c4700a43,0.9,3.45392561533688,cpu,1721586450.3958626,1721586443.020601,7.63772529,0.0763772529,cpu,1721586443.0203826,1721586442.9166968,0.10738454,0.0010738454,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,3,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,af5d0757466c9b6470281840c4700a43,predictions.json,reports/condense/logistic/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,3,True,100,100,label,0.1,deckard.base.model.ModelInitializer,balanced,kdd_nsl/model/gzip/100-100/3.npz,True,0.5681277975463314,GZIP,gzip_classifier.GzipLogisticRegressor,none,True,SVC,saga,Symmetric,0.001,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
af56fd4fd379bc54ad565baa375bf510,train,deckard.base.experiment.Experiment,af56fd4fd379bc54ad565baa375bf510,KDD NSL,cpu,af56fd4fd379bc54ad565baa375bf510,af56fd4fd379bc54ad565baa375bf510,k-Logistic,af56fd4fd379bc54ad565baa375bf510,af56fd4fd379bc54ad565baa375bf510,0.5,17.269388197455342,cpu,1721879994.192999,1721879987.4146063,6.87124291,0.0687124291,cpu,1721879987.414543,1721879987.1843765,0.2296407,0.002296407,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,af56fd4fd379bc54ad565baa375bf510,predictions.json,reports/condense/logistic/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,0,True,100,100,label,0.01,deckard.base.model.ModelInitializer,,kdd_nsl/model/jaro/100-100/0.npz,True,0.9446465828354846,Jaro,gzip_classifier.GzipLogisticRegressor,l2,True,Medoid,saga,Asymmetric,0.001,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
af418d4eb7923ec67df64edbb5597fda,train,deckard.base.experiment.Experiment,af418d4eb7923ec67df64edbb5597fda,KDD NSL,cpu,af418d4eb7923ec67df64edbb5597fda,af418d4eb7923ec67df64edbb5597fda,k-Logistic,af418d4eb7923ec67df64edbb5597fda,af418d4eb7923ec67df64edbb5597fda,0.89,3.799265403440176,cpu,1721585870.508458,1721585862.6092732,8.73746754,0.0873746754,cpu,1721585862.6091874,1721585862.5093496,0.12235758,0.0012235758,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,af418d4eb7923ec67df64edbb5597fda,predictions.json,reports/condense/logistic/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,0,True,100,100,label,1.0,deckard.base.model.ModelInitializer,balanced,kdd_nsl/model/bz2/100-100/0.npz,True,0.9619941154929872,BZ2,gzip_classifier.GzipLogisticRegressor,l2,True,Medoid,saga,Symmetric,0.001,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
