,stage,_target_,data,dataset,device_id,files,model,model_name,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,data._target_,data.drop,data.name,data.target,data.sample._target_,data.sample.random_state,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model._target_,model.library,model.data._target_,model.data.drop,model.data.name,model.data.sample._target_,model.data.sample.random_state,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.C,model.init._target_,model.init.class_weight,model.init.distance_matrix,model.init.gamma,model.init.kernel,model.init.m,model.init.metric,model.init.name,model.init.precompute,model.init.sampling_method,model.init.symmetric,scorers._target_,scorers.accuracy._target_,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss._target_,scorers.log_loss.direction,scorers.log_loss.name,model_layers
c381c8377fee9446ee1a61c678eaa4bc,train,deckard.base.experiment.Experiment,c381c8377fee9446ee1a61c678eaa4bc,KDD NSL,cpu,c381c8377fee9446ee1a61c678eaa4bc,c381c8377fee9446ee1a61c678eaa4bc,k-SVC,c381c8377fee9446ee1a61c678eaa4bc,c381c8377fee9446ee1a61c678eaa4bc,0.5,17.269388197455342,cpu,1721877990.1667333,1721877984.4936512,6.37489039,0.0637489039,cpu,1721877984.493533,1721877984.399219,0.10037337,0.0010037337,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,5,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,c381c8377fee9446ee1a61c678eaa4bc,predictions.json,reports/condense/svc/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,5,True,100,100,label,1.0,deckard.base.model.ModelInitializer,,kdd_nsl/model/gzip/100-100/5.npz,auto,rbf,0.2926334007914974,GZIP,gzip_classifier.GzipSVC,True,medoid,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
c37f1d332d4618406af66578b996a9d7,train,deckard.base.experiment.Experiment,c37f1d332d4618406af66578b996a9d7,KDD NSL,cpu,c37f1d332d4618406af66578b996a9d7,c37f1d332d4618406af66578b996a9d7,k-SVC,c37f1d332d4618406af66578b996a9d7,c37f1d332d4618406af66578b996a9d7,0.5,17.269787996170436,cpu,1721584321.3574553,1721584316.051136,5.44933455,0.0544933455,cpu,1721584316.0510752,1721584315.893986,0.16154401,0.0016154401,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,5,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,c37f1d332d4618406af66578b996a9d7,predictions.json,reports/condense/svc/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,5,True,100,100,label,10.0,deckard.base.model.ModelInitializer,,kdd_nsl/model/pkl/100-100/5.npz,auto,rbf,0.1145436883615957,Pickle,gzip_classifier.GzipSVC,True,knn,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
c37c479d96a5a9f27bb31d5d3a705bd5,train,deckard.base.experiment.Experiment,c37c479d96a5a9f27bb31d5d3a705bd5,KDD NSL,cpu,c37c479d96a5a9f27bb31d5d3a705bd5,c37c479d96a5a9f27bb31d5d3a705bd5,k-SVC,c37c479d96a5a9f27bb31d5d3a705bd5,c37c479d96a5a9f27bb31d5d3a705bd5,0.96,1.381551055796428,cpu,1721877440.0399785,1721877429.416696,11.26009037,0.1126009037,cpu,1721877429.4165895,1721877429.155169,0.27130384,0.0027130384,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,6,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,c37c479d96a5a9f27bb31d5d3a705bd5,predictions.json,reports/condense/svc/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,6,True,100,100,label,100.0,deckard.base.model.ModelInitializer,,kdd_nsl/model/lzma/100-100/6.npz,auto,rbf,0.2885016130888016,LZMA,gzip_classifier.GzipSVC,True,medoid,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
c353701879f9ba154cea3fc875d50b25,train,deckard.base.experiment.Experiment,c353701879f9ba154cea3fc875d50b25,KDD NSL,cpu,c353701879f9ba154cea3fc875d50b25,c353701879f9ba154cea3fc875d50b25,k-SVC,c353701879f9ba154cea3fc875d50b25,c353701879f9ba154cea3fc875d50b25,0.5,17.269388197455342,cpu,1721584533.5516498,1721584527.3813758,6.90007038,0.0690007038,cpu,1721584527.3812926,1721584526.9076655,0.48825323,0.0048825323,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,4,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,c353701879f9ba154cea3fc875d50b25,predictions.json,reports/condense/svc/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,4,True,100,100,label,0.1,deckard.base.model.ModelInitializer,,kdd_nsl/model/gzip/100-100/4.npz,auto,rbf,0.2566651227250572,GZIP,gzip_classifier.GzipSVC,True,hardness,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
c3281c86ddebc97c64c6c6defe8aa902,train,deckard.base.experiment.Experiment,c3281c86ddebc97c64c6c6defe8aa902,KDD NSL,cpu,c3281c86ddebc97c64c6c6defe8aa902,c3281c86ddebc97c64c6c6defe8aa902,k-SVC,c3281c86ddebc97c64c6c6defe8aa902,c3281c86ddebc97c64c6c6defe8aa902,0.5,17.269388197455342,cpu,1721877489.6462357,1721877484.2662022,5.97419331,0.0597419331,cpu,1721877484.266164,1721877484.1421616,0.12326939,0.0012326939,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,2,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,c3281c86ddebc97c64c6c6defe8aa902,predictions.json,reports/condense/svc/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,2,True,100,100,label,100.0,deckard.base.model.ModelInitializer,,kdd_nsl/model/jaro/100-100/2.npz,auto,rbf,0.4295266769088436,Jaro,gzip_classifier.GzipSVC,True,medoid,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
c316a529c636398e270ea072a5a66ea3,train,deckard.base.experiment.Experiment,c316a529c636398e270ea072a5a66ea3,KDD NSL,cpu,c316a529c636398e270ea072a5a66ea3,c316a529c636398e270ea072a5a66ea3,k-SVC,c316a529c636398e270ea072a5a66ea3,c316a529c636398e270ea072a5a66ea3,0.5,17.269388197455342,cpu,1721583250.2827408,1721583244.1652577,7.04342708,0.0704342708,cpu,1721583244.165217,1721583244.1597986,0.00436635,4.36635e-05,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,c316a529c636398e270ea072a5a66ea3,predictions.json,reports/condense/svc/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,0,True,100,100,label,100.0,deckard.base.model.ModelInitializer,,kdd_nsl/model/levenshtein/100-100/0.npz,auto,rbf,0.6617663028396902,Levenshtein,gzip_classifier.GzipSVC,True,svc,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
c2ff2b24e0f3133a43b5de0b00ba9364,train,deckard.base.experiment.Experiment,c2ff2b24e0f3133a43b5de0b00ba9364,KDD NSL,cpu,c2ff2b24e0f3133a43b5de0b00ba9364,c2ff2b24e0f3133a43b5de0b00ba9364,k-SVC,c2ff2b24e0f3133a43b5de0b00ba9364,c2ff2b24e0f3133a43b5de0b00ba9364,0.5,17.269388197455342,cpu,1721876933.1426406,1721876927.9666078,5.45025563,0.0545025563,cpu,1721876927.9665697,1721876927.960995,0.00474517,4.74517e-05,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,c2ff2b24e0f3133a43b5de0b00ba9364,predictions.json,reports/condense/svc/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,0,True,100,100,label,100.0,deckard.base.model.ModelInitializer,,kdd_nsl/model/levenshtein/100-100/0.npz,auto,rbf,0.2170923635411981,Levenshtein,gzip_classifier.GzipSVC,True,svc,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
c2c4e9f69dfc89de578b6e2c8346cd31,train,deckard.base.experiment.Experiment,c2c4e9f69dfc89de578b6e2c8346cd31,KDD NSL,cpu,c2c4e9f69dfc89de578b6e2c8346cd31,c2c4e9f69dfc89de578b6e2c8346cd31,k-SVC,c2c4e9f69dfc89de578b6e2c8346cd31,c2c4e9f69dfc89de578b6e2c8346cd31,0.91,3.1085538433363773,cpu,1721583532.0142174,1721583525.9152029,6.75443762,0.0675443762,cpu,1721583525.915131,1721583525.4037535,0.52971786,0.0052971786,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,c2c4e9f69dfc89de578b6e2c8346cd31,predictions.json,reports/condense/svc/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,0,True,100,100,label,100.0,deckard.base.model.ModelInitializer,,kdd_nsl/model/zstd/100-100/0.npz,auto,rbf,0.2411850291989285,ZSTD,gzip_classifier.GzipSVC,True,hardness,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
c27fd8ba11f3fe56da1e3273dd45b8fe,train,deckard.base.experiment.Experiment,c27fd8ba11f3fe56da1e3273dd45b8fe,KDD NSL,cpu,c27fd8ba11f3fe56da1e3273dd45b8fe,c27fd8ba11f3fe56da1e3273dd45b8fe,k-SVC,c27fd8ba11f3fe56da1e3273dd45b8fe,c27fd8ba11f3fe56da1e3273dd45b8fe,0.86,4.835516651004818,cpu,1721878043.4221327,1721878037.8094766,5.93145038,0.0593145038,cpu,1721878037.809414,1721878037.6654284,0.14929203,0.0014929203,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,3,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,c27fd8ba11f3fe56da1e3273dd45b8fe,predictions.json,reports/condense/svc/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,3,True,100,100,label,100.0,deckard.base.model.ModelInitializer,,kdd_nsl/model/gzip/100-100/3.npz,auto,rbf,0.1319900426616842,GZIP,gzip_classifier.GzipSVC,True,nearmiss,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
c24988afede99ad97acfc5418212ccbd,train,deckard.base.experiment.Experiment,c24988afede99ad97acfc5418212ccbd,KDD NSL,cpu,c24988afede99ad97acfc5418212ccbd,c24988afede99ad97acfc5418212ccbd,k-SVC,c24988afede99ad97acfc5418212ccbd,c24988afede99ad97acfc5418212ccbd,0.74,8.980081862676776,cpu,1721583198.3572423,1721583191.7417228,6.96024047,0.0696024047,cpu,1721583191.7416596,1721583191.5545626,0.19278578,0.0019278578,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,5,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,c24988afede99ad97acfc5418212ccbd,predictions.json,reports/condense/svc/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,5,True,100,100,label,0.1,deckard.base.model.ModelInitializer,,kdd_nsl/model/gzip/100-100/5.npz,scale,rbf,0.4406375264641862,GZIP,gzip_classifier.GzipSVC,True,knn,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
c2173a83c5ad79da1729b931da4abc7e,train,deckard.base.experiment.Experiment,c2173a83c5ad79da1729b931da4abc7e,KDD NSL,cpu,c2173a83c5ad79da1729b931da4abc7e,c2173a83c5ad79da1729b931da4abc7e,k-SVC,c2173a83c5ad79da1729b931da4abc7e,c2173a83c5ad79da1729b931da4abc7e,0.5,17.269787996170436,cpu,1721584306.715752,1721584301.104738,6.21204729,0.0621204729,cpu,1721584301.1046147,1721584300.991999,0.11382654,0.0011382654,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,3,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,c2173a83c5ad79da1729b931da4abc7e,predictions.json,reports/condense/svc/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,3,True,100,100,label,0.01,deckard.base.model.ModelInitializer,,kdd_nsl/model/gzip/100-100/3.npz,auto,rbf,0.2216720680829687,GZIP,gzip_classifier.GzipSVC,True,nearmiss,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
c206f8e180e50204e0cc6b7634e90d66,train,deckard.base.experiment.Experiment,c206f8e180e50204e0cc6b7634e90d66,KDD NSL,cpu,c206f8e180e50204e0cc6b7634e90d66,c206f8e180e50204e0cc6b7634e90d66,k-SVC,c206f8e180e50204e0cc6b7634e90d66,c206f8e180e50204e0cc6b7634e90d66,0.5,17.269388197455342,cpu,1721876996.3285022,1721876990.9942236,5.47969197,0.0547969197,cpu,1721876990.994185,1721876990.941725,0.05120151,0.0005120151,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,5,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,c206f8e180e50204e0cc6b7634e90d66,predictions.json,reports/condense/svc/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,5,True,100,100,label,100.0,deckard.base.model.ModelInitializer,balanced,kdd_nsl/model/ratio/100-100/5.npz,scale,rbf,0.1083514019171427,Ratio,gzip_classifier.GzipSVC,True,medoid,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
c19f54555c7d01c4b6dcf6f4d5631ffc,train,deckard.base.experiment.Experiment,c19f54555c7d01c4b6dcf6f4d5631ffc,KDD NSL,cpu,c19f54555c7d01c4b6dcf6f4d5631ffc,c19f54555c7d01c4b6dcf6f4d5631ffc,k-SVC,c19f54555c7d01c4b6dcf6f4d5631ffc,c19f54555c7d01c4b6dcf6f4d5631ffc,0.08,31.77607408203292,cpu,1721584391.1969345,1721584385.2943654,6.39939561,0.0639939561,cpu,1721584385.2942927,1721584384.8242114,0.49389702,0.0049389702,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,8,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,c19f54555c7d01c4b6dcf6f4d5631ffc,predictions.json,reports/condense/svc/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,8,True,100,100,label,100.0,deckard.base.model.ModelInitializer,balanced,kdd_nsl/model/gzip/100-100/8.npz,auto,precomputed,0.1971615670599957,GZIP,gzip_classifier.GzipSVC,True,hardness,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
cd854e8691d504fb1cf8dc8f6e2286a4,train,deckard.base.experiment.Experiment,cd854e8691d504fb1cf8dc8f6e2286a4,KDD NSL,cpu,cd854e8691d504fb1cf8dc8f6e2286a4,cd854e8691d504fb1cf8dc8f6e2286a4,k-SVC,cd854e8691d504fb1cf8dc8f6e2286a4,cd854e8691d504fb1cf8dc8f6e2286a4,0.86,4.835428695287495,cpu,1721878229.0064957,1721878223.3971558,6.49904762,0.0649904762,cpu,1721878223.3970478,1721878223.2998662,0.10582271,0.0010582271,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,6,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,cd854e8691d504fb1cf8dc8f6e2286a4,predictions.json,reports/condense/svc/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,6,True,100,100,label,0.01,deckard.base.model.ModelInitializer,,kdd_nsl/model/gzip/100-100/6.npz,auto,rbf,0.3953668575710879,GZIP,gzip_classifier.GzipSVC,True,medoid,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
cdbdf87f8cf4d8bd3ff2bd7047375ebc,train,deckard.base.experiment.Experiment,cdbdf87f8cf4d8bd3ff2bd7047375ebc,KDD NSL,cpu,cdbdf87f8cf4d8bd3ff2bd7047375ebc,cdbdf87f8cf4d8bd3ff2bd7047375ebc,k-SVC,cdbdf87f8cf4d8bd3ff2bd7047375ebc,cdbdf87f8cf4d8bd3ff2bd7047375ebc,0.5,17.269388197455342,cpu,1721583571.48318,1721583565.4106345,6.91452349,0.0691452349,cpu,1721583565.4105654,1721583565.2452376,0.17153861,0.0017153861,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,4,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,cdbdf87f8cf4d8bd3ff2bd7047375ebc,predictions.json,reports/condense/svc/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,4,True,100,100,label,100.0,deckard.base.model.ModelInitializer,balanced,kdd_nsl/model/gzip/100-100/4.npz,auto,rbf,0.3150626974341955,GZIP,gzip_classifier.GzipSVC,True,nearmiss,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
cdd145e6544e6222699c454ea15f731f,train,deckard.base.experiment.Experiment,cdd145e6544e6222699c454ea15f731f,KDD NSL,cpu,cdd145e6544e6222699c454ea15f731f,cdd145e6544e6222699c454ea15f731f,k-SVC,cdd145e6544e6222699c454ea15f731f,cdd145e6544e6222699c454ea15f731f,0.5,17.269787996170436,cpu,1721583795.259706,1721583788.810974,7.20057421,0.0720057421,cpu,1721583788.8108327,1721583788.7010186,0.11695692,0.0011695692,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,5,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,cdd145e6544e6222699c454ea15f731f,predictions.json,reports/condense/svc/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,5,True,100,100,label,100.0,deckard.base.model.ModelInitializer,balanced,kdd_nsl/model/zstd/100-100/5.npz,auto,rbf,0.2719311049534229,ZSTD,gzip_classifier.GzipSVC,True,medoid,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
d92672cf2814100f016930ae4fc0cfb9,train,deckard.base.experiment.Experiment,d92672cf2814100f016930ae4fc0cfb9,KDD NSL,cpu,d92672cf2814100f016930ae4fc0cfb9,d92672cf2814100f016930ae4fc0cfb9,k-SVC,d92672cf2814100f016930ae4fc0cfb9,d92672cf2814100f016930ae4fc0cfb9,0.5,17.269787996170436,cpu,1721877976.7112825,1721877970.8314114,6.15603893,0.0615603893,cpu,1721877970.8313646,1721877970.7258182,0.1048428,0.001048428,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,3,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,d92672cf2814100f016930ae4fc0cfb9,predictions.json,reports/condense/svc/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,3,True,100,100,label,1.0,deckard.base.model.ModelInitializer,,kdd_nsl/model/jaro/100-100/3.npz,auto,rbf,0.1418186698311183,Jaro,gzip_classifier.GzipSVC,True,knn,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
d8dc1c58afe6198ba3fb4391a3755247,train,deckard.base.experiment.Experiment,d8dc1c58afe6198ba3fb4391a3755247,KDD NSL,cpu,d8dc1c58afe6198ba3fb4391a3755247,d8dc1c58afe6198ba3fb4391a3755247,k-SVC,d8dc1c58afe6198ba3fb4391a3755247,d8dc1c58afe6198ba3fb4391a3755247,0.5,17.269787996170436,cpu,1721877329.9630756,1721877316.9768329,13.68234218,0.1368234218,cpu,1721877316.9767065,1721877316.67799,0.3093982,0.003093982,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,d8dc1c58afe6198ba3fb4391a3755247,predictions.json,reports/condense/svc/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,0,True,100,100,label,10.0,deckard.base.model.ModelInitializer,balanced,kdd_nsl/model/lzma/100-100/0.npz,auto,rbf,0.4680752462514995,LZMA,gzip_classifier.GzipSVC,True,medoid,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
d8c78701c124de1368cd32e60b4276e2,train,deckard.base.experiment.Experiment,d8c78701c124de1368cd32e60b4276e2,KDD NSL,cpu,d8c78701c124de1368cd32e60b4276e2,d8c78701c124de1368cd32e60b4276e2,k-SVC,d8c78701c124de1368cd32e60b4276e2,d8c78701c124de1368cd32e60b4276e2,0.5,17.269787996170436,cpu,1721583210.2727027,1721583203.16681,7.81729889,0.0781729889,cpu,1721583203.166638,1721583203.056411,0.11701683,0.0011701683,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,4,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,d8c78701c124de1368cd32e60b4276e2,predictions.json,reports/condense/svc/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,4,True,100,100,label,0.01,deckard.base.model.ModelInitializer,,kdd_nsl/model/gzip/100-100/4.npz,scale,rbf,0.7615540581813951,GZIP,gzip_classifier.GzipSVC,True,medoid,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
d8c226bf743e177ed724180c5fa9a649,train,deckard.base.experiment.Experiment,d8c226bf743e177ed724180c5fa9a649,KDD NSL,cpu,d8c226bf743e177ed724180c5fa9a649,d8c226bf743e177ed724180c5fa9a649,k-SVC,d8c226bf743e177ed724180c5fa9a649,d8c226bf743e177ed724180c5fa9a649,0.5,17.269388197455342,cpu,1721877710.7400532,1721877705.5498328,5.32590089,0.0532590089,cpu,1721877705.549723,1721877705.5435307,0.00562287,5.62287e-05,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,2,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,d8c226bf743e177ed724180c5fa9a649,predictions.json,reports/condense/svc/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,2,True,100,100,label,0.1,deckard.base.model.ModelInitializer,,kdd_nsl/model/jaro_winkler/100-100/2.npz,auto,precomputed,0.1061216357045485,Jaro-Winkler,gzip_classifier.GzipSVC,True,sum,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
