,stage,_target_,data,Dataset,device_id,files,model,Model,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,data.drop,data.name,data.target,data.sample.random_state,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_dir,files.data_file,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model.library,model.data.drop,model.data.name,model.data.sample.random_state,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.algorithm,Condensing Method,model.init.distance_matrix,model.init.k,Condensing Ratio,Metric,model.init.modified,model.init.name,Symmetric,model.init.weights,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss.direction,scorers.log_loss.name,model_layers
9a656ac10447a1d2a40bb673260ab746,train,deckard.base.experiment.Experiment,9a656ac10447a1d2a40bb673260ab746,KDD NSL,cpu,9a656ac10447a1d2a40bb673260ab746,9a656ac10447a1d2a40bb673260ab746,k-KNN,9a656ac10447a1d2a40bb673260ab746,9a656ac10447a1d2a40bb673260ab746,0.9625,1.2952241047449065,cpu,1727106804.5069351,1727106730.553097,81.29803413,0.203245085325,cpu,1727106730.5529978,1727106730.2384756,0.3359553,0.0003359553,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,0,True,400,1000,deckard.base.files.FileConfig,data,abea94e5362b96112a9fb02e9eed66c1,.pkl,kdd_nsl,9a656ac10447a1d2a40bb673260ab746,predictions.json,reports/condense/knn/gzip/0.5/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,0,True,400,1000,label,brute,SVC,kdd_nsl/models/gzip/symmetry_true/modified_true/1000-400-0.npz,3,0.5,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
83e1e8a5ca7af39dacc0758f705baa82,train,deckard.base.experiment.Experiment,83e1e8a5ca7af39dacc0758f705baa82,KDD NSL,cpu,83e1e8a5ca7af39dacc0758f705baa82,83e1e8a5ca7af39dacc0758f705baa82,k-KNN,83e1e8a5ca7af39dacc0758f705baa82,83e1e8a5ca7af39dacc0758f705baa82,0.9725,0.9498303438150733,cpu,1727106449.339698,1727106378.747576,77.6758692,0.194189673,cpu,1727106378.747471,1727106378.2970338,0.48734774,0.00048734774,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,0,True,400,1000,deckard.base.files.FileConfig,data,abea94e5362b96112a9fb02e9eed66c1,.pkl,kdd_nsl,83e1e8a5ca7af39dacc0758f705baa82,predictions.json,reports/condense/knn/gzip/0.5/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,0,True,400,1000,label,brute,Medoid,kdd_nsl/models/gzip/symmetry_true/modified_true/1000-400-0.npz,3,0.5,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
830cbf8b656ee85b6c84a0cde30059f5,train,deckard.base.experiment.Experiment,830cbf8b656ee85b6c84a0cde30059f5,KDD NSL,cpu,830cbf8b656ee85b6c84a0cde30059f5,830cbf8b656ee85b6c84a0cde30059f5,k-KNN,830cbf8b656ee85b6c84a0cde30059f5,830cbf8b656ee85b6c84a0cde30059f5,0.8675,4.5764258532036,cpu,1727106599.1445043,1727106524.0683477,82.27312774,0.20568281935,cpu,1727106524.0682478,1727106523.7992563,0.2987413,0.0002987413,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,0,True,400,1000,deckard.base.files.FileConfig,data,abea94e5362b96112a9fb02e9eed66c1,.pkl,kdd_nsl,830cbf8b656ee85b6c84a0cde30059f5,predictions.json,reports/condense/knn/gzip/0.5/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,0,True,400,1000,label,brute,Sum,kdd_nsl/models/gzip/symmetry_true/modified_true/1000-400-0.npz,3,0.5,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
788b76821115c80d95784e7fd7668e03,train,deckard.base.experiment.Experiment,788b76821115c80d95784e7fd7668e03,KDD NSL,cpu,788b76821115c80d95784e7fd7668e03,788b76821115c80d95784e7fd7668e03,k-KNN,788b76821115c80d95784e7fd7668e03,788b76821115c80d95784e7fd7668e03,0.9725,0.9498303438150733,cpu,1727106879.743621,1727106809.5966983,77.15982018,0.19289955045,cpu,1727106809.5966003,1727106809.268076,0.34891051,0.00034891051,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,0,True,400,1000,deckard.base.files.FileConfig,data,abea94e5362b96112a9fb02e9eed66c1,.pkl,kdd_nsl,788b76821115c80d95784e7fd7668e03,predictions.json,reports/condense/knn/gzip/0.5/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,0,True,400,1000,label,brute,Medoid,kdd_nsl/models/gzip/symmetry_true/modified_true/1000-400-0.npz,3,0.5,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
71282c438327f758ce0b6889ce4d8159,train,deckard.base.experiment.Experiment,71282c438327f758ce0b6889ce4d8159,KDD NSL,cpu,71282c438327f758ce0b6889ce4d8159,71282c438327f758ce0b6889ce4d8159,k-KNN,71282c438327f758ce0b6889ce4d8159,71282c438327f758ce0b6889ce4d8159,0.975,0.8634794048406456,cpu,1727106717.6028895,1727106646.8555765,78.12767035,0.195319175875,cpu,1727106646.8554888,1727106643.1013312,3.7834043,0.0037834043,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,0,True,400,1000,deckard.base.files.FileConfig,data,abea94e5362b96112a9fb02e9eed66c1,.pkl,kdd_nsl,71282c438327f758ce0b6889ce4d8159,predictions.json,reports/condense/knn/gzip/0.5/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,0,True,400,1000,label,brute,Hardness,kdd_nsl/models/gzip/symmetry_true/modified_true/1000-400-0.npz,3,0.5,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
e4a64e2049ab7e0d8d0f20189e5f066f,train,deckard.base.experiment.Experiment,e4a64e2049ab7e0d8d0f20189e5f066f,KDD NSL,cpu,e4a64e2049ab7e0d8d0f20189e5f066f,e4a64e2049ab7e0d8d0f20189e5f066f,k-KNN,e4a64e2049ab7e0d8d0f20189e5f066f,e4a64e2049ab7e0d8d0f20189e5f066f,0.9525,1.6406018737261354,cpu,1727117283.435967,1727117234.8452427,53.46376421,0.133659410525,cpu,1727117234.845147,1727117234.448532,0.43616521,0.00043616521,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,0,True,400,1000,deckard.base.files.FileConfig,data,abea94e5362b96112a9fb02e9eed66c1,.pkl,kdd_nsl,e4a64e2049ab7e0d8d0f20189e5f066f,predictions.json,reports/condense/knn/gzip/0.3/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,0,True,400,1000,label,brute,Medoid,kdd_nsl/models/gzip/symmetry_true/modified_true/1000-400-0.npz,3,0.3,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
cb2049f73887b2df24a366cab07c2bb9,train,deckard.base.experiment.Experiment,cb2049f73887b2df24a366cab07c2bb9,KDD NSL,cpu,cb2049f73887b2df24a366cab07c2bb9,cb2049f73887b2df24a366cab07c2bb9,k-KNN,cb2049f73887b2df24a366cab07c2bb9,cb2049f73887b2df24a366cab07c2bb9,0.9775,0.7771304648597932,cpu,1727117365.9358892,1727117322.278839,48.0930219,0.12023255475,cpu,1727117322.2787414,1727117321.618587,0.69279421,0.00069279421,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,0,True,400,1000,deckard.base.files.FileConfig,data,abea94e5362b96112a9fb02e9eed66c1,.pkl,kdd_nsl,cb2049f73887b2df24a366cab07c2bb9,predictions.json,reports/condense/knn/gzip/0.3/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,0,True,400,1000,label,brute,NearMiss,kdd_nsl/models/gzip/symmetry_true/modified_true/1000-400-0.npz,3,0.3,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
b3e95e18593c4a08ebca225f196ca7f0,train,deckard.base.experiment.Experiment,b3e95e18593c4a08ebca225f196ca7f0,KDD NSL,cpu,b3e95e18593c4a08ebca225f196ca7f0,b3e95e18593c4a08ebca225f196ca7f0,k-KNN,b3e95e18593c4a08ebca225f196ca7f0,b3e95e18593c4a08ebca225f196ca7f0,0.89,3.799275398408053,cpu,1727117367.9709218,1727117322.091194,50.43062203,0.126076555075,cpu,1727117322.0910935,1727117321.7810397,0.33585105,0.00033585105,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,0,True,400,1000,deckard.base.files.FileConfig,data,abea94e5362b96112a9fb02e9eed66c1,.pkl,kdd_nsl,b3e95e18593c4a08ebca225f196ca7f0,predictions.json,reports/condense/knn/gzip/0.3/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,0,True,400,1000,label,brute,Sum,kdd_nsl/models/gzip/symmetry_true/modified_true/1000-400-0.npz,3,0.3,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
a76dac28def1439895b69141b35eb8b3,train,deckard.base.experiment.Experiment,a76dac28def1439895b69141b35eb8b3,KDD NSL,cpu,a76dac28def1439895b69141b35eb8b3,a76dac28def1439895b69141b35eb8b3,k-KNN,a76dac28def1439895b69141b35eb8b3,a76dac28def1439895b69141b35eb8b3,0.9525,1.6406018737261354,cpu,1727117547.0428023,1727117501.0509653,50.62878918,0.12657197295,cpu,1727117501.05087,1727117500.7231123,0.35181096,0.00035181096,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,0,True,400,1000,deckard.base.files.FileConfig,data,abea94e5362b96112a9fb02e9eed66c1,.pkl,kdd_nsl,a76dac28def1439895b69141b35eb8b3,predictions.json,reports/condense/knn/gzip/0.3/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,0,True,400,1000,label,brute,Medoid,kdd_nsl/models/gzip/symmetry_true/modified_true/1000-400-0.npz,3,0.3,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
8d9c48bc3844fc1790f090d1ada5290a,train,deckard.base.experiment.Experiment,8d9c48bc3844fc1790f090d1ada5290a,KDD NSL,cpu,8d9c48bc3844fc1790f090d1ada5290a,8d9c48bc3844fc1790f090d1ada5290a,k-KNN,8d9c48bc3844fc1790f090d1ada5290a,8d9c48bc3844fc1790f090d1ada5290a,0.9775,0.7771304648597932,cpu,1727117280.2077794,1727117235.4301898,49.21179788,0.1230294947,cpu,1727117235.430098,1727117234.2839863,1.17518798,0.00117518798,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,0,True,400,1000,deckard.base.files.FileConfig,data,abea94e5362b96112a9fb02e9eed66c1,.pkl,kdd_nsl,8d9c48bc3844fc1790f090d1ada5290a,predictions.json,reports/condense/knn/gzip/0.3/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,0,True,400,1000,label,brute,KNN,kdd_nsl/models/gzip/symmetry_true/modified_true/1000-400-0.npz,3,0.3,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
3c85cd685148654e2b90f712886e256b,train,deckard.base.experiment.Experiment,3c85cd685148654e2b90f712886e256b,KDD NSL,cpu,3c85cd685148654e2b90f712886e256b,3c85cd685148654e2b90f712886e256b,k-KNN,3c85cd685148654e2b90f712886e256b,3c85cd685148654e2b90f712886e256b,0.965,1.2088731657704788,cpu,1727117426.4842162,1727117378.7972288,52.241408,0.13060352,cpu,1727117378.7971272,1727117378.493179,0.33187373,0.00033187373,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,0,True,400,1000,deckard.base.files.FileConfig,data,abea94e5362b96112a9fb02e9eed66c1,.pkl,kdd_nsl,3c85cd685148654e2b90f712886e256b,predictions.json,reports/condense/knn/gzip/0.3/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,0,True,400,1000,label,brute,Random,kdd_nsl/models/gzip/symmetry_true/modified_true/1000-400-0.npz,3,0.3,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
0ef9c634abcec89ef27e2ce3fd4f7653,train,deckard.base.experiment.Experiment,0ef9c634abcec89ef27e2ce3fd4f7653,KDD NSL,cpu,0ef9c634abcec89ef27e2ce3fd4f7653,0ef9c634abcec89ef27e2ce3fd4f7653,k-KNN,0ef9c634abcec89ef27e2ce3fd4f7653,0ef9c634abcec89ef27e2ce3fd4f7653,0.9775,0.7771304648597932,cpu,1727117427.8065455,1727117382.2751417,49.91827797,0.124795694925,cpu,1727117382.2750502,1727117378.532482,3.77760602,0.00377760602,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,0,True,400,1000,deckard.base.files.FileConfig,data,abea94e5362b96112a9fb02e9eed66c1,.pkl,kdd_nsl,0ef9c634abcec89ef27e2ce3fd4f7653,predictions.json,reports/condense/knn/gzip/0.3/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,0,True,400,1000,label,brute,Hardness,kdd_nsl/models/gzip/symmetry_true/modified_true/1000-400-0.npz,3,0.3,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
fed0978eb81efc3b33de86b6e09a8296,train,deckard.base.experiment.Experiment,fed0978eb81efc3b33de86b6e09a8296,KDD NSL,cpu,fed0978eb81efc3b33de86b6e09a8296,fed0978eb81efc3b33de86b6e09a8296,k-KNN,fed0978eb81efc3b33de86b6e09a8296,fed0978eb81efc3b33de86b6e09a8296,0.9375,2.1586975126048245,cpu,1727125407.0036836,1727125378.0198207,31.89952424,0.0797488106,cpu,1727125378.0197248,1727125377.7655451,0.27418422,0.00027418422,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,0,True,400,1000,deckard.base.files.FileConfig,data,abea94e5362b96112a9fb02e9eed66c1,.pkl,kdd_nsl,fed0978eb81efc3b33de86b6e09a8296,predictions.json,reports/condense/knn/gzip/0.2/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,0,True,400,1000,label,brute,SVC,kdd_nsl/models/gzip/symmetry_true/modified_true/1000-400-0.npz,3,0.2,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
f310bbf788dd1090a37f8ffffd7a0cfd,train,deckard.base.experiment.Experiment,f310bbf788dd1090a37f8ffffd7a0cfd,KDD NSL,cpu,f310bbf788dd1090a37f8ffffd7a0cfd,f310bbf788dd1090a37f8ffffd7a0cfd,k-KNN,f310bbf788dd1090a37f8ffffd7a0cfd,f310bbf788dd1090a37f8ffffd7a0cfd,0.9375,2.1586755236754938,cpu,1727125290.3251536,1727125259.4098084,34.07774721,0.085194368025,cpu,1727125259.4097102,1727125259.0742078,0.37088713,0.00037088713,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,0,True,400,1000,deckard.base.files.FileConfig,data,abea94e5362b96112a9fb02e9eed66c1,.pkl,kdd_nsl,f310bbf788dd1090a37f8ffffd7a0cfd,predictions.json,reports/condense/knn/gzip/0.2/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,0,True,400,1000,label,brute,Medoid,kdd_nsl/models/gzip/symmetry_true/modified_true/1000-400-0.npz,3,0.2,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
d512fedd33f978fa98e83f4129eef553,train,deckard.base.experiment.Experiment,d512fedd33f978fa98e83f4129eef553,KDD NSL,cpu,d512fedd33f978fa98e83f4129eef553,d512fedd33f978fa98e83f4129eef553,k-KNN,d512fedd33f978fa98e83f4129eef553,d512fedd33f978fa98e83f4129eef553,0.8975,3.5402285784654963,cpu,1727125485.0701194,1727125456.162455,31.7223644,0.079305911,cpu,1727125456.1623547,1727125455.8720136,0.3140337,0.0003140337,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,0,True,400,1000,deckard.base.files.FileConfig,data,abea94e5362b96112a9fb02e9eed66c1,.pkl,kdd_nsl,d512fedd33f978fa98e83f4129eef553,predictions.json,reports/condense/knn/gzip/0.2/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,0,True,400,1000,label,brute,Sum,kdd_nsl/models/gzip/symmetry_true/modified_true/1000-400-0.npz,3,0.2,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
334f2dba539f8b6600bf48aff55b2f3c,train,deckard.base.experiment.Experiment,334f2dba539f8b6600bf48aff55b2f3c,KDD NSL,cpu,334f2dba539f8b6600bf48aff55b2f3c,334f2dba539f8b6600bf48aff55b2f3c,k-KNN,334f2dba539f8b6600bf48aff55b2f3c,334f2dba539f8b6600bf48aff55b2f3c,0.975,0.8634794048406456,cpu,1727091621.4776485,1727091548.0070405,80.81830941,0.202045773525,cpu,1727091548.0069578,1727091547.0335808,0.97218615,0.00097218615,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,0,True,400,1000,deckard.base.files.FileConfig,data,abea94e5362b96112a9fb02e9eed66c1,.pkl,kdd_nsl,334f2dba539f8b6600bf48aff55b2f3c,predictions.json,reports/condense/knn/gzip/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,0,True,400,1000,label,brute,KNN,kdd_nsl/models/gzip/symmetry_true/modified_true/1000-400-0.npz,3,0.9,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
6b18677a8466a504b6571fbdd8b1f6df,train,deckard.base.experiment.Experiment,6b18677a8466a504b6571fbdd8b1f6df,KDD NSL,cpu,6b18677a8466a504b6571fbdd8b1f6df,6b18677a8466a504b6571fbdd8b1f6df,k-KNN,6b18677a8466a504b6571fbdd8b1f6df,6b18677a8466a504b6571fbdd8b1f6df,0.9375,2.1586755236754938,cpu,1727125367.7325163,1727125342.3763473,27.83757325,0.069593933125,cpu,1727125342.376262,1727125342.1115654,0.28520732,0.00028520732,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,0,True,400,1000,deckard.base.files.FileConfig,data,abea94e5362b96112a9fb02e9eed66c1,.pkl,kdd_nsl,6b18677a8466a504b6571fbdd8b1f6df,predictions.json,reports/condense/knn/gzip/0.2/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,0,True,400,1000,label,brute,Medoid,kdd_nsl/models/gzip/symmetry_true/modified_true/1000-400-0.npz,3,0.2,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
3854f75b91dbb8ee4406e4ed34865b13,train,deckard.base.experiment.Experiment,3854f75b91dbb8ee4406e4ed34865b13,KDD NSL,cpu,3854f75b91dbb8ee4406e4ed34865b13,3854f75b91dbb8ee4406e4ed34865b13,k-KNN,3854f75b91dbb8ee4406e4ed34865b13,3854f75b91dbb8ee4406e4ed34865b13,0.9725,0.9498283448214976,cpu,1727091834.832707,1727091693.7373996,155.39866855,0.388496671375,cpu,1727091693.7373035,1727091690.032351,3.73467042,0.00373467042,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,0,True,400,1000,deckard.base.files.FileConfig,data,abea94e5362b96112a9fb02e9eed66c1,.pkl,kdd_nsl,3854f75b91dbb8ee4406e4ed34865b13,predictions.json,reports/condense/knn/gzip/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,0,True,400,1000,label,brute,Hardness,kdd_nsl/models/gzip/symmetry_true/modified_true/1000-400-0.npz,3,0.9,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
642188d91db69b3aa95c6a9edc106c3b,train,deckard.base.experiment.Experiment,642188d91db69b3aa95c6a9edc106c3b,KDD NSL,cpu,642188d91db69b3aa95c6a9edc106c3b,642188d91db69b3aa95c6a9edc106c3b,k-KNN,642188d91db69b3aa95c6a9edc106c3b,642188d91db69b3aa95c6a9edc106c3b,0.9725,0.949826345827922,cpu,1727091541.933942,1727091401.9382231,154.01073585,0.385026839625,cpu,1727091401.93811,1727091401.616752,0.35119707,0.00035119707,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,0,True,400,1000,deckard.base.files.FileConfig,data,abea94e5362b96112a9fb02e9eed66c1,.pkl,kdd_nsl,642188d91db69b3aa95c6a9edc106c3b,predictions.json,reports/condense/knn/gzip/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,0,True,400,1000,label,brute,Random,kdd_nsl/models/gzip/symmetry_true/modified_true/1000-400-0.npz,3,0.9,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
830d865f8ff011a233024861bc233243,train,deckard.base.experiment.Experiment,830d865f8ff011a233024861bc233243,KDD NSL,cpu,830d865f8ff011a233024861bc233243,830d865f8ff011a233024861bc233243,k-KNN,830d865f8ff011a233024861bc233243,830d865f8ff011a233024861bc233243,0.8175,6.303458625647182,cpu,1727129611.5200033,1727129587.9817634,24.4632362,0.0611580905,cpu,1727129587.9816668,1727129587.9100597,0.07137181,7.137181e-05,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,0,True,400,1000,deckard.base.files.FileConfig,data,abea94e5362b96112a9fb02e9eed66c1,.pkl,kdd_nsl,830d865f8ff011a233024861bc233243,predictions.json,reports/condense/knn/hamming/0.2/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,0,True,400,1000,label,brute,Medoid,kdd_nsl/models/hamming/symmetry_true/modified_true/1000-400-0.npz,3,0.2,Hamming,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
7a8a8c50ef1dbd20e4d0a73f1fc93ceb,train,deckard.base.experiment.Experiment,7a8a8c50ef1dbd20e4d0a73f1fc93ceb,KDD NSL,cpu,7a8a8c50ef1dbd20e4d0a73f1fc93ceb,7a8a8c50ef1dbd20e4d0a73f1fc93ceb,k-KNN,7a8a8c50ef1dbd20e4d0a73f1fc93ceb,7a8a8c50ef1dbd20e4d0a73f1fc93ceb,0.8525,5.094541482018044,cpu,1727129403.9450088,1727129379.955327,24.98467685,0.062461692125,cpu,1727129379.9552424,1727129379.6036854,0.34962233,0.00034962233,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,0,True,400,1000,deckard.base.files.FileConfig,data,abea94e5362b96112a9fb02e9eed66c1,.pkl,kdd_nsl,7a8a8c50ef1dbd20e4d0a73f1fc93ceb,predictions.json,reports/condense/knn/hamming/0.2/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,0,True,400,1000,label,brute,NearMiss,kdd_nsl/models/hamming/symmetry_true/modified_true/1000-400-0.npz,3,0.2,Hamming,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
5c973dd2bb9e7bcacb73cb1a4d7c85ee,train,deckard.base.experiment.Experiment,5c973dd2bb9e7bcacb73cb1a4d7c85ee,KDD NSL,cpu,5c973dd2bb9e7bcacb73cb1a4d7c85ee,5c973dd2bb9e7bcacb73cb1a4d7c85ee,k-KNN,5c973dd2bb9e7bcacb73cb1a4d7c85ee,5c973dd2bb9e7bcacb73cb1a4d7c85ee,0.8175,6.303458625647182,cpu,1727129404.5071592,1727129379.709229,25.82981388,0.0645745347,cpu,1727129379.709133,1727129379.6378129,0.0709429,7.09429e-05,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,0,True,400,1000,deckard.base.files.FileConfig,data,abea94e5362b96112a9fb02e9eed66c1,.pkl,kdd_nsl,5c973dd2bb9e7bcacb73cb1a4d7c85ee,predictions.json,reports/condense/knn/hamming/0.2/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,0,True,400,1000,label,brute,Medoid,kdd_nsl/models/hamming/symmetry_true/modified_true/1000-400-0.npz,3,0.2,Hamming,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
1270009a6b4c00aa1aaaf18d8033d052,train,deckard.base.experiment.Experiment,1270009a6b4c00aa1aaaf18d8033d052,KDD NSL,cpu,1270009a6b4c00aa1aaaf18d8033d052,1270009a6b4c00aa1aaaf18d8033d052,k-KNN,1270009a6b4c00aa1aaaf18d8033d052,1270009a6b4c00aa1aaaf18d8033d052,0.8525,5.094541482018044,cpu,1727129640.5468323,1727129621.6960175,19.50783046,0.04876957615,cpu,1727129621.6959376,1727129620.8714244,0.82183645,0.00082183645,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,0,True,400,1000,deckard.base.files.FileConfig,data,abea94e5362b96112a9fb02e9eed66c1,.pkl,kdd_nsl,1270009a6b4c00aa1aaaf18d8033d052,predictions.json,reports/condense/knn/hamming/0.2/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,0,True,400,1000,label,brute,KNN,kdd_nsl/models/hamming/symmetry_true/modified_true/1000-400-0.npz,3,0.2,Hamming,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
