,stage,_target_,data,Dataset,device_id,files,model,Model,name,scorers,train_time,train_time_per_sample,train_start_time,train_end_time,train_device,predict_time,predict_time_per_sample,predict_start_time,predict_end_time,predict_device,accuracy,log_loss,data.drop,data.name,data.target,data.sample.random_state,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,files.data_dir,files.data_file,model.library,model.data.drop,model.data.name,model.data.sample.random_state,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.C,model.init.class_weight,model.init.fit_intercept,Condensing Ratio,Metric,model.init.name,model.init.penalty,model.init.solver,Symmetric,model.init.tol,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss.direction,scorers.log_loss.name,model_layers
994397f160b3657b026cff75dd72542c,train,deckard.base.experiment.Experiment,994397f160b3657b026cff75dd72542c,KDD NSL,cpu,994397f160b3657b026cff75dd72542c,994397f160b3657b026cff75dd72542c,k-Logistic,994397f160b3657b026cff75dd72542c,994397f160b3657b026cff75dd72542c,1.83996078,0.091998039,1723640251.2429087,1723640252.9838562,cpu,9.93923398,0.0993923398,1723640252.984033,1723640262.4439402,cpu,0.5,17.269388197455342,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,8,True,100,20,deckard.base.files.FileConfig,.pkl,kdd_nsl,994397f160b3657b026cff75dd72542c,predictions.json,reports/gzip_logistic/20/symmetry_true,score_dict.json,train,data,213154e84ad20c52ebdd33f4ec02fb42,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,8,True,100,20,label,0.0240181606295753,balanced,False,1,LZMA,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0109860363504634,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
9bb67f54493b3ae4c1d57f3be258f121,train,deckard.base.experiment.Experiment,9bb67f54493b3ae4c1d57f3be258f121,KDD NSL,cpu,9bb67f54493b3ae4c1d57f3be258f121,9bb67f54493b3ae4c1d57f3be258f121,k-Logistic,9bb67f54493b3ae4c1d57f3be258f121,9bb67f54493b3ae4c1d57f3be258f121,1.17417611,0.0587088055,1723640221.4572718,1723640222.5941846,cpu,5.73935055,0.0573935055,1723640222.594316,1723640228.0159173,cpu,0.5,17.269388197455342,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,7,True,100,20,deckard.base.files.FileConfig,.pkl,kdd_nsl,9bb67f54493b3ae4c1d57f3be258f121,predictions.json,reports/gzip_logistic/20/symmetry_true,score_dict.json,train,data,24978e7498207e1fdd6237afc604c4a2,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,7,True,100,20,label,0.0053768278618028,,True,1,Jaro,gzip_classifier.GzipLogisticRegressor,l1,saga,Symmetric,0.000779205499313,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
9ce3d4653721d1ed557a4650cc612306,train,deckard.base.experiment.Experiment,9ce3d4653721d1ed557a4650cc612306,KDD NSL,cpu,9ce3d4653721d1ed557a4650cc612306,9ce3d4653721d1ed557a4650cc612306,k-Logistic,9ce3d4653721d1ed557a4650cc612306,9ce3d4653721d1ed557a4650cc612306,1.28924638,0.064462319,1723640325.67285,1723640326.892398,cpu,6.13126197,0.0613126197,1723640326.89253,1723640332.487424,cpu,0.5,17.269388197455342,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,7,True,100,20,deckard.base.files.FileConfig,.pkl,kdd_nsl,9ce3d4653721d1ed557a4650cc612306,predictions.json,reports/gzip_logistic/20/symmetry_true,score_dict.json,train,data,24978e7498207e1fdd6237afc604c4a2,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,7,True,100,20,label,29.46289309421127,balanced,True,1,GZIP,gzip_classifier.GzipLogisticRegressor,l1,saga,Symmetric,6.849977402138546e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
8cd8e571e91e74181ef5b0b298d30358,train,deckard.base.experiment.Experiment,8cd8e571e91e74181ef5b0b298d30358,KDD NSL,cpu,8cd8e571e91e74181ef5b0b298d30358,8cd8e571e91e74181ef5b0b298d30358,k-Logistic,8cd8e571e91e74181ef5b0b298d30358,8cd8e571e91e74181ef5b0b298d30358,1.27321606,0.063660803,1723640236.360545,1723640237.5720935,cpu,6.26137682,0.0626137682,1723640237.5722425,1723640243.2653885,cpu,0.5,17.26978799617044,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,6,True,100,20,deckard.base.files.FileConfig,.pkl,kdd_nsl,8cd8e571e91e74181ef5b0b298d30358,predictions.json,reports/gzip_logistic/20/symmetry_true,score_dict.json,train,data,d6e64c71dd1be0865cac9026df3eaa1b,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,6,True,100,20,label,1.0310934118181083,balanced,True,1,GZIP,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0007155020782352,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
8d104c2ecf683230a5679a837fc91590,train,deckard.base.experiment.Experiment,8d104c2ecf683230a5679a837fc91590,KDD NSL,cpu,8d104c2ecf683230a5679a837fc91590,8d104c2ecf683230a5679a837fc91590,k-Logistic,8d104c2ecf683230a5679a837fc91590,8d104c2ecf683230a5679a837fc91590,1.23647741,0.0618238705,1723640288.282122,1723640289.4567628,cpu,6.55378352,0.0655378352,1723640289.4568782,1723640295.4274268,cpu,0.5,17.269388197455342,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,10,True,100,20,deckard.base.files.FileConfig,.pkl,kdd_nsl,8d104c2ecf683230a5679a837fc91590,predictions.json,reports/gzip_logistic/20/symmetry_true,score_dict.json,train,data,f2fa6ca59659a8ff8ed8d0cdadd9dabe,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,10,True,100,20,label,0.1153947541805831,,False,1,ZSTD,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0039800191500543,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
8ef1a9c5bb4513dc63686c56b057245b,train,deckard.base.experiment.Experiment,8ef1a9c5bb4513dc63686c56b057245b,KDD NSL,cpu,8ef1a9c5bb4513dc63686c56b057245b,8ef1a9c5bb4513dc63686c56b057245b,k-Logistic,8ef1a9c5bb4513dc63686c56b057245b,8ef1a9c5bb4513dc63686c56b057245b,1.22971248,0.061485624,1723640375.6426198,1723640376.832108,cpu,6.16778464,0.0616778464,1723640376.8322327,1723640382.6361034,cpu,0.5,17.269388197455342,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,1,True,100,20,deckard.base.files.FileConfig,.pkl,kdd_nsl,8ef1a9c5bb4513dc63686c56b057245b,predictions.json,reports/gzip_logistic/20/symmetry_true,score_dict.json,train,data,44051cfcbe1f92c4287a3fdedd6bfff4,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,1,True,100,20,label,119.43244842985004,,True,1,Levenshtein,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0540992960900832,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
9e1335199326d3fd0d9bf111f01c7abb,train,deckard.base.experiment.Experiment,9e1335199326d3fd0d9bf111f01c7abb,KDD NSL,cpu,9e1335199326d3fd0d9bf111f01c7abb,9e1335199326d3fd0d9bf111f01c7abb,k-Logistic,9e1335199326d3fd0d9bf111f01c7abb,9e1335199326d3fd0d9bf111f01c7abb,1.2549237,0.062746185,1723640359.4177525,1723640360.6073103,cpu,5.98534422,0.0598534422,1723640360.6075382,1723640366.0975032,cpu,0.5,17.269388197455342,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,5,True,100,20,deckard.base.files.FileConfig,.pkl,kdd_nsl,9e1335199326d3fd0d9bf111f01c7abb,predictions.json,reports/gzip_logistic/20/symmetry_true,score_dict.json,train,data,ab4af08b45e736ba8ba80c12b3f2fb8e,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,5,True,100,20,label,16.244572844444036,,True,1,ZSTD,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,1.9888640116278383e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
ae2eec98983a600694e2a219df834bb8,train,deckard.base.experiment.Experiment,ae2eec98983a600694e2a219df834bb8,KDD NSL,cpu,ae2eec98983a600694e2a219df834bb8,ae2eec98983a600694e2a219df834bb8,k-Logistic,ae2eec98983a600694e2a219df834bb8,ae2eec98983a600694e2a219df834bb8,1.18980779,0.0594903895,1723640426.900602,1723640428.0512962,cpu,5.53653821,0.0553653821,1723640428.0514677,1723640433.3004172,cpu,0.5,17.26978799617044,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,6,True,100,20,deckard.base.files.FileConfig,.pkl,kdd_nsl,ae2eec98983a600694e2a219df834bb8,predictions.json,reports/gzip_logistic/20/symmetry_true,score_dict.json,train,data,d6e64c71dd1be0865cac9026df3eaa1b,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,6,True,100,20,label,629.5555483557691,balanced,True,1,Jaro-Winkler,gzip_classifier.GzipLogisticRegressor,l1,saga,Symmetric,0.0037033970892206,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
aed3750accf03e7d311abdef756ece49,train,deckard.base.experiment.Experiment,aed3750accf03e7d311abdef756ece49,KDD NSL,cpu,aed3750accf03e7d311abdef756ece49,aed3750accf03e7d311abdef756ece49,k-Logistic,aed3750accf03e7d311abdef756ece49,aed3750accf03e7d311abdef756ece49,1.28193372,0.064096686,1723640441.5831308,1723640442.791359,cpu,6.27687103,0.0627687103,1723640442.79147,1723640448.3937416,cpu,0.5,17.269388197455342,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,6,True,100,20,deckard.base.files.FileConfig,.pkl,kdd_nsl,aed3750accf03e7d311abdef756ece49,predictions.json,reports/gzip_logistic/20/symmetry_true,score_dict.json,train,data,d6e64c71dd1be0865cac9026df3eaa1b,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,6,True,100,20,label,0.4691310801738462,,True,1,BZ2,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0018616111365465,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
b00eb37b6b49b887439301293be07a75,train,deckard.base.experiment.Experiment,b00eb37b6b49b887439301293be07a75,KDD NSL,cpu,b00eb37b6b49b887439301293be07a75,b00eb37b6b49b887439301293be07a75,k-Logistic,b00eb37b6b49b887439301293be07a75,b00eb37b6b49b887439301293be07a75,1.23297932,0.061648966,1723640476.0724125,1723640477.2634566,cpu,5.95976249,0.0595976249,1723640477.2636552,1723640482.9135594,cpu,0.5,17.269388197455342,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,4,True,100,20,deckard.base.files.FileConfig,.pkl,kdd_nsl,b00eb37b6b49b887439301293be07a75,predictions.json,reports/gzip_logistic/20/symmetry_true,score_dict.json,train,data,1bdd2ae9cd909e0820855a35fd451cbd,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,4,True,100,20,label,0.020409670596196,balanced,True,1,Jaro-Winkler,gzip_classifier.GzipLogisticRegressor,l1,saga,Symmetric,0.0009388402141013,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
ad272743a769aabc9101ee5f438e4999,train,deckard.base.experiment.Experiment,ad272743a769aabc9101ee5f438e4999,KDD NSL,cpu,ad272743a769aabc9101ee5f438e4999,ad272743a769aabc9101ee5f438e4999,k-Logistic,ad272743a769aabc9101ee5f438e4999,ad272743a769aabc9101ee5f438e4999,1.24113432,0.062056716,1723640459.987731,1723640461.1671436,cpu,6.17164368,0.0617164368,1723640461.167459,1723640466.8225744,cpu,0.5,17.269787996170436,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,1,True,100,20,deckard.base.files.FileConfig,.pkl,kdd_nsl,ad272743a769aabc9101ee5f438e4999,predictions.json,reports/gzip_logistic/20/symmetry_true,score_dict.json,train,data,44051cfcbe1f92c4287a3fdedd6bfff4,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,1,True,100,20,label,0.6024278987798316,balanced,True,1,ZSTD,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0005972722575565,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
b6ee68f8e2115b479f9ca1102e1373c7,train,deckard.base.experiment.Experiment,b6ee68f8e2115b479f9ca1102e1373c7,KDD NSL,cpu,b6ee68f8e2115b479f9ca1102e1373c7,b6ee68f8e2115b479f9ca1102e1373c7,k-Logistic,b6ee68f8e2115b479f9ca1102e1373c7,b6ee68f8e2115b479f9ca1102e1373c7,1.15979011,0.0579895055,1723640394.4472997,1723640395.5723498,cpu,5.50672124,0.0550672124,1723640395.5724833,1723640400.803334,cpu,0.5,17.269388197455342,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,9,True,100,20,deckard.base.files.FileConfig,.pkl,kdd_nsl,b6ee68f8e2115b479f9ca1102e1373c7,predictions.json,reports/gzip_logistic/20/symmetry_true,score_dict.json,train,data,e18ee9480eeaf760257eba62db94a616,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,9,True,100,20,label,0.0051665884357478,balanced,False,1,Jaro-Winkler,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0007312475649035,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
b769cca765ca925dc7ed9ff2d30852c1,train,deckard.base.experiment.Experiment,b769cca765ca925dc7ed9ff2d30852c1,KDD NSL,cpu,b769cca765ca925dc7ed9ff2d30852c1,b769cca765ca925dc7ed9ff2d30852c1,k-Logistic,b769cca765ca925dc7ed9ff2d30852c1,b769cca765ca925dc7ed9ff2d30852c1,1.29164553,0.0645822765,1723640251.241856,1723640252.469902,cpu,6.82458497,0.0682458497,1723640252.4700694,1723640258.6703234,cpu,0.5,17.269388197455342,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,10,True,100,20,deckard.base.files.FileConfig,.pkl,kdd_nsl,b769cca765ca925dc7ed9ff2d30852c1,predictions.json,reports/gzip_logistic/20/symmetry_true,score_dict.json,train,data,f2fa6ca59659a8ff8ed8d0cdadd9dabe,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,10,True,100,20,label,178.9612381898421,balanced,True,1,ZSTD,gzip_classifier.GzipLogisticRegressor,l1,saga,Symmetric,0.0160364094544318,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
b8b4637ec18710648f4d7b0b50802e0c,train,deckard.base.experiment.Experiment,b8b4637ec18710648f4d7b0b50802e0c,KDD NSL,cpu,b8b4637ec18710648f4d7b0b50802e0c,b8b4637ec18710648f4d7b0b50802e0c,k-Logistic,b8b4637ec18710648f4d7b0b50802e0c,b8b4637ec18710648f4d7b0b50802e0c,1.25413109,0.0627065545,1723640476.1379251,1723640477.351875,cpu,6.00361144,0.0600361144,1723640477.3523223,1723640483.0358012,cpu,0.5,17.269388197455342,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,10,True,100,20,deckard.base.files.FileConfig,.pkl,kdd_nsl,b8b4637ec18710648f4d7b0b50802e0c,predictions.json,reports/gzip_logistic/20/symmetry_true,score_dict.json,train,data,f2fa6ca59659a8ff8ed8d0cdadd9dabe,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,10,True,100,20,label,0.0071735377868105,,True,1,Jaro,gzip_classifier.GzipLogisticRegressor,l1,saga,Symmetric,0.0077704171858965,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
b8e6910cb11df2bc237e7220af70bdab,train,deckard.base.experiment.Experiment,b8e6910cb11df2bc237e7220af70bdab,KDD NSL,cpu,b8e6910cb11df2bc237e7220af70bdab,b8e6910cb11df2bc237e7220af70bdab,k-Logistic,b8e6910cb11df2bc237e7220af70bdab,b8e6910cb11df2bc237e7220af70bdab,1.27422867,0.0637114335,1723640236.3596478,1723640237.5693295,cpu,6.18508862,0.0618508862,1723640237.5695224,1723640243.2252977,cpu,0.5,17.269388197455342,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,2,True,100,20,deckard.base.files.FileConfig,.pkl,kdd_nsl,b8e6910cb11df2bc237e7220af70bdab,predictions.json,reports/gzip_logistic/20/symmetry_true,score_dict.json,train,data,0a89673688bf82295298b4737709b8c8,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,2,True,100,20,label,9.240825519081534,,False,1,ZSTD,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0019435113084134,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
b93d93c60c560878912c1471ad656a99,train,deckard.base.experiment.Experiment,b93d93c60c560878912c1471ad656a99,KDD NSL,cpu,b93d93c60c560878912c1471ad656a99,b93d93c60c560878912c1471ad656a99,k-Logistic,b93d93c60c560878912c1471ad656a99,b93d93c60c560878912c1471ad656a99,1.19282612,0.059641306,1723640426.9005558,1723640428.056074,cpu,5.52260437,0.0552260437,1723640428.0562243,1723640433.3041575,cpu,0.5,17.269787996170436,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,3,True,100,20,deckard.base.files.FileConfig,.pkl,kdd_nsl,b93d93c60c560878912c1471ad656a99,predictions.json,reports/gzip_logistic/20/symmetry_true,score_dict.json,train,data,8c9c338874db71c4c5166b28cb624412,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,3,True,100,20,label,0.0041091190882045,balanced,True,1,Hamming,gzip_classifier.GzipLogisticRegressor,l1,saga,Symmetric,0.0262104588525887,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
ace333a7db83ad4e8d621ecd528e3835,train,deckard.base.experiment.Experiment,ace333a7db83ad4e8d621ecd528e3835,KDD NSL,cpu,ace333a7db83ad4e8d621ecd528e3835,ace333a7db83ad4e8d621ecd528e3835,k-Logistic,ace333a7db83ad4e8d621ecd528e3835,ace333a7db83ad4e8d621ecd528e3835,1.30951553,0.0654757765,1723640325.6781676,1723640326.9166298,cpu,6.06344461,0.0606344461,1723640326.9167972,1723640332.488162,cpu,0.5,17.26978799617044,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,6,True,100,20,deckard.base.files.FileConfig,.pkl,kdd_nsl,ace333a7db83ad4e8d621ecd528e3835,predictions.json,reports/gzip_logistic/20/symmetry_true,score_dict.json,train,data,d6e64c71dd1be0865cac9026df3eaa1b,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,6,True,100,20,label,34.655788305910875,balanced,True,1,ZSTD,gzip_classifier.GzipLogisticRegressor,l1,saga,Symmetric,4.052904955549873e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
a08e9ecd4825a6997b976a60c90a5484,train,deckard.base.experiment.Experiment,a08e9ecd4825a6997b976a60c90a5484,KDD NSL,cpu,a08e9ecd4825a6997b976a60c90a5484,a08e9ecd4825a6997b976a60c90a5484,k-Logistic,a08e9ecd4825a6997b976a60c90a5484,a08e9ecd4825a6997b976a60c90a5484,1.29273793,0.0646368965,1723640441.59718,1723640442.8101408,cpu,6.27614584,0.0627614584,1723640442.8103368,1723640448.4100318,cpu,0.5,17.269388197455342,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,10,True,100,20,deckard.base.files.FileConfig,.pkl,kdd_nsl,a08e9ecd4825a6997b976a60c90a5484,predictions.json,reports/gzip_logistic/20/symmetry_true,score_dict.json,train,data,f2fa6ca59659a8ff8ed8d0cdadd9dabe,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,10,True,100,20,label,322.5537972020131,,False,1,BZ2,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0001258874420979,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
a29a0a6f47a3052987c09f958f8f4514,train,deckard.base.experiment.Experiment,a29a0a6f47a3052987c09f958f8f4514,KDD NSL,cpu,a29a0a6f47a3052987c09f958f8f4514,a29a0a6f47a3052987c09f958f8f4514,k-Logistic,a29a0a6f47a3052987c09f958f8f4514,a29a0a6f47a3052987c09f958f8f4514,1.82041059,0.0910205295,1723640251.2415872,1723640252.9713948,cpu,9.90561706,0.0990561706,1723640252.971607,1723640262.3730817,cpu,0.5,17.269388197455342,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,6,True,100,20,deckard.base.files.FileConfig,.pkl,kdd_nsl,a29a0a6f47a3052987c09f958f8f4514,predictions.json,reports/gzip_logistic/20/symmetry_true,score_dict.json,train,data,d6e64c71dd1be0865cac9026df3eaa1b,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,6,True,100,20,label,1.4509212200515498,,True,1,LZMA,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0109694089317769,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
a31e38c82b834c850405f5031575b111,train,deckard.base.experiment.Experiment,a31e38c82b834c850405f5031575b111,KDD NSL,cpu,a31e38c82b834c850405f5031575b111,a31e38c82b834c850405f5031575b111,k-Logistic,a31e38c82b834c850405f5031575b111,a31e38c82b834c850405f5031575b111,1.71592721,0.0857963605,1723640270.1975813,1723640271.8316813,cpu,9.00759861,0.0900759861,1723640271.8317995,1723640280.3989725,cpu,0.5,17.269388197455342,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,5,True,100,20,deckard.base.files.FileConfig,.pkl,kdd_nsl,a31e38c82b834c850405f5031575b111,predictions.json,reports/gzip_logistic/20/symmetry_true,score_dict.json,train,data,ab4af08b45e736ba8ba80c12b3f2fb8e,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,5,True,100,20,label,14.651743835792615,,False,1,LZMA,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0011943220337577,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
a7aa396333e4d232e030630a006977b8,train,deckard.base.experiment.Experiment,a7aa396333e4d232e030630a006977b8,KDD NSL,cpu,a7aa396333e4d232e030630a006977b8,a7aa396333e4d232e030630a006977b8,k-Logistic,a7aa396333e4d232e030630a006977b8,a7aa396333e4d232e030630a006977b8,1.29010162,0.064505081,1723640476.105388,1723640477.3535736,cpu,6.02071546,0.0602071546,1723640477.353695,1723640483.0820308,cpu,0.5,17.269388197455342,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,6,True,100,20,deckard.base.files.FileConfig,.pkl,kdd_nsl,a7aa396333e4d232e030630a006977b8,predictions.json,reports/gzip_logistic/20/symmetry_true,score_dict.json,train,data,d6e64c71dd1be0865cac9026df3eaa1b,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,6,True,100,20,label,0.0057405272796926,,True,1,Hamming,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,9.47997107359292e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
a8fa167f86c5b8135faa2ee7471d09e9,train,deckard.base.experiment.Experiment,a8fa167f86c5b8135faa2ee7471d09e9,KDD NSL,cpu,a8fa167f86c5b8135faa2ee7471d09e9,a8fa167f86c5b8135faa2ee7471d09e9,k-Logistic,a8fa167f86c5b8135faa2ee7471d09e9,a8fa167f86c5b8135faa2ee7471d09e9,1.15886355,0.0579431775,1723640288.281963,1723640289.4003005,cpu,6.36651348,0.0636651348,1723640289.4004223,1723640295.3734984,cpu,0.5,17.269388197455342,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,1,True,100,20,deckard.base.files.FileConfig,.pkl,kdd_nsl,a8fa167f86c5b8135faa2ee7471d09e9,predictions.json,reports/gzip_logistic/20/symmetry_true,score_dict.json,train,data,44051cfcbe1f92c4287a3fdedd6bfff4,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,1,True,100,20,label,0.0712041438647767,,True,1,Ratio,gzip_classifier.GzipLogisticRegressor,l1,saga,Symmetric,1.2559276293040075e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
