,stage,_target_,data,Dataset,device_id,files,model,Model,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,data.drop,data.name,data.target,data.sample.random_state,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_dir,files.data_file,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model.library,model.data.drop,model.data.name,model.data.sample.random_state,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.algorithm,model.init.k,Condensing Ratio,Metric,model.init.name,Symmetric,model.init.weights,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss.direction,scorers.log_loss.name,model_layers,Condensing Method,model.init.modified
450b5b79a83c4286b80658070e0c0cc8,train,deckard.base.experiment.Experiment,450b5b79a83c4286b80658070e0c0cc8,KDD NSL,cpu,450b5b79a83c4286b80658070e0c0cc8,450b5b79a83c4286b80658070e0c0cc8,k-KNN,450b5b79a83c4286b80658070e0c0cc8,450b5b79a83c4286b80658070e0c0cc8,0.12,30.39450703428789,cpu,1725625929.4484303,1725625927.7181752,1.77903376,0.0177903376,cpu,1725625927.7180555,1725625927.4385936,0.2747545,0.013737725,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,6,True,100,20,deckard.base.files.FileConfig,data,d6e64c71dd1be0865cac9026df3eaa1b,.pkl,kdd_nsl,450b5b79a83c4286b80658070e0c0cc8,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,6,True,100,20,label,brute,7,1,SeqRatio,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
448fe972d4d444cdaa836f4ccfb38967,train,deckard.base.experiment.Experiment,448fe972d4d444cdaa836f4ccfb38967,KDD NSL,cpu,448fe972d4d444cdaa836f4ccfb38967,448fe972d4d444cdaa836f4ccfb38967,k-KNN,448fe972d4d444cdaa836f4ccfb38967,448fe972d4d444cdaa836f4ccfb38967,0.71,10.016381086087229,cpu,1725625973.746161,1725625973.3792598,0.37763444,0.0037763444,cpu,1725625973.3789935,1725625973.2820415,0.09962938,0.004981469,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,4,True,100,20,deckard.base.files.FileConfig,data,1bdd2ae9cd909e0820855a35fd451cbd,.pkl,kdd_nsl,448fe972d4d444cdaa836f4ccfb38967,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,4,True,100,20,label,brute,1,1,Hamming,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
41af8a3afab62c80edb564c1d05b20c2,train,deckard.base.experiment.Experiment,41af8a3afab62c80edb564c1d05b20c2,KDD NSL,cpu,41af8a3afab62c80edb564c1d05b20c2,41af8a3afab62c80edb564c1d05b20c2,k-KNN,41af8a3afab62c80edb564c1d05b20c2,41af8a3afab62c80edb564c1d05b20c2,0.48,17.960539536145745,cpu,1725625993.1494336,1725625991.428539,1.75178663,0.0175178663,cpu,1725625991.4282382,1725625991.1499088,0.28296784,0.014148392,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,8,True,100,20,deckard.base.files.FileConfig,data,213154e84ad20c52ebdd33f4ec02fb42,.pkl,kdd_nsl,41af8a3afab62c80edb564c1d05b20c2,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,8,True,100,20,label,brute,1,1,SeqRatio,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
7004bbbee3ca3292926b3c2f226e32f0,train,deckard.base.experiment.Experiment,7004bbbee3ca3292926b3c2f226e32f0,KDD NSL,cpu,7004bbbee3ca3292926b3c2f226e32f0,7004bbbee3ca3292926b3c2f226e32f0,k-KNN,7004bbbee3ca3292926b3c2f226e32f0,7004bbbee3ca3292926b3c2f226e32f0,0.82,6.2170437188783385,cpu,1725625983.3548331,1725625982.9858546,0.38184119,0.0038184119,cpu,1725625982.9857323,1725625982.8965378,0.09261944,0.004630972,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,2,True,100,20,deckard.base.files.FileConfig,data,0a89673688bf82295298b4737709b8c8,.pkl,kdd_nsl,7004bbbee3ca3292926b3c2f226e32f0,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,2,True,100,20,label,brute,3,1,Hamming,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
40f520b9c0402c07104b852562bb70dc,train,deckard.base.experiment.Experiment,40f520b9c0402c07104b852562bb70dc,KDD NSL,cpu,40f520b9c0402c07104b852562bb70dc,40f520b9c0402c07104b852562bb70dc,k-KNN,40f520b9c0402c07104b852562bb70dc,40f520b9c0402c07104b852562bb70dc,0.34,22.795776328049996,cpu,1725626051.5047646,1725626049.7560794,1.78910404,0.0178910404,cpu,1725626049.7557611,1725626049.4573288,0.29488869,0.0147444345,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,4,True,100,20,deckard.base.files.FileConfig,data,1bdd2ae9cd909e0820855a35fd451cbd,.pkl,kdd_nsl,40f520b9c0402c07104b852562bb70dc,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,4,True,100,20,label,brute,11,1,SeqRatio,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
745227e387347beccb4e60dfdb02d9be,train,deckard.base.experiment.Experiment,745227e387347beccb4e60dfdb02d9be,KDD NSL,cpu,745227e387347beccb4e60dfdb02d9be,745227e387347beccb4e60dfdb02d9be,k-KNN,745227e387347beccb4e60dfdb02d9be,745227e387347beccb4e60dfdb02d9be,0.89,3.7992893913630814,cpu,1725625954.3761258,1725625953.9398396,0.45944859,0.0045944859,cpu,1725625953.9395156,1725625953.823229,0.11894375,0.0059471875,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,7,True,100,20,deckard.base.files.FileConfig,data,24978e7498207e1fdd6237afc604c4a2,.pkl,kdd_nsl,745227e387347beccb4e60dfdb02d9be,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,7,True,100,20,label,brute,7,1,Levenshtein,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
75cd7ce111d83b92698375b22a0b614d,train,deckard.base.experiment.Experiment,75cd7ce111d83b92698375b22a0b614d,KDD NSL,cpu,75cd7ce111d83b92698375b22a0b614d,75cd7ce111d83b92698375b22a0b614d,k-KNN,75cd7ce111d83b92698375b22a0b614d,75cd7ce111d83b92698375b22a0b614d,0.89,3.799273399414477,cpu,1725626031.81408,1725626031.2682078,0.5880717,0.005880717,cpu,1725626031.2680912,1725626031.100314,0.18002969,0.0090014845,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,10,True,100,20,deckard.base.files.FileConfig,data,f2fa6ca59659a8ff8ed8d0cdadd9dabe,.pkl,kdd_nsl,75cd7ce111d83b92698375b22a0b614d,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,10,True,100,20,label,brute,7,1,GZIP,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
8d7742f2718529894f405ae0ffe860e5,train,deckard.base.experiment.Experiment,8d7742f2718529894f405ae0ffe860e5,KDD NSL,cpu,8d7742f2718529894f405ae0ffe860e5,8d7742f2718529894f405ae0ffe860e5,k-KNN,8d7742f2718529894f405ae0ffe860e5,8d7742f2718529894f405ae0ffe860e5,0.28,24.868278823179278,cpu,1725626033.1212957,1725626031.4548032,1.70573916,0.0170573916,cpu,1725626031.4546552,1725626031.1753836,0.27629685,0.0138148425,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,9,True,100,20,deckard.base.files.FileConfig,data,e18ee9480eeaf760257eba62db94a616,.pkl,kdd_nsl,8d7742f2718529894f405ae0ffe860e5,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,9,True,100,20,label,brute,1,1,SeqRatio,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
8cc59c8307d0f747f740b7cce5194aa4,train,deckard.base.experiment.Experiment,8cc59c8307d0f747f740b7cce5194aa4,KDD NSL,cpu,8cc59c8307d0f747f740b7cce5194aa4,8cc59c8307d0f747f740b7cce5194aa4,k-KNN,8cc59c8307d0f747f740b7cce5194aa4,8cc59c8307d0f747f740b7cce5194aa4,0.25,25.904442115026598,cpu,1725625975.2398577,1725625973.562243,1.71824592,0.0171824592,cpu,1725625973.5621183,1725625973.299961,0.25644664,0.012822332,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,10,True,100,20,deckard.base.files.FileConfig,data,f2fa6ca59659a8ff8ed8d0cdadd9dabe,.pkl,kdd_nsl,8cc59c8307d0f747f740b7cce5194aa4,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,10,True,100,20,label,brute,1,1,SeqRatio,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
85d1d1748a4dd8b034c6c8721f938aff,train,deckard.base.experiment.Experiment,85d1d1748a4dd8b034c6c8721f938aff,KDD NSL,cpu,85d1d1748a4dd8b034c6c8721f938aff,85d1d1748a4dd8b034c6c8721f938aff,k-KNN,85d1d1748a4dd8b034c6c8721f938aff,85d1d1748a4dd8b034c6c8721f938aff,0.88,4.144693147260792,cpu,1725625991.9567962,1725625991.342464,0.73797662,0.0073797662,cpu,1725625991.3421838,1725625991.1596656,0.19703669,0.0098518345,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,4,True,100,20,deckard.base.files.FileConfig,data,1bdd2ae9cd909e0820855a35fd451cbd,.pkl,kdd_nsl,85d1d1748a4dd8b034c6c8721f938aff,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,4,True,100,20,label,brute,7,1,BZ2,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
858d98d0c69699c0afcccf0871968f0f,train,deckard.base.experiment.Experiment,858d98d0c69699c0afcccf0871968f0f,KDD NSL,cpu,858d98d0c69699c0afcccf0871968f0f,858d98d0c69699c0afcccf0871968f0f,k-KNN,858d98d0c69699c0afcccf0871968f0f,858d98d0c69699c0afcccf0871968f0f,0.1,31.085298554134702,cpu,1725625964.0635717,1725625963.6908247,0.38665581,0.0038665581,cpu,1725625963.690386,1725625963.5950265,0.09781776,0.004890888,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,10,True,100,20,deckard.base.files.FileConfig,data,f2fa6ca59659a8ff8ed8d0cdadd9dabe,.pkl,kdd_nsl,858d98d0c69699c0afcccf0871968f0f,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,10,True,100,20,label,brute,11,1,Ratio,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
830e1538e29cb3003e70479ab247175f,train,deckard.base.experiment.Experiment,830e1538e29cb3003e70479ab247175f,KDD NSL,cpu,830e1538e29cb3003e70479ab247175f,830e1538e29cb3003e70479ab247175f,k-KNN,830e1538e29cb3003e70479ab247175f,830e1538e29cb3003e70479ab247175f,0.29,24.522907051178773,cpu,1725626023.4863884,1725626023.1344275,0.3689929,0.003689929,cpu,1725626023.1341448,1725626023.0227416,0.10614065,0.0053070325,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,5,True,100,20,deckard.base.files.FileConfig,data,ab4af08b45e736ba8ba80c12b3f2fb8e,.pkl,kdd_nsl,830e1538e29cb3003e70479ab247175f,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,5,True,100,20,label,brute,7,1,Jaro,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
7f81226cd0965392703a845aa1c9296f,train,deckard.base.experiment.Experiment,7f81226cd0965392703a845aa1c9296f,KDD NSL,cpu,7f81226cd0965392703a845aa1c9296f,7f81226cd0965392703a845aa1c9296f,k-KNN,7f81226cd0965392703a845aa1c9296f,7f81226cd0965392703a845aa1c9296f,0.47,18.30559146917417,cpu,1725626016.5561652,1725626016.145857,0.43431245,0.0043431245,cpu,1725626016.1457343,1725626015.9927006,0.14662908,0.007331454,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,8,True,100,20,deckard.base.files.FileConfig,data,213154e84ad20c52ebdd33f4ec02fb42,.pkl,kdd_nsl,7f81226cd0965392703a845aa1c9296f,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,8,True,100,20,label,brute,5,1,Jaro-Winkler,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
7e055e998e8032479907ac5911a50e02,train,deckard.base.experiment.Experiment,7e055e998e8032479907ac5911a50e02,KDD NSL,cpu,7e055e998e8032479907ac5911a50e02,7e055e998e8032479907ac5911a50e02,k-KNN,7e055e998e8032479907ac5911a50e02,7e055e998e8032479907ac5911a50e02,0.12,30.39451503026219,cpu,1725625991.6049967,1725625991.2454972,0.37842982,0.0037842982,cpu,1725625991.245415,1725625991.1580496,0.09017504,0.004508752,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,3,True,100,20,deckard.base.files.FileConfig,data,8c9c338874db71c4c5166b28cb624412,.pkl,kdd_nsl,7e055e998e8032479907ac5911a50e02,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,3,True,100,20,label,brute,1,1,Ratio,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
7cf239ba3ff904e29ba9fad0f703b688,train,deckard.base.experiment.Experiment,7cf239ba3ff904e29ba9fad0f703b688,KDD NSL,cpu,7cf239ba3ff904e29ba9fad0f703b688,7cf239ba3ff904e29ba9fad0f703b688,k-KNN,7cf239ba3ff904e29ba9fad0f703b688,7cf239ba3ff904e29ba9fad0f703b688,0.83,5.871623971032023,cpu,1725626001.4474676,1725626001.0664926,0.39365055,0.0039365055,cpu,1725626001.0661335,1725626000.9717789,0.09776445,0.0048882225,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,8,True,100,20,deckard.base.files.FileConfig,data,213154e84ad20c52ebdd33f4ec02fb42,.pkl,kdd_nsl,7cf239ba3ff904e29ba9fad0f703b688,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,8,True,100,20,label,brute,1,1,Hamming,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
7cb1bf90bcf68cb55b66566f82f4b261,train,deckard.base.experiment.Experiment,7cb1bf90bcf68cb55b66566f82f4b261,KDD NSL,cpu,7cb1bf90bcf68cb55b66566f82f4b261,7cb1bf90bcf68cb55b66566f82f4b261,k-KNN,7cb1bf90bcf68cb55b66566f82f4b261,7cb1bf90bcf68cb55b66566f82f4b261,0.91,3.108497871516264,cpu,1725626060.219459,1725626059.635465,0.71439212,0.0071439212,cpu,1725626059.6353629,1725626059.4590445,0.18982164,0.009491082,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,10,True,100,20,deckard.base.files.FileConfig,data,f2fa6ca59659a8ff8ed8d0cdadd9dabe,.pkl,kdd_nsl,7cb1bf90bcf68cb55b66566f82f4b261,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,10,True,100,20,label,brute,5,1,BZ2,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
7be63296a37bc1d49a46664d9bf70245,train,deckard.base.experiment.Experiment,7be63296a37bc1d49a46664d9bf70245,KDD NSL,cpu,7be63296a37bc1d49a46664d9bf70245,7be63296a37bc1d49a46664d9bf70245,k-KNN,7be63296a37bc1d49a46664d9bf70245,7be63296a37bc1d49a46664d9bf70245,0.86,4.835460679184704,cpu,1725625927.974691,1725625927.5771172,0.42310497,0.0042310497,cpu,1725625927.5768514,1725625927.4781013,0.10111217,0.0050556085,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,9,True,100,20,deckard.base.files.FileConfig,data,e18ee9480eeaf760257eba62db94a616,.pkl,kdd_nsl,7be63296a37bc1d49a46664d9bf70245,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,9,True,100,20,label,brute,11,1,Levenshtein,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
7aef85c13814d21574b0b0d10ee96823,train,deckard.base.experiment.Experiment,7aef85c13814d21574b0b0d10ee96823,KDD NSL,cpu,7aef85c13814d21574b0b0d10ee96823,7aef85c13814d21574b0b0d10ee96823,k-KNN,7aef85c13814d21574b0b0d10ee96823,7aef85c13814d21574b0b0d10ee96823,0.9,3.453893631439673,cpu,1725625991.9949677,1725625991.3689623,0.75939211,0.0075939211,cpu,1725625991.3688002,1725625991.199063,0.19267237,0.0096336185,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,5,True,100,20,deckard.base.files.FileConfig,data,ab4af08b45e736ba8ba80c12b3f2fb8e,.pkl,kdd_nsl,7aef85c13814d21574b0b0d10ee96823,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,5,True,100,20,label,brute,7,1,BZ2,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
793d1c2a99c7c5c0facb379cd9dc3ac1,train,deckard.base.experiment.Experiment,793d1c2a99c7c5c0facb379cd9dc3ac1,KDD NSL,cpu,793d1c2a99c7c5c0facb379cd9dc3ac1,793d1c2a99c7c5c0facb379cd9dc3ac1,k-KNN,793d1c2a99c7c5c0facb379cd9dc3ac1,793d1c2a99c7c5c0facb379cd9dc3ac1,0.9,3.4538936314396733,cpu,1725626016.8355036,1725626016.213519,0.74115505,0.0074115505,cpu,1725626016.2133832,1725626016.0094883,0.23069085,0.0115345425,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,8,True,100,20,deckard.base.files.FileConfig,data,213154e84ad20c52ebdd33f4ec02fb42,.pkl,kdd_nsl,793d1c2a99c7c5c0facb379cd9dc3ac1,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,8,True,100,20,label,brute,5,1,BZ2,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
75d8e83ed2a8bf035cbd052b118f0f0c,train,deckard.base.experiment.Experiment,75d8e83ed2a8bf035cbd052b118f0f0c,KDD NSL,cpu,75d8e83ed2a8bf035cbd052b118f0f0c,75d8e83ed2a8bf035cbd052b118f0f0c,k-KNN,75d8e83ed2a8bf035cbd052b118f0f0c,75d8e83ed2a8bf035cbd052b118f0f0c,0.9,3.45392561533688,cpu,1725625936.2187583,1725625935.838611,0.39356061,0.0039356061,cpu,1725625935.8383126,1725625935.730479,0.10127181,0.0050635905,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,1,True,100,20,deckard.base.files.FileConfig,data,44051cfcbe1f92c4287a3fdedd6bfff4,.pkl,kdd_nsl,75d8e83ed2a8bf035cbd052b118f0f0c,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,1,True,100,20,label,brute,3,1,Levenshtein,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
7464ed7bca33f6c0d730f8af55e4f6cb,train,deckard.base.experiment.Experiment,7464ed7bca33f6c0d730f8af55e4f6cb,KDD NSL,cpu,7464ed7bca33f6c0d730f8af55e4f6cb,7464ed7bca33f6c0d730f8af55e4f6cb,k-KNN,7464ed7bca33f6c0d730f8af55e4f6cb,7464ed7bca33f6c0d730f8af55e4f6cb,0.44,19.341922676481836,cpu,1725625954.321626,1725625953.9313917,0.40266673,0.0040266673,cpu,1725625953.9312572,1725625953.818233,0.1153746,0.00576873,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,1,True,100,20,deckard.base.files.FileConfig,data,44051cfcbe1f92c4287a3fdedd6bfff4,.pkl,kdd_nsl,7464ed7bca33f6c0d730f8af55e4f6cb,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,1,True,100,20,label,brute,3,1,Jaro,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
902f57f119edcb41fc98b4860b201a2a,train,deckard.base.experiment.Experiment,902f57f119edcb41fc98b4860b201a2a,KDD NSL,cpu,902f57f119edcb41fc98b4860b201a2a,902f57f119edcb41fc98b4860b201a2a,k-KNN,902f57f119edcb41fc98b4860b201a2a,902f57f119edcb41fc98b4860b201a2a,0.67,11.397908153960753,cpu,1725626031.6678145,1725626031.322912,0.35354471,0.0035354471,cpu,1725626031.3226244,1725626031.223351,0.10205303,0.0051026515,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,9,True,100,20,deckard.base.files.FileConfig,data,e18ee9480eeaf760257eba62db94a616,.pkl,kdd_nsl,902f57f119edcb41fc98b4860b201a2a,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,9,True,100,20,label,brute,3,1,Hamming,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
3c36e204b3933d8770b143b9f6fc3f62,train,deckard.base.experiment.Experiment,3c36e204b3933d8770b143b9f6fc3f62,KDD NSL,cpu,3c36e204b3933d8770b143b9f6fc3f62,3c36e204b3933d8770b143b9f6fc3f62,k-KNN,3c36e204b3933d8770b143b9f6fc3f62,3c36e204b3933d8770b143b9f6fc3f62,0.67,11.397908153960753,cpu,1725626001.5049398,1725626001.1292503,0.39969003,0.0039969003,cpu,1725626001.129112,1725626001.012719,0.11915829,0.0059579145,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,9,True,100,20,deckard.base.files.FileConfig,data,e18ee9480eeaf760257eba62db94a616,.pkl,kdd_nsl,3c36e204b3933d8770b143b9f6fc3f62,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,9,True,100,20,label,brute,3,1,Hamming,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
3649ec3ac96c7aa143498c8d4a5461f7,train,deckard.base.experiment.Experiment,3649ec3ac96c7aa143498c8d4a5461f7,KDD NSL,cpu,3649ec3ac96c7aa143498c8d4a5461f7,3649ec3ac96c7aa143498c8d4a5461f7,k-KNN,3649ec3ac96c7aa143498c8d4a5461f7,3649ec3ac96c7aa143498c8d4a5461f7,0.06,32.46684161395684,cpu,1725625927.9697874,1725625927.6104386,0.37441386,0.0037441386,cpu,1725625927.610155,1725625927.5164812,0.096709,0.00483545,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,1,True,100,20,deckard.base.files.FileConfig,data,44051cfcbe1f92c4287a3fdedd6bfff4,.pkl,kdd_nsl,3649ec3ac96c7aa143498c8d4a5461f7,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,1,True,100,20,label,brute,11,1,Ratio,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
0d5d96467effca8d023c3b4b55e11c8d,train,deckard.base.experiment.Experiment,0d5d96467effca8d023c3b4b55e11c8d,KDD NSL,cpu,0d5d96467effca8d023c3b4b55e11c8d,0d5d96467effca8d023c3b4b55e11c8d,k-KNN,0d5d96467effca8d023c3b4b55e11c8d,0d5d96467effca8d023c3b4b55e11c8d,0.94,2.072342575643246,cpu,1725626023.739331,1725626023.169665,0.61919903,0.0061919903,cpu,1725626023.1695435,1725626022.9706545,0.2049251,0.010246255,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,1,True,100,20,deckard.base.files.FileConfig,data,44051cfcbe1f92c4287a3fdedd6bfff4,.pkl,kdd_nsl,0d5d96467effca8d023c3b4b55e11c8d,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,1,True,100,20,label,brute,7,1,GZIP,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
