,stage,_target_,data,Dataset,device_id,files,model,Model,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,data.name,data.target,data.sample.random_state,data.sample.shuffle,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_dir,files.data_file,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model.library,model.data.name,model.data.sample.random_state,model.data.sample.shuffle,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.C,model.init.class_weight,model.init.fit_intercept,Condensing Ratio,model.init.max_iter,Metric,model.init.modified,model.init.name,model.init.penalty,model.init.solver,Symmetric,model.init.tol,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss.direction,scorers.log_loss.name,model_layers,Condensing Method
b20415e09562f6178ff226baa2ba395e,train,deckard.base.experiment.Experiment,b20415e09562f6178ff226baa2ba395e,Truthseeker,cpu,b20415e09562f6178ff226baa2ba395e,b20415e09562f6178ff226baa2ba395e,k-Logistic,b20415e09562f6178ff226baa2ba395e,b20415e09562f6178ff226baa2ba395e,0.5,17.26978799617044,cpu,1727417215.2450716,1727417213.9842055,2.05582793,0.005139569825,cpu,1727417213.9840882,1727417213.750574,0.2563073,0.012815365,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,7,True,True,400,20,deckard.base.files.FileConfig,data,622648e449d34b420fb8d54f53e827ab,.pkl,truthseeker,b20415e09562f6178ff226baa2ba395e,predictions.json,reports/modified/gzip_logistic/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,7,True,True,400,20,BotScoreBinary,0.0041091190882045,balanced,True,1,1000,BZ2,Modified,gzip_classifier.GzipLogisticRegressor,l1,saga,Symmetric,0.0262104588525887,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
b277b5f0729c77b76e764b920e9ed322,train,deckard.base.experiment.Experiment,b277b5f0729c77b76e764b920e9ed322,Truthseeker,cpu,b277b5f0729c77b76e764b920e9ed322,b277b5f0729c77b76e764b920e9ed322,k-Logistic,b277b5f0729c77b76e764b920e9ed322,b277b5f0729c77b76e764b920e9ed322,0.5375,15.974371988042288,cpu,1727417164.7756286,1727417163.707481,1.2709366,0.0031773415,cpu,1727417163.7073095,1727417163.5343835,0.18530742,0.009265371,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,400,20,deckard.base.files.FileConfig,data,83a68d33fa9b9e108a85dc94131bcd37,.pkl,truthseeker,b277b5f0729c77b76e764b920e9ed322,predictions.json,reports/modified/gzip_logistic/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,400,20,BotScoreBinary,409.0886605565603,balanced,True,1,1000,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0002136529700891,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
b371ac3a5ee6c35149398f60f45053b4,train,deckard.base.experiment.Experiment,b371ac3a5ee6c35149398f60f45053b4,Truthseeker,cpu,b371ac3a5ee6c35149398f60f45053b4,b371ac3a5ee6c35149398f60f45053b4,k-Logistic,b371ac3a5ee6c35149398f60f45053b4,b371ac3a5ee6c35149398f60f45053b4,0.475,18.133183443280917,cpu,1725758062.3406005,1725758060.644378,1.84971653,0.004624291325,cpu,1725758060.644082,1725758060.4494548,0.20355304,0.010177652,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,3,True,True,400,20,deckard.base.files.FileConfig,data,7b9730f3e31d952aea1da304c7315d31,.pkl,truthseeker,b371ac3a5ee6c35149398f60f45053b4,predictions.json,reports/modified//gzip_logistic/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,3,True,True,400,20,BotScoreBinary,0.031876198068592,,False,1,1000,ZSTD,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0004948473953991,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
b46d76c61263df3e44f787bd30d1d46a,train,deckard.base.experiment.Experiment,b46d76c61263df3e44f787bd30d1d46a,Truthseeker,cpu,b46d76c61263df3e44f787bd30d1d46a,b46d76c61263df3e44f787bd30d1d46a,k-Logistic,b46d76c61263df3e44f787bd30d1d46a,b46d76c61263df3e44f787bd30d1d46a,0.485,17.787795679331804,cpu,1727417225.9538517,1727417214.354966,13.21514855,0.033037871375,cpu,1727417214.354739,1727417213.7549186,0.63920042,0.031960021,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,9,True,True,400,20,deckard.base.files.FileConfig,data,46e505f845e5aa943e6ba65b9643a064,.pkl,truthseeker,b46d76c61263df3e44f787bd30d1d46a,predictions.json,reports/modified/gzip_logistic/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,9,True,True,400,20,BotScoreBinary,0.0071832272168366,balanced,True,1,1000,LZMA,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,1.872483366281668e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
b49819e947cb3e7aa5e26926abefc426,train,deckard.base.experiment.Experiment,b49819e947cb3e7aa5e26926abefc426,Truthseeker,cpu,b49819e947cb3e7aa5e26926abefc426,b49819e947cb3e7aa5e26926abefc426,k-Logistic,b49819e947cb3e7aa5e26926abefc426,b49819e947cb3e7aa5e26926abefc426,0.5125,16.837655491512532,cpu,1725758036.658844,1725758035.4317558,1.26450184,0.0031612546,cpu,1725758035.4316008,1725758035.3344858,0.10003235,0.0050016175,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,2,True,True,400,20,deckard.base.files.FileConfig,data,c6e90bd64f9eb81246d4b64fa1ed2ba3,.pkl,truthseeker,b49819e947cb3e7aa5e26926abefc426,predictions.json,reports/modified//gzip_logistic/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,2,True,True,400,20,BotScoreBinary,0.0644027958751182,,False,1,1000,Jaro-Winkler,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.000485367415392,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
b4e0d786c4aba783e84e904ff7edf701,train,deckard.base.experiment.Experiment,b4e0d786c4aba783e84e904ff7edf701,Truthseeker,cpu,b4e0d786c4aba783e84e904ff7edf701,b4e0d786c4aba783e84e904ff7edf701,k-Logistic,b4e0d786c4aba783e84e904ff7edf701,b4e0d786c4aba783e84e904ff7edf701,0.4725,18.21950039936456,cpu,1725757988.153757,1725757979.1538668,9.20598894,0.02301497235,cpu,1725757979.1535523,1725757978.8800423,0.28058809,0.0140294045,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,3,True,True,400,20,deckard.base.files.FileConfig,data,7b9730f3e31d952aea1da304c7315d31,.pkl,truthseeker,b4e0d786c4aba783e84e904ff7edf701,predictions.json,reports/modified//gzip_logistic/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,3,True,True,400,20,BotScoreBinary,155.940856419674,balanced,False,1,1000,SeqRatio,Modified,gzip_classifier.GzipLogisticRegressor,l1,saga,Symmetric,0.0001292837944,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
b5a3d2569e1520deb9af3bb4d6d0ee24,train,deckard.base.experiment.Experiment,b5a3d2569e1520deb9af3bb4d6d0ee24,Truthseeker,cpu,b5a3d2569e1520deb9af3bb4d6d0ee24,b5a3d2569e1520deb9af3bb4d6d0ee24,k-Logistic,b5a3d2569e1520deb9af3bb4d6d0ee24,b5a3d2569e1520deb9af3bb4d6d0ee24,0.5,17.269388197455342,cpu,1727417271.4199069,1727417270.859151,0.57226748,0.0014306687,cpu,1727417270.8589115,1727417270.818502,0.04326007,0.0021630035,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,5,True,True,400,20,deckard.base.files.FileConfig,data,b9ee3dc6319c7692a89edca281e80aa8,.pkl,truthseeker,b5a3d2569e1520deb9af3bb4d6d0ee24,predictions.json,reports/modified/gzip_logistic/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,5,True,True,400,20,BotScoreBinary,0.0094014033463889,balanced,False,1,1000,Jaro-Winkler,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.000240106020401,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
b70dbbf9d42e34268e8dd81251d39bb5,train,deckard.base.experiment.Experiment,b70dbbf9d42e34268e8dd81251d39bb5,Truthseeker,cpu,b70dbbf9d42e34268e8dd81251d39bb5,b70dbbf9d42e34268e8dd81251d39bb5,k-Logistic,b70dbbf9d42e34268e8dd81251d39bb5,b70dbbf9d42e34268e8dd81251d39bb5,0.5475,15.628944244221673,cpu,1725758053.3864248,1725758051.6987343,1.85052373,0.004626309325,cpu,1725758051.698462,1725758051.4977393,0.21427566,0.010713783,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,7,True,True,400,20,deckard.base.files.FileConfig,data,622648e449d34b420fb8d54f53e827ab,.pkl,truthseeker,b70dbbf9d42e34268e8dd81251d39bb5,predictions.json,reports/modified//gzip_logistic/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,7,True,True,400,20,BotScoreBinary,21.72354482652923,balanced,True,1,1000,ZSTD,Modified,gzip_classifier.GzipLogisticRegressor,l1,saga,Symmetric,9.826937018672958e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
b73fa8e3edf5dfa59b3a2c43d74ec79c,train,deckard.base.experiment.Experiment,b73fa8e3edf5dfa59b3a2c43d74ec79c,Truthseeker,cpu,b73fa8e3edf5dfa59b3a2c43d74ec79c,b73fa8e3edf5dfa59b3a2c43d74ec79c,k-Logistic,b73fa8e3edf5dfa59b3a2c43d74ec79c,b73fa8e3edf5dfa59b3a2c43d74ec79c,0.5,17.269388197455342,cpu,1725757896.5224097,1725757895.107943,1.48695302,0.00371738255,cpu,1725757895.1078017,1725757895.0176728,0.09367191,0.0046835955,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,9,True,True,400,20,deckard.base.files.FileConfig,data,46e505f845e5aa943e6ba65b9643a064,.pkl,truthseeker,b73fa8e3edf5dfa59b3a2c43d74ec79c,predictions.json,reports/modified//gzip_logistic/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,9,True,True,400,20,BotScoreBinary,0.0284000326252236,,True,1,1000,Jaro,Modified,gzip_classifier.GzipLogisticRegressor,l1,saga,Symmetric,0.0003000300108587,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
b7ad05ad1edd77a19794474593700b0b,train,deckard.base.experiment.Experiment,b7ad05ad1edd77a19794474593700b0b,Truthseeker,cpu,b7ad05ad1edd77a19794474593700b0b,b7ad05ad1edd77a19794474593700b0b,k-Logistic,b7ad05ad1edd77a19794474593700b0b,b7ad05ad1edd77a19794474593700b0b,0.425,19.85997033951471,cpu,1727417076.4999237,1727417065.6222873,11.21712013,0.028042800325,cpu,1727417065.622161,1727417065.2377796,0.38197647,0.0190988235,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,4,True,True,400,20,deckard.base.files.FileConfig,data,5fd677636b3277f24cc8b9edc171d053,.pkl,truthseeker,b7ad05ad1edd77a19794474593700b0b,predictions.json,reports/modified/gzip_logistic/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,4,True,True,400,20,BotScoreBinary,178.9612381898421,balanced,True,1,1000,SeqRatio,Modified,gzip_classifier.GzipLogisticRegressor,l1,saga,Symmetric,0.0160364094544318,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
b8c2c452dc7c79dac70dcecb8689e3c3,train,deckard.base.experiment.Experiment,b8c2c452dc7c79dac70dcecb8689e3c3,Truthseeker,cpu,b8c2c452dc7c79dac70dcecb8689e3c3,b8c2c452dc7c79dac70dcecb8689e3c3,k-Logistic,b8c2c452dc7c79dac70dcecb8689e3c3,b8c2c452dc7c79dac70dcecb8689e3c3,0.5,17.269388197455342,cpu,1727417271.4465978,1727417270.9520168,0.49639254,0.00124098135,cpu,1727417270.9518924,1727417270.9128358,0.04060216,0.002030108,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,9,True,True,400,20,deckard.base.files.FileConfig,data,46e505f845e5aa943e6ba65b9643a064,.pkl,truthseeker,b8c2c452dc7c79dac70dcecb8689e3c3,predictions.json,reports/modified/gzip_logistic/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,9,True,True,400,20,BotScoreBinary,0.6781620987407272,balanced,False,1,1000,Ratio,Modified,gzip_classifier.GzipLogisticRegressor,l1,saga,Symmetric,0.0116345252556777,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
b96b33d68155022f738429876205b8f9,train,deckard.base.experiment.Experiment,b96b33d68155022f738429876205b8f9,Truthseeker,cpu,b96b33d68155022f738429876205b8f9,b96b33d68155022f738429876205b8f9,k-Logistic,b96b33d68155022f738429876205b8f9,b96b33d68155022f738429876205b8f9,0.4775,18.04680052040928,cpu,1725758097.4839044,1725758088.5944676,9.10958502,0.02277396255,cpu,1725758088.594324,1725758088.329127,0.26443335,0.0132216675,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,3,True,True,400,20,deckard.base.files.FileConfig,data,7b9730f3e31d952aea1da304c7315d31,.pkl,truthseeker,b96b33d68155022f738429876205b8f9,predictions.json,reports/modified//gzip_logistic/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,3,True,True,400,20,BotScoreBinary,322.5537972020131,,False,1,1000,SeqRatio,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0001258874420979,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
b21ba00ad9ede4697cc6a6382ad6961f,train,deckard.base.experiment.Experiment,b21ba00ad9ede4697cc6a6382ad6961f,Truthseeker,cpu,b21ba00ad9ede4697cc6a6382ad6961f,b21ba00ad9ede4697cc6a6382ad6961f,k-Logistic,b21ba00ad9ede4697cc6a6382ad6961f,b21ba00ad9ede4697cc6a6382ad6961f,0.5,17.269388197455342,cpu,1725758053.5005405,1725758051.683653,2.05796412,0.0051449103,cpu,1725758051.6835132,1725758051.490475,0.20213977,0.0101069885,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,8,True,True,400,20,deckard.base.files.FileConfig,data,f852a819f8eb07c0677196f0137a9af0,.pkl,truthseeker,b21ba00ad9ede4697cc6a6382ad6961f,predictions.json,reports/modified//gzip_logistic/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,8,True,True,400,20,BotScoreBinary,1.542531193075129,,False,1,1000,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,l1,saga,Symmetric,0.000101199707024,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
86da6c9d762d28fef6676eee4d21689e,train,deckard.base.experiment.Experiment,86da6c9d762d28fef6676eee4d21689e,Truthseeker,cpu,86da6c9d762d28fef6676eee4d21689e,86da6c9d762d28fef6676eee4d21689e,k-Logistic,86da6c9d762d28fef6676eee4d21689e,86da6c9d762d28fef6676eee4d21689e,0.4375,19.428323590295648,cpu,1727417084.1817958,1727417083.6411262,0.54711872,0.0013677968,cpu,1727417083.6407902,1727417083.5238838,0.12135832,0.006067916,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,4,True,True,400,20,deckard.base.files.FileConfig,data,5fd677636b3277f24cc8b9edc171d053,.pkl,truthseeker,86da6c9d762d28fef6676eee4d21689e,predictions.json,reports/modified/gzip_logistic/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,4,True,True,400,20,BotScoreBinary,3.197671799095409,balanced,True,1,1000,Hamming,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0022395493675675,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
a5c396b57b12e4a68eeebf291f4e6a5d,train,deckard.base.experiment.Experiment,a5c396b57b12e4a68eeebf291f4e6a5d,Truthseeker,cpu,a5c396b57b12e4a68eeebf291f4e6a5d,a5c396b57b12e4a68eeebf291f4e6a5d,k-Logistic,a5c396b57b12e4a68eeebf291f4e6a5d,a5c396b57b12e4a68eeebf291f4e6a5d,0.4775,18.04686049021654,cpu,1727417206.477807,1727417205.4227943,1.19306066,0.00298265165,cpu,1727417205.4226196,1727417205.2364478,0.19788568,0.009894284,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,3,True,True,400,20,deckard.base.files.FileConfig,data,7b9730f3e31d952aea1da304c7315d31,.pkl,truthseeker,a5c396b57b12e4a68eeebf291f4e6a5d,predictions.json,reports/modified/gzip_logistic/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,3,True,True,400,20,BotScoreBinary,0.031876198068592,,False,1,1000,ZSTD,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0004948473953991,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
a02d8b68a7884295625ced7056d01ba8,train,deckard.base.experiment.Experiment,a02d8b68a7884295625ced7056d01ba8,Truthseeker,cpu,a02d8b68a7884295625ced7056d01ba8,a02d8b68a7884295625ced7056d01ba8,k-Logistic,a02d8b68a7884295625ced7056d01ba8,a02d8b68a7884295625ced7056d01ba8,0.5,17.26978799617044,cpu,1725758109.2640123,1725758107.4738946,1.97396705,0.004934917625,cpu,1725758107.473796,1725758107.31889,0.16848084,0.008424042,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,3,True,True,400,20,deckard.base.files.FileConfig,data,7b9730f3e31d952aea1da304c7315d31,.pkl,truthseeker,a02d8b68a7884295625ced7056d01ba8,predictions.json,reports/modified//gzip_logistic/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,3,True,True,400,20,BotScoreBinary,0.0031637037657411,,True,1,1000,ZSTD,Modified,gzip_classifier.GzipLogisticRegressor,l1,saga,Symmetric,0.0047344930543279,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
8adb787c433c2548a42346f76153cbb8,train,deckard.base.experiment.Experiment,8adb787c433c2548a42346f76153cbb8,Truthseeker,cpu,8adb787c433c2548a42346f76153cbb8,8adb787c433c2548a42346f76153cbb8,k-Logistic,8adb787c433c2548a42346f76153cbb8,8adb787c433c2548a42346f76153cbb8,0.4825,17.873852766250636,cpu,1725758108.8985386,1725758107.579038,1.37493708,0.0034373427,cpu,1725758107.5787332,1725758107.4669735,0.11397087,0.0056985435,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,5,True,True,400,20,deckard.base.files.FileConfig,data,b9ee3dc6319c7692a89edca281e80aa8,.pkl,truthseeker,8adb787c433c2548a42346f76153cbb8,predictions.json,reports/modified//gzip_logistic/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,5,True,True,400,20,BotScoreBinary,0.252876322468104,balanced,True,1,1000,Jaro,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0050453110345014,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
8b36cfa6af03b7f4502407a9cb0e7c60,train,deckard.base.experiment.Experiment,8b36cfa6af03b7f4502407a9cb0e7c60,Truthseeker,cpu,8b36cfa6af03b7f4502407a9cb0e7c60,8b36cfa6af03b7f4502407a9cb0e7c60,k-Logistic,8b36cfa6af03b7f4502407a9cb0e7c60,8b36cfa6af03b7f4502407a9cb0e7c60,0.5,17.269388197455342,cpu,1725758037.1935892,1725758035.333669,2.09114962,0.00522787405,cpu,1725758035.333457,1725758035.177718,0.16955944,0.008477972,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,6,True,True,400,20,deckard.base.files.FileConfig,data,068a1e3f4436988d3a977a49c79e13c4,.pkl,truthseeker,8b36cfa6af03b7f4502407a9cb0e7c60,predictions.json,reports/modified//gzip_logistic/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,6,True,True,400,20,BotScoreBinary,0.0014054473537049,balanced,False,1,1000,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,l1,saga,Symmetric,0.0049117841297018,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
8bf27dfb5517db8698a29dd2c6f9b25d,train,deckard.base.experiment.Experiment,8bf27dfb5517db8698a29dd2c6f9b25d,Truthseeker,cpu,8bf27dfb5517db8698a29dd2c6f9b25d,8bf27dfb5517db8698a29dd2c6f9b25d,k-Logistic,8bf27dfb5517db8698a29dd2c6f9b25d,8bf27dfb5517db8698a29dd2c6f9b25d,0.5225,16.492479620882428,cpu,1727417164.2722764,1727417163.6728728,0.63638198,0.00159095495,cpu,1727417163.6727269,1727417163.5948474,0.08181664,0.004090832,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,7,True,True,400,20,deckard.base.files.FileConfig,data,622648e449d34b420fb8d54f53e827ab,.pkl,truthseeker,8bf27dfb5517db8698a29dd2c6f9b25d,predictions.json,reports/modified/gzip_logistic/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,7,True,True,400,20,BotScoreBinary,0.0218185803971432,,False,1,1000,Hamming,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0019003340776042,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
8c1a3394ee048ad8dbbd131d106b1950,train,deckard.base.experiment.Experiment,8c1a3394ee048ad8dbbd131d106b1950,Truthseeker,cpu,8c1a3394ee048ad8dbbd131d106b1950,8c1a3394ee048ad8dbbd131d106b1950,k-Logistic,8c1a3394ee048ad8dbbd131d106b1950,8c1a3394ee048ad8dbbd131d106b1950,0.5,17.269388197455342,cpu,1727417100.9915118,1727417091.696248,9.49850466,0.02374626165,cpu,1727417091.6959426,1727417091.4161828,0.27858223,0.0139291115,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,2,True,True,400,20,deckard.base.files.FileConfig,data,c6e90bd64f9eb81246d4b64fa1ed2ba3,.pkl,truthseeker,8c1a3394ee048ad8dbbd131d106b1950,predictions.json,reports/modified/gzip_logistic/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,2,True,True,400,20,BotScoreBinary,0.0019475840598942,balanced,True,1,1000,SeqRatio,Modified,gzip_classifier.GzipLogisticRegressor,l1,saga,Symmetric,1.6437023315845157e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
8d0c4d0b5fd27b6ed741e921d3bfcbb4,train,deckard.base.experiment.Experiment,8d0c4d0b5fd27b6ed741e921d3bfcbb4,Truthseeker,cpu,8d0c4d0b5fd27b6ed741e921d3bfcbb4,8d0c4d0b5fd27b6ed741e921d3bfcbb4,k-Logistic,8d0c4d0b5fd27b6ed741e921d3bfcbb4,8d0c4d0b5fd27b6ed741e921d3bfcbb4,0.515,16.75152244283783,cpu,1727417233.3116326,1727417232.778922,0.54772286,0.00136930715,cpu,1727417232.7787738,1727417232.682293,0.09947368,0.004973684,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,7,True,True,400,20,deckard.base.files.FileConfig,data,622648e449d34b420fb8d54f53e827ab,.pkl,truthseeker,8d0c4d0b5fd27b6ed741e921d3bfcbb4,predictions.json,reports/modified/gzip_logistic/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,7,True,True,400,20,BotScoreBinary,87.89683214546697,balanced,False,1,1000,Hamming,Modified,gzip_classifier.GzipLogisticRegressor,l1,saga,Symmetric,0.033949987626455,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
8d8d93d5647e492ed6ca993669fcb125,train,deckard.base.experiment.Experiment,8d8d93d5647e492ed6ca993669fcb125,Truthseeker,cpu,8d8d93d5647e492ed6ca993669fcb125,8d8d93d5647e492ed6ca993669fcb125,k-Logistic,8d8d93d5647e492ed6ca993669fcb125,8d8d93d5647e492ed6ca993669fcb125,0.575,14.679091911477268,cpu,1727417156.9231312,1727417145.861412,11.38350271,0.028458756775,cpu,1727417145.8612928,1727417145.4279785,0.4284325,0.021421625,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,1,True,True,400,20,deckard.base.files.FileConfig,data,e596d5ae2b9aca0ee1e5d2a9e3992cc0,.pkl,truthseeker,8d8d93d5647e492ed6ca993669fcb125,predictions.json,reports/modified/gzip_logistic/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,1,True,True,400,20,BotScoreBinary,110.2717300235228,,True,1,1000,SeqRatio,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0065586558483221,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
8e0aa9f85239e276c6de1f473c351e9a,train,deckard.base.experiment.Experiment,8e0aa9f85239e276c6de1f473c351e9a,Truthseeker,cpu,8e0aa9f85239e276c6de1f473c351e9a,8e0aa9f85239e276c6de1f473c351e9a,k-Logistic,8e0aa9f85239e276c6de1f473c351e9a,8e0aa9f85239e276c6de1f473c351e9a,0.5425,15.80162613223477,cpu,1725758070.6851792,1725758069.3780162,1.36442711,0.003411067775,cpu,1725758069.3775468,1725758069.2672937,0.10645623,0.0053228115,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,9,True,True,400,20,deckard.base.files.FileConfig,data,46e505f845e5aa943e6ba65b9643a064,.pkl,truthseeker,8e0aa9f85239e276c6de1f473c351e9a,predictions.json,reports/modified//gzip_logistic/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,9,True,True,400,20,BotScoreBinary,629.5555483557691,balanced,True,1,1000,Ratio,Modified,gzip_classifier.GzipLogisticRegressor,l1,saga,Symmetric,0.0037033970892206,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
