,stage,_target_,data,Dataset,device_id,files,model,Model,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,data.name,data.target,data.sample.random_state,data.sample.shuffle,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_dir,files.data_file,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model.library,model.data.name,model.data.sample.random_state,model.data.sample.shuffle,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.algorithm,model.init.k,Condensing Ratio,Metric,model.init.modified,model.init.name,Symmetric,model.init.weights,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss.direction,scorers.log_loss.name,model_layers,Condensing Method
14a5fd468397d2b20d258c4d17868c4a,train,deckard.base.experiment.Experiment,14a5fd468397d2b20d258c4d17868c4a,Truthseeker,cpu,14a5fd468397d2b20d258c4d17868c4a,14a5fd468397d2b20d258c4d17868c4a,k-KNN,14a5fd468397d2b20d258c4d17868c4a,14a5fd468397d2b20d258c4d17868c4a,0.56,15.197293497015458,cpu,1727425802.1872015,1727425801.201645,1.13361522,0.00283403805,cpu,1727425801.2015245,1727425801.1129289,0.09720686,0.004860343,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,400,20,deckard.base.files.FileConfig,data,83a68d33fa9b9e108a85dc94131bcd37,.pkl,truthseeker,14a5fd468397d2b20d258c4d17868c4a,predictions.json,reports/modified/gzip_knn/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,400,20,BotScoreBinary,brute,3,1,ZSTD,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
1496652bad01ad436d133da3db84400f,train,deckard.base.experiment.Experiment,1496652bad01ad436d133da3db84400f,Truthseeker,cpu,1496652bad01ad436d133da3db84400f,1496652bad01ad436d133da3db84400f,k-KNN,1496652bad01ad436d133da3db84400f,1496652bad01ad436d133da3db84400f,0.505,17.096860231947552,cpu,1727425764.5446782,1727425763.8527172,0.7436243,0.00185906075,cpu,1727425763.8525598,1727425763.736714,0.11710866,0.005855433,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,5,True,True,400,20,deckard.base.files.FileConfig,data,b9ee3dc6319c7692a89edca281e80aa8,.pkl,truthseeker,1496652bad01ad436d133da3db84400f,predictions.json,reports/modified/gzip_knn/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,5,True,True,400,20,BotScoreBinary,brute,1,1,Levenshtein,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
13a834cb680824d46df86107a4042eed,train,deckard.base.experiment.Experiment,13a834cb680824d46df86107a4042eed,Truthseeker,cpu,13a834cb680824d46df86107a4042eed,13a834cb680824d46df86107a4042eed,k-KNN,13a834cb680824d46df86107a4042eed,13a834cb680824d46df86107a4042eed,0.485,17.787707723614485,cpu,1727425736.3396382,1727425735.7647502,0.59410782,0.00148526955,cpu,1727425735.764418,1727425735.661596,0.10563462,0.005281731,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,4,True,True,400,20,deckard.base.files.FileConfig,data,5fd677636b3277f24cc8b9edc171d053,.pkl,truthseeker,13a834cb680824d46df86107a4042eed,predictions.json,reports/modified/gzip_knn/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,4,True,True,400,20,BotScoreBinary,brute,11,1,Jaro,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
1156cbea29af49482edb4d58c85b6c36,train,deckard.base.experiment.Experiment,1156cbea29af49482edb4d58c85b6c36,Truthseeker,cpu,1156cbea29af49482edb4d58c85b6c36,1156cbea29af49482edb4d58c85b6c36,k-KNN,1156cbea29af49482edb4d58c85b6c36,1156cbea29af49482edb4d58c85b6c36,0.495,17.442166037160067,cpu,1725757705.2202995,1725757703.3796003,2.07074292,0.0051768573,cpu,1725757703.37931,1725757703.1672218,0.21823825,0.0109119125,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,8,True,True,400,20,deckard.base.files.FileConfig,data,f852a819f8eb07c0677196f0137a9af0,.pkl,truthseeker,1156cbea29af49482edb4d58c85b6c36,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,8,True,True,400,20,BotScoreBinary,brute,11,1,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
106a17525ae86686a6529f2baf95432a,train,deckard.base.experiment.Experiment,106a17525ae86686a6529f2baf95432a,Truthseeker,cpu,106a17525ae86686a6529f2baf95432a,106a17525ae86686a6529f2baf95432a,k-KNN,106a17525ae86686a6529f2baf95432a,106a17525ae86686a6529f2baf95432a,0.5275,16.319749757023516,cpu,1727425663.8892703,1727425662.8523304,1.1828781,0.00295719525,cpu,1727425662.8522298,1727425662.649141,0.21647541,0.0108237705,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,2,True,True,400,20,deckard.base.files.FileConfig,data,c6e90bd64f9eb81246d4b64fa1ed2ba3,.pkl,truthseeker,106a17525ae86686a6529f2baf95432a,predictions.json,reports/modified/gzip_knn/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,2,True,True,400,20,BotScoreBinary,brute,11,1,ZSTD,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
0ea1d34803a441df066542f78f5f307d,train,deckard.base.experiment.Experiment,0ea1d34803a441df066542f78f5f307d,Truthseeker,cpu,0ea1d34803a441df066542f78f5f307d,0ea1d34803a441df066542f78f5f307d,k-KNN,0ea1d34803a441df066542f78f5f307d,0ea1d34803a441df066542f78f5f307d,0.485,17.787685734685155,cpu,1727425608.6665933,1727425607.5363822,1.36072669,0.003401816725,cpu,1727425607.5362132,1727425607.3618617,0.17971586,0.008985793,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,6,True,True,400,20,deckard.base.files.FileConfig,data,068a1e3f4436988d3a977a49c79e13c4,.pkl,truthseeker,0ea1d34803a441df066542f78f5f307d,predictions.json,reports/modified/gzip_knn/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,6,True,True,400,20,BotScoreBinary,brute,11,1,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
0e9147809c0c870333f8671144e5dc10,train,deckard.base.experiment.Experiment,0e9147809c0c870333f8671144e5dc10,Truthseeker,cpu,0e9147809c0c870333f8671144e5dc10,0e9147809c0c870333f8671144e5dc10,k-KNN,0e9147809c0c870333f8671144e5dc10,0e9147809c0c870333f8671144e5dc10,0.49,17.61487191309607,cpu,1725757777.0171704,1725757775.81628,1.23593153,0.003089828825,cpu,1725757775.8159645,1725757775.712357,0.10647117,0.0053235585,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,4,True,True,400,20,deckard.base.files.FileConfig,data,5fd677636b3277f24cc8b9edc171d053,.pkl,truthseeker,0e9147809c0c870333f8671144e5dc10,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,4,True,True,400,20,BotScoreBinary,brute,5,1,Hamming,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
1535ee3f55c21c906f5af583efd81060,train,deckard.base.experiment.Experiment,1535ee3f55c21c906f5af583efd81060,Truthseeker,cpu,1535ee3f55c21c906f5af583efd81060,1535ee3f55c21c906f5af583efd81060,k-KNN,1535ee3f55c21c906f5af583efd81060,1535ee3f55c21c906f5af583efd81060,0.585,14.333698150547434,cpu,1727425868.9322245,1727425867.7057283,2.04710737,0.005117768425,cpu,1727425867.705604,1727425867.6041057,0.11587053,0.0057935265,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,1,True,True,400,20,deckard.base.files.FileConfig,data,e596d5ae2b9aca0ee1e5d2a9e3992cc0,.pkl,truthseeker,1535ee3f55c21c906f5af583efd81060,predictions.json,reports/modified/gzip_knn/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,1,True,True,400,20,BotScoreBinary,brute,7,1,BZ2,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
fdaaf68d0158455391b8de2001722fa2,train,deckard.base.experiment.Experiment,fdaaf68d0158455391b8de2001722fa2,Truthseeker,cpu,fdaaf68d0158455391b8de2001722fa2,fdaaf68d0158455391b8de2001722fa2,k-KNN,fdaaf68d0158455391b8de2001722fa2,fdaaf68d0158455391b8de2001722fa2,0.4775,18.04684249927436,cpu,1725875659.8964248,1725875387.2939234,274.7070507,0.68676762675,cpu,1725875387.2932875,1725875210.3675418,173.37403432,0.34674806864,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,1,True,True,400,500,deckard.base.files.FileConfig,data,bb6edce29ee76b848c2884c654f5d3e2,.pkl,truthseeker,fdaaf68d0158455391b8de2001722fa2,predictions.json,reports/modified//gzip_knn/500/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,1,True,True,400,500,BotScoreBinary,brute,7,1,SeqRatio,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
4dc9ef326dce9bcf2097a2f0361672ae,train,deckard.base.experiment.Experiment,4dc9ef326dce9bcf2097a2f0361672ae,Truthseeker,cpu,4dc9ef326dce9bcf2097a2f0361672ae,4dc9ef326dce9bcf2097a2f0361672ae,k-KNN,4dc9ef326dce9bcf2097a2f0361672ae,4dc9ef326dce9bcf2097a2f0361672ae,0.485,17.7876737407237,cpu,1725757776.9943445,1725757775.8370075,1.17606641,0.002940166025,cpu,1725757775.836498,1725757775.718578,0.12086709,0.0060433545,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,7,True,True,400,20,deckard.base.files.FileConfig,data,622648e449d34b420fb8d54f53e827ab,.pkl,truthseeker,4dc9ef326dce9bcf2097a2f0361672ae,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,7,True,True,400,20,BotScoreBinary,brute,1,1,Jaro-Winkler,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
4ff74a3eab3b941f47cb2f247711a00f,train,deckard.base.experiment.Experiment,4ff74a3eab3b941f47cb2f247711a00f,Truthseeker,cpu,4ff74a3eab3b941f47cb2f247711a00f,4ff74a3eab3b941f47cb2f247711a00f,k-KNN,4ff74a3eab3b941f47cb2f247711a00f,4ff74a3eab3b941f47cb2f247711a00f,0.465,18.4784092887504,cpu,1725757654.6684184,1725757645.5134556,9.44320248,0.0236080062,cpu,1725757645.5131526,1725757645.2305725,0.27858339,0.0139291695,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,6,True,True,400,20,deckard.base.files.FileConfig,data,068a1e3f4436988d3a977a49c79e13c4,.pkl,truthseeker,4ff74a3eab3b941f47cb2f247711a00f,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,6,True,True,400,20,BotScoreBinary,brute,11,1,SeqRatio,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
91d8987e07b0497f09958291d28fc636,train,deckard.base.experiment.Experiment,91d8987e07b0497f09958291d28fc636,Truthseeker,cpu,91d8987e07b0497f09958291d28fc636,91d8987e07b0497f09958291d28fc636,k-KNN,91d8987e07b0497f09958291d28fc636,91d8987e07b0497f09958291d28fc636,0.4925,17.528646910716898,cpu,1727425663.338549,1727425662.7862136,0.58556368,0.0014639092,cpu,1727425662.7858784,1727425662.6628294,0.12598882,0.006299441,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,4,True,True,400,20,deckard.base.files.FileConfig,data,5fd677636b3277f24cc8b9edc171d053,.pkl,truthseeker,91d8987e07b0497f09958291d28fc636,predictions.json,reports/modified/gzip_knn/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,4,True,True,400,20,BotScoreBinary,brute,7,1,Ratio,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
9056e435cb2341ea2852654062113bfc,train,deckard.base.experiment.Experiment,9056e435cb2341ea2852654062113bfc,Truthseeker,cpu,9056e435cb2341ea2852654062113bfc,9056e435cb2341ea2852654062113bfc,k-KNN,9056e435cb2341ea2852654062113bfc,9056e435cb2341ea2852654062113bfc,0.495,17.44234994456901,cpu,1725757731.772502,1725757730.6699886,1.12480509,0.002812012725,cpu,1725757730.669856,1725757730.5548234,0.1177937,0.005889685,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,7,True,True,400,20,deckard.base.files.FileConfig,data,622648e449d34b420fb8d54f53e827ab,.pkl,truthseeker,9056e435cb2341ea2852654062113bfc,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,7,True,True,400,20,BotScoreBinary,brute,3,1,Ratio,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
8f552d300a1377b73cb5d6480003d688,train,deckard.base.experiment.Experiment,8f552d300a1377b73cb5d6480003d688,Truthseeker,cpu,8f552d300a1377b73cb5d6480003d688,8f552d300a1377b73cb5d6480003d688,k-KNN,8f552d300a1377b73cb5d6480003d688,8f552d300a1377b73cb5d6480003d688,0.495,17.44232395765253,cpu,1727425822.1126237,1727425821.5174694,0.6229591,0.00155739775,cpu,1727425821.5172873,1727425821.4762964,0.04269052,0.002134526,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,400,20,deckard.base.files.FileConfig,data,83a68d33fa9b9e108a85dc94131bcd37,.pkl,truthseeker,8f552d300a1377b73cb5d6480003d688,predictions.json,reports/modified/gzip_knn/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,400,20,BotScoreBinary,brute,11,1,Jaro-Winkler,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
8edaa8310d1b235f03cff51fe5524bfc,train,deckard.base.experiment.Experiment,8edaa8310d1b235f03cff51fe5524bfc,Truthseeker,cpu,8edaa8310d1b235f03cff51fe5524bfc,8edaa8310d1b235f03cff51fe5524bfc,k-KNN,8edaa8310d1b235f03cff51fe5524bfc,8edaa8310d1b235f03cff51fe5524bfc,0.49,17.61494787485194,cpu,1725757620.2138157,1725757618.213072,2.79909042,0.00699772605,cpu,1725757618.2129145,1725757618.0500677,0.18622956,0.009311478,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,2,True,True,400,20,deckard.base.files.FileConfig,data,c6e90bd64f9eb81246d4b64fa1ed2ba3,.pkl,truthseeker,8edaa8310d1b235f03cff51fe5524bfc,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,2,True,True,400,20,BotScoreBinary,brute,11,1,BZ2,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
8ea98d7655345cea904fc7bc211b18d2,train,deckard.base.experiment.Experiment,8ea98d7655345cea904fc7bc211b18d2,Truthseeker,cpu,8ea98d7655345cea904fc7bc211b18d2,8ea98d7655345cea904fc7bc211b18d2,k-KNN,8ea98d7655345cea904fc7bc211b18d2,8ea98d7655345cea904fc7bc211b18d2,0.525,16.406188651715265,cpu,1727425681.04644,1727425679.9442494,1.26800595,0.003170014875,cpu,1727425679.9441092,1727425679.7490475,0.2099572,0.01049786,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,7,True,True,400,20,deckard.base.files.FileConfig,data,622648e449d34b420fb8d54f53e827ab,.pkl,truthseeker,8ea98d7655345cea904fc7bc211b18d2,predictions.json,reports/modified/gzip_knn/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,7,True,True,400,20,BotScoreBinary,brute,1,1,ZSTD,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
8dcd38afabee778434e2bbe4f81b0243,train,deckard.base.experiment.Experiment,8dcd38afabee778434e2bbe4f81b0243,Truthseeker,cpu,8dcd38afabee778434e2bbe4f81b0243,8dcd38afabee778434e2bbe4f81b0243,k-KNN,8dcd38afabee778434e2bbe4f81b0243,8dcd38afabee778434e2bbe4f81b0243,0.515,16.751510448876378,cpu,1727425637.9423184,1727425636.61052,2.14032693,0.005350817325,cpu,1727425636.610169,1727425636.4595077,0.17287698,0.008643849,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,400,20,deckard.base.files.FileConfig,data,83a68d33fa9b9e108a85dc94131bcd37,.pkl,truthseeker,8dcd38afabee778434e2bbe4f81b0243,predictions.json,reports/modified/gzip_knn/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,400,20,BotScoreBinary,brute,5,1,BZ2,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
8d5329a1f55de453ae78cda9d4ff8995,train,deckard.base.experiment.Experiment,8d5329a1f55de453ae78cda9d4ff8995,Truthseeker,cpu,8d5329a1f55de453ae78cda9d4ff8995,8d5329a1f55de453ae78cda9d4ff8995,k-KNN,8d5329a1f55de453ae78cda9d4ff8995,8d5329a1f55de453ae78cda9d4ff8995,0.505,17.09669831346794,cpu,1727425727.505007,1727425726.8267465,0.72801226,0.00182003065,cpu,1727425726.826509,1727425726.6802034,0.14453313,0.0072266565,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,400,20,deckard.base.files.FileConfig,data,83a68d33fa9b9e108a85dc94131bcd37,.pkl,truthseeker,8d5329a1f55de453ae78cda9d4ff8995,predictions.json,reports/modified/gzip_knn/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,400,20,BotScoreBinary,brute,1,1,Jaro,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
8d30f65396edb5c2ac1067c6677629be,train,deckard.base.experiment.Experiment,8d30f65396edb5c2ac1067c6677629be,Truthseeker,cpu,8d30f65396edb5c2ac1067c6677629be,8d30f65396edb5c2ac1067c6677629be,k-KNN,8d30f65396edb5c2ac1067c6677629be,8d30f65396edb5c2ac1067c6677629be,0.5025,17.18330112563288,cpu,1725757619.5761833,1725757618.3591747,1.24946161,0.003123654025,cpu,1725757618.3588688,1725757618.2592618,0.10200477,0.0051002385,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,5,True,True,400,20,deckard.base.files.FileConfig,data,b9ee3dc6319c7692a89edca281e80aa8,.pkl,truthseeker,8d30f65396edb5c2ac1067c6677629be,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,5,True,True,400,20,BotScoreBinary,brute,3,1,Ratio,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
89ae577cdeba8d4ea87e3773bb3832e2,train,deckard.base.experiment.Experiment,89ae577cdeba8d4ea87e3773bb3832e2,Truthseeker,cpu,89ae577cdeba8d4ea87e3773bb3832e2,89ae577cdeba8d4ea87e3773bb3832e2,k-KNN,89ae577cdeba8d4ea87e3773bb3832e2,89ae577cdeba8d4ea87e3773bb3832e2,0.485,17.787707723614485,cpu,1725757712.9797122,1725757711.7974277,1.20803669,0.003020091725,cpu,1725757711.7971077,1725757711.6840932,0.1153368,0.00576684,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,4,True,True,400,20,deckard.base.files.FileConfig,data,5fd677636b3277f24cc8b9edc171d053,.pkl,truthseeker,89ae577cdeba8d4ea87e3773bb3832e2,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,4,True,True,400,20,BotScoreBinary,brute,11,1,Jaro,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
871526f8174a2f1e4e8275c8539e6b52,train,deckard.base.experiment.Experiment,871526f8174a2f1e4e8275c8539e6b52,Truthseeker,cpu,871526f8174a2f1e4e8275c8539e6b52,871526f8174a2f1e4e8275c8539e6b52,k-KNN,871526f8174a2f1e4e8275c8539e6b52,871526f8174a2f1e4e8275c8539e6b52,0.505,17.09698416954923,cpu,1727425719.4942987,1727425703.1955888,18.24385006,0.04560962515,cpu,1727425703.1954532,1727425702.6156335,0.61164798,0.030582399,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,400,20,deckard.base.files.FileConfig,data,83a68d33fa9b9e108a85dc94131bcd37,.pkl,truthseeker,871526f8174a2f1e4e8275c8539e6b52,predictions.json,reports/modified/gzip_knn/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,400,20,BotScoreBinary,brute,11,1,LZMA,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
84f4d480ac00da828683a426a80f18f9,train,deckard.base.experiment.Experiment,84f4d480ac00da828683a426a80f18f9,Truthseeker,cpu,84f4d480ac00da828683a426a80f18f9,84f4d480ac00da828683a426a80f18f9,k-KNN,84f4d480ac00da828683a426a80f18f9,84f4d480ac00da828683a426a80f18f9,0.4675,18.392126315557544,cpu,1727425608.0812738,1727425607.4629354,0.66367567,0.001659189175,cpu,1727425607.462659,1727425607.3723247,0.09269915,0.0046349575,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,400,20,deckard.base.files.FileConfig,data,83a68d33fa9b9e108a85dc94131bcd37,.pkl,truthseeker,84f4d480ac00da828683a426a80f18f9,predictions.json,reports/modified/gzip_knn/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,400,20,BotScoreBinary,brute,7,1,Ratio,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
837470be815135e60c8f7b56c16d9462,train,deckard.base.experiment.Experiment,837470be815135e60c8f7b56c16d9462,Truthseeker,cpu,837470be815135e60c8f7b56c16d9462,837470be815135e60c8f7b56c16d9462,k-KNN,837470be815135e60c8f7b56c16d9462,837470be815135e60c8f7b56c16d9462,0.53,16.2334467938949,cpu,1727425756.7451506,1727425755.6673925,1.21543225,0.003038580625,cpu,1727425755.6672144,1727425755.5217838,0.15690534,0.007845267,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,9,True,True,400,20,deckard.base.files.FileConfig,data,46e505f845e5aa943e6ba65b9643a064,.pkl,truthseeker,837470be815135e60c8f7b56c16d9462,predictions.json,reports/modified/gzip_knn/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,9,True,True,400,20,BotScoreBinary,brute,1,1,ZSTD,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
82e060c1b5eb45c0b65c4cda16be1fce,train,deckard.base.experiment.Experiment,82e060c1b5eb45c0b65c4cda16be1fce,Truthseeker,cpu,82e060c1b5eb45c0b65c4cda16be1fce,82e060c1b5eb45c0b65c4cda16be1fce,k-KNN,82e060c1b5eb45c0b65c4cda16be1fce,82e060c1b5eb45c0b65c4cda16be1fce,0.45,18.996562898442782,cpu,1725757712.957852,1725757711.7606966,1.23868251,0.003096706275,cpu,1725757711.760479,1725757711.658213,0.10544496,0.005272248,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,5,True,True,400,20,deckard.base.files.FileConfig,data,b9ee3dc6319c7692a89edca281e80aa8,.pkl,truthseeker,82e060c1b5eb45c0b65c4cda16be1fce,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,5,True,True,400,20,BotScoreBinary,brute,3,1,Hamming,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
8064171c9236f79154dfa6454cc20737,train,deckard.base.experiment.Experiment,8064171c9236f79154dfa6454cc20737,Truthseeker,cpu,8064171c9236f79154dfa6454cc20737,8064171c9236f79154dfa6454cc20737,k-KNN,8064171c9236f79154dfa6454cc20737,8064171c9236f79154dfa6454cc20737,0.5175,16.66500158940949,cpu,1725757664.4095414,1725757662.6076407,1.98184487,0.004954612175,cpu,1725757662.6074696,1725757662.4079552,0.20603097,0.0103015485,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,5,True,True,400,20,deckard.base.files.FileConfig,data,b9ee3dc6319c7692a89edca281e80aa8,.pkl,truthseeker,8064171c9236f79154dfa6454cc20737,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,5,True,True,400,20,BotScoreBinary,brute,1,1,ZSTD,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
