,stage,_target_,data,Dataset,device_id,files,model,Model,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,data.name,data.target,data.sample.random_state,data.sample.shuffle,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_dir,files.data_file,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model.library,model.data.name,model.data.sample.random_state,model.data.sample.shuffle,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.C,model.init.class_weight,model.init.gamma,model.init.kernel,Condensing Ratio,Metric,model.init.modified,model.init.name,Symmetric,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss.direction,scorers.log_loss.name,model_layers,Condensing Method
f8bbfc156e2af6fb18bef1f92b3e30d6,train,deckard.base.experiment.Experiment,f8bbfc156e2af6fb18bef1f92b3e30d6,Truthseeker,cpu,f8bbfc156e2af6fb18bef1f92b3e30d6,f8bbfc156e2af6fb18bef1f92b3e30d6,k-SVC,f8bbfc156e2af6fb18bef1f92b3e30d6,f8bbfc156e2af6fb18bef1f92b3e30d6,0.555,15.369917414214868,cpu,1725809051.834558,1725809031.0232637,21.74645277,0.054366131925,cpu,1725809031.0229466,1725809023.1112616,8.2509636,0.027503212,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,1,True,True,400,300,deckard.base.files.FileConfig,data,e863aca033fb062a9e42d81762e0ccdb,.pkl,truthseeker,f8bbfc156e2af6fb18bef1f92b3e30d6,predictions.json,reports/modified//gzip_svc/300/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,1,True,True,400,300,BotScoreBinary,25.032001770200143,balanced,scale,rbf,1,Levenshtein,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
d261a9a80a1b0af4b278daf19b17bba5,train,deckard.base.experiment.Experiment,d261a9a80a1b0af4b278daf19b17bba5,Truthseeker,cpu,d261a9a80a1b0af4b278daf19b17bba5,d261a9a80a1b0af4b278daf19b17bba5,k-SVC,d261a9a80a1b0af4b278daf19b17bba5,d261a9a80a1b0af4b278daf19b17bba5,0.5025,17.183179187024773,cpu,1727426187.221182,1727426173.825449,15.25369805,0.038134245125,cpu,1727426173.8253677,1727426168.135079,6.48868026,0.0216289342,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,1,True,True,400,300,deckard.base.files.FileConfig,data,e863aca033fb062a9e42d81762e0ccdb,.pkl,truthseeker,d261a9a80a1b0af4b278daf19b17bba5,predictions.json,reports/modified/gzip_svc/300/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,1,True,True,400,300,BotScoreBinary,16.575762477427,,auto,rbf,1,ZSTD,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
d0669e0e4efe88f1bd51e73447569148,train,deckard.base.experiment.Experiment,d0669e0e4efe88f1bd51e73447569148,Truthseeker,cpu,d0669e0e4efe88f1bd51e73447569148,d0669e0e4efe88f1bd51e73447569148,k-SVC,d0669e0e4efe88f1bd51e73447569148,d0669e0e4efe88f1bd51e73447569148,0.5,17.269542119960658,cpu,1727425927.0980432,1727425913.4048178,16.92076672,0.0423019168,cpu,1727425913.4047303,1727425907.5186522,7.16972109,0.0238990703,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,1,True,True,400,300,deckard.base.files.FileConfig,data,e863aca033fb062a9e42d81762e0ccdb,.pkl,truthseeker,d0669e0e4efe88f1bd51e73447569148,predictions.json,reports/modified/gzip_svc/300/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,1,True,True,400,300,BotScoreBinary,12.448211652502929,,auto,rbf,1,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
ae9889be94f82320790990710571af95,train,deckard.base.experiment.Experiment,ae9889be94f82320790990710571af95,Truthseeker,cpu,ae9889be94f82320790990710571af95,ae9889be94f82320790990710571af95,k-SVC,ae9889be94f82320790990710571af95,ae9889be94f82320790990710571af95,0.53,16.23337882811333,cpu,1725808725.6776462,1725808708.4280338,17.73160478,0.04432901195,cpu,1725808708.427945,1725808701.6127553,6.96828355,0.0232276118333333,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,1,True,True,400,300,deckard.base.files.FileConfig,data,e863aca033fb062a9e42d81762e0ccdb,.pkl,truthseeker,ae9889be94f82320790990710571af95,predictions.json,reports/modified//gzip_svc/300/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,1,True,True,400,300,BotScoreBinary,7.919801115464335,balanced,scale,rbf,1,Hamming,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
afa31d185a2c1936fb64fd25c5a58fea,train,deckard.base.experiment.Experiment,afa31d185a2c1936fb64fd25c5a58fea,Truthseeker,cpu,afa31d185a2c1936fb64fd25c5a58fea,afa31d185a2c1936fb64fd25c5a58fea,k-SVC,afa31d185a2c1936fb64fd25c5a58fea,afa31d185a2c1936fb64fd25c5a58fea,0.5025,17.183193179979803,cpu,1725808756.3599336,1725808738.7234795,18.08122643,0.045203066075,cpu,1725808738.7232096,1725808732.3770895,6.46200571,0.0215400190333333,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,1,True,True,400,300,deckard.base.files.FileConfig,data,e863aca033fb062a9e42d81762e0ccdb,.pkl,truthseeker,afa31d185a2c1936fb64fd25c5a58fea,predictions.json,reports/modified//gzip_svc/300/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,1,True,True,400,300,BotScoreBinary,1.232897915802543,balanced,scale,rbf,1,Hamming,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
b0bf0aff2b9a01483114a2a0539da9b0,train,deckard.base.experiment.Experiment,b0bf0aff2b9a01483114a2a0539da9b0,Truthseeker,cpu,b0bf0aff2b9a01483114a2a0539da9b0,b0bf0aff2b9a01483114a2a0539da9b0,k-SVC,b0bf0aff2b9a01483114a2a0539da9b0,b0bf0aff2b9a01483114a2a0539da9b0,0.525,16.406104693985093,cpu,1725808756.1750312,1725808738.9181335,17.62521238,0.04406303095,cpu,1725808738.918048,1725808732.4185357,6.68948724,0.0222982908,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,1,True,True,400,300,deckard.base.files.FileConfig,data,e863aca033fb062a9e42d81762e0ccdb,.pkl,truthseeker,b0bf0aff2b9a01483114a2a0539da9b0,predictions.json,reports/modified//gzip_svc/300/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,1,True,True,400,300,BotScoreBinary,17.53143328886285,balanced,scale,rbf,1,Hamming,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
b1a73a32377a899451d1562f50a94970,train,deckard.base.experiment.Experiment,b1a73a32377a899451d1562f50a94970,Truthseeker,cpu,b1a73a32377a899451d1562f50a94970,b1a73a32377a899451d1562f50a94970,k-SVC,b1a73a32377a899451d1562f50a94970,b1a73a32377a899451d1562f50a94970,0.52,16.578776587030315,cpu,1725810133.6957626,1725810115.592164,18.57407637,0.046435190925,cpu,1725810115.5920775,1725810108.3606358,7.47251224,0.0249083741333333,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,1,True,True,400,300,deckard.base.files.FileConfig,data,e863aca033fb062a9e42d81762e0ccdb,.pkl,truthseeker,b1a73a32377a899451d1562f50a94970,predictions.json,reports/modified//gzip_svc/300/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,1,True,True,400,300,BotScoreBinary,8.737956633365826,balanced,scale,rbf,1,Hamming,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
b2fe9040c0ad16fa8d8d7e4cf6f07b49,train,deckard.base.experiment.Experiment,b2fe9040c0ad16fa8d8d7e4cf6f07b49,Truthseeker,cpu,b2fe9040c0ad16fa8d8d7e4cf6f07b49,b2fe9040c0ad16fa8d8d7e4cf6f07b49,k-SVC,b2fe9040c0ad16fa8d8d7e4cf6f07b49,b2fe9040c0ad16fa8d8d7e4cf6f07b49,0.53,16.233408813016965,cpu,1725809988.642713,1725809971.1202352,17.90345347,0.044758633675,cpu,1725809971.1199467,1725809964.4999735,6.762434,0.0225414466666666,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,1,True,True,400,300,deckard.base.files.FileConfig,data,e863aca033fb062a9e42d81762e0ccdb,.pkl,truthseeker,b2fe9040c0ad16fa8d8d7e4cf6f07b49,predictions.json,reports/modified//gzip_svc/300/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,1,True,True,400,300,BotScoreBinary,15.16730218566337,balanced,scale,rbf,1,Hamming,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
b5195e208822ada668a73ae2b921bde8,train,deckard.base.experiment.Experiment,b5195e208822ada668a73ae2b921bde8,Truthseeker,cpu,b5195e208822ada668a73ae2b921bde8,b5195e208822ada668a73ae2b921bde8,k-SVC,b5195e208822ada668a73ae2b921bde8,b5195e208822ada668a73ae2b921bde8,0.5325,16.147053876055384,cpu,1725808653.167052,1725808636.2610917,17.31303057,0.043282576425,cpu,1725808636.2609916,1725808629.6578312,6.76856005,0.0225618668333333,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,1,True,True,400,300,deckard.base.files.FileConfig,data,e863aca033fb062a9e42d81762e0ccdb,.pkl,truthseeker,b5195e208822ada668a73ae2b921bde8,predictions.json,reports/modified//gzip_svc/300/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,1,True,True,400,300,BotScoreBinary,11.817412285248787,balanced,scale,rbf,1,Hamming,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
b7bf644af5c3bfef16e36aa8925cbf14,train,deckard.base.experiment.Experiment,b7bf644af5c3bfef16e36aa8925cbf14,Truthseeker,cpu,b7bf644af5c3bfef16e36aa8925cbf14,b7bf644af5c3bfef16e36aa8925cbf14,k-SVC,b7bf644af5c3bfef16e36aa8925cbf14,b7bf644af5c3bfef16e36aa8925cbf14,0.52,16.57878258401104,cpu,1725810133.8259883,1725810115.3344178,19.05661469,0.047641536725,cpu,1725810115.3343291,1725810108.36051,7.14683306,0.0238227768666666,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,1,True,True,400,300,deckard.base.files.FileConfig,data,e863aca033fb062a9e42d81762e0ccdb,.pkl,truthseeker,b7bf644af5c3bfef16e36aa8925cbf14,predictions.json,reports/modified//gzip_svc/300/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,1,True,True,400,300,BotScoreBinary,9.618314126036845,balanced,scale,rbf,1,Hamming,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
b83378e660850b994429c4539aff2c88,train,deckard.base.experiment.Experiment,b83378e660850b994429c4539aff2c88,Truthseeker,cpu,b83378e660850b994429c4539aff2c88,b83378e660850b994429c4539aff2c88,k-SVC,b83378e660850b994429c4539aff2c88,b83378e660850b994429c4539aff2c88,0.5225,16.492489615850303,cpu,1725809990.21823,1725809972.60792,18.01278076,0.0450319519,cpu,1725809972.6076083,1725809965.9885669,6.74731236,0.0224910412,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,400,300,deckard.base.files.FileConfig,data,b9afa604a040608ef234c35e9530c8ed,.pkl,truthseeker,b83378e660850b994429c4539aff2c88,predictions.json,reports/modified//gzip_svc/300/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,400,300,BotScoreBinary,17.3931125336449,balanced,scale,rbf,1,Hamming,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
bab2fd3bd5e2bebad76a88031be6babd,train,deckard.base.experiment.Experiment,bab2fd3bd5e2bebad76a88031be6babd,Truthseeker,cpu,bab2fd3bd5e2bebad76a88031be6babd,bab2fd3bd5e2bebad76a88031be6babd,k-SVC,bab2fd3bd5e2bebad76a88031be6babd,bab2fd3bd5e2bebad76a88031be6babd,0.5175,16.665117531036866,cpu,1725809051.631658,1725809031.2111516,21.25019152,0.0531254788,cpu,1725809031.2108462,1725809023.0916064,8.48414193,0.0282804731,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,1,True,True,400,300,deckard.base.files.FileConfig,data,e863aca033fb062a9e42d81762e0ccdb,.pkl,truthseeker,bab2fd3bd5e2bebad76a88031be6babd,predictions.json,reports/modified//gzip_svc/300/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,1,True,True,400,300,BotScoreBinary,5.604741438674674,balanced,scale,rbf,1,Levenshtein,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
bc2485693dd71b71c6709905097662c2,train,deckard.base.experiment.Experiment,bc2485693dd71b71c6709905097662c2,Truthseeker,cpu,bc2485693dd71b71c6709905097662c2,bc2485693dd71b71c6709905097662c2,k-SVC,bc2485693dd71b71c6709905097662c2,bc2485693dd71b71c6709905097662c2,0.5675,14.93818071028491,cpu,1725809955.9952364,1725809687.9284265,294.58968039,0.736474200975,cpu,1725809687.9275815,1725809584.860353,113.14814942,0.3771604980666667,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,1,True,True,400,300,deckard.base.files.FileConfig,data,e863aca033fb062a9e42d81762e0ccdb,.pkl,truthseeker,bc2485693dd71b71c6709905097662c2,predictions.json,reports/modified//gzip_svc/300/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,1,True,True,400,300,BotScoreBinary,11.661344371082402,balanced,scale,rbf,1,LZMA,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
d1c0670d7017041520de17fa3b508e37,train,deckard.base.experiment.Experiment,d1c0670d7017041520de17fa3b508e37,Truthseeker,cpu,d1c0670d7017041520de17fa3b508e37,d1c0670d7017041520de17fa3b508e37,k-SVC,d1c0670d7017041520de17fa3b508e37,d1c0670d7017041520de17fa3b508e37,0.53,16.233372831132606,cpu,1725808725.849468,1725808708.2857623,18.05065209,0.045126630225,cpu,1725808708.2854478,1725808701.6127284,6.83585969,0.0227861989666666,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,1,True,True,400,300,deckard.base.files.FileConfig,data,e863aca033fb062a9e42d81762e0ccdb,.pkl,truthseeker,d1c0670d7017041520de17fa3b508e37,predictions.json,reports/modified//gzip_svc/300/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,1,True,True,400,300,BotScoreBinary,6.429992816244762,balanced,scale,rbf,1,Hamming,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
bd6e93f764326fc0ae954384d53d3465,train,deckard.base.experiment.Experiment,bd6e93f764326fc0ae954384d53d3465,Truthseeker,cpu,bd6e93f764326fc0ae954384d53d3465,bd6e93f764326fc0ae954384d53d3465,k-SVC,bd6e93f764326fc0ae954384d53d3465,bd6e93f764326fc0ae954384d53d3465,0.535,16.06068494613878,cpu,1725809991.0438466,1725809972.7977889,18.663362,0.046658405,cpu,1725809972.797398,1725809965.9901676,6.91973541,0.0230657847,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,1,True,True,400,300,deckard.base.files.FileConfig,data,e863aca033fb062a9e42d81762e0ccdb,.pkl,truthseeker,bd6e93f764326fc0ae954384d53d3465,predictions.json,reports/modified//gzip_svc/300/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,1,True,True,400,300,BotScoreBinary,44.79612718972042,balanced,scale,rbf,1,Levenshtein,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
c00e76e1a1f149816de354c43a703621,train,deckard.base.experiment.Experiment,c00e76e1a1f149816de354c43a703621,Truthseeker,cpu,c00e76e1a1f149816de354c43a703621,c00e76e1a1f149816de354c43a703621,k-SVC,c00e76e1a1f149816de354c43a703621,c00e76e1a1f149816de354c43a703621,0.5,17.269524129018475,cpu,1727426186.4581046,1727426173.4820828,14.83253503,0.037081337575,cpu,1727426173.481998,1727426168.1354053,6.11338473,0.0203779491,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,1,True,True,400,300,deckard.base.files.FileConfig,data,e863aca033fb062a9e42d81762e0ccdb,.pkl,truthseeker,c00e76e1a1f149816de354c43a703621,predictions.json,reports/modified/gzip_svc/300/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,1,True,True,400,300,BotScoreBinary,10.32583737033744,,auto,rbf,1,ZSTD,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
c1b3848bd9fba69515c240ccbb089bd7,train,deckard.base.experiment.Experiment,c1b3848bd9fba69515c240ccbb089bd7,Truthseeker,cpu,c1b3848bd9fba69515c240ccbb089bd7,c1b3848bd9fba69515c240ccbb089bd7,k-SVC,c1b3848bd9fba69515c240ccbb089bd7,c1b3848bd9fba69515c240ccbb089bd7,0.495,17.442206017031577,cpu,1725810140.2513535,1725810117.4689302,24.90225623,0.062255640575,cpu,1725810117.4688466,1725810108.360975,9.90933514,0.0330311171333333,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,1,True,True,400,300,deckard.base.files.FileConfig,data,e863aca033fb062a9e42d81762e0ccdb,.pkl,truthseeker,c1b3848bd9fba69515c240ccbb089bd7,predictions.json,reports/modified//gzip_svc/300/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,1,True,True,400,300,BotScoreBinary,8.617336047462672,balanced,scale,rbf,1,ZSTD,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
c5efd91ca6fb8262dd29264a82bb2b13,train,deckard.base.experiment.Experiment,c5efd91ca6fb8262dd29264a82bb2b13,Truthseeker,cpu,c5efd91ca6fb8262dd29264a82bb2b13,c5efd91ca6fb8262dd29264a82bb2b13,k-SVC,c5efd91ca6fb8262dd29264a82bb2b13,c5efd91ca6fb8262dd29264a82bb2b13,0.535,16.060708934061687,cpu,1725808788.8811216,1725808771.0084684,18.29141587,0.045728539675,cpu,1725808771.0083735,1725808764.2184246,6.94967178,0.0231655726,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,1,True,True,400,300,deckard.base.files.FileConfig,data,e863aca033fb062a9e42d81762e0ccdb,.pkl,truthseeker,c5efd91ca6fb8262dd29264a82bb2b13,predictions.json,reports/modified//gzip_svc/300/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,1,True,True,400,300,BotScoreBinary,13.107460778916174,balanced,scale,rbf,1,Hamming,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
c5fdb04430b08eb8baad9fa5d4bafefc,train,deckard.base.experiment.Experiment,c5fdb04430b08eb8baad9fa5d4bafefc,Truthseeker,cpu,c5fdb04430b08eb8baad9fa5d4bafefc,c5fdb04430b08eb8baad9fa5d4bafefc,k-SVC,c5fdb04430b08eb8baad9fa5d4bafefc,c5fdb04430b08eb8baad9fa5d4bafefc,0.51,16.924000433506237,cpu,1727426625.676169,1727426616.984629,9.02910587,0.022572764675,cpu,1727426616.9845417,1727426613.6759026,3.3931189,0.0113103963333333,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,1,True,True,400,300,deckard.base.files.FileConfig,data,e863aca033fb062a9e42d81762e0ccdb,.pkl,truthseeker,c5fdb04430b08eb8baad9fa5d4bafefc,predictions.json,reports/modified/gzip_svc/300/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,1,True,True,400,300,BotScoreBinary,0.2090601637288508,,auto,rbf,1,Levenshtein,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
c810ce75603617e10abbb23e9a8b25a6,train,deckard.base.experiment.Experiment,c810ce75603617e10abbb23e9a8b25a6,Truthseeker,cpu,c810ce75603617e10abbb23e9a8b25a6,c810ce75603617e10abbb23e9a8b25a6,k-SVC,c810ce75603617e10abbb23e9a8b25a6,c810ce75603617e10abbb23e9a8b25a6,0.5325,16.14695192738304,cpu,1725810139.7406113,1725810117.355662,24.33095274,0.06082738185,cpu,1725810117.35558,1725810108.360853,9.77162263,0.0325720754333333,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,3,True,True,400,300,deckard.base.files.FileConfig,data,562c4f6f599a03ddb4444cee43c85c50,.pkl,truthseeker,c810ce75603617e10abbb23e9a8b25a6,predictions.json,reports/modified//gzip_svc/300/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,3,True,True,400,300,BotScoreBinary,7.608050630322033,balanced,scale,rbf,1,ZSTD,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
c979b77d26e2bd786b1ed99d00ce73f5,train,deckard.base.experiment.Experiment,c979b77d26e2bd786b1ed99d00ce73f5,Truthseeker,cpu,c979b77d26e2bd786b1ed99d00ce73f5,c979b77d26e2bd786b1ed99d00ce73f5,k-SVC,c979b77d26e2bd786b1ed99d00ce73f5,c979b77d26e2bd786b1ed99d00ce73f5,0.5025,17.183247152806338,cpu,1725809020.627073,1725809002.712621,18.35412319,0.045885307975,cpu,1725809002.712334,1725808995.7598724,7.10757733,0.0236919244333333,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,7,True,True,400,300,deckard.base.files.FileConfig,data,2fedfbf3528aa1992e323553419a5e13,.pkl,truthseeker,c979b77d26e2bd786b1ed99d00ce73f5,predictions.json,reports/modified//gzip_svc/300/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,7,True,True,400,300,BotScoreBinary,7.158968740698785,balanced,scale,rbf,1,Hamming,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
c9eb3a8b225495c78460dba003066e40,train,deckard.base.experiment.Experiment,c9eb3a8b225495c78460dba003066e40,Truthseeker,cpu,c9eb3a8b225495c78460dba003066e40,c9eb3a8b225495c78460dba003066e40,k-SVC,c9eb3a8b225495c78460dba003066e40,c9eb3a8b225495c78460dba003066e40,0.5075,17.010439328197982,cpu,1725809286.5396686,1725809095.7927556,214.98089274,0.53745223185,cpu,1725809095.7923708,1725809023.1004467,80.84451764,0.2694817254666666,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,8,True,True,400,300,deckard.base.files.FileConfig,data,6f0071eb72391685ac565037b5af5e02,.pkl,truthseeker,c9eb3a8b225495c78460dba003066e40,predictions.json,reports/modified//gzip_svc/300/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,8,True,True,400,300,BotScoreBinary,5.540085108543551,balanced,scale,rbf,1,LZMA,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
