,stage,_target_,data,Dataset,device_id,files,model,Model,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,data.drop,data.name,data.target,data.sample.random_state,data.sample.shuffle,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_dir,files.data_file,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model.library,model.data.drop,model.data.name,model.data.sample.random_state,model.data.sample.shuffle,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.C,model.init.class_weight,model.init.gamma,model.init.kernel,Condensing Ratio,Metric,model.init.name,Symmetric,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss.direction,scorers.log_loss.name,model_layers,Condensing Method,model.init.modified
e5be970431e6826ee3d427d0e8ed649a,train,deckard.base.experiment.Experiment,e5be970431e6826ee3d427d0e8ed649a,DDoS,cpu,e5be970431e6826ee3d427d0e8ed649a,e5be970431e6826ee3d427d0e8ed649a,k-SVC,e5be970431e6826ee3d427d0e8ed649a,e5be970431e6826ee3d427d0e8ed649a,1.0,9.992007221626413e-16,cpu,1725631162.877056,1725631158.8021398,4.53620781,0.0453620781,cpu,1725631158.8018408,1725631154.6909645,4.58414035,0.0458414035,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,100,deckard.base.files.FileConfig,data,b49075cf249ba3cf7662da175b35658c,.pkl,ddos,e5be970431e6826ee3d427d0e8ed649a,predictions.json,reports/gzip_svc/100/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,100,Label,70.72929025549988,,scale,rbf,1,GZIP,gzip_classifier.GzipSVC,Asymmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
e8a88a7cb8935310d110c69621cc1225,train,deckard.base.experiment.Experiment,e8a88a7cb8935310d110c69621cc1225,DDoS,cpu,e8a88a7cb8935310d110c69621cc1225,e8a88a7cb8935310d110c69621cc1225,k-SVC,e8a88a7cb8935310d110c69621cc1225,e8a88a7cb8935310d110c69621cc1225,0.5,17.269388197455342,cpu,1725631074.2061884,1725631070.7066815,3.58173434,0.0358173434,cpu,1725631070.7065685,1725631067.2974334,3.47397159,0.0347397159,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,100,deckard.base.files.FileConfig,data,b49075cf249ba3cf7662da175b35658c,.pkl,ddos,e8a88a7cb8935310d110c69621cc1225,predictions.json,reports/gzip_svc/100/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,100,Label,92.03335432665398,,scale,rbf,1,Ratio,gzip_classifier.GzipSVC,Asymmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
e8bd94657123f7575c4a2f5e9a6d0adb,train,deckard.base.experiment.Experiment,e8bd94657123f7575c4a2f5e9a6d0adb,DDoS,cpu,e8bd94657123f7575c4a2f5e9a6d0adb,e8bd94657123f7575c4a2f5e9a6d0adb,k-SVC,e8bd94657123f7575c4a2f5e9a6d0adb,e8bd94657123f7575c4a2f5e9a6d0adb,1.0,9.992007221626413e-16,cpu,1725631105.0779388,1725631101.003744,4.54546041,0.0454546041,cpu,1725631101.0036132,1725631096.7656302,4.76146984,0.0476146984,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,100,deckard.base.files.FileConfig,data,b49075cf249ba3cf7662da175b35658c,.pkl,ddos,e8bd94657123f7575c4a2f5e9a6d0adb,predictions.json,reports/gzip_svc/100/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,100,Label,211.98930479246272,,scale,rbf,1,GZIP,gzip_classifier.GzipSVC,Asymmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
e95d4a10fc3e9ed1e7f988e65428a28d,train,deckard.base.experiment.Experiment,e95d4a10fc3e9ed1e7f988e65428a28d,DDoS,cpu,e95d4a10fc3e9ed1e7f988e65428a28d,e95d4a10fc3e9ed1e7f988e65428a28d,k-SVC,e95d4a10fc3e9ed1e7f988e65428a28d,e95d4a10fc3e9ed1e7f988e65428a28d,0.43,19.687446371994078,cpu,1725631433.613706,1725631430.376144,3.34274558,0.0334274558,cpu,1725631430.3760026,1725631427.236291,3.20598056,0.0320598056,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,100,deckard.base.files.FileConfig,data,b49075cf249ba3cf7662da175b35658c,.pkl,ddos,e95d4a10fc3e9ed1e7f988e65428a28d,predictions.json,reports/gzip_svc/100/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,100,Label,95.33409384952252,,scale,precomputed,1,Hamming,gzip_classifier.GzipSVC,Asymmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
ea7cf0c1e7a48a65c829608b39437214,train,deckard.base.experiment.Experiment,ea7cf0c1e7a48a65c829608b39437214,DDoS,cpu,ea7cf0c1e7a48a65c829608b39437214,ea7cf0c1e7a48a65c829608b39437214,k-SVC,ea7cf0c1e7a48a65c829608b39437214,ea7cf0c1e7a48a65c829608b39437214,1.0,9.992007221626413e-16,cpu,1725631722.147604,1725631718.006354,4.6359677,0.046359677,cpu,1725631718.006132,1725631713.7698853,4.73446699,0.0473446699,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,100,deckard.base.files.FileConfig,data,b49075cf249ba3cf7662da175b35658c,.pkl,ddos,ea7cf0c1e7a48a65c829608b39437214,predictions.json,reports/gzip_svc/100/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,100,Label,56.7798065745414,,scale,rbf,1,GZIP,gzip_classifier.GzipSVC,Asymmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
eb1fd256496e8b2a0633eed1042437bd,train,deckard.base.experiment.Experiment,eb1fd256496e8b2a0633eed1042437bd,DDoS,cpu,eb1fd256496e8b2a0633eed1042437bd,eb1fd256496e8b2a0633eed1042437bd,k-SVC,eb1fd256496e8b2a0633eed1042437bd,eb1fd256496e8b2a0633eed1042437bd,1.0,9.992007221626413e-16,cpu,1725631090.1817205,1725631086.0925508,4.5895993,0.045895993,cpu,1725631086.0924172,1725631081.9258473,4.65912642,0.0465912642,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,100,deckard.base.files.FileConfig,data,b49075cf249ba3cf7662da175b35658c,.pkl,ddos,eb1fd256496e8b2a0633eed1042437bd,predictions.json,reports/gzip_svc/100/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,100,Label,34.73565086503984,,scale,rbf,1,GZIP,gzip_classifier.GzipSVC,Asymmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
eb4e24527c8333d5e67798e51854beea,train,deckard.base.experiment.Experiment,eb4e24527c8333d5e67798e51854beea,DDoS,cpu,eb4e24527c8333d5e67798e51854beea,eb4e24527c8333d5e67798e51854beea,k-SVC,eb4e24527c8333d5e67798e51854beea,eb4e24527c8333d5e67798e51854beea,0.5,17.269388197455342,cpu,1725631433.6886225,1725631430.393021,3.38643179,0.0338643179,cpu,1725631430.3928802,1725631427.2018948,3.23360969,0.0323360969,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,100,deckard.base.files.FileConfig,data,b49075cf249ba3cf7662da175b35658c,.pkl,ddos,eb4e24527c8333d5e67798e51854beea,predictions.json,reports/gzip_svc/100/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,100,Label,113.3679108276362,,scale,rbf,1,Jaro-Winkler,gzip_classifier.GzipSVC,Asymmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
ed45b841579d810a4ad35bfa44ce3407,train,deckard.base.experiment.Experiment,ed45b841579d810a4ad35bfa44ce3407,DDoS,cpu,ed45b841579d810a4ad35bfa44ce3407,ed45b841579d810a4ad35bfa44ce3407,k-SVC,ed45b841579d810a4ad35bfa44ce3407,ed45b841579d810a4ad35bfa44ce3407,1.0,9.992007221626413e-16,cpu,1725631475.0906508,1725631471.0626085,4.51325726,0.0451325726,cpu,1725631471.0624723,1725631466.9915245,4.52815776,0.0452815776,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,100,deckard.base.files.FileConfig,data,b49075cf249ba3cf7662da175b35658c,.pkl,ddos,ed45b841579d810a4ad35bfa44ce3407,predictions.json,reports/gzip_svc/100/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,100,Label,209.7279144785424,,scale,rbf,1,GZIP,gzip_classifier.GzipSVC,Asymmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
f02a711828fef738a45dedbfa0f25172,train,deckard.base.experiment.Experiment,f02a711828fef738a45dedbfa0f25172,DDoS,cpu,f02a711828fef738a45dedbfa0f25172,f02a711828fef738a45dedbfa0f25172,k-SVC,f02a711828fef738a45dedbfa0f25172,f02a711828fef738a45dedbfa0f25172,0.43,19.687310440430934,cpu,1725631435.051656,1725631431.128632,4.38349175,0.0438349175,cpu,1725631431.1284938,1725631427.1850471,4.38617958,0.0438617958,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,6,True,True,100,100,deckard.base.files.FileConfig,data,4eebc045a15c1ad7ebc0d9a52f952f34,.pkl,ddos,f02a711828fef738a45dedbfa0f25172,predictions.json,reports/gzip_svc/100/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,6,True,True,100,100,Label,117.2949913358516,,scale,precomputed,1,GZIP,gzip_classifier.GzipSVC,Asymmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
f04f1b0bf6d21f9507b62f5afe7577e8,train,deckard.base.experiment.Experiment,f04f1b0bf6d21f9507b62f5afe7577e8,DDoS,cpu,f04f1b0bf6d21f9507b62f5afe7577e8,f04f1b0bf6d21f9507b62f5afe7577e8,k-SVC,f04f1b0bf6d21f9507b62f5afe7577e8,f04f1b0bf6d21f9507b62f5afe7577e8,1.0,9.992007221626413e-16,cpu,1725631475.1631038,1725631471.0593128,4.62035394,0.0462035394,cpu,1725631471.059189,1725631466.9915636,4.55922092,0.0455922092,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,8,True,True,100,100,deckard.base.files.FileConfig,data,cd984976d55fd7c4d2a8b148f1cb7395,.pkl,ddos,f04f1b0bf6d21f9507b62f5afe7577e8,predictions.json,reports/gzip_svc/100/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,8,True,True,100,100,Label,298.3282112957377,,scale,rbf,1,GZIP,gzip_classifier.GzipSVC,Asymmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
d88189eb7252d35b3b78c3f71a3ff345,train,deckard.base.experiment.Experiment,d88189eb7252d35b3b78c3f71a3ff345,DDoS,cpu,d88189eb7252d35b3b78c3f71a3ff345,d88189eb7252d35b3b78c3f71a3ff345,k-SVC,d88189eb7252d35b3b78c3f71a3ff345,d88189eb7252d35b3b78c3f71a3ff345,1.0,9.992007221626413e-16,cpu,1725631075.3502698,1725631071.379901,4.43819633,0.0443819633,cpu,1725631071.3797474,1725631067.300184,4.57443742,0.0457443742,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,100,deckard.base.files.FileConfig,data,b49075cf249ba3cf7662da175b35658c,.pkl,ddos,d88189eb7252d35b3b78c3f71a3ff345,predictions.json,reports/gzip_svc/100/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,100,Label,339.1557152986581,,scale,rbf,1,GZIP,gzip_classifier.GzipSVC,Asymmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
7a097c53e90a5ea6fa72652b28076fb1,train,deckard.base.experiment.Experiment,7a097c53e90a5ea6fa72652b28076fb1,DDoS,cpu,7a097c53e90a5ea6fa72652b28076fb1,7a097c53e90a5ea6fa72652b28076fb1,k-SVC,7a097c53e90a5ea6fa72652b28076fb1,7a097c53e90a5ea6fa72652b28076fb1,1.0,9.992007221626413e-16,cpu,1725631162.9792986,1725631158.846132,4.64985528,0.0464985528,cpu,1725631158.8459277,1725631154.6909845,4.63022344,0.0463022344,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,100,deckard.base.files.FileConfig,data,b49075cf249ba3cf7662da175b35658c,.pkl,ddos,7a097c53e90a5ea6fa72652b28076fb1,predictions.json,reports/gzip_svc/100/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,100,Label,65.66396847830711,,scale,rbf,1,GZIP,gzip_classifier.GzipSVC,Asymmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
aeb306b00087d5a23a2bfc61be84479f,train,deckard.base.experiment.Experiment,aeb306b00087d5a23a2bfc61be84479f,DDoS,cpu,aeb306b00087d5a23a2bfc61be84479f,aeb306b00087d5a23a2bfc61be84479f,k-SVC,aeb306b00087d5a23a2bfc61be84479f,aeb306b00087d5a23a2bfc61be84479f,0.67,11.397796210320523,cpu,1725631488.6563363,1725631485.0785136,3.67470036,0.0367470036,cpu,1725631485.078375,1725631481.822184,3.30463446,0.0330463446,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,2,True,True,100,100,deckard.base.files.FileConfig,data,7bd1a4039afbe312e1dfa597289da2a2,.pkl,ddos,aeb306b00087d5a23a2bfc61be84479f,predictions.json,reports/gzip_svc/100/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,2,True,True,100,100,Label,78.27910162783043,,scale,rbf,1,Levenshtein,gzip_classifier.GzipSVC,Asymmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
abbe05efb0a5ed94b1bd291bc26b4d27,train,deckard.base.experiment.Experiment,abbe05efb0a5ed94b1bd291bc26b4d27,DDoS,cpu,abbe05efb0a5ed94b1bd291bc26b4d27,abbe05efb0a5ed94b1bd291bc26b4d27,k-SVC,abbe05efb0a5ed94b1bd291bc26b4d27,abbe05efb0a5ed94b1bd291bc26b4d27,0.89,3.799265403440176,cpu,1725631732.2687562,1725631728.8244162,3.54301886,0.0354301886,cpu,1725631728.8241,1725631724.8549995,4.08447624,0.0408447624,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,8,True,True,100,100,deckard.base.files.FileConfig,data,cd984976d55fd7c4d2a8b148f1cb7395,.pkl,ddos,abbe05efb0a5ed94b1bd291bc26b4d27,predictions.json,reports/gzip_svc/100/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,8,True,True,100,100,Label,127.33142789406337,,auto,rbf,1,Ratio,gzip_classifier.GzipSVC,Asymmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
7a92721478dc66da82094743fa15cfd4,train,deckard.base.experiment.Experiment,7a92721478dc66da82094743fa15cfd4,DDoS,cpu,7a92721478dc66da82094743fa15cfd4,7a92721478dc66da82094743fa15cfd4,k-SVC,7a92721478dc66da82094743fa15cfd4,7a92721478dc66da82094743fa15cfd4,1.0,9.992007221626413e-16,cpu,1725631090.2923756,1725631086.1131344,5.86462771,0.0586462771,cpu,1725631086.1129093,1725631081.9104948,5.8733965,0.058733965,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,100,deckard.base.files.FileConfig,data,b49075cf249ba3cf7662da175b35658c,.pkl,ddos,7a92721478dc66da82094743fa15cfd4,predictions.json,reports/gzip_svc/100/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,100,Label,39.53940531524032,,scale,rbf,1,BZ2,gzip_classifier.GzipSVC,Asymmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
8002107aa6c60089b1763339b0c5af26,train,deckard.base.experiment.Experiment,8002107aa6c60089b1763339b0c5af26,DDoS,cpu,8002107aa6c60089b1763339b0c5af26,8002107aa6c60089b1763339b0c5af26,k-SVC,8002107aa6c60089b1763339b0c5af26,8002107aa6c60089b1763339b0c5af26,0.99,0.3453957599234097,cpu,1725631459.971728,1725631443.6560571,19.86509771,0.1986509771,cpu,1725631443.654956,1725631427.215974,19.8575918,0.198575918,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,6,True,True,100,100,deckard.base.files.FileConfig,data,4eebc045a15c1ad7ebc0d9a52f952f34,.pkl,ddos,8002107aa6c60089b1763339b0c5af26,predictions.json,reports/gzip_svc/100/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,6,True,True,100,100,Label,121.99374516840793,,scale,rbf,1,LZMA,gzip_classifier.GzipSVC,Asymmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
80ec3c3eedf27a4c8a804bbdb65831ba,train,deckard.base.experiment.Experiment,80ec3c3eedf27a4c8a804bbdb65831ba,DDoS,cpu,80ec3c3eedf27a4c8a804bbdb65831ba,80ec3c3eedf27a4c8a804bbdb65831ba,k-SVC,80ec3c3eedf27a4c8a804bbdb65831ba,80ec3c3eedf27a4c8a804bbdb65831ba,1.0,9.992007221626413e-16,cpu,1725631392.2973602,1725631388.2101085,4.61327152,0.0461327152,cpu,1725631388.2099652,1725631384.0909612,4.60107281,0.0460107281,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,3,True,True,100,100,deckard.base.files.FileConfig,data,f3a8e86541ea49231cffb62ae99ec40d,.pkl,ddos,80ec3c3eedf27a4c8a804bbdb65831ba,predictions.json,reports/gzip_svc/100/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,3,True,True,100,100,Label,143.08967540564697,,auto,rbf,1,GZIP,gzip_classifier.GzipSVC,Asymmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
8224aa00e1354d73fcd4efac6ee5c1bb,train,deckard.base.experiment.Experiment,8224aa00e1354d73fcd4efac6ee5c1bb,DDoS,cpu,8224aa00e1354d73fcd4efac6ee5c1bb,8224aa00e1354d73fcd4efac6ee5c1bb,k-SVC,8224aa00e1354d73fcd4efac6ee5c1bb,8224aa00e1354d73fcd4efac6ee5c1bb,0.43,19.687446371994078,cpu,1725631433.285443,1725631430.2664948,3.0760614,0.030760614,cpu,1725631430.2663713,1725631427.2244215,3.08025376,0.0308025376,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,100,deckard.base.files.FileConfig,data,b49075cf249ba3cf7662da175b35658c,.pkl,ddos,8224aa00e1354d73fcd4efac6ee5c1bb,predictions.json,reports/gzip_svc/100/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,100,Label,576.7664667638647,,scale,precomputed,1,Hamming,gzip_classifier.GzipSVC,Asymmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
834639c130d05d45aaa1f968ffff5d71,train,deckard.base.experiment.Experiment,834639c130d05d45aaa1f968ffff5d71,DDoS,cpu,834639c130d05d45aaa1f968ffff5d71,834639c130d05d45aaa1f968ffff5d71,k-SVC,834639c130d05d45aaa1f968ffff5d71,834639c130d05d45aaa1f968ffff5d71,1.0,9.992007221626413e-16,cpu,1725631722.0897863,1725631717.9735763,4.58580327,0.0458580327,cpu,1725631717.973265,1725631713.745315,4.69255007,0.0469255007,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,100,deckard.base.files.FileConfig,data,b49075cf249ba3cf7662da175b35658c,.pkl,ddos,834639c130d05d45aaa1f968ffff5d71,predictions.json,reports/gzip_svc/100/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,100,Label,69.88487585953493,,scale,rbf,1,GZIP,gzip_classifier.GzipSVC,Asymmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
8353ae37c489ebe613f329c739b41621,train,deckard.base.experiment.Experiment,8353ae37c489ebe613f329c739b41621,DDoS,cpu,8353ae37c489ebe613f329c739b41621,8353ae37c489ebe613f329c739b41621,k-SVC,8353ae37c489ebe613f329c739b41621,8353ae37c489ebe613f329c739b41621,1.0,9.992007221626413e-16,cpu,1725631413.5926158,1725631409.465268,4.60429076,0.0460429076,cpu,1725631409.4650753,1725631405.352666,4.59096502,0.0459096502,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,100,deckard.base.files.FileConfig,data,b49075cf249ba3cf7662da175b35658c,.pkl,ddos,8353ae37c489ebe613f329c739b41621,predictions.json,reports/gzip_svc/100/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,100,Label,59.04156201154919,,scale,rbf,1,GZIP,gzip_classifier.GzipSVC,Asymmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
87889095f1b59cd877b3132f6fa9a676,train,deckard.base.experiment.Experiment,87889095f1b59cd877b3132f6fa9a676,DDoS,cpu,87889095f1b59cd877b3132f6fa9a676,87889095f1b59cd877b3132f6fa9a676,k-SVC,87889095f1b59cd877b3132f6fa9a676,87889095f1b59cd877b3132f6fa9a676,1.0,9.992007221626413e-16,cpu,1725631120.15462,1725631115.9114833,4.72289776,0.0472289776,cpu,1725631115.9113662,1725631111.7733436,4.59536337,0.0459536337,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,100,deckard.base.files.FileConfig,data,b49075cf249ba3cf7662da175b35658c,.pkl,ddos,87889095f1b59cd877b3132f6fa9a676,predictions.json,reports/gzip_svc/100/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,100,Label,71.92305693802403,,scale,rbf,1,GZIP,gzip_classifier.GzipSVC,Asymmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
8982472ccdbe055caac5f66d3741c473,train,deckard.base.experiment.Experiment,8982472ccdbe055caac5f66d3741c473,DDoS,cpu,8982472ccdbe055caac5f66d3741c473,8982472ccdbe055caac5f66d3741c473,k-SVC,8982472ccdbe055caac5f66d3741c473,8982472ccdbe055caac5f66d3741c473,1.0,9.992007221626413e-16,cpu,1725631710.851355,1725631706.7375844,4.59734024,0.0459734024,cpu,1725631706.737467,1725631702.8734243,4.30696895,0.0430696895,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,100,deckard.base.files.FileConfig,data,b49075cf249ba3cf7662da175b35658c,.pkl,ddos,8982472ccdbe055caac5f66d3741c473,predictions.json,reports/gzip_svc/100/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,100,Label,158.47055790997592,,auto,rbf,1,GZIP,gzip_classifier.GzipSVC,Asymmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
8c48c00c9d37c804b3747518aa535245,train,deckard.base.experiment.Experiment,8c48c00c9d37c804b3747518aa535245,DDoS,cpu,8c48c00c9d37c804b3747518aa535245,8c48c00c9d37c804b3747518aa535245,k-SVC,8c48c00c9d37c804b3747518aa535245,8c48c00c9d37c804b3747518aa535245,0.5,17.269388197455342,cpu,1725631074.2234886,1725631070.728,3.6005877,0.036005877,cpu,1725631070.7276998,1725631067.3090885,3.49694447,0.0349694447,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,100,deckard.base.files.FileConfig,data,b49075cf249ba3cf7662da175b35658c,.pkl,ddos,8c48c00c9d37c804b3747518aa535245,predictions.json,reports/gzip_svc/100/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,100,Label,80.96513752714932,,scale,rbf,1,Ratio,gzip_classifier.GzipSVC,Asymmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
8d3c881d61e547aedf6791d756f9f77d,train,deckard.base.experiment.Experiment,8d3c881d61e547aedf6791d756f9f77d,DDoS,cpu,8d3c881d61e547aedf6791d756f9f77d,8d3c881d61e547aedf6791d756f9f77d,k-SVC,8d3c881d61e547aedf6791d756f9f77d,8d3c881d61e547aedf6791d756f9f77d,0.5,17.269388197455342,cpu,1725631118.55788,1725631115.2076848,3.46075169,0.0346075169,cpu,1725631115.2075255,1725631111.8073974,3.51302836,0.0351302836,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,100,deckard.base.files.FileConfig,data,b49075cf249ba3cf7662da175b35658c,.pkl,ddos,8d3c881d61e547aedf6791d756f9f77d,predictions.json,reports/gzip_svc/100/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,100,Label,69.48320805681327,,auto,rbf,1,Hamming,gzip_classifier.GzipSVC,Asymmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla
