,stage,_target_,data,dataset,device_id,files,model,model_name,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,data._target_,data.drop,data.name,data.target,data.sample.random_state,data.sample.shuffle,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model._target_,model.library,model.data._target_,model.data.drop,model.data.name,model.data.sample.random_state,model.data.sample.shuffle,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init._target_,model.init.algorithm,model.init.k,model.init.m,model.init.metric,model.init.name,model.init.precompute,model.init.symmetric,model.init.weights,scorers._target_,scorers.accuracy._target_,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss._target_,scorers.log_loss.direction,scorers.log_loss.name,model_layers
22ede4191fdd6bb67b6d1078fd162afe,train,deckard.base.experiment.Experiment,22ede4191fdd6bb67b6d1078fd162afe,DDoS,cpu,22ede4191fdd6bb67b6d1078fd162afe,22ede4191fdd6bb67b6d1078fd162afe,k-KNN,22ede4191fdd6bb67b6d1078fd162afe,22ede4191fdd6bb67b6d1078fd162afe,1.0,9.992007221626413e-16,cpu,1721757444.3499427,1721757419.11351,27.51453578,0.2751453578,cpu,1721757419.1131682,1721757341.618084,84.07068662,0.16814137324,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,2227,True,True,100,500,deckard.base.files.FileConfig,.csv,ddos,22ede4191fdd6bb67b6d1078fd162afe,predictions.json,reports/gzip_knn/500,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,2227,True,True,100,500,Label,deckard.base.model.ModelInitializer,brute,1,1,GZIP,gzip_classifier.GzipKNN,True,Symmetric,distance,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
22c642988bb15ef0da44b05f85184a35,train,deckard.base.experiment.Experiment,22c642988bb15ef0da44b05f85184a35,DDoS,cpu,22c642988bb15ef0da44b05f85184a35,22c642988bb15ef0da44b05f85184a35,k-KNN,22c642988bb15ef0da44b05f85184a35,22c642988bb15ef0da44b05f85184a35,0.98,0.6907915198468185,cpu,1721755475.5832582,1721755451.1626103,32.84656174,0.3284656174,cpu,1721755451.1622229,1721755321.4334412,171.30268913,0.34260537826,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,2576,True,True,100,500,deckard.base.files.FileConfig,.csv,ddos,22c642988bb15ef0da44b05f85184a35,predictions.json,reports/gzip_knn/500,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,2576,True,True,100,500,Label,deckard.base.model.ModelInitializer,brute,3,1,BZ2,gzip_classifier.GzipKNN,True,Asymmetric,uniform,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
2254255db91f6b164a064e29a214f0ee,train,deckard.base.experiment.Experiment,2254255db91f6b164a064e29a214f0ee,DDoS,cpu,2254255db91f6b164a064e29a214f0ee,2254255db91f6b164a064e29a214f0ee,k-KNN,2254255db91f6b164a064e29a214f0ee,2254255db91f6b164a064e29a214f0ee,0.49,17.614783957378748,cpu,1721753359.5274582,1721753338.3919609,21.64326166,0.2164326166,cpu,1721753338.390635,1721753272.1375604,68.26867661,0.13653735322,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,9277,True,True,100,500,deckard.base.files.FileConfig,.csv,ddos,2254255db91f6b164a064e29a214f0ee,predictions.json,reports/gzip_knn/500,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,9277,True,True,100,500,Label,deckard.base.model.ModelInitializer,brute,11,1,Jaro,gzip_classifier.GzipKNN,True,Symmetric,uniform,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
22518a7aabed734c2e178e6709145b4f,train,deckard.base.experiment.Experiment,22518a7aabed734c2e178e6709145b4f,DDoS,cpu,22518a7aabed734c2e178e6709145b4f,22518a7aabed734c2e178e6709145b4f,k-KNN,22518a7aabed734c2e178e6709145b4f,22518a7aabed734c2e178e6709145b4f,1.0,9.992007221626413e-16,cpu,1721466697.3353496,1721466614.9768913,98.60223033,0.9860223033,cpu,1721466614.9755166,1721466389.6511023,265.55538062,0.53111076124,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,3683,True,True,100,500,deckard.base.files.FileConfig,.csv,ddos,22518a7aabed734c2e178e6709145b4f,predictions.json,reports/gzip_knn/500,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,3683,True,True,100,500,Label,deckard.base.model.ModelInitializer,brute,1,1,LZMA,gzip_classifier.GzipKNN,True,Symmetric,distance,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
263a12f2f2f8e33bd34ea662c622df83,train,deckard.base.experiment.Experiment,263a12f2f2f8e33bd34ea662c622df83,DDoS,cpu,263a12f2f2f8e33bd34ea662c622df83,263a12f2f2f8e33bd34ea662c622df83,k-KNN,263a12f2f2f8e33bd34ea662c622df83,263a12f2f2f8e33bd34ea662c622df83,1.0,9.992007221626413e-16,cpu,1721467195.9503238,1721467116.5056827,95.92416891,0.9592416891,cpu,1721467116.5045578,1721466703.3096907,492.46161213,0.98492322426,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,3453,True,True,100,500,deckard.base.files.FileConfig,.csv,ddos,263a12f2f2f8e33bd34ea662c622df83,predictions.json,reports/gzip_knn/500,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,3453,True,True,100,500,Label,deckard.base.model.ModelInitializer,brute,3,1,LZMA,gzip_classifier.GzipKNN,True,Asymmetric,distance,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
313a54ceb5ddf6706e50307c213fbf43,train,deckard.base.experiment.Experiment,313a54ceb5ddf6706e50307c213fbf43,DDoS,cpu,313a54ceb5ddf6706e50307c213fbf43,313a54ceb5ddf6706e50307c213fbf43,k-KNN,313a54ceb5ddf6706e50307c213fbf43,313a54ceb5ddf6706e50307c213fbf43,1.0,9.992007221626413e-16,cpu,1721757337.3431346,1721757255.3163526,98.21564996,0.9821564996,cpu,1721757255.315349,1721756832.3566062,504.37780717,1.00875561434,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,9500,True,True,100,500,deckard.base.files.FileConfig,.csv,ddos,313a54ceb5ddf6706e50307c213fbf43,predictions.json,reports/gzip_knn/500,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,9500,True,True,100,500,Label,deckard.base.model.ModelInitializer,brute,1,1,LZMA,gzip_classifier.GzipKNN,True,Asymmetric,distance,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
318a9d523f65198b12cd3527fd59dcd9,train,deckard.base.experiment.Experiment,318a9d523f65198b12cd3527fd59dcd9,DDoS,cpu,318a9d523f65198b12cd3527fd59dcd9,318a9d523f65198b12cd3527fd59dcd9,k-KNN,318a9d523f65198b12cd3527fd59dcd9,318a9d523f65198b12cd3527fd59dcd9,0.99,0.3453957599234096,cpu,1721751619.1500933,1721751528.834133,106.95130454,1.0695130454,cpu,1721751528.833711,1721751263.3752096,295.85554458,0.59171108916,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,4900,True,True,100,500,deckard.base.files.FileConfig,.csv,ddos,318a9d523f65198b12cd3527fd59dcd9,predictions.json,reports/gzip_knn/500,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,4900,True,True,100,500,Label,deckard.base.model.ModelInitializer,brute,1,1,LZMA,gzip_classifier.GzipKNN,True,Symmetric,distance,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
32078629a61c3b38d33459b1e4d7a233,train,deckard.base.experiment.Experiment,32078629a61c3b38d33459b1e4d7a233,DDoS,cpu,32078629a61c3b38d33459b1e4d7a233,32078629a61c3b38d33459b1e4d7a233,k-KNN,32078629a61c3b38d33459b1e4d7a233,32078629a61c3b38d33459b1e4d7a233,0.99,0.3453957599234096,cpu,1721470326.422917,1721470301.6464586,26.9899088,0.269899088,cpu,1721470301.646062,1721470226.4803083,81.47493743,0.16294987486,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,1867,True,True,100,500,deckard.base.files.FileConfig,.csv,ddos,32078629a61c3b38d33459b1e4d7a233,predictions.json,reports/gzip_knn/500,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,1867,True,True,100,500,Label,deckard.base.model.ModelInitializer,brute,1,1,GZIP,gzip_classifier.GzipKNN,True,Symmetric,uniform,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
42fab2d93752fd423430253a32a326af,train,deckard.base.experiment.Experiment,42fab2d93752fd423430253a32a326af,DDoS,cpu,42fab2d93752fd423430253a32a326af,42fab2d93752fd423430253a32a326af,k-KNN,42fab2d93752fd423430253a32a326af,42fab2d93752fd423430253a32a326af,1.0,9.992007221626413e-16,cpu,1721758786.0611272,1721758764.0897973,22.50458605,0.2250458605,cpu,1721758764.0893316,1721758695.27306,71.0544768,0.1421089536,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,3337,True,True,100,500,deckard.base.files.FileConfig,.csv,ddos,42fab2d93752fd423430253a32a326af,predictions.json,reports/gzip_knn/500,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,3337,True,True,100,500,Label,deckard.base.model.ModelInitializer,brute,1,1,Levenshtein,gzip_classifier.GzipKNN,True,Symmetric,uniform,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
40e84cb0fd4c8a849251ffcd976bb5f2,train,deckard.base.experiment.Experiment,40e84cb0fd4c8a849251ffcd976bb5f2,DDoS,cpu,40e84cb0fd4c8a849251ffcd976bb5f2,40e84cb0fd4c8a849251ffcd976bb5f2,k-KNN,40e84cb0fd4c8a849251ffcd976bb5f2,40e84cb0fd4c8a849251ffcd976bb5f2,0.98,0.6907915198468184,cpu,1721752549.5746603,1721752444.2972257,123.43838814,1.2343838814,cpu,1721752444.2968953,1721752156.2074895,334.20296197,0.66840592394,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,4020,True,True,100,500,deckard.base.files.FileConfig,.csv,ddos,40e84cb0fd4c8a849251ffcd976bb5f2,predictions.json,reports/gzip_knn/500,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,4020,True,True,100,500,Label,deckard.base.model.ModelInitializer,brute,5,1,LZMA,gzip_classifier.GzipKNN,True,Symmetric,distance,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
3e396ab8811287056496e39ba4378ec2,train,deckard.base.experiment.Experiment,3e396ab8811287056496e39ba4378ec2,DDoS,cpu,3e396ab8811287056496e39ba4378ec2,3e396ab8811287056496e39ba4378ec2,k-KNN,3e396ab8811287056496e39ba4378ec2,3e396ab8811287056496e39ba4378ec2,1.0,9.992007221626413e-16,cpu,1721470333.1691608,1721470308.9127862,26.41168487,0.2641168487,cpu,1721470308.9124506,1721470233.7262416,81.48973409,0.16297946818,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,1916,True,True,100,500,deckard.base.files.FileConfig,.csv,ddos,3e396ab8811287056496e39ba4378ec2,predictions.json,reports/gzip_knn/500,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,1916,True,True,100,500,Label,deckard.base.model.ModelInitializer,brute,1,1,GZIP,gzip_classifier.GzipKNN,True,Symmetric,uniform,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
3d8f60a953b89d5ca72763cf48d74d18,train,deckard.base.experiment.Experiment,3d8f60a953b89d5ca72763cf48d74d18,DDoS,cpu,3d8f60a953b89d5ca72763cf48d74d18,3d8f60a953b89d5ca72763cf48d74d18,k-KNN,3d8f60a953b89d5ca72763cf48d74d18,3d8f60a953b89d5ca72763cf48d74d18,1.0,9.992007221626413e-16,cpu,1721458514.654818,1721458494.8237257,20.49862406,0.2049862406,cpu,1721458494.8233066,1721458385.4194694,111.9912378,0.2239824756,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,8994,True,True,100,500,deckard.base.files.FileConfig,.csv,ddos,3d8f60a953b89d5ca72763cf48d74d18,predictions.json,reports/gzip_knn/500,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,8994,True,True,100,500,Label,deckard.base.model.ModelInitializer,brute,1,1,Levenshtein,gzip_classifier.GzipKNN,True,Asymmetric,distance,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
3d35de5c209fa4f0ad18b47f0125d80e,train,deckard.base.experiment.Experiment,3d35de5c209fa4f0ad18b47f0125d80e,DDoS,cpu,3d35de5c209fa4f0ad18b47f0125d80e,3d35de5c209fa4f0ad18b47f0125d80e,k-KNN,3d35de5c209fa4f0ad18b47f0125d80e,3d35de5c209fa4f0ad18b47f0125d80e,0.97,1.0361872797702274,cpu,1721758795.6229167,1721758770.952289,26.93374826,0.2693374826,cpu,1721758770.9518394,1721758695.3389232,81.87363634,0.16374727268,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,1532,True,True,100,500,deckard.base.files.FileConfig,.csv,ddos,3d35de5c209fa4f0ad18b47f0125d80e,predictions.json,reports/gzip_knn/500,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,1532,True,True,100,500,Label,deckard.base.model.ModelInitializer,brute,3,1,GZIP,gzip_classifier.GzipKNN,True,Symmetric,uniform,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
39949049473a8798e09eb4b7f214d7db,train,deckard.base.experiment.Experiment,39949049473a8798e09eb4b7f214d7db,DDoS,cpu,39949049473a8798e09eb4b7f214d7db,39949049473a8798e09eb4b7f214d7db,k-KNN,39949049473a8798e09eb4b7f214d7db,39949049473a8798e09eb4b7f214d7db,0.84,5.526228211108616,cpu,1721756400.330141,1721756379.5094988,21.31125798,0.2131125798,cpu,1721756379.508677,1721756313.1330075,68.56373948,0.13712747896,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,4136,True,True,100,500,deckard.base.files.FileConfig,.csv,ddos,39949049473a8798e09eb4b7f214d7db,predictions.json,reports/gzip_knn/500,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,4136,True,True,100,500,Label,deckard.base.model.ModelInitializer,brute,7,1,Hamming,gzip_classifier.GzipKNN,True,Symmetric,distance,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
39947c94b0a2e8c291a859390f1e673b,train,deckard.base.experiment.Experiment,39947c94b0a2e8c291a859390f1e673b,DDoS,cpu,39947c94b0a2e8c291a859390f1e673b,39947c94b0a2e8c291a859390f1e673b,k-KNN,39947c94b0a2e8c291a859390f1e673b,39947c94b0a2e8c291a859390f1e673b,0.99,0.3453957599234096,cpu,1721472519.1184187,1721472498.593232,21.05154836,0.2105154836,cpu,1721472498.5929532,1721472388.1210127,113.3100996,0.2266201992,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,9811,True,True,100,500,deckard.base.files.FileConfig,.csv,ddos,39947c94b0a2e8c291a859390f1e673b,predictions.json,reports/gzip_knn/500,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,9811,True,True,100,500,Label,deckard.base.model.ModelInitializer,brute,1,1,Levenshtein,gzip_classifier.GzipKNN,True,Asymmetric,distance,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
3834358113ea3d80cfe82bd9b1d7bf8f,train,deckard.base.experiment.Experiment,3834358113ea3d80cfe82bd9b1d7bf8f,DDoS,cpu,3834358113ea3d80cfe82bd9b1d7bf8f,3834358113ea3d80cfe82bd9b1d7bf8f,k-KNN,3834358113ea3d80cfe82bd9b1d7bf8f,3834358113ea3d80cfe82bd9b1d7bf8f,0.98,0.6907835238725164,cpu,1721752850.6826942,1721752824.862197,28.10052022,0.2810052022,cpu,1721752824.861468,1721752748.1081257,83.11921793,0.16623843586,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,2548,True,True,100,500,deckard.base.files.FileConfig,.csv,ddos,3834358113ea3d80cfe82bd9b1d7bf8f,predictions.json,reports/gzip_knn/500,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,2548,True,True,100,500,Label,deckard.base.model.ModelInitializer,brute,1,1,GZIP,gzip_classifier.GzipKNN,True,Symmetric,uniform,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
381567e84f721bba7262ba36c47c196c,train,deckard.base.experiment.Experiment,381567e84f721bba7262ba36c47c196c,DDoS,cpu,381567e84f721bba7262ba36c47c196c,381567e84f721bba7262ba36c47c196c,k-KNN,381567e84f721bba7262ba36c47c196c,381567e84f721bba7262ba36c47c196c,0.5,17.269388197455342,cpu,1721466376.754141,1721466359.0222814,18.27540602,0.1827540602,cpu,1721466359.0218868,1721466263.5623977,97.81396574,0.19562793148,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7935,True,True,100,500,deckard.base.files.FileConfig,.csv,ddos,381567e84f721bba7262ba36c47c196c,predictions.json,reports/gzip_knn/500,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7935,True,True,100,500,Label,deckard.base.model.ModelInitializer,brute,1,1,Pickle,gzip_classifier.GzipKNN,True,Asymmetric,distance,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
37b73dc74b0c80ec0d3bf23221067a46,train,deckard.base.experiment.Experiment,37b73dc74b0c80ec0d3bf23221067a46,DDoS,cpu,37b73dc74b0c80ec0d3bf23221067a46,37b73dc74b0c80ec0d3bf23221067a46,k-KNN,37b73dc74b0c80ec0d3bf23221067a46,37b73dc74b0c80ec0d3bf23221067a46,0.27,25.21354664751385,cpu,1721466791.5493808,1721466770.2935436,21.79976209,0.2179976209,cpu,1721466770.2921162,1721466703.312709,69.14795618,0.13829591236,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,5322,True,True,100,500,deckard.base.files.FileConfig,.csv,ddos,37b73dc74b0c80ec0d3bf23221067a46,predictions.json,reports/gzip_knn/500,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,5322,True,True,100,500,Label,deckard.base.model.ModelInitializer,brute,5,1,Jaro,gzip_classifier.GzipKNN,True,Symmetric,distance,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
35e30c145adcafd497bf88ee67dd76cf,train,deckard.base.experiment.Experiment,35e30c145adcafd497bf88ee67dd76cf,DDoS,cpu,35e30c145adcafd497bf88ee67dd76cf,35e30c145adcafd497bf88ee67dd76cf,k-KNN,35e30c145adcafd497bf88ee67dd76cf,35e30c145adcafd497bf88ee67dd76cf,0.98,0.6907915198468183,cpu,1721470330.7758224,1721470307.073241,25.04738103,0.2504738103,cpu,1721470307.0728428,1721470233.7261426,77.62569604,0.15525139208,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,5843,True,True,100,500,deckard.base.files.FileConfig,.csv,ddos,35e30c145adcafd497bf88ee67dd76cf,predictions.json,reports/gzip_knn/500,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,5843,True,True,100,500,Label,deckard.base.model.ModelInitializer,brute,1,1,ZSTD,gzip_classifier.GzipKNN,True,Symmetric,distance,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
34b98140068828684ede1355471cb3a4,train,deckard.base.experiment.Experiment,34b98140068828684ede1355471cb3a4,DDoS,cpu,34b98140068828684ede1355471cb3a4,34b98140068828684ede1355471cb3a4,k-KNN,34b98140068828684ede1355471cb3a4,34b98140068828684ede1355471cb3a4,0.41,20.37795003676602,cpu,1721757954.1701264,1721757934.4186163,20.31608822,0.2031608822,cpu,1721757934.418135,1721757827.980687,109.09681585,0.2181936317,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,3268,True,True,100,500,deckard.base.files.FileConfig,.csv,ddos,34b98140068828684ede1355471cb3a4,predictions.json,reports/gzip_knn/500,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,3268,True,True,100,500,Label,deckard.base.model.ModelInitializer,brute,11,1,Jaro-Winkler,gzip_classifier.GzipKNN,True,Asymmetric,distance,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
6aa7a82e04b604961e5bcc6f770b6745,train,deckard.base.experiment.Experiment,6aa7a82e04b604961e5bcc6f770b6745,DDoS,cpu,6aa7a82e04b604961e5bcc6f770b6745,6aa7a82e04b604961e5bcc6f770b6745,k-KNN,6aa7a82e04b604961e5bcc6f770b6745,6aa7a82e04b604961e5bcc6f770b6745,1.0,9.992007221626413e-16,cpu,1721747887.4543738,1721747862.55161,27.08628401,0.2708628401,cpu,1721747862.551446,1721747779.5771415,82.11113755,0.1642222751,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,2467,True,True,100,500,deckard.base.files.FileConfig,.csv,ddos,6aa7a82e04b604961e5bcc6f770b6745,predictions.json,reports/gzip_knn/500,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,2467,True,True,100,500,Label,deckard.base.model.ModelInitializer,brute,3,1,GZIP,gzip_classifier.GzipKNN,True,Symmetric,uniform,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
fef02ef919b72e9ea7d4bb2975b0b72c,train,deckard.base.experiment.Experiment,fef02ef919b72e9ea7d4bb2975b0b72c,DDoS,cpu,fef02ef919b72e9ea7d4bb2975b0b72c,fef02ef919b72e9ea7d4bb2975b0b72c,k-KNN,fef02ef919b72e9ea7d4bb2975b0b72c,fef02ef919b72e9ea7d4bb2975b0b72c,0.95,1.7269787996170447,cpu,1721458642.215252,1721458617.9485886,26.42026339,0.2642026339,cpu,1721458617.9478023,1721458543.8431704,80.24573881,0.16049147762,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,185,True,True,100,500,deckard.base.files.FileConfig,.csv,ddos,fef02ef919b72e9ea7d4bb2975b0b72c,predictions.json,reports/gzip_knn/500,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,185,True,True,100,500,Label,deckard.base.model.ModelInitializer,brute,11,1,GZIP,gzip_classifier.GzipKNN,True,Symmetric,uniform,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
