,stage,_target_,data,Dataset,device_id,files,model,Model,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,data.drop,data.name,data.target,data.sample.random_state,data.sample.shuffle,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_dir,files.data_file,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model.library,model.data.drop,model.data.name,model.data.sample.random_state,model.data.sample.shuffle,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.C,model.init.class_weight,model.init.fit_intercept,Condensing Ratio,model.init.max_iter,Metric,model.init.name,model.init.penalty,model.init.solver,Symmetric,model.init.tol,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss.direction,scorers.log_loss.name,model_layers,Condensing Method,model.init.modified
9619a49c593941bb1c97a652482192d2,train,deckard.base.experiment.Experiment,9619a49c593941bb1c97a652482192d2,DDoS,cpu,9619a49c593941bb1c97a652482192d2,9619a49c593941bb1c97a652482192d2,k-Logistic,9619a49c593941bb1c97a652482192d2,9619a49c593941bb1c97a652482192d2,0.99,0.3453957599234097,cpu,1725630478.1284928,1725630474.7639108,3.46260074,0.0346260074,cpu,1725630474.763682,1725630471.5301354,3.32215218,0.0332215218,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,8,True,True,100,100,deckard.base.files.FileConfig,data,cd984976d55fd7c4d2a8b148f1cb7395,.pkl,ddos,9619a49c593941bb1c97a652482192d2,predictions.json,reports/gzip_logistic/100/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,8,True,True,100,100,Label,15.528974385279938,,True,1,1000,Ratio,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,0.0016093589990336,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
968f6c89e222dc5a11888e0f8d12c684,train,deckard.base.experiment.Experiment,968f6c89e222dc5a11888e0f8d12c684,DDoS,cpu,968f6c89e222dc5a11888e0f8d12c684,968f6c89e222dc5a11888e0f8d12c684,k-Logistic,968f6c89e222dc5a11888e0f8d12c684,968f6c89e222dc5a11888e0f8d12c684,0.75,8.634862014188013,cpu,1725630744.2085936,1725630740.6571906,3.66412656,0.0366412656,cpu,1725630740.656868,1725630737.1229255,3.61125723,0.0361125723,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,2,True,True,100,100,deckard.base.files.FileConfig,data,7bd1a4039afbe312e1dfa597289da2a2,.pkl,ddos,968f6c89e222dc5a11888e0f8d12c684,predictions.json,reports/gzip_logistic/100/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,2,True,True,100,100,Label,0.0379550918393843,,False,1,1000,Jaro,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,0.002247577375152,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
977d8124aaa2fd0b13e9b10e6f0a8430,train,deckard.base.experiment.Experiment,977d8124aaa2fd0b13e9b10e6f0a8430,DDoS,cpu,977d8124aaa2fd0b13e9b10e6f0a8430,977d8124aaa2fd0b13e9b10e6f0a8430,k-Logistic,977d8124aaa2fd0b13e9b10e6f0a8430,977d8124aaa2fd0b13e9b10e6f0a8430,0.79,7.253286970468679,cpu,1725630187.229562,1725630183.9883008,3.30111439,0.0330111439,cpu,1725630183.988093,1725630180.7505922,3.32500413,0.0332500413,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,100,deckard.base.files.FileConfig,data,b49075cf249ba3cf7662da175b35658c,.pkl,ddos,977d8124aaa2fd0b13e9b10e6f0a8430,predictions.json,reports/gzip_logistic/100/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,100,Label,10.530006331535851,,True,1,1000,Jaro-Winkler,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,0.0031834236216096,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
9899e06a16695db3b27b30deb1dacfe4,train,deckard.base.experiment.Experiment,9899e06a16695db3b27b30deb1dacfe4,DDoS,cpu,9899e06a16695db3b27b30deb1dacfe4,9899e06a16695db3b27b30deb1dacfe4,k-Logistic,9899e06a16695db3b27b30deb1dacfe4,9899e06a16695db3b27b30deb1dacfe4,0.99,0.3453957599234096,cpu,1725630433.8116112,1725630429.8237996,4.45386219,0.0445386219,cpu,1725630429.8236754,1725630425.7226515,4.59268771,0.0459268771,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,100,deckard.base.files.FileConfig,data,b49075cf249ba3cf7662da175b35658c,.pkl,ddos,9899e06a16695db3b27b30deb1dacfe4,predictions.json,reports/gzip_logistic/100/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,100,Label,6.691523455856125,,True,1,1000,GZIP,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,0.0035554008722693,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
98a09f32daaf20734287628af72165c8,train,deckard.base.experiment.Experiment,98a09f32daaf20734287628af72165c8,DDoS,cpu,98a09f32daaf20734287628af72165c8,98a09f32daaf20734287628af72165c8,k-Logistic,98a09f32daaf20734287628af72165c8,98a09f32daaf20734287628af72165c8,0.99,0.3453957599234096,cpu,1725630477.8276112,1725630474.7148974,3.15884584,0.0315884584,cpu,1725630474.7145948,1725630471.5818508,3.20406099,0.0320406099,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,100,deckard.base.files.FileConfig,data,b49075cf249ba3cf7662da175b35658c,.pkl,ddos,98a09f32daaf20734287628af72165c8,predictions.json,reports/gzip_logistic/100/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,100,Label,9.671665071709567,,True,1,1000,Ratio,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,0.0011449066247896,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
9bcdf421f7d2552dcd0fc499474f080f,train,deckard.base.experiment.Experiment,9bcdf421f7d2552dcd0fc499474f080f,DDoS,cpu,9bcdf421f7d2552dcd0fc499474f080f,9bcdf421f7d2552dcd0fc499474f080f,k-Logistic,9bcdf421f7d2552dcd0fc499474f080f,9bcdf421f7d2552dcd0fc499474f080f,0.99,0.3453957599234096,cpu,1725630433.7117882,1725630429.673902,4.53932475,0.0453932475,cpu,1725630429.6737962,1725630425.686054,4.46670848,0.0446670848,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,100,deckard.base.files.FileConfig,data,b49075cf249ba3cf7662da175b35658c,.pkl,ddos,9bcdf421f7d2552dcd0fc499474f080f,predictions.json,reports/gzip_logistic/100/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,100,Label,5.809780420855175,,True,1,1000,GZIP,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,0.0015456818484519,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
9d0c367f3f709d7651b1a70d4436dea4,train,deckard.base.experiment.Experiment,9d0c367f3f709d7651b1a70d4436dea4,DDoS,cpu,9d0c367f3f709d7651b1a70d4436dea4,9d0c367f3f709d7651b1a70d4436dea4,k-Logistic,9d0c367f3f709d7651b1a70d4436dea4,9d0c367f3f709d7651b1a70d4436dea4,1.0,9.992007221626413e-16,cpu,1725630730.1347637,1725630726.0207915,4.60311926,0.0460311926,cpu,1725630726.0206978,1725630721.8020265,4.71692425,0.0471692425,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,8,True,True,100,100,deckard.base.files.FileConfig,data,cd984976d55fd7c4d2a8b148f1cb7395,.pkl,ddos,9d0c367f3f709d7651b1a70d4436dea4,predictions.json,reports/gzip_logistic/100/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,8,True,True,100,100,Label,5.138869546527151,balanced,True,1,1000,GZIP,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,0.0014298288734541,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
9dd31d6f76a20ee632b40c75f6987f26,train,deckard.base.experiment.Experiment,9dd31d6f76a20ee632b40c75f6987f26,DDoS,cpu,9dd31d6f76a20ee632b40c75f6987f26,9dd31d6f76a20ee632b40c75f6987f26,k-Logistic,9dd31d6f76a20ee632b40c75f6987f26,9dd31d6f76a20ee632b40c75f6987f26,1.0,9.992007221626413e-16,cpu,1725630714.4784868,1725630710.5088873,4.41224565,0.0441224565,cpu,1725630710.508811,1725630706.4695337,4.52076804,0.0452076804,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,100,deckard.base.files.FileConfig,data,b49075cf249ba3cf7662da175b35658c,.pkl,ddos,9dd31d6f76a20ee632b40c75f6987f26,predictions.json,reports/gzip_logistic/100/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,100,Label,369.01672419724207,,True,1,1000,GZIP,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,0.0019423787405725,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
9e64add20e340af2c93b36eabc96a88b,train,deckard.base.experiment.Experiment,9e64add20e340af2c93b36eabc96a88b,DDoS,cpu,9e64add20e340af2c93b36eabc96a88b,9e64add20e340af2c93b36eabc96a88b,k-Logistic,9e64add20e340af2c93b36eabc96a88b,9e64add20e340af2c93b36eabc96a88b,1.0,9.992007221626413e-16,cpu,1725630174.017949,1725630169.9661694,4.54722583,0.0454722583,cpu,1725630169.9660716,1725630165.7969642,4.67566243,0.0467566243,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,100,deckard.base.files.FileConfig,data,b49075cf249ba3cf7662da175b35658c,.pkl,ddos,9e64add20e340af2c93b36eabc96a88b,predictions.json,reports/gzip_logistic/100/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,100,Label,16.523265520674638,,True,1,1000,GZIP,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,0.001725224813361,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
a2aa670b47bea0cfaf1148012d2a35aa,train,deckard.base.experiment.Experiment,a2aa670b47bea0cfaf1148012d2a35aa,DDoS,cpu,a2aa670b47bea0cfaf1148012d2a35aa,a2aa670b47bea0cfaf1148012d2a35aa,k-Logistic,a2aa670b47bea0cfaf1148012d2a35aa,a2aa670b47bea0cfaf1148012d2a35aa,1.0,9.992007221626413e-16,cpu,1725630468.7001288,1725630464.5194275,4.67289139,0.0467289139,cpu,1725630464.519355,1725630460.3079352,4.71646923,0.0471646923,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,100,deckard.base.files.FileConfig,data,b49075cf249ba3cf7662da175b35658c,.pkl,ddos,a2aa670b47bea0cfaf1148012d2a35aa,predictions.json,reports/gzip_logistic/100/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,100,Label,28.97771215360609,,True,1,1000,GZIP,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,0.0018834777654553,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
a73c18653ef6febb3e4fca3d533cbef4,train,deckard.base.experiment.Experiment,a73c18653ef6febb3e4fca3d533cbef4,DDoS,cpu,a73c18653ef6febb3e4fca3d533cbef4,a73c18653ef6febb3e4fca3d533cbef4,k-Logistic,a73c18653ef6febb3e4fca3d533cbef4,a73c18653ef6febb3e4fca3d533cbef4,0.86,4.835436691261798,cpu,1725630432.552078,1725630429.041644,3.61262047,0.0361262047,cpu,1725630429.041568,1725630425.722329,3.41922399,0.0341922399,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,100,deckard.base.files.FileConfig,data,b49075cf249ba3cf7662da175b35658c,.pkl,ddos,a73c18653ef6febb3e4fca3d533cbef4,predictions.json,reports/gzip_logistic/100/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,100,Label,10.348175767337588,,True,1,1000,Hamming,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,0.0030014120643813,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
bc0218f833731df3d1a48c0803dfc2d0,train,deckard.base.experiment.Experiment,bc0218f833731df3d1a48c0803dfc2d0,DDoS,cpu,bc0218f833731df3d1a48c0803dfc2d0,bc0218f833731df3d1a48c0803dfc2d0,k-Logistic,bc0218f833731df3d1a48c0803dfc2d0,bc0218f833731df3d1a48c0803dfc2d0,0.99,0.3453957599234096,cpu,1725630143.4144814,1725630139.3766203,4.52572198,0.0452572198,cpu,1725630139.3764238,1725630135.3149436,4.56540888,0.0456540888,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,100,deckard.base.files.FileConfig,data,b49075cf249ba3cf7662da175b35658c,.pkl,ddos,bc0218f833731df3d1a48c0803dfc2d0,predictions.json,reports/gzip_logistic/100/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,100,Label,25.397304661327627,,True,1,1000,GZIP,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,0.0046268484805657,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
a75edefea2adf28ff9a1590195ca7918,train,deckard.base.experiment.Experiment,a75edefea2adf28ff9a1590195ca7918,DDoS,cpu,a75edefea2adf28ff9a1590195ca7918,a75edefea2adf28ff9a1590195ca7918,k-Logistic,a75edefea2adf28ff9a1590195ca7918,a75edefea2adf28ff9a1590195ca7918,0.99,0.3453957599234096,cpu,1725630418.8482814,1725630414.7633688,4.55289418,0.0455289418,cpu,1725630414.7631657,1725630410.5234077,4.74056386,0.0474056386,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,100,deckard.base.files.FileConfig,data,b49075cf249ba3cf7662da175b35658c,.pkl,ddos,a75edefea2adf28ff9a1590195ca7918,predictions.json,reports/gzip_logistic/100/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,100,Label,4.251551827335467,,True,1,1000,GZIP,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,0.002816557134711,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
a7d8dc9e1498c29b0719ff1b0f585c9f,train,deckard.base.experiment.Experiment,a7d8dc9e1498c29b0719ff1b0f585c9f,DDoS,cpu,a7d8dc9e1498c29b0719ff1b0f585c9f,a7d8dc9e1498c29b0719ff1b0f585c9f,k-Logistic,a7d8dc9e1498c29b0719ff1b0f585c9f,a7d8dc9e1498c29b0719ff1b0f585c9f,1.0,9.992007221626413e-16,cpu,1725630142.3610415,1725630138.8214016,3.6333283,0.036333283,cpu,1725630138.821272,1725630135.286329,3.62672337,0.0362672337,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,100,deckard.base.files.FileConfig,data,b49075cf249ba3cf7662da175b35658c,.pkl,ddos,a7d8dc9e1498c29b0719ff1b0f585c9f,predictions.json,reports/gzip_logistic/100/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,100,Label,16.164040251789604,,True,1,1000,Levenshtein,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,0.0045088199560107,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
aaf8d407e3ecfc48698b55a29dc3a204,train,deckard.base.experiment.Experiment,aaf8d407e3ecfc48698b55a29dc3a204,DDoS,cpu,aaf8d407e3ecfc48698b55a29dc3a204,aaf8d407e3ecfc48698b55a29dc3a204,k-Logistic,aaf8d407e3ecfc48698b55a29dc3a204,aaf8d407e3ecfc48698b55a29dc3a204,0.99,0.3453957599234096,cpu,1725630446.681977,1725630442.4521396,5.88163209,0.0588163209,cpu,1725630442.4520607,1725630438.1355028,6.12562685,0.0612562685,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,4,True,True,100,100,deckard.base.files.FileConfig,data,77a2a2683a451df255510f92bb1ed442,.pkl,ddos,aaf8d407e3ecfc48698b55a29dc3a204,predictions.json,reports/gzip_logistic/100/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,4,True,True,100,100,Label,16.948146513596413,,True,1,1000,BZ2,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,0.002333015064378,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
ac369c15447a6274e15300855f623683,train,deckard.base.experiment.Experiment,ac369c15447a6274e15300855f623683,DDoS,cpu,ac369c15447a6274e15300855f623683,ac369c15447a6274e15300855f623683,k-Logistic,ac369c15447a6274e15300855f623683,ac369c15447a6274e15300855f623683,0.99,0.3453957599234096,cpu,1725630403.6159873,1725630399.490406,4.60751598,0.0460751598,cpu,1725630399.4902809,1725630395.277995,4.72294036,0.0472294036,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,100,deckard.base.files.FileConfig,data,b49075cf249ba3cf7662da175b35658c,.pkl,ddos,ac369c15447a6274e15300855f623683,predictions.json,reports/gzip_logistic/100/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,100,Label,6.115483829974403,,True,1,1000,GZIP,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,0.0055161026439341,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
ad0cdb69268719b2a161e43d8506e839,train,deckard.base.experiment.Experiment,ad0cdb69268719b2a161e43d8506e839,DDoS,cpu,ad0cdb69268719b2a161e43d8506e839,ad0cdb69268719b2a161e43d8506e839,k-Logistic,ad0cdb69268719b2a161e43d8506e839,ad0cdb69268719b2a161e43d8506e839,1.0,9.992007221626413e-16,cpu,1725630468.5986044,1725630464.515124,4.55065044,0.0455065044,cpu,1725630464.515022,1725630460.3108006,4.72331653,0.0472331653,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,100,deckard.base.files.FileConfig,data,b49075cf249ba3cf7662da175b35658c,.pkl,ddos,ad0cdb69268719b2a161e43d8506e839,predictions.json,reports/gzip_logistic/100/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,100,Label,27.052093025044574,,True,1,1000,GZIP,gzip_classifier.GzipLogisticRegressor,l1,saga,Asymmetric,0.0013147388154107,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
b020791dd14148267869cfd429ac7c0d,train,deckard.base.experiment.Experiment,b020791dd14148267869cfd429ac7c0d,DDoS,cpu,b020791dd14148267869cfd429ac7c0d,b020791dd14148267869cfd429ac7c0d,k-Logistic,b020791dd14148267869cfd429ac7c0d,b020791dd14148267869cfd429ac7c0d,0.99,0.3453957599234096,cpu,1725630730.0264163,1725630725.9633322,4.54548598,0.0454548598,cpu,1725630725.9631493,1725630721.8018482,4.67063671,0.0467063671,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,100,deckard.base.files.FileConfig,data,b49075cf249ba3cf7662da175b35658c,.pkl,ddos,b020791dd14148267869cfd429ac7c0d,predictions.json,reports/gzip_logistic/100/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,100,Label,5.500827991102191,,True,1,1000,GZIP,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,0.0040712200355526,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
b69b4456c0816da109303454b9b212ef,train,deckard.base.experiment.Experiment,b69b4456c0816da109303454b9b212ef,DDoS,cpu,b69b4456c0816da109303454b9b212ef,b69b4456c0816da109303454b9b212ef,k-Logistic,b69b4456c0816da109303454b9b212ef,b69b4456c0816da109303454b9b212ef,1.0,9.992007221626413e-16,cpu,1725630703.3370328,1725630699.323385,4.29989653,0.0429989653,cpu,1725630699.3232846,1725630695.3169005,4.31653492,0.0431653492,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,3,True,True,100,100,deckard.base.files.FileConfig,data,f3a8e86541ea49231cffb62ae99ec40d,.pkl,ddos,b69b4456c0816da109303454b9b212ef,predictions.json,reports/gzip_logistic/100/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,3,True,True,100,100,Label,15.023425755960115,,True,1,1000,ZSTD,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,0.0026997845418771,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
b6b5696a4bd80a1314794141246319c0,train,deckard.base.experiment.Experiment,b6b5696a4bd80a1314794141246319c0,DDoS,cpu,b6b5696a4bd80a1314794141246319c0,b6b5696a4bd80a1314794141246319c0,k-Logistic,b6b5696a4bd80a1314794141246319c0,b6b5696a4bd80a1314794141246319c0,0.98,0.6907915198468183,cpu,1725630477.7997406,1725630474.637231,3.2438411,0.032438411,cpu,1725630474.6370509,1725630471.5265148,3.16403062,0.0316403062,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,100,deckard.base.files.FileConfig,data,b49075cf249ba3cf7662da175b35658c,.pkl,ddos,b6b5696a4bd80a1314794141246319c0,predictions.json,reports/gzip_logistic/100/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,100,Label,4.46759190387077,,True,1,1000,Ratio,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,0.0028089523924842,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
b79e128457f1734b2bdfa4d56a99b635,train,deckard.base.experiment.Experiment,b79e128457f1734b2bdfa4d56a99b635,DDoS,cpu,b79e128457f1734b2bdfa4d56a99b635,b79e128457f1734b2bdfa4d56a99b635,k-Logistic,b79e128457f1734b2bdfa4d56a99b635,b79e128457f1734b2bdfa4d56a99b635,1.0,9.992007221626413e-16,cpu,1725630457.4545348,1725630453.5574255,4.33889919,0.0433889919,cpu,1725630453.5573463,1725630449.50194,4.54436343,0.0454436343,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,100,deckard.base.files.FileConfig,data,b49075cf249ba3cf7662da175b35658c,.pkl,ddos,b79e128457f1734b2bdfa4d56a99b635,predictions.json,reports/gzip_logistic/100/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,100,Label,12.178289606601004,,True,1,1000,GZIP,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,0.0009030246779674,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
b8ea32a4cfd5529cdf6f29b6ce382034,train,deckard.base.experiment.Experiment,b8ea32a4cfd5529cdf6f29b6ce382034,DDoS,cpu,b8ea32a4cfd5529cdf6f29b6ce382034,b8ea32a4cfd5529cdf6f29b6ce382034,k-Logistic,b8ea32a4cfd5529cdf6f29b6ce382034,b8ea32a4cfd5529cdf6f29b6ce382034,1.0,9.992007221626413e-16,cpu,1725630490.1880126,1725630486.2363577,4.40511133,0.0440511133,cpu,1725630486.2362742,1725630482.2129436,4.50038487,0.0450038487,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,1,True,True,100,100,deckard.base.files.FileConfig,data,6e8e43cd78ab65ff6080c403e74dfd37,.pkl,ddos,b8ea32a4cfd5529cdf6f29b6ce382034,predictions.json,reports/gzip_logistic/100/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,1,True,True,100,100,Label,19.95309621981465,,True,1,1000,GZIP,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,2.986756222995449e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
b91733b4d27004b2925774db61197fc0,train,deckard.base.experiment.Experiment,b91733b4d27004b2925774db61197fc0,DDoS,cpu,b91733b4d27004b2925774db61197fc0,b91733b4d27004b2925774db61197fc0,k-Logistic,b91733b4d27004b2925774db61197fc0,b91733b4d27004b2925774db61197fc0,1.0,9.992007221626413e-16,cpu,1725630490.047014,1725630486.2151957,4.26729437,0.0426729437,cpu,1725630486.2151232,1725630482.2101424,4.478766,0.04478766,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,100,deckard.base.files.FileConfig,data,b49075cf249ba3cf7662da175b35658c,.pkl,ddos,b91733b4d27004b2925774db61197fc0,predictions.json,reports/gzip_logistic/100/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,100,Label,616.9936005164681,,True,1,1000,GZIP,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,0.003743562165362,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
