,stage,_target_,data,Dataset,device_id,files,model,Model,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,data.name,data.target,data.sample.random_state,data.sample.shuffle,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_dir,files.data_file,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model.library,model.data.name,model.data.sample.random_state,model.data.sample.shuffle,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.C,model.init.class_weight,model.init.fit_intercept,Condensing Ratio,model.init.max_iter,Metric,model.init.name,model.init.penalty,model.init.solver,Symmetric,model.init.tol,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss.direction,scorers.log_loss.name,model_layers,Condensing Method,model.init.modified
c0a98c98a11006bdd204f353e0bb6bc3,train,deckard.base.experiment.Experiment,c0a98c98a11006bdd204f353e0bb6bc3,Truthseeker,cpu,c0a98c98a11006bdd204f353e0bb6bc3,c0a98c98a11006bdd204f353e0bb6bc3,k-Logistic,c0a98c98a11006bdd204f353e0bb6bc3,c0a98c98a11006bdd204f353e0bb6bc3,0.64,12.434103429705278,cpu,1725628395.6175358,1725628395.1600578,0.67201354,0.0067201354,cpu,1725628395.1597486,1725628394.97795,0.23025518,0.011512759,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,100,20,deckard.base.files.FileConfig,data,8562714d913d41831baa876dc66728f4,.pkl,truthseeker,c0a98c98a11006bdd204f353e0bb6bc3,predictions.json,reports/gzip_logistic/20/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,100,20,BotScoreBinary,538.284759399307,balanced,True,1,1000,BZ2,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,0.0002021441934932,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
c232d0fdcc527edf53c7464d7e145b8e,train,deckard.base.experiment.Experiment,c232d0fdcc527edf53c7464d7e145b8e,Truthseeker,cpu,c232d0fdcc527edf53c7464d7e145b8e,c232d0fdcc527edf53c7464d7e145b8e,k-Logistic,c232d0fdcc527edf53c7464d7e145b8e,c232d0fdcc527edf53c7464d7e145b8e,0.64,12.434103429705278,cpu,1725628422.8265264,1725628422.3789682,0.6584137,0.006584137,cpu,1725628422.3786638,1725628422.1506562,0.28640831,0.0143204155,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,100,20,deckard.base.files.FileConfig,data,8562714d913d41831baa876dc66728f4,.pkl,truthseeker,c232d0fdcc527edf53c7464d7e145b8e,predictions.json,reports/gzip_logistic/20/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,100,20,BotScoreBinary,361.96288841144633,balanced,True,1,1000,BZ2,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,1.7343472661464218e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
c521897790edfdd79a7e0e711c11b36d,train,deckard.base.experiment.Experiment,c521897790edfdd79a7e0e711c11b36d,Truthseeker,cpu,c521897790edfdd79a7e0e711c11b36d,c521897790edfdd79a7e0e711c11b36d,k-Logistic,c521897790edfdd79a7e0e711c11b36d,c521897790edfdd79a7e0e711c11b36d,0.64,12.434103429705278,cpu,1725628422.8409455,1725628422.383984,0.66625832,0.0066625832,cpu,1725628422.3838477,1725628422.1544676,0.28224956,0.014112478,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,100,20,deckard.base.files.FileConfig,data,8562714d913d41831baa876dc66728f4,.pkl,truthseeker,c521897790edfdd79a7e0e711c11b36d,predictions.json,reports/gzip_logistic/20/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,100,20,BotScoreBinary,631.5058841152103,balanced,True,1,1000,BZ2,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,1.566479421623157e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
c964cca8f941bc700a2c9987770cd73d,train,deckard.base.experiment.Experiment,c964cca8f941bc700a2c9987770cd73d,Truthseeker,cpu,c964cca8f941bc700a2c9987770cd73d,c964cca8f941bc700a2c9987770cd73d,k-Logistic,c964cca8f941bc700a2c9987770cd73d,c964cca8f941bc700a2c9987770cd73d,0.64,12.434103429705278,cpu,1725628366.222002,1725628365.7917335,0.64249787,0.0064249787,cpu,1725628365.7916243,1725628365.5734105,0.26471602,0.013235801,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,100,20,deckard.base.files.FileConfig,data,8562714d913d41831baa876dc66728f4,.pkl,truthseeker,c964cca8f941bc700a2c9987770cd73d,predictions.json,reports/gzip_logistic/20/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,100,20,BotScoreBinary,270.57355197108234,balanced,True,1,1000,BZ2,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,0.0002348680705507,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
ca81c589b894839bf4421a7e75860c19,train,deckard.base.experiment.Experiment,ca81c589b894839bf4421a7e75860c19,Truthseeker,cpu,ca81c589b894839bf4421a7e75860c19,ca81c589b894839bf4421a7e75860c19,k-Logistic,ca81c589b894839bf4421a7e75860c19,ca81c589b894839bf4421a7e75860c19,0.6,13.815654485501708,cpu,1725628314.7464032,1725628314.36805,0.44359619,0.0044359619,cpu,1725628314.3678365,1725628314.198873,0.19270246,0.009635123,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,100,20,deckard.base.files.FileConfig,data,8562714d913d41831baa876dc66728f4,.pkl,truthseeker,ca81c589b894839bf4421a7e75860c19,predictions.json,reports/gzip_logistic/20/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,100,20,BotScoreBinary,307.10216000695306,balanced,True,1,1000,GZIP,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,0.0001282109988432,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
cf7fb8ecb48e3214466efba57764d0e7,train,deckard.base.experiment.Experiment,cf7fb8ecb48e3214466efba57764d0e7,Truthseeker,cpu,cf7fb8ecb48e3214466efba57764d0e7,cf7fb8ecb48e3214466efba57764d0e7,k-Logistic,cf7fb8ecb48e3214466efba57764d0e7,cf7fb8ecb48e3214466efba57764d0e7,0.64,12.434103429705278,cpu,1725628408.066899,1725628407.6530714,0.62110199,0.0062110199,cpu,1725628407.6529982,1725628407.455791,0.24386206,0.012193103,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,100,20,deckard.base.files.FileConfig,data,8562714d913d41831baa876dc66728f4,.pkl,truthseeker,cf7fb8ecb48e3214466efba57764d0e7,predictions.json,reports/gzip_logistic/20/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,100,20,BotScoreBinary,669.2663563532362,balanced,True,1,1000,BZ2,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,0.0002922841034185,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
cfa713b957328f2d0b24e47e918b4813,train,deckard.base.experiment.Experiment,cfa713b957328f2d0b24e47e918b4813,Truthseeker,cpu,cfa713b957328f2d0b24e47e918b4813,cfa713b957328f2d0b24e47e918b4813,k-Logistic,cfa713b957328f2d0b24e47e918b4813,cfa713b957328f2d0b24e47e918b4813,0.63,12.779491193654383,cpu,1725628351.6501732,1725628351.2145123,0.65429114,0.0065429114,cpu,1725628351.2144074,1725628351.0086844,0.26163511,0.0130817555,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,100,20,deckard.base.files.FileConfig,data,8562714d913d41831baa876dc66728f4,.pkl,truthseeker,cfa713b957328f2d0b24e47e918b4813,predictions.json,reports/gzip_logistic/20/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,100,20,BotScoreBinary,126.33368015218517,balanced,True,1,1000,BZ2,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,0.0010249439396209,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
d03108747ab0faab20cf14690d6a29a3,train,deckard.base.experiment.Experiment,d03108747ab0faab20cf14690d6a29a3,Truthseeker,cpu,d03108747ab0faab20cf14690d6a29a3,d03108747ab0faab20cf14690d6a29a3,k-Logistic,d03108747ab0faab20cf14690d6a29a3,d03108747ab0faab20cf14690d6a29a3,0.64,12.434103429705278,cpu,1725628380.8778737,1725628380.4209702,0.68467846,0.0068467846,cpu,1725628380.4206796,1725628380.2164357,0.26362569,0.0131812845,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,100,20,deckard.base.files.FileConfig,data,8562714d913d41831baa876dc66728f4,.pkl,truthseeker,d03108747ab0faab20cf14690d6a29a3,predictions.json,reports/gzip_logistic/20/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,100,20,BotScoreBinary,434.7755259914873,balanced,True,1,1000,BZ2,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,0.0001343438452788,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
d3e6a56e3d2f8f000bc2194a16c9cbda,train,deckard.base.experiment.Experiment,d3e6a56e3d2f8f000bc2194a16c9cbda,Truthseeker,cpu,d3e6a56e3d2f8f000bc2194a16c9cbda,d3e6a56e3d2f8f000bc2194a16c9cbda,k-Logistic,d3e6a56e3d2f8f000bc2194a16c9cbda,d3e6a56e3d2f8f000bc2194a16c9cbda,0.63,12.779491193654383,cpu,1725628351.6591425,1725628351.219299,0.65336079,0.0065336079,cpu,1725628351.2191403,1725628351.0064998,0.2622499,0.013112495,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,100,20,deckard.base.files.FileConfig,data,8562714d913d41831baa876dc66728f4,.pkl,truthseeker,d3e6a56e3d2f8f000bc2194a16c9cbda,predictions.json,reports/gzip_logistic/20/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,100,20,BotScoreBinary,180.1970462882505,balanced,True,1,1000,BZ2,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,0.0011424247975418,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
bc3f51878516ed42b4e6d19fadd34cec,train,deckard.base.experiment.Experiment,bc3f51878516ed42b4e6d19fadd34cec,Truthseeker,cpu,bc3f51878516ed42b4e6d19fadd34cec,bc3f51878516ed42b4e6d19fadd34cec,k-Logistic,bc3f51878516ed42b4e6d19fadd34cec,bc3f51878516ed42b4e6d19fadd34cec,0.64,12.434103429705278,cpu,1725628380.8034537,1725628380.372695,0.64027618,0.0064027618,cpu,1725628380.3726132,1725628380.1751423,0.24641748,0.012320874,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,100,20,deckard.base.files.FileConfig,data,8562714d913d41831baa876dc66728f4,.pkl,truthseeker,bc3f51878516ed42b4e6d19fadd34cec,predictions.json,reports/gzip_logistic/20/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,100,20,BotScoreBinary,481.6067063464309,balanced,True,1,1000,BZ2,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,1.48394037981689e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
d5ba24846f3f5d05be67857da63bc56c,train,deckard.base.experiment.Experiment,d5ba24846f3f5d05be67857da63bc56c,Truthseeker,cpu,d5ba24846f3f5d05be67857da63bc56c,d5ba24846f3f5d05be67857da63bc56c,k-Logistic,d5ba24846f3f5d05be67857da63bc56c,d5ba24846f3f5d05be67857da63bc56c,0.64,12.434103429705278,cpu,1725628395.6328144,1725628395.2021155,0.63724855,0.0063724855,cpu,1725628395.2018807,1725628395.0256526,0.23045235,0.0115226175,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,100,20,deckard.base.files.FileConfig,data,8562714d913d41831baa876dc66728f4,.pkl,truthseeker,d5ba24846f3f5d05be67857da63bc56c,predictions.json,reports/gzip_logistic/20/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,100,20,BotScoreBinary,399.13697081660086,balanced,True,1,1000,BZ2,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,0.0002195751612741,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
dddfeb6b615bb45918ddf3b91822632c,train,deckard.base.experiment.Experiment,dddfeb6b615bb45918ddf3b91822632c,Truthseeker,cpu,dddfeb6b615bb45918ddf3b91822632c,dddfeb6b615bb45918ddf3b91822632c,k-Logistic,dddfeb6b615bb45918ddf3b91822632c,dddfeb6b615bb45918ddf3b91822632c,0.63,12.779491193654383,cpu,1725628358.8091984,1725628358.3826694,0.64175473,0.0064175473,cpu,1725628358.3823893,1725628358.185075,0.24635207,0.0123176035,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,100,20,deckard.base.files.FileConfig,data,8562714d913d41831baa876dc66728f4,.pkl,truthseeker,dddfeb6b615bb45918ddf3b91822632c,predictions.json,reports/gzip_logistic/20/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,100,20,BotScoreBinary,97.61578719396589,balanced,True,1,1000,BZ2,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,0.001385821494237,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
df066b5adde23720bacbbd8fe5951cce,train,deckard.base.experiment.Experiment,df066b5adde23720bacbbd8fe5951cce,Truthseeker,cpu,df066b5adde23720bacbbd8fe5951cce,df066b5adde23720bacbbd8fe5951cce,k-Logistic,df066b5adde23720bacbbd8fe5951cce,df066b5adde23720bacbbd8fe5951cce,0.6,13.815654485501708,cpu,1725628314.933894,1725628314.5587726,0.4362753,0.004362753,cpu,1725628314.5586631,1725628314.3604305,0.22528324,0.011264162,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,100,20,deckard.base.files.FileConfig,data,8562714d913d41831baa876dc66728f4,.pkl,truthseeker,df066b5adde23720bacbbd8fe5951cce,predictions.json,reports/gzip_logistic/20/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,100,20,BotScoreBinary,315.7656160115519,balanced,True,1,1000,GZIP,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,5.34307515133396e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
e7d605bc67c437f7adf872ba76338137,train,deckard.base.experiment.Experiment,e7d605bc67c437f7adf872ba76338137,Truthseeker,cpu,e7d605bc67c437f7adf872ba76338137,e7d605bc67c437f7adf872ba76338137,k-Logistic,e7d605bc67c437f7adf872ba76338137,e7d605bc67c437f7adf872ba76338137,0.64,12.434103429705278,cpu,1725628422.847934,1725628422.427833,0.63117312,0.0063117312,cpu,1725628422.4275818,1725628422.2039368,0.27476037,0.0137380185,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,100,20,deckard.base.files.FileConfig,data,8562714d913d41831baa876dc66728f4,.pkl,truthseeker,e7d605bc67c437f7adf872ba76338137,predictions.json,reports/gzip_logistic/20/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,100,20,BotScoreBinary,643.0951591545116,balanced,True,1,1000,BZ2,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,1.2773051518389526e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
e9bbfd1b00836302b128b9a8a782a1d8,train,deckard.base.experiment.Experiment,e9bbfd1b00836302b128b9a8a782a1d8,Truthseeker,cpu,e9bbfd1b00836302b128b9a8a782a1d8,e9bbfd1b00836302b128b9a8a782a1d8,k-Logistic,e9bbfd1b00836302b128b9a8a782a1d8,e9bbfd1b00836302b128b9a8a782a1d8,0.63,12.779491193654383,cpu,1725628344.3516216,1725628343.924109,0.6399673,0.006399673,cpu,1725628343.9239264,1725628343.7270722,0.24347765,0.0121738825,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,100,20,deckard.base.files.FileConfig,data,8562714d913d41831baa876dc66728f4,.pkl,truthseeker,e9bbfd1b00836302b128b9a8a782a1d8,predictions.json,reports/gzip_logistic/20/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,100,20,BotScoreBinary,140.48561215439003,balanced,True,1,1000,BZ2,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,0.001147482708813,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
eae78cdf727f42e0a4ba7759fa9ea645,train,deckard.base.experiment.Experiment,eae78cdf727f42e0a4ba7759fa9ea645,Truthseeker,cpu,eae78cdf727f42e0a4ba7759fa9ea645,eae78cdf727f42e0a4ba7759fa9ea645,k-Logistic,eae78cdf727f42e0a4ba7759fa9ea645,eae78cdf727f42e0a4ba7759fa9ea645,0.64,12.434103429705278,cpu,1725628373.532398,1725628373.1015718,0.64601663,0.0064601663,cpu,1725628373.1013377,1725628372.881852,0.2712269,0.013561345,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,100,20,deckard.base.files.FileConfig,data,8562714d913d41831baa876dc66728f4,.pkl,truthseeker,eae78cdf727f42e0a4ba7759fa9ea645,predictions.json,reports/gzip_logistic/20/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,100,20,BotScoreBinary,494.863247944423,balanced,True,1,1000,BZ2,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,0.000235503133607,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
ec1c9d380daae4ebac07fc6ec3d94b4c,train,deckard.base.experiment.Experiment,ec1c9d380daae4ebac07fc6ec3d94b4c,Truthseeker,cpu,ec1c9d380daae4ebac07fc6ec3d94b4c,ec1c9d380daae4ebac07fc6ec3d94b4c,k-Logistic,ec1c9d380daae4ebac07fc6ec3d94b4c,ec1c9d380daae4ebac07fc6ec3d94b4c,0.61,13.4702587255783,cpu,1725628314.8002944,1725628314.4849305,0.37718993,0.0037718993,cpu,1725628314.484799,1725628314.2955737,0.20438396,0.010219198,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,100,20,deckard.base.files.FileConfig,data,8562714d913d41831baa876dc66728f4,.pkl,truthseeker,ec1c9d380daae4ebac07fc6ec3d94b4c,predictions.json,reports/gzip_logistic/20/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,100,20,BotScoreBinary,46.30129035868501,balanced,True,1,1000,GZIP,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,0.0001205321502777,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
ee947c43db9aa854a4fd4e897693da14,train,deckard.base.experiment.Experiment,ee947c43db9aa854a4fd4e897693da14,Truthseeker,cpu,ee947c43db9aa854a4fd4e897693da14,ee947c43db9aa854a4fd4e897693da14,k-Logistic,ee947c43db9aa854a4fd4e897693da14,ee947c43db9aa854a4fd4e897693da14,0.63,12.779491193654383,cpu,1725628366.231754,1725628365.7944117,0.65205138,0.0065205138,cpu,1725628365.794108,1725628365.582723,0.26110908,0.013055454,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,100,20,deckard.base.files.FileConfig,data,8562714d913d41831baa876dc66728f4,.pkl,truthseeker,ee947c43db9aa854a4fd4e897693da14,predictions.json,reports/gzip_logistic/20/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,100,20,BotScoreBinary,181.03188246941997,balanced,True,1,1000,BZ2,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,0.0002225750693954,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
ef8f27b0789e131f896b08efcc5e99fa,train,deckard.base.experiment.Experiment,ef8f27b0789e131f896b08efcc5e99fa,Truthseeker,cpu,ef8f27b0789e131f896b08efcc5e99fa,ef8f27b0789e131f896b08efcc5e99fa,k-Logistic,ef8f27b0789e131f896b08efcc5e99fa,ef8f27b0789e131f896b08efcc5e99fa,0.64,12.434103429705278,cpu,1725628373.3324952,1725628372.8872137,0.65411774,0.0065411774,cpu,1725628372.8869958,1725628372.7066617,0.23439461,0.0117197305,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,100,20,deckard.base.files.FileConfig,data,8562714d913d41831baa876dc66728f4,.pkl,truthseeker,ef8f27b0789e131f896b08efcc5e99fa,predictions.json,reports/gzip_logistic/20/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,100,20,BotScoreBinary,295.6088011695355,balanced,True,1,1000,BZ2,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,0.0002183239534013,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
f178434fc00acff09a6c9e903386c103,train,deckard.base.experiment.Experiment,f178434fc00acff09a6c9e903386c103,Truthseeker,cpu,f178434fc00acff09a6c9e903386c103,f178434fc00acff09a6c9e903386c103,k-Logistic,f178434fc00acff09a6c9e903386c103,f178434fc00acff09a6c9e903386c103,0.63,12.779491193654383,cpu,1725628329.4118264,1725628328.9898732,0.62693577,0.0062693577,cpu,1725628328.989752,1725628328.7869086,0.25304902,0.012652451,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,100,20,deckard.base.files.FileConfig,data,8562714d913d41831baa876dc66728f4,.pkl,truthseeker,f178434fc00acff09a6c9e903386c103,predictions.json,reports/gzip_logistic/20/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,100,20,BotScoreBinary,112.26645826332263,balanced,True,1,1000,BZ2,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,3.3779736395020025e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
f4ec9760327470f9afee170948afb188,train,deckard.base.experiment.Experiment,f4ec9760327470f9afee170948afb188,Truthseeker,cpu,f4ec9760327470f9afee170948afb188,f4ec9760327470f9afee170948afb188,k-Logistic,f4ec9760327470f9afee170948afb188,f4ec9760327470f9afee170948afb188,0.63,12.779491193654383,cpu,1725628344.3905752,1725628343.972779,0.63098704,0.0063098704,cpu,1725628343.972646,1725628343.761344,0.25770605,0.0128853025,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,100,20,deckard.base.files.FileConfig,data,8562714d913d41831baa876dc66728f4,.pkl,truthseeker,f4ec9760327470f9afee170948afb188,predictions.json,reports/gzip_logistic/20/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,100,20,BotScoreBinary,207.35291004109257,balanced,True,1,1000,BZ2,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,0.0007042158043265,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
f4f33d843ce9fed2711fb27a5f907db6,train,deckard.base.experiment.Experiment,f4f33d843ce9fed2711fb27a5f907db6,Truthseeker,cpu,f4f33d843ce9fed2711fb27a5f907db6,f4f33d843ce9fed2711fb27a5f907db6,k-Logistic,f4f33d843ce9fed2711fb27a5f907db6,f4f33d843ce9fed2711fb27a5f907db6,0.48,17.960379616659708,cpu,1725628395.801857,1725628395.3553054,0.64525534,0.0064525534,cpu,1725628395.355166,1725628395.1490228,0.26234583,0.0131172915,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,2,True,True,100,20,deckard.base.files.FileConfig,data,f9c9ce03fe0595907b8824a43ca9a7e4,.pkl,truthseeker,f4f33d843ce9fed2711fb27a5f907db6,predictions.json,reports/gzip_logistic/20/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,2,True,True,100,20,BotScoreBinary,389.40255691305015,balanced,True,1,1000,BZ2,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,0.0001885543320814,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
f5e95ec19d21adb1e3a44495c547821d,train,deckard.base.experiment.Experiment,f5e95ec19d21adb1e3a44495c547821d,Truthseeker,cpu,f5e95ec19d21adb1e3a44495c547821d,f5e95ec19d21adb1e3a44495c547821d,k-Logistic,f5e95ec19d21adb1e3a44495c547821d,f5e95ec19d21adb1e3a44495c547821d,0.64,12.434103429705278,cpu,1725628366.1799386,1725628365.7435284,0.64607577,0.0064607577,cpu,1725628365.743246,1725628365.5395694,0.26709491,0.0133547455,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,100,20,deckard.base.files.FileConfig,data,8562714d913d41831baa876dc66728f4,.pkl,truthseeker,f5e95ec19d21adb1e3a44495c547821d,predictions.json,reports/gzip_logistic/20/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,100,20,BotScoreBinary,227.00358156688264,balanced,True,1,1000,BZ2,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,1.5890864703718197e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
fa7bfbaef2f9a51fbcd3863daa505e54,train,deckard.base.experiment.Experiment,fa7bfbaef2f9a51fbcd3863daa505e54,Truthseeker,cpu,fa7bfbaef2f9a51fbcd3863daa505e54,fa7bfbaef2f9a51fbcd3863daa505e54,k-Logistic,fa7bfbaef2f9a51fbcd3863daa505e54,fa7bfbaef2f9a51fbcd3863daa505e54,0.64,12.434103429705278,cpu,1725628415.4600785,1725628415.0072658,0.6611396,0.006611396,cpu,1725628415.0070815,1725628414.7724085,0.28519722,0.014259861,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,100,20,deckard.base.files.FileConfig,data,8562714d913d41831baa876dc66728f4,.pkl,truthseeker,fa7bfbaef2f9a51fbcd3863daa505e54,predictions.json,reports/gzip_logistic/20/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,100,20,BotScoreBinary,981.31579938375,balanced,True,1,1000,BZ2,gzip_classifier.GzipLogisticRegressor,l2,saga,Asymmetric,1.0096869696055e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
