,stage,_target_,data,Dataset,device_id,files,model,Model,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,data.drop,data.name,data.target,data.sample.random_state,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_dir,files.data_file,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model.library,model.data.drop,model.data.name,model.data.sample.random_state,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.C,model.init.class_weight,model.init.fit_intercept,Condensing Ratio,model.init.max_iter,Metric,model.init.modified,model.init.name,model.init.penalty,model.init.solver,Symmetric,model.init.tol,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss.direction,scorers.log_loss.name,model_layers,Condensing Method
e70f7fc017f33e45c57f65f393801e4f,train,deckard.base.experiment.Experiment,e70f7fc017f33e45c57f65f393801e4f,KDD NSL,cpu,e70f7fc017f33e45c57f65f393801e4f,e70f7fc017f33e45c57f65f393801e4f,k-Logistic,e70f7fc017f33e45c57f65f393801e4f,e70f7fc017f33e45c57f65f393801e4f,0.9575,1.4679179867194596,cpu,1725765643.7975934,1725765464.8272464,189.81387129,0.474534678225,cpu,1725765464.827102,1725765442.741072,23.46158197,0.2346158197,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,2,True,400,100,deckard.base.files.FileConfig,data,89c1c8300167d03139e806fd444fd5dd,.pkl,kdd_nsl,e70f7fc017f33e45c57f65f393801e4f,predictions.json,reports/modified//gzip_logistic/100/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,2,True,400,100,label,39.00859993900774,balanced,False,1,1000,LZMA,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0004049287020493,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
e70dd050d0840f96b8cc53565c335526,train,deckard.base.experiment.Experiment,e70dd050d0840f96b8cc53565c335526,KDD NSL,cpu,e70dd050d0840f96b8cc53565c335526,e70dd050d0840f96b8cc53565c335526,k-Logistic,e70dd050d0840f96b8cc53565c335526,e70dd050d0840f96b8cc53565c335526,0.9575,1.4679179867194596,cpu,1725765827.688542,1725765674.764019,162.28063859,0.405701596475,cpu,1725765674.763841,1725765653.8957522,22.08175646,0.2208175646,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,2,True,400,100,deckard.base.files.FileConfig,data,89c1c8300167d03139e806fd444fd5dd,.pkl,kdd_nsl,e70dd050d0840f96b8cc53565c335526,predictions.json,reports/modified//gzip_logistic/100/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,2,True,400,100,label,27.83116501155713,balanced,False,1,1000,LZMA,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0005199818689811,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
e6826a518704045605ff507cbe8e0aed,train,deckard.base.experiment.Experiment,e6826a518704045605ff507cbe8e0aed,KDD NSL,cpu,e6826a518704045605ff507cbe8e0aed,e6826a518704045605ff507cbe8e0aed,k-Logistic,e6826a518704045605ff507cbe8e0aed,e6826a518704045605ff507cbe8e0aed,0.9575,1.4679179867194596,cpu,1725765089.5093288,1725764917.9558485,181.86122734,0.45465306835,cpu,1725764917.955689,1725764896.1368644,23.04885526,0.2304885526,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,2,True,400,100,deckard.base.files.FileConfig,data,89c1c8300167d03139e806fd444fd5dd,.pkl,kdd_nsl,e6826a518704045605ff507cbe8e0aed,predictions.json,reports/modified//gzip_logistic/100/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,2,True,400,100,label,83.25890506888597,balanced,False,1,1000,LZMA,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0005182650110646,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
e430ae6daaa8e54b37b6a4feddf75aca,train,deckard.base.experiment.Experiment,e430ae6daaa8e54b37b6a4feddf75aca,KDD NSL,cpu,e430ae6daaa8e54b37b6a4feddf75aca,e430ae6daaa8e54b37b6a4feddf75aca,k-Logistic,e430ae6daaa8e54b37b6a4feddf75aca,e430ae6daaa8e54b37b6a4feddf75aca,0.9575,1.4679179867194596,cpu,1725765301.501591,1725765120.4407349,191.98721614,0.47996804035,cpu,1725765120.4405775,1725765097.6425445,24.50112168,0.2450112168,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,2,True,400,100,deckard.base.files.FileConfig,data,89c1c8300167d03139e806fd444fd5dd,.pkl,kdd_nsl,e430ae6daaa8e54b37b6a4feddf75aca,predictions.json,reports/modified//gzip_logistic/100/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,2,True,400,100,label,40.57201385359148,balanced,False,1,1000,LZMA,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0002569251041985,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
e295189f014d603a9babca3477ecd084,train,deckard.base.experiment.Experiment,e295189f014d603a9babca3477ecd084,KDD NSL,cpu,e295189f014d603a9babca3477ecd084,e295189f014d603a9babca3477ecd084,k-Logistic,e295189f014d603a9babca3477ecd084,e295189f014d603a9babca3477ecd084,0.9575,1.4679179867194596,cpu,1725766052.7055044,1725765874.7563255,188.3965281,0.47099132025,cpu,1725765874.7560425,1725765852.4206796,23.79511341,0.2379511341,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,2,True,400,100,deckard.base.files.FileConfig,data,89c1c8300167d03139e806fd444fd5dd,.pkl,kdd_nsl,e295189f014d603a9babca3477ecd084,predictions.json,reports/modified//gzip_logistic/100/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,2,True,400,100,label,99.96684091550723,balanced,False,1,1000,LZMA,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0002684183716974,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
c0ef2a96f2754f295c6da548ecd39d67,train,deckard.base.experiment.Experiment,c0ef2a96f2754f295c6da548ecd39d67,KDD NSL,cpu,c0ef2a96f2754f295c6da548ecd39d67,c0ef2a96f2754f295c6da548ecd39d67,k-Logistic,c0ef2a96f2754f295c6da548ecd39d67,c0ef2a96f2754f295c6da548ecd39d67,0.9575,1.4679179867194596,cpu,1725765646.6640832,1725765464.727406,193.06018089,0.482650452225,cpu,1725765464.7272425,1725765442.7139986,23.45397928,0.2345397928,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,2,True,400,100,deckard.base.files.FileConfig,data,89c1c8300167d03139e806fd444fd5dd,.pkl,kdd_nsl,c0ef2a96f2754f295c6da548ecd39d67,predictions.json,reports/modified//gzip_logistic/100/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,2,True,400,100,label,39.88892239580003,balanced,False,1,1000,LZMA,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0003338776911574,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
e1ffb23bd7a7763c98feae79327f0232,train,deckard.base.experiment.Experiment,e1ffb23bd7a7763c98feae79327f0232,KDD NSL,cpu,e1ffb23bd7a7763c98feae79327f0232,e1ffb23bd7a7763c98feae79327f0232,k-Logistic,e1ffb23bd7a7763c98feae79327f0232,e1ffb23bd7a7763c98feae79327f0232,0.9575,1.4679179867194596,cpu,1725764681.034563,1725764503.3436344,188.66081739,0.471652043475,cpu,1725764503.3434312,1725764481.3389711,23.27159714,0.2327159714,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,2,True,400,100,deckard.base.files.FileConfig,data,89c1c8300167d03139e806fd444fd5dd,.pkl,kdd_nsl,e1ffb23bd7a7763c98feae79327f0232,predictions.json,reports/modified//gzip_logistic/100/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,2,True,400,100,label,37.17729233840394,balanced,False,1,1000,LZMA,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0003931049905694,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
e0d81fce9b78cd1e9043b5fca1aecaa1,train,deckard.base.experiment.Experiment,e0d81fce9b78cd1e9043b5fca1aecaa1,KDD NSL,cpu,e0d81fce9b78cd1e9043b5fca1aecaa1,e0d81fce9b78cd1e9043b5fca1aecaa1,k-Logistic,e0d81fce9b78cd1e9043b5fca1aecaa1,e0d81fce9b78cd1e9043b5fca1aecaa1,0.9525,1.6406158666811643,cpu,1725764054.1133077,1725763877.7013135,187.21403165,0.468035079125,cpu,1725763877.7011802,1725763855.9574225,23.14171234,0.2314171234,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,2,True,400,100,deckard.base.files.FileConfig,data,89c1c8300167d03139e806fd444fd5dd,.pkl,kdd_nsl,e0d81fce9b78cd1e9043b5fca1aecaa1,predictions.json,reports/modified//gzip_logistic/100/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,2,True,400,100,label,21.16667018981518,balanced,False,1,1000,LZMA,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0010184771343723,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
df490d8c56f5b6cb75a0dc3476ef0b8a,train,deckard.base.experiment.Experiment,df490d8c56f5b6cb75a0dc3476ef0b8a,KDD NSL,cpu,df490d8c56f5b6cb75a0dc3476ef0b8a,df490d8c56f5b6cb75a0dc3476ef0b8a,k-Logistic,df490d8c56f5b6cb75a0dc3476ef0b8a,df490d8c56f5b6cb75a0dc3476ef0b8a,0.9575,1.4679179867194596,cpu,1725764885.4219587,1725764706.6160228,189.66040534,0.47415101335,cpu,1725764706.615846,1725764683.8633046,24.00536768,0.2400536768,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,2,True,400,100,deckard.base.files.FileConfig,data,89c1c8300167d03139e806fd444fd5dd,.pkl,kdd_nsl,df490d8c56f5b6cb75a0dc3476ef0b8a,predictions.json,reports/modified//gzip_logistic/100/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,2,True,400,100,label,46.06954859672514,balanced,False,1,1000,LZMA,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.000426186963932,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
dce7725e05e97168686ce8183358514c,train,deckard.base.experiment.Experiment,dce7725e05e97168686ce8183358514c,KDD NSL,cpu,dce7725e05e97168686ce8183358514c,dce7725e05e97168686ce8183358514c,k-Logistic,dce7725e05e97168686ce8183358514c,dce7725e05e97168686ce8183358514c,0.9525,1.6406158666811643,cpu,1725764258.5295317,1725764086.539683,182.47278114,0.45618195285,cpu,1725764086.5395489,1725764067.449953,20.42336173,0.2042336173,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,2,True,400,100,deckard.base.files.FileConfig,data,89c1c8300167d03139e806fd444fd5dd,.pkl,kdd_nsl,dce7725e05e97168686ce8183358514c,predictions.json,reports/modified//gzip_logistic/100/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,2,True,400,100,label,21.922953459719466,balanced,False,1,1000,LZMA,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0009734807446511,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
d61de60bb7c6d023adaa3ed09d85f0e3,train,deckard.base.experiment.Experiment,d61de60bb7c6d023adaa3ed09d85f0e3,KDD NSL,cpu,d61de60bb7c6d023adaa3ed09d85f0e3,d61de60bb7c6d023adaa3ed09d85f0e3,k-Logistic,d61de60bb7c6d023adaa3ed09d85f0e3,d61de60bb7c6d023adaa3ed09d85f0e3,0.9575,1.4679179867194596,cpu,1725764461.3035662,1725764292.5334692,179.16777086,0.44791942715,cpu,1725764292.5333414,1725764269.897531,24.20409397,0.2420409397,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,2,True,400,100,deckard.base.files.FileConfig,data,89c1c8300167d03139e806fd444fd5dd,.pkl,kdd_nsl,d61de60bb7c6d023adaa3ed09d85f0e3,predictions.json,reports/modified//gzip_logistic/100/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,2,True,400,100,label,36.49943788452452,balanced,False,1,1000,LZMA,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0005285410508645,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
d5730641a50ce1ec9d4fa9a24adda19b,train,deckard.base.experiment.Experiment,d5730641a50ce1ec9d4fa9a24adda19b,KDD NSL,cpu,d5730641a50ce1ec9d4fa9a24adda19b,d5730641a50ce1ec9d4fa9a24adda19b,k-Logistic,d5730641a50ce1ec9d4fa9a24adda19b,d5730641a50ce1ec9d4fa9a24adda19b,0.9575,1.4679179867194596,cpu,1725764267.172184,1725764096.0554545,181.9627598,0.4549068995,cpu,1725764096.0552888,1725764072.6164482,24.77377816,0.2477377816,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,2,True,400,100,deckard.base.files.FileConfig,data,89c1c8300167d03139e806fd444fd5dd,.pkl,kdd_nsl,d5730641a50ce1ec9d4fa9a24adda19b,predictions.json,reports/modified//gzip_logistic/100/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,2,True,400,100,label,48.63186607636704,balanced,False,1,1000,LZMA,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0007798013678181,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
d47561a1d22e8042d1765990fcb3dd9a,train,deckard.base.experiment.Experiment,d47561a1d22e8042d1765990fcb3dd9a,KDD NSL,cpu,d47561a1d22e8042d1765990fcb3dd9a,d47561a1d22e8042d1765990fcb3dd9a,k-Logistic,d47561a1d22e8042d1765990fcb3dd9a,d47561a1d22e8042d1765990fcb3dd9a,0.955,1.554266926700312,cpu,1725765437.0616906,1725765323.1947267,122.2613287,0.30565332175,cpu,1725765323.194615,1725765308.0569625,16.08297402,0.1608297402,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,2,True,400,100,deckard.base.files.FileConfig,data,89c1c8300167d03139e806fd444fd5dd,.pkl,kdd_nsl,d47561a1d22e8042d1765990fcb3dd9a,predictions.json,reports/modified//gzip_logistic/100/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,2,True,400,100,label,25.969725642996664,balanced,False,1,1000,LZMA,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0004563996269672,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
d35286a283a7a774712134f7e79454fb,train,deckard.base.experiment.Experiment,d35286a283a7a774712134f7e79454fb,KDD NSL,cpu,d35286a283a7a774712134f7e79454fb,d35286a283a7a774712134f7e79454fb,k-Logistic,d35286a283a7a774712134f7e79454fb,d35286a283a7a774712134f7e79454fb,0.9575,1.4679179867194596,cpu,1725764671.370147,1725764497.927546,184.26583483,0.460664587075,cpu,1725764497.9273684,1725764479.3188832,19.82725017,0.1982725017,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,2,True,400,100,deckard.base.files.FileConfig,data,89c1c8300167d03139e806fd444fd5dd,.pkl,kdd_nsl,d35286a283a7a774712134f7e79454fb,predictions.json,reports/modified//gzip_logistic/100/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,2,True,400,100,label,45.69113980470146,balanced,False,1,1000,LZMA,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0002997752728026,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
d2b7306845e239540baf80d00125eeb0,train,deckard.base.experiment.Experiment,d2b7306845e239540baf80d00125eeb0,KDD NSL,cpu,d2b7306845e239540baf80d00125eeb0,d2b7306845e239540baf80d00125eeb0,k-Logistic,d2b7306845e239540baf80d00125eeb0,d2b7306845e239540baf80d00125eeb0,0.935,2.2450424545985253,cpu,1725763464.1176293,1725763350.247301,122.17166139,0.305429153475,cpu,1725763350.2472146,1725763335.4442544,15.74939613,0.1574939613,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,8,True,400,100,deckard.base.files.FileConfig,data,a32d95f01e9621cd6cbf99026602a838,.pkl,kdd_nsl,d2b7306845e239540baf80d00125eeb0,predictions.json,reports/modified//gzip_logistic/100/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,8,True,400,100,label,11.373769740896304,balanced,False,1,1000,LZMA,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0012856563808149,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
d24d239fe32cbeaee317af9a43c6bb5c,train,deckard.base.experiment.Experiment,d24d239fe32cbeaee317af9a43c6bb5c,KDD NSL,cpu,d24d239fe32cbeaee317af9a43c6bb5c,d24d239fe32cbeaee317af9a43c6bb5c,k-Logistic,d24d239fe32cbeaee317af9a43c6bb5c,d24d239fe32cbeaee317af9a43c6bb5c,0.9575,1.4679179867194596,cpu,1725765089.1331336,1725764917.7350943,182.42874529,0.456071863225,cpu,1725764917.734944,1725764896.1735327,22.7882556,0.227882556,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,2,True,400,100,deckard.base.files.FileConfig,data,89c1c8300167d03139e806fd444fd5dd,.pkl,kdd_nsl,d24d239fe32cbeaee317af9a43c6bb5c,predictions.json,reports/modified//gzip_logistic/100/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,2,True,400,100,label,28.58494877103075,balanced,False,1,1000,LZMA,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0003394410031776,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
c83f674f7eba333a157a1108eaa6c176,train,deckard.base.experiment.Experiment,c83f674f7eba333a157a1108eaa6c176,KDD NSL,cpu,c83f674f7eba333a157a1108eaa6c176,c83f674f7eba333a157a1108eaa6c176,k-Logistic,c83f674f7eba333a157a1108eaa6c176,c83f674f7eba333a157a1108eaa6c176,0.9525,1.6406158666811643,cpu,1725764056.6882093,1725763876.3781457,190.98712476,0.4774678119,cpu,1725763876.377892,1725763855.7584894,21.96894507,0.2196894507,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,2,True,400,100,deckard.base.files.FileConfig,data,89c1c8300167d03139e806fd444fd5dd,.pkl,kdd_nsl,c83f674f7eba333a157a1108eaa6c176,predictions.json,reports/modified//gzip_logistic/100/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,2,True,400,100,label,13.307081857540403,balanced,False,1,1000,LZMA,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.002660179265439,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
c7be474694051568f4840d903a38aa03,train,deckard.base.experiment.Experiment,c7be474694051568f4840d903a38aa03,KDD NSL,cpu,c7be474694051568f4840d903a38aa03,c7be474694051568f4840d903a38aa03,k-Logistic,c7be474694051568f4840d903a38aa03,c7be474694051568f4840d903a38aa03,0.95,1.7269648066620165,cpu,1725763647.2609353,1725763491.3905838,165.55883978,0.41389709945,cpu,1725763491.3903675,1725763471.246861,21.43151992,0.2143151992,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,2,True,400,100,deckard.base.files.FileConfig,data,89c1c8300167d03139e806fd444fd5dd,.pkl,kdd_nsl,c7be474694051568f4840d903a38aa03,predictions.json,reports/modified//gzip_logistic/100/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,2,True,400,100,label,7.036199594216873,balanced,False,1,1000,LZMA,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0014349493367232,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
c6bfa0eed57fb0410e3343302c6d2255,train,deckard.base.experiment.Experiment,c6bfa0eed57fb0410e3343302c6d2255,KDD NSL,cpu,c6bfa0eed57fb0410e3343302c6d2255,c6bfa0eed57fb0410e3343302c6d2255,k-Logistic,c6bfa0eed57fb0410e3343302c6d2255,c6bfa0eed57fb0410e3343302c6d2255,0.9575,1.4679179867194596,cpu,1725766043.0379846,1725765874.2641373,179.1592905,0.44789822625,cpu,1725765874.2639894,1725765852.38165,23.36876968,0.2336876968,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,2,True,400,100,deckard.base.files.FileConfig,data,89c1c8300167d03139e806fd444fd5dd,.pkl,kdd_nsl,c6bfa0eed57fb0410e3343302c6d2255,predictions.json,reports/modified//gzip_logistic/100/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,2,True,400,100,label,63.10933151828074,balanced,False,1,1000,LZMA,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0003158069056649,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
c3efd1e73802b6d03b36cc04a5a42d67,train,deckard.base.experiment.Experiment,c3efd1e73802b6d03b36cc04a5a42d67,KDD NSL,cpu,c3efd1e73802b6d03b36cc04a5a42d67,c3efd1e73802b6d03b36cc04a5a42d67,k-Logistic,c3efd1e73802b6d03b36cc04a5a42d67,c3efd1e73802b6d03b36cc04a5a42d67,0.9575,1.4679179867194596,cpu,1725764885.0267692,1725764705.9254942,189.91228381,0.474780709525,cpu,1725764705.9253287,1725764683.810589,23.50117885,0.2350117885,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,2,True,400,100,deckard.base.files.FileConfig,data,89c1c8300167d03139e806fd444fd5dd,.pkl,kdd_nsl,c3efd1e73802b6d03b36cc04a5a42d67,predictions.json,reports/modified//gzip_logistic/100/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,2,True,400,100,label,51.70158883662847,balanced,False,1,1000,LZMA,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0003897696356888,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
e0d8c023c7c6739707c44a97141b8fd9,train,deckard.base.experiment.Experiment,e0d8c023c7c6739707c44a97141b8fd9,KDD NSL,cpu,e0d8c023c7c6739707c44a97141b8fd9,e0d8c023c7c6739707c44a97141b8fd9,k-Logistic,e0d8c023c7c6739707c44a97141b8fd9,e0d8c023c7c6739707c44a97141b8fd9,0.9575,1.4679179867194596,cpu,1725765300.4463146,1725765120.881332,190.64891187,0.476622279675,cpu,1725765120.881186,1725765097.8075578,24.58582301,0.2458582301,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,2,True,400,100,deckard.base.files.FileConfig,data,89c1c8300167d03139e806fd444fd5dd,.pkl,kdd_nsl,e0d8c023c7c6739707c44a97141b8fd9,predictions.json,reports/modified//gzip_logistic/100/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,2,True,400,100,label,78.49018788977175,balanced,False,1,1000,LZMA,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0005847353024587,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
fa18ed34a2c88fba862fe578304c4eeb,train,deckard.base.experiment.Experiment,fa18ed34a2c88fba862fe578304c4eeb,KDD NSL,cpu,fa18ed34a2c88fba862fe578304c4eeb,fa18ed34a2c88fba862fe578304c4eeb,k-Logistic,fa18ed34a2c88fba862fe578304c4eeb,fa18ed34a2c88fba862fe578304c4eeb,0.9575,1.4679179867194596,cpu,1725765849.6522844,1725765675.7807145,184.47502688,0.4611875672,cpu,1725765675.7805414,1725765653.9079056,23.18506766,0.2318506766,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,2,True,400,100,deckard.base.files.FileConfig,data,89c1c8300167d03139e806fd444fd5dd,.pkl,kdd_nsl,fa18ed34a2c88fba862fe578304c4eeb,predictions.json,reports/modified//gzip_logistic/100/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,2,True,400,100,label,31.64565032378199,balanced,False,1,1000,LZMA,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0005639628452094,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
8dcba780cb22e6c0df842dc8a271f450,train,deckard.base.experiment.Experiment,8dcba780cb22e6c0df842dc8a271f450,KDD NSL,cpu,8dcba780cb22e6c0df842dc8a271f450,8dcba780cb22e6c0df842dc8a271f450,k-Logistic,8dcba780cb22e6c0df842dc8a271f450,8dcba780cb22e6c0df842dc8a271f450,0.9275,2.504083277560355,cpu,1725763850.7580788,1725763678.5696478,183.18550397,0.457963759925,cpu,1725763678.569428,1725763657.181922,22.88423121,0.2288423121,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,8,True,400,100,deckard.base.files.FileConfig,data,a32d95f01e9621cd6cbf99026602a838,.pkl,kdd_nsl,8dcba780cb22e6c0df842dc8a271f450,predictions.json,reports/modified//gzip_logistic/100/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,8,True,400,100,label,5.720582897498499,balanced,False,1,1000,LZMA,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0012661601396927,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
8b407c58dab61590c53cc3de7119a6e5,train,deckard.base.experiment.Experiment,8b407c58dab61590c53cc3de7119a6e5,KDD NSL,cpu,8b407c58dab61590c53cc3de7119a6e5,8b407c58dab61590c53cc3de7119a6e5,k-Logistic,8b407c58dab61590c53cc3de7119a6e5,8b407c58dab61590c53cc3de7119a6e5,0.9575,1.4679179867194596,cpu,1725764470.1576648,1725764292.4157588,188.39138124,0.4709784531,cpu,1725764292.4155796,1725764269.9246423,23.88100595,0.2388100595,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,2,True,400,100,deckard.base.files.FileConfig,data,89c1c8300167d03139e806fd444fd5dd,.pkl,kdd_nsl,8b407c58dab61590c53cc3de7119a6e5,predictions.json,reports/modified//gzip_logistic/100/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,2,True,400,100,label,33.821886514971425,balanced,False,1,1000,LZMA,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0004644801573752,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
