,stage,_target_,data,Dataset,device_id,files,model,Model,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,data.drop,data.name,data.target,data.sample.random_state,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_dir,files.data_file,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model.library,model.data.drop,model.data.name,model.data.sample.random_state,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.algorithm,model.init.k,Condensing Ratio,Metric,model.init.modified,model.init.name,Symmetric,model.init.weights,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss.direction,scorers.log_loss.name,model_layers,Condensing Method
65e8e056098c16f4f7d014678eaf8431,train,deckard.base.experiment.Experiment,65e8e056098c16f4f7d014678eaf8431,KDD NSL,cpu,65e8e056098c16f4f7d014678eaf8431,65e8e056098c16f4f7d014678eaf8431,k-KNN,65e8e056098c16f4f7d014678eaf8431,65e8e056098c16f4f7d014678eaf8431,0.9825,0.6044305859045134,cpu,1725842511.570307,1725842130.6005294,409.98191196,1.0249547799,cpu,1725842130.6003656,1725841893.4097793,256.95986804,0.51391973608,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,9,True,400,500,deckard.base.files.FileConfig,data,f76604e7037d1aa9a8aefec40e4ad203,.pkl,kdd_nsl,65e8e056098c16f4f7d014678eaf8431,predictions.json,reports/modified//gzip_knn/500/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,9,True,400,500,label,brute,7,1,LZMA,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
736f823cbfde213f0c987af31f1c4f6c,train,deckard.base.experiment.Experiment,736f823cbfde213f0c987af31f1c4f6c,KDD NSL,cpu,736f823cbfde213f0c987af31f1c4f6c,736f823cbfde213f0c987af31f1c4f6c,k-KNN,736f823cbfde213f0c987af31f1c4f6c,736f823cbfde213f0c987af31f1c4f6c,0.9825,0.6044285869109379,cpu,1725844118.926828,1725843538.232092,594.62698063,1.486567451575,cpu,1725843538.2312112,1725843168.5239072,378.5519592,0.7571039184,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,4,True,400,500,deckard.base.files.FileConfig,data,02ea2587713032350c79370583caced3,.pkl,kdd_nsl,736f823cbfde213f0c987af31f1c4f6c,predictions.json,reports/modified//gzip_knn/500/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,4,True,400,500,label,brute,3,1,LZMA,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
745bc256819a85210d2dba5dae0b042e,train,deckard.base.experiment.Experiment,745bc256819a85210d2dba5dae0b042e,KDD NSL,cpu,745bc256819a85210d2dba5dae0b042e,745bc256819a85210d2dba5dae0b042e,k-KNN,745bc256819a85210d2dba5dae0b042e,745bc256819a85210d2dba5dae0b042e,0.985,0.5180876429043877,cpu,1725839895.8909533,1725839793.2005265,103.98703023,0.259967575575,cpu,1725839793.200437,1725839726.9114969,66.36956572,0.13273913144,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,9,True,400,500,deckard.base.files.FileConfig,data,f76604e7037d1aa9a8aefec40e4ad203,.pkl,kdd_nsl,745bc256819a85210d2dba5dae0b042e,predictions.json,reports/modified//gzip_knn/500/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,9,True,400,500,label,brute,3,1,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
9b9bea238c5f6e1f61ef1b8ec013200a,train,deckard.base.experiment.Experiment,9b9bea238c5f6e1f61ef1b8ec013200a,KDD NSL,cpu,9b9bea238c5f6e1f61ef1b8ec013200a,9b9bea238c5f6e1f61ef1b8ec013200a,k-KNN,9b9bea238c5f6e1f61ef1b8ec013200a,9b9bea238c5f6e1f61ef1b8ec013200a,0.43,19.687414388096865,cpu,1725840068.1548913,1725839970.0647,98.28903894,0.24572259735,cpu,1725839970.062856,1725839902.8435185,64.0583681,0.1281167362,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,9,True,400,500,deckard.base.files.FileConfig,data,f76604e7037d1aa9a8aefec40e4ad203,.pkl,kdd_nsl,9b9bea238c5f6e1f61ef1b8ec013200a,predictions.json,reports/modified//gzip_knn/500/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,9,True,400,500,label,brute,3,1,Jaro,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
a7c4a678db708e653823865a6babd8fb,train,deckard.base.experiment.Experiment,a7c4a678db708e653823865a6babd8fb,KDD NSL,cpu,a7c4a678db708e653823865a6babd8fb,a7c4a678db708e653823865a6babd8fb,k-KNN,a7c4a678db708e653823865a6babd8fb,a7c4a678db708e653823865a6babd8fb,0.9675,1.122530222770353,cpu,1725839717.062553,1725839586.001751,124.54401164,0.3113600291,cpu,1725839586.0013776,1725839505.5265694,80.68361625,0.1613672325,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,3,True,400,500,deckard.base.files.FileConfig,data,01aa2c73d6362a1de4df2aefc75c596b,.pkl,kdd_nsl,a7c4a678db708e653823865a6babd8fb,predictions.json,reports/modified//gzip_knn/500/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,3,True,400,500,label,brute,3,1,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
a9bd7a9e6b2269be619aad783ebff1d6,train,deckard.base.experiment.Experiment,a9bd7a9e6b2269be619aad783ebff1d6,KDD NSL,cpu,a9bd7a9e6b2269be619aad783ebff1d6,a9bd7a9e6b2269be619aad783ebff1d6,k-KNN,a9bd7a9e6b2269be619aad783ebff1d6,a9bd7a9e6b2269be619aad783ebff1d6,0.9625,1.2952161087706042,cpu,1725792651.705547,1725792580.538231,75.42222802,0.18855557005,cpu,1725792580.5377903,1725792553.887107,28.30016126,0.0943338708666666,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,6,True,400,300,deckard.base.files.FileConfig,data,4b5c14fb50faf0e10634a953593ce798,.pkl,kdd_nsl,a9bd7a9e6b2269be619aad783ebff1d6,predictions.json,reports/modified//gzip_knn/300/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,6,True,400,300,label,brute,3,1,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
9db8c4a835062728da7852102a20a9fa,train,deckard.base.experiment.Experiment,9db8c4a835062728da7852102a20a9fa,KDD NSL,cpu,9db8c4a835062728da7852102a20a9fa,9db8c4a835062728da7852102a20a9fa,k-KNN,9db8c4a835062728da7852102a20a9fa,9db8c4a835062728da7852102a20a9fa,0.9725,0.949826345827922,cpu,1725792648.802632,1725792580.4600158,72.08993269,0.180224831725,cpu,1725792580.4597886,1725792553.890658,28.11130081,0.0937043360333333,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,8,True,400,300,deckard.base.files.FileConfig,data,0ec4d4360fad5ea76b4fb4537fb540e9,.pkl,kdd_nsl,9db8c4a835062728da7852102a20a9fa,predictions.json,reports/modified//gzip_knn/300/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,8,True,400,300,label,brute,3,1,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
97e6ee47aca395dbc61697b68af264a7,train,deckard.base.experiment.Experiment,97e6ee47aca395dbc61697b68af264a7,KDD NSL,cpu,97e6ee47aca395dbc61697b68af264a7,97e6ee47aca395dbc61697b68af264a7,k-KNN,97e6ee47aca395dbc61697b68af264a7,97e6ee47aca395dbc61697b68af264a7,0.95,1.7269468157198369,cpu,1725792053.110584,1725791984.1304288,72.05478802,0.18013697005,cpu,1725791984.1300976,1725791957.7759802,27.58426487,0.0919475495666666,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,10,True,400,300,deckard.base.files.FileConfig,data,56225744f60456b81a92f95a4c267cf9,.pkl,kdd_nsl,97e6ee47aca395dbc61697b68af264a7,predictions.json,reports/modified//gzip_knn/300/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,10,True,400,300,label,brute,5,1,ZSTD,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
7c7fcaa7676fc262b971f1121279297b,train,deckard.base.experiment.Experiment,7c7fcaa7676fc262b971f1121279297b,KDD NSL,cpu,7c7fcaa7676fc262b971f1121279297b,7c7fcaa7676fc262b971f1121279297b,k-KNN,7c7fcaa7676fc262b971f1121279297b,7c7fcaa7676fc262b971f1121279297b,0.965,1.2088631708026012,cpu,1725792135.095436,1725792080.2047372,57.11271108,0.1427817777,cpu,1725792080.2046504,1725792060.0210626,20.82785041,0.0694261680333333,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,7,True,400,300,deckard.base.files.FileConfig,data,947188ea299e1cb88d7c02a697244de5,.pkl,kdd_nsl,7c7fcaa7676fc262b971f1121279297b,predictions.json,reports/modified//gzip_knn/300/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,7,True,400,300,label,brute,5,1,ZSTD,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
e4a961ad3834649bcbf0d72f9c31938c,train,deckard.base.experiment.Experiment,e4a961ad3834649bcbf0d72f9c31938c,KDD NSL,cpu,e4a961ad3834649bcbf0d72f9c31938c,e4a961ad3834649bcbf0d72f9c31938c,k-KNN,e4a961ad3834649bcbf0d72f9c31938c,e4a961ad3834649bcbf0d72f9c31938c,0.1325,29.96277232935152,cpu,1725755886.0828657,1725755881.6443884,4.5548549,0.01138713725,cpu,1725755881.6442547,1725755881.4825888,0.15716188,0.007858094,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,3,True,400,20,deckard.base.files.FileConfig,data,33098ff9529b2d680ae25eac4c7970f6,.pkl,kdd_nsl,e4a961ad3834649bcbf0d72f9c31938c,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,3,True,400,20,label,brute,7,1,Ratio,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
e65bf207a8da6fdbebc60506b84c9654,train,deckard.base.experiment.Experiment,e65bf207a8da6fdbebc60506b84c9654,KDD NSL,cpu,e65bf207a8da6fdbebc60506b84c9654,e65bf207a8da6fdbebc60506b84c9654,k-KNN,e65bf207a8da6fdbebc60506b84c9654,e65bf207a8da6fdbebc60506b84c9654,0.84,5.526264192992974,cpu,1725755942.2993302,1725755937.972669,4.41683934,0.01104209835,cpu,1725755937.972605,1725755937.8207135,0.15179665,0.0075898325,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,6,True,400,20,deckard.base.files.FileConfig,data,2d7a6be887dabd732efec4be21302a40,.pkl,kdd_nsl,e65bf207a8da6fdbebc60506b84c9654,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,6,True,400,20,label,brute,3,1,Hamming,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
e809fbe7cc17ed2a34d19b026a893d2e,train,deckard.base.experiment.Experiment,e809fbe7cc17ed2a34d19b026a893d2e,KDD NSL,cpu,e809fbe7cc17ed2a34d19b026a893d2e,e809fbe7cc17ed2a34d19b026a893d2e,k-KNN,e809fbe7cc17ed2a34d19b026a893d2e,e809fbe7cc17ed2a34d19b026a893d2e,0.765,8.116708404495634,cpu,1725755930.7628157,1725755926.2879474,4.59601622,0.01149004055,cpu,1725755926.287821,1725755926.0923026,0.19377615,0.0096888075,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,5,True,400,20,deckard.base.files.FileConfig,data,cd8d29969d73af99f5e19a51a5dcc718,.pkl,kdd_nsl,e809fbe7cc17ed2a34d19b026a893d2e,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,5,True,400,20,label,brute,7,1,Hamming,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
ea23eed96b8214925d3d32bec6aa807a,train,deckard.base.experiment.Experiment,ea23eed96b8214925d3d32bec6aa807a,KDD NSL,cpu,ea23eed96b8214925d3d32bec6aa807a,ea23eed96b8214925d3d32bec6aa807a,k-KNN,ea23eed96b8214925d3d32bec6aa807a,ea23eed96b8214925d3d32bec6aa807a,0.2,27.63136894081068,cpu,1725756004.8521447,1725756000.3769872,4.58360627,0.011459015675,cpu,1725756000.3768637,1725756000.179656,0.19248595,0.0096242975,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,3,True,400,20,deckard.base.files.FileConfig,data,33098ff9529b2d680ae25eac4c7970f6,.pkl,kdd_nsl,ea23eed96b8214925d3d32bec6aa807a,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,3,True,400,20,label,brute,11,1,Jaro-Winkler,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
ee8f2a9c10c2aa4b0aafafec0329aa07,train,deckard.base.experiment.Experiment,ee8f2a9c10c2aa4b0aafafec0329aa07,KDD NSL,cpu,ee8f2a9c10c2aa4b0aafafec0329aa07,ee8f2a9c10c2aa4b0aafafec0329aa07,k-KNN,ee8f2a9c10c2aa4b0aafafec0329aa07,ee8f2a9c10c2aa4b0aafafec0329aa07,0.125,30.2218251462748,cpu,1725755964.071285,1725755954.2272525,10.06002137,0.025150053425,cpu,1725755954.2269638,1725755953.8543186,0.36936862,0.018468431,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,8,True,400,20,deckard.base.files.FileConfig,data,291e0b7c90e41735d8a324462687c066,.pkl,kdd_nsl,ee8f2a9c10c2aa4b0aafafec0329aa07,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,8,True,400,20,label,brute,11,1,SeqRatio,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
ef9a8bf30b928c297ef58fc14d5a6f1b,train,deckard.base.experiment.Experiment,ef9a8bf30b928c297ef58fc14d5a6f1b,KDD NSL,cpu,ef9a8bf30b928c297ef58fc14d5a6f1b,ef9a8bf30b928c297ef58fc14d5a6f1b,k-KNN,ef9a8bf30b928c297ef58fc14d5a6f1b,ef9a8bf30b928c297ef58fc14d5a6f1b,0.4775,18.046562640173796,cpu,1725756016.2997797,1725756012.113342,4.280024,0.01070006,cpu,1725756012.1130347,1725756011.9659994,0.15037534,0.007518767,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,7,True,400,20,deckard.base.files.FileConfig,data,53a46a715aa307d9affd8a1c6d74d40b,.pkl,kdd_nsl,ef9a8bf30b928c297ef58fc14d5a6f1b,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,7,True,400,20,label,brute,3,1,Jaro-Winkler,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
f2d5176c67dd6a9b0001f568f606f862,train,deckard.base.experiment.Experiment,f2d5176c67dd6a9b0001f568f606f862,KDD NSL,cpu,f2d5176c67dd6a9b0001f568f606f862,f2d5176c67dd6a9b0001f568f606f862,k-KNN,f2d5176c67dd6a9b0001f568f606f862,f2d5176c67dd6a9b0001f568f606f862,0.935,2.2450504505728275,cpu,1725756049.829665,1725756045.206343,4.9020014,0.0122550035,cpu,1725756045.2061405,1725756044.938695,0.27217751,0.0136088755,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,8,True,400,20,deckard.base.files.FileConfig,data,291e0b7c90e41735d8a324462687c066,.pkl,kdd_nsl,f2d5176c67dd6a9b0001f568f606f862,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,8,True,400,20,label,brute,1,1,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
e203b57f34cfedf161139598de785a92,train,deckard.base.experiment.Experiment,e203b57f34cfedf161139598de785a92,KDD NSL,cpu,e203b57f34cfedf161139598de785a92,e203b57f34cfedf161139598de785a92,k-KNN,e203b57f34cfedf161139598de785a92,e203b57f34cfedf161139598de785a92,0.1525,29.27198280849827,cpu,1725756159.1289618,1725756149.682159,9.73580019,0.024339500475,cpu,1725756149.6818216,1725756149.3402464,0.33938103,0.0169690515,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,3,True,400,20,deckard.base.files.FileConfig,data,33098ff9529b2d680ae25eac4c7970f6,.pkl,kdd_nsl,e203b57f34cfedf161139598de785a92,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,3,True,400,20,label,brute,5,1,SeqRatio,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
f324f8593ca0869e079bd59981134d27,train,deckard.base.experiment.Experiment,f324f8593ca0869e079bd59981134d27,KDD NSL,cpu,f324f8593ca0869e079bd59981134d27,f324f8593ca0869e079bd59981134d27,k-KNN,f324f8593ca0869e079bd59981134d27,f324f8593ca0869e079bd59981134d27,0.4975,17.355959025723074,cpu,1725755886.143278,1725755881.7112849,4.54266514,0.01135666285,cpu,1725755881.7111657,1725755881.5526023,0.15468744,0.007734372,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,3,True,400,20,deckard.base.files.FileConfig,data,33098ff9529b2d680ae25eac4c7970f6,.pkl,kdd_nsl,f324f8593ca0869e079bd59981134d27,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,3,True,400,20,label,brute,1,1,Jaro,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
f509e9dd707f83490b210e1568904ea5,train,deckard.base.experiment.Experiment,f509e9dd707f83490b210e1568904ea5,KDD NSL,cpu,f509e9dd707f83490b210e1568904ea5,f509e9dd707f83490b210e1568904ea5,k-KNN,f509e9dd707f83490b210e1568904ea5,f509e9dd707f83490b210e1568904ea5,0.8775,4.23102609529304,cpu,1725755970.7755315,1725755954.4706056,17.77870363,0.044446759075,cpu,1725755954.4704356,1725755953.8466177,0.64882283,0.0324411415,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,1,True,400,20,deckard.base.files.FileConfig,data,2b463270d0ec062ba7274bd5da9d1df2,.pkl,kdd_nsl,f509e9dd707f83490b210e1568904ea5,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,1,True,400,20,label,brute,11,1,LZMA,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
fa4fa369fcc45393ccfb39bbedc621f4,train,deckard.base.experiment.Experiment,fa4fa369fcc45393ccfb39bbedc621f4,KDD NSL,cpu,fa4fa369fcc45393ccfb39bbedc621f4,fa4fa369fcc45393ccfb39bbedc621f4,k-KNN,fa4fa369fcc45393ccfb39bbedc621f4,fa4fa369fcc45393ccfb39bbedc621f4,0.14,29.703709517460357,cpu,1725755891.9476388,1725755882.0217235,10.14855675,0.025371391875,cpu,1725755882.0215986,1725755881.6656637,0.35433543,0.0177167715,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,1,True,400,20,deckard.base.files.FileConfig,data,2b463270d0ec062ba7274bd5da9d1df2,.pkl,kdd_nsl,fa4fa369fcc45393ccfb39bbedc621f4,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,1,True,400,20,label,brute,7,1,SeqRatio,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
02400c91c1bcfc5dbadf8873c57377c7,train,deckard.base.experiment.Experiment,02400c91c1bcfc5dbadf8873c57377c7,KDD NSL,cpu,02400c91c1bcfc5dbadf8873c57377c7,02400c91c1bcfc5dbadf8873c57377c7,k-KNN,02400c91c1bcfc5dbadf8873c57377c7,02400c91c1bcfc5dbadf8873c57377c7,0.9625,1.2952141097770289,cpu,1725792238.5163517,1725792167.5641618,81.81471318,0.20453678295,cpu,1725792167.56407,1725792141.9068563,29.54709263,0.0984903087666666,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,7,True,400,300,deckard.base.files.FileConfig,data,947188ea299e1cb88d7c02a697244de5,.pkl,kdd_nsl,02400c91c1bcfc5dbadf8873c57377c7,predictions.json,reports/modified//gzip_knn/300/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,7,True,400,300,label,brute,5,1,BZ2,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
055394ed065346a9a668d4b63f912f17,train,deckard.base.experiment.Experiment,055394ed065346a9a668d4b63f912f17,KDD NSL,cpu,055394ed065346a9a668d4b63f912f17,055394ed065346a9a668d4b63f912f17,k-KNN,055394ed065346a9a668d4b63f912f17,055394ed065346a9a668d4b63f912f17,0.9625,1.2952121107834536,cpu,1725792428.910784,1725792357.678626,82.04278976,0.2051069744,cpu,1725792357.6785035,1725792331.6900177,29.7457234,0.0991524113333333,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,7,True,400,300,deckard.base.files.FileConfig,data,947188ea299e1cb88d7c02a697244de5,.pkl,kdd_nsl,055394ed065346a9a668d4b63f912f17,predictions.json,reports/modified//gzip_knn/300/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,7,True,400,300,label,brute,3,1,BZ2,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
45669bf16421a6a98cc96fcf4999ae25,train,deckard.base.experiment.Experiment,45669bf16421a6a98cc96fcf4999ae25,KDD NSL,cpu,45669bf16421a6a98cc96fcf4999ae25,45669bf16421a6a98cc96fcf4999ae25,k-KNN,45669bf16421a6a98cc96fcf4999ae25,45669bf16421a6a98cc96fcf4999ae25,0.975,0.8634754068534946,cpu,1725792528.298179,1725792470.853698,59.97154044,0.1499288511,cpu,1725792470.8536148,1725792448.3128889,23.90180069,0.0796726689666666,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,7,True,400,300,deckard.base.files.FileConfig,data,947188ea299e1cb88d7c02a697244de5,.pkl,kdd_nsl,45669bf16421a6a98cc96fcf4999ae25,predictions.json,reports/modified//gzip_knn/300/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,7,True,400,300,label,brute,3,1,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
46fb7bb8b74342fa0959b671a6a48bd7,train,deckard.base.experiment.Experiment,46fb7bb8b74342fa0959b671a6a48bd7,KDD NSL,cpu,46fb7bb8b74342fa0959b671a6a48bd7,46fb7bb8b74342fa0959b671a6a48bd7,k-KNN,46fb7bb8b74342fa0959b671a6a48bd7,46fb7bb8b74342fa0959b671a6a48bd7,0.975,0.8634754068534946,cpu,1725792413.5498998,1725792353.900749,63.08795333,0.157719883325,cpu,1725792353.9005668,1725792331.5685673,23.46470309,0.0782156769666666,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,7,True,400,300,deckard.base.files.FileConfig,data,947188ea299e1cb88d7c02a697244de5,.pkl,kdd_nsl,46fb7bb8b74342fa0959b671a6a48bd7,predictions.json,reports/modified//gzip_knn/300/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,7,True,400,300,label,brute,3,1,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
4de50055047a9b2bd92a68adb217859a,train,deckard.base.experiment.Experiment,4de50055047a9b2bd92a68adb217859a,KDD NSL,cpu,4de50055047a9b2bd92a68adb217859a,4de50055047a9b2bd92a68adb217859a,k-KNN,4de50055047a9b2bd92a68adb217859a,4de50055047a9b2bd92a68adb217859a,0.9725,0.9498223478407712,cpu,1725792320.5706844,1725792265.9345095,56.3409122,0.1408522805,cpu,1725792265.9343348,1725792245.313528,21.35972114,0.0711990704666666,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,7,True,400,300,deckard.base.files.FileConfig,data,947188ea299e1cb88d7c02a697244de5,.pkl,kdd_nsl,4de50055047a9b2bd92a68adb217859a,predictions.json,reports/modified//gzip_knn/300/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,7,True,400,300,label,brute,5,1,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
