,stage,_target_,data,Dataset,device_id,files,model,Model,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,data.drop,data.name,data.target,data.sample.random_state,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_dir,files.data_file,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model.library,model.data.drop,model.data.name,model.data.sample.random_state,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.C,model.init.class_weight,model.init.gamma,model.init.kernel,Condensing Ratio,Metric,model.init.modified,model.init.name,Symmetric,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss.direction,scorers.log_loss.name,model_layers,Condensing Method
59b70f415c5cd72794b548897447294d,train,deckard.base.experiment.Experiment,59b70f415c5cd72794b548897447294d,KDD NSL,cpu,59b70f415c5cd72794b548897447294d,59b70f415c5cd72794b548897447294d,k-SVC,59b70f415c5cd72794b548897447294d,59b70f415c5cd72794b548897447294d,0.9675,1.1225242257896264,cpu,1725852013.8289587,1725851158.868636,868.50893965,2.171272349125,cpu,1725851158.8680806,1725850607.3289175,559.67653883,1.11935307766,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,5,True,400,500,deckard.base.files.FileConfig,data,48d8d6e411f6a219402468db207de21a,.pkl,kdd_nsl,59b70f415c5cd72794b548897447294d,predictions.json,reports/modified//gzip_svc/500/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,5,True,400,500,label,550.9501300225444,balanced,auto,rbf,1,LZMA,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
57a1cd2c80c54f5a1c00f2f6501ff918,train,deckard.base.experiment.Experiment,57a1cd2c80c54f5a1c00f2f6501ff918,KDD NSL,cpu,57a1cd2c80c54f5a1c00f2f6501ff918,57a1cd2c80c54f5a1c00f2f6501ff918,k-SVC,57a1cd2c80c54f5a1c00f2f6501ff918,57a1cd2c80c54f5a1c00f2f6501ff918,0.97,1.0361752858087745,cpu,1725853428.9680195,1725852570.922579,871.62360335,2.179059008375,cpu,1725852570.9219637,1725852025.416758,550.97898996,1.10195797992,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,5,True,400,500,deckard.base.files.FileConfig,data,48d8d6e411f6a219402468db207de21a,.pkl,kdd_nsl,57a1cd2c80c54f5a1c00f2f6501ff918,predictions.json,reports/modified//gzip_svc/500/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,5,True,400,500,label,803.7619330655003,balanced,auto,rbf,1,LZMA,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
56da5357cc5df9f0dfbfbc50e7f6ca03,train,deckard.base.experiment.Experiment,56da5357cc5df9f0dfbfbc50e7f6ca03,KDD NSL,cpu,56da5357cc5df9f0dfbfbc50e7f6ca03,56da5357cc5df9f0dfbfbc50e7f6ca03,k-SVC,56da5357cc5df9f0dfbfbc50e7f6ca03,56da5357cc5df9f0dfbfbc50e7f6ca03,0.98,0.6907815248789411,cpu,1725866286.3730075,1725865428.1898713,869.2936341,2.17323408525,cpu,1725865428.1890671,1725864886.6745677,550.02110444,1.10004220888,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,9,True,400,500,deckard.base.files.FileConfig,data,f76604e7037d1aa9a8aefec40e4ad203,.pkl,kdd_nsl,56da5357cc5df9f0dfbfbc50e7f6ca03,predictions.json,reports/modified//gzip_svc/500/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,9,True,400,500,label,322.68397878591446,balanced,auto,rbf,1,LZMA,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
569baab4770ca99b5c8931f681991e8c,train,deckard.base.experiment.Experiment,569baab4770ca99b5c8931f681991e8c,KDD NSL,cpu,569baab4770ca99b5c8931f681991e8c,569baab4770ca99b5c8931f681991e8c,k-SVC,569baab4770ca99b5c8931f681991e8c,569baab4770ca99b5c8931f681991e8c,0.5,17.269388197455342,cpu,1725856829.349321,1725856708.556702,114.53169347,0.286329233675,cpu,1725856708.556219,1725856628.986218,73.05628673,0.14611257346,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,4,True,400,500,deckard.base.files.FileConfig,data,02ea2587713032350c79370583caced3,.pkl,kdd_nsl,569baab4770ca99b5c8931f681991e8c,predictions.json,reports/modified//gzip_svc/500/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,4,True,400,500,label,676.2842296912477,balanced,auto,rbf,1,Hamming,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
559f1a46b9f744566ff839ab364ac3d3,train,deckard.base.experiment.Experiment,559f1a46b9f744566ff839ab364ac3d3,KDD NSL,cpu,559f1a46b9f744566ff839ab364ac3d3,559f1a46b9f744566ff839ab364ac3d3,k-SVC,559f1a46b9f744566ff839ab364ac3d3,559f1a46b9f744566ff839ab364ac3d3,0.9725,0.949826345827922,cpu,1725850602.879644,1725849740.062631,872.04152531,2.180103813275,cpu,1725849740.0617502,1725849190.210039,558.67995895,1.1173599179,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,5,True,400,500,deckard.base.files.FileConfig,data,48d8d6e411f6a219402468db207de21a,.pkl,kdd_nsl,559f1a46b9f744566ff839ab364ac3d3,predictions.json,reports/modified//gzip_svc/500/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,5,True,400,500,label,999.4490188362764,balanced,auto,rbf,1,LZMA,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
538ce0b62c250a9a97af5601a686755d,train,deckard.base.experiment.Experiment,538ce0b62c250a9a97af5601a686755d,KDD NSL,cpu,538ce0b62c250a9a97af5601a686755d,538ce0b62c250a9a97af5601a686755d,k-SVC,538ce0b62c250a9a97af5601a686755d,538ce0b62c250a9a97af5601a686755d,0.9675,1.1225242257896264,cpu,1725852009.1832983,1725851156.922549,865.1349074,2.1628372685,cpu,1725851156.9216428,1725850607.3551378,556.67118917,1.11334237834,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,5,True,400,500,deckard.base.files.FileConfig,data,48d8d6e411f6a219402468db207de21a,.pkl,kdd_nsl,538ce0b62c250a9a97af5601a686755d,predictions.json,reports/modified//gzip_svc/500/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,5,True,400,500,label,550.1770711006756,balanced,auto,rbf,1,LZMA,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
6ede2f6c06ffbace3f1dd075c3cf21e2,train,deckard.base.experiment.Experiment,6ede2f6c06ffbace3f1dd075c3cf21e2,KDD NSL,cpu,6ede2f6c06ffbace3f1dd075c3cf21e2,6ede2f6c06ffbace3f1dd075c3cf21e2,k-SVC,6ede2f6c06ffbace3f1dd075c3cf21e2,6ede2f6c06ffbace3f1dd075c3cf21e2,0.9725,0.949826345827922,cpu,1725849178.5744102,1725848295.82839,893.91489485,2.234787237125,cpu,1725848295.8272235,1725847773.5230467,532.87526221,1.06575052442,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,5,True,400,500,deckard.base.files.FileConfig,data,48d8d6e411f6a219402468db207de21a,.pkl,kdd_nsl,6ede2f6c06ffbace3f1dd075c3cf21e2,predictions.json,reports/modified//gzip_svc/500/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,5,True,400,500,label,954.1331159880872,balanced,auto,rbf,1,LZMA,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
023d6334a0ed0a3a0ec37c53f153e0ee,train,deckard.base.experiment.Experiment,023d6334a0ed0a3a0ec37c53f153e0ee,KDD NSL,cpu,023d6334a0ed0a3a0ec37c53f153e0ee,023d6334a0ed0a3a0ec37c53f153e0ee,k-SVC,023d6334a0ed0a3a0ec37c53f153e0ee,023d6334a0ed0a3a0ec37c53f153e0ee,0.9775,0.7771364618405198,cpu,1725802158.1333165,1725801652.892687,535.43465984,1.3385866496,cpu,1725801652.8919678,1725801472.427756,191.67865085,0.6389288361666666,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,5,True,400,300,deckard.base.files.FileConfig,data,c7dcc1037ca609888c85d9425dc0b347,.pkl,kdd_nsl,023d6334a0ed0a3a0ec37c53f153e0ee,predictions.json,reports/modified//gzip_svc/300/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,5,True,400,300,label,754.8565486839113,balanced,auto,rbf,1,LZMA,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
fe4356c678903f9a9d791bb0cb35c528,train,deckard.base.experiment.Experiment,fe4356c678903f9a9d791bb0cb35c528,KDD NSL,cpu,fe4356c678903f9a9d791bb0cb35c528,fe4356c678903f9a9d791bb0cb35c528,k-SVC,fe4356c678903f9a9d791bb0cb35c528,fe4356c678903f9a9d791bb0cb35c528,0.5,17.269388197455342,cpu,1725756730.262107,1725756720.535708,9.91786385,0.024794659625,cpu,1725756720.5356004,1725756720.1875868,0.34648661,0.0173243305,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,1,True,400,20,deckard.base.files.FileConfig,data,2b463270d0ec062ba7274bd5da9d1df2,.pkl,kdd_nsl,fe4356c678903f9a9d791bb0cb35c528,predictions.json,reports/modified//gzip_svc/20/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,1,True,400,20,label,0.2054412509462059,,scale,rbf,1,SeqRatio,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
fcee3f046b136d1db6e447da8f7846af,train,deckard.base.experiment.Experiment,fcee3f046b136d1db6e447da8f7846af,KDD NSL,cpu,fcee3f046b136d1db6e447da8f7846af,fcee3f046b136d1db6e447da8f7846af,k-SVC,fcee3f046b136d1db6e447da8f7846af,fcee3f046b136d1db6e447da8f7846af,0.6175,13.211387817070383,cpu,1725756702.7107725,1725756698.3367145,4.47097714,0.01117744285,cpu,1725756698.3366127,1725756698.1668148,0.16639282,0.008319641,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,4,True,400,20,deckard.base.files.FileConfig,data,7b4f63311231ea52cc55858dddd898ef,.pkl,kdd_nsl,fcee3f046b136d1db6e447da8f7846af,predictions.json,reports/modified//gzip_svc/20/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,4,True,400,20,label,277.2141271543598,balanced,scale,rbf,1,Hamming,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
c96816dfa3638b990e9a3cf6c1bd6f63,train,deckard.base.experiment.Experiment,c96816dfa3638b990e9a3cf6c1bd6f63,KDD NSL,cpu,c96816dfa3638b990e9a3cf6c1bd6f63,c96816dfa3638b990e9a3cf6c1bd6f63,k-SVC,c96816dfa3638b990e9a3cf6c1bd6f63,c96816dfa3638b990e9a3cf6c1bd6f63,0.9525,1.640623862655466,cpu,1725766931.6537442,1725766908.1831837,24.53760423,0.061344010575,cpu,1725766908.1830204,1725766905.130092,3.19260073,0.0319260073,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,6,True,400,100,deckard.base.files.FileConfig,data,6ce52794ba6aaaac6c6fade701eded47,.pkl,kdd_nsl,c96816dfa3638b990e9a3cf6c1bd6f63,predictions.json,reports/modified//gzip_svc/100/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,6,True,400,100,label,247.5685286199211,balanced,auto,rbf,1,ZSTD,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
c7aa5503145b22a6cbaa9789f5e0b3f2,train,deckard.base.experiment.Experiment,c7aa5503145b22a6cbaa9789f5e0b3f2,KDD NSL,cpu,c7aa5503145b22a6cbaa9789f5e0b3f2,c7aa5503145b22a6cbaa9789f5e0b3f2,k-SVC,c7aa5503145b22a6cbaa9789f5e0b3f2,c7aa5503145b22a6cbaa9789f5e0b3f2,0.9425,1.9860096276109973,cpu,1725766614.0848,1725766590.9513016,24.20070897,0.060501772425,cpu,1725766590.950981,1725766587.8811717,3.19875354,0.0319875354,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,2,True,400,100,deckard.base.files.FileConfig,data,89c1c8300167d03139e806fd444fd5dd,.pkl,kdd_nsl,c7aa5503145b22a6cbaa9789f5e0b3f2,predictions.json,reports/modified//gzip_svc/100/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,2,True,400,100,label,41.44915006403863,balanced,auto,rbf,1,ZSTD,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
c41637ad6a99dc05b3437710bbed7748,train,deckard.base.experiment.Experiment,c41637ad6a99dc05b3437710bbed7748,KDD NSL,cpu,c41637ad6a99dc05b3437710bbed7748,c41637ad6a99dc05b3437710bbed7748,k-SVC,c41637ad6a99dc05b3437710bbed7748,c41637ad6a99dc05b3437710bbed7748,0.9425,1.9860096276109973,cpu,1725766614.856507,1725766590.8903584,25.05995927,0.062649898175,cpu,1725766590.8901763,1725766587.8682716,3.13460175,0.0313460175,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,2,True,400,100,deckard.base.files.FileConfig,data,89c1c8300167d03139e806fd444fd5dd,.pkl,kdd_nsl,c41637ad6a99dc05b3437710bbed7748,predictions.json,reports/modified//gzip_svc/100/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,2,True,400,100,label,38.05084312064333,balanced,auto,rbf,1,ZSTD,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
c0b270d918df7fa8abae251db76cdea2,train,deckard.base.experiment.Experiment,c0b270d918df7fa8abae251db76cdea2,KDD NSL,cpu,c0b270d918df7fa8abae251db76cdea2,c0b270d918df7fa8abae251db76cdea2,k-SVC,c0b270d918df7fa8abae251db76cdea2,c0b270d918df7fa8abae251db76cdea2,0.9525,1.640623862655466,cpu,1725766960.6019163,1725766937.374356,24.270612,0.06067653,cpu,1725766937.3740785,1725766934.4154613,3.10763923,0.0310763923,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,6,True,400,100,deckard.base.files.FileConfig,data,6ce52794ba6aaaac6c6fade701eded47,.pkl,kdd_nsl,c0b270d918df7fa8abae251db76cdea2,predictions.json,reports/modified//gzip_svc/100/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,6,True,400,100,label,254.04424861669992,balanced,auto,rbf,1,ZSTD,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
be881d89ea091f5466921e9677eee119,train,deckard.base.experiment.Experiment,be881d89ea091f5466921e9677eee119,KDD NSL,cpu,be881d89ea091f5466921e9677eee119,be881d89ea091f5466921e9677eee119,k-SVC,be881d89ea091f5466921e9677eee119,be881d89ea091f5466921e9677eee119,0.9425,1.9860096276109973,cpu,1725766545.146223,1725766521.0387037,25.27593697,0.063189842425,cpu,1725766521.0384152,1725766518.029288,3.14099017,0.0314099017,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,2,True,400,100,deckard.base.files.FileConfig,data,89c1c8300167d03139e806fd444fd5dd,.pkl,kdd_nsl,be881d89ea091f5466921e9677eee119,predictions.json,reports/modified//gzip_svc/100/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,2,True,400,100,label,5.681310662728941,balanced,auto,rbf,1,ZSTD,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
bc95920e8e2c58f1ebdbfb96477afa53,train,deckard.base.experiment.Experiment,bc95920e8e2c58f1ebdbfb96477afa53,KDD NSL,cpu,bc95920e8e2c58f1ebdbfb96477afa53,bc95920e8e2c58f1ebdbfb96477afa53,k-SVC,bc95920e8e2c58f1ebdbfb96477afa53,bc95920e8e2c58f1ebdbfb96477afa53,0.8825,4.058318220363459,cpu,1725766511.536599,1725766485.7415774,27.19811367,0.067995284175,cpu,1725766485.7414484,1725766482.477214,3.43382258,0.0343382258,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,8,True,400,100,deckard.base.files.FileConfig,data,a32d95f01e9621cd6cbf99026602a838,.pkl,kdd_nsl,bc95920e8e2c58f1ebdbfb96477afa53,predictions.json,reports/modified//gzip_svc/100/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,8,True,400,100,label,6.739467151459428,balanced,auto,rbf,1,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
bb0ea8edabc5e0f7afcdd9f0764fdcc7,train,deckard.base.experiment.Experiment,bb0ea8edabc5e0f7afcdd9f0764fdcc7,KDD NSL,cpu,bb0ea8edabc5e0f7afcdd9f0764fdcc7,bb0ea8edabc5e0f7afcdd9f0764fdcc7,k-SVC,bb0ea8edabc5e0f7afcdd9f0764fdcc7,bb0ea8edabc5e0f7afcdd9f0764fdcc7,0.9525,1.640623862655466,cpu,1725766960.4954522,1725766937.293443,24.31932259,0.060798306475,cpu,1725766937.2932942,1725766934.3965578,3.05457886,0.0305457886,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,6,True,400,100,deckard.base.files.FileConfig,data,6ce52794ba6aaaac6c6fade701eded47,.pkl,kdd_nsl,bb0ea8edabc5e0f7afcdd9f0764fdcc7,predictions.json,reports/modified//gzip_svc/100/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,6,True,400,100,label,237.4167859418308,balanced,auto,rbf,1,ZSTD,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
b99044103a2be37f33773e3beb7bfd40,train,deckard.base.experiment.Experiment,b99044103a2be37f33773e3beb7bfd40,KDD NSL,cpu,b99044103a2be37f33773e3beb7bfd40,b99044103a2be37f33773e3beb7bfd40,k-SVC,b99044103a2be37f33773e3beb7bfd40,b99044103a2be37f33773e3beb7bfd40,0.9425,1.9860096276109973,cpu,1725766580.296631,1725766556.102828,25.29548047,0.063238701175,cpu,1725766556.1024842,1725766552.9913168,3.2538046,0.032538046,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,2,True,400,100,deckard.base.files.FileConfig,data,89c1c8300167d03139e806fd444fd5dd,.pkl,kdd_nsl,b99044103a2be37f33773e3beb7bfd40,predictions.json,reports/modified//gzip_svc/100/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,2,True,400,100,label,48.64101699595524,balanced,auto,rbf,1,ZSTD,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
b90db835d598de53846abb73958b62b6,train,deckard.base.experiment.Experiment,b90db835d598de53846abb73958b62b6,KDD NSL,cpu,b90db835d598de53846abb73958b62b6,b90db835d598de53846abb73958b62b6,k-SVC,b90db835d598de53846abb73958b62b6,b90db835d598de53846abb73958b62b6,0.9425,1.9860096276109973,cpu,1725766580.13015,1725766556.0751278,25.15909074,0.06289772685,cpu,1725766556.0749447,1725766552.991058,3.21506308,0.0321506308,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,2,True,400,100,deckard.base.files.FileConfig,data,89c1c8300167d03139e806fd444fd5dd,.pkl,kdd_nsl,b90db835d598de53846abb73958b62b6,predictions.json,reports/modified//gzip_svc/100/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,2,True,400,100,label,41.97532119377395,balanced,auto,rbf,1,ZSTD,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
b7bef57cb111f518c3ea1ad705ac0579,train,deckard.base.experiment.Experiment,b7bef57cb111f518c3ea1ad705ac0579,KDD NSL,cpu,b7bef57cb111f518c3ea1ad705ac0579,b7bef57cb111f518c3ea1ad705ac0579,k-SVC,b7bef57cb111f518c3ea1ad705ac0579,b7bef57cb111f518c3ea1ad705ac0579,0.9525,1.640623862655466,cpu,1725766872.7836518,1725766849.1895173,24.68967889,0.061724197225,cpu,1725766849.189397,1725766846.1445808,3.19954983,0.0319954983,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,6,True,400,100,deckard.base.files.FileConfig,data,6ce52794ba6aaaac6c6fade701eded47,.pkl,kdd_nsl,b7bef57cb111f518c3ea1ad705ac0579,predictions.json,reports/modified//gzip_svc/100/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,6,True,400,100,label,330.4994390083948,balanced,auto,rbf,1,ZSTD,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
b32e91f83ff4cebb9a99e26d8d4baecc,train,deckard.base.experiment.Experiment,b32e91f83ff4cebb9a99e26d8d4baecc,KDD NSL,cpu,b32e91f83ff4cebb9a99e26d8d4baecc,b32e91f83ff4cebb9a99e26d8d4baecc,k-SVC,b32e91f83ff4cebb9a99e26d8d4baecc,b32e91f83ff4cebb9a99e26d8d4baecc,0.9425,1.9860096276109973,cpu,1725766615.004028,1725766590.8775582,25.26489052,0.0631622263,cpu,1725766590.8774312,1725766587.8134215,3.21053804,0.0321053804,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,2,True,400,100,deckard.base.files.FileConfig,data,89c1c8300167d03139e806fd444fd5dd,.pkl,kdd_nsl,b32e91f83ff4cebb9a99e26d8d4baecc,predictions.json,reports/modified//gzip_svc/100/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,2,True,400,100,label,40.11356060014276,balanced,auto,rbf,1,ZSTD,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
b26b920ae7fd1a8200ba83fa80b4f435,train,deckard.base.experiment.Experiment,b26b920ae7fd1a8200ba83fa80b4f435,KDD NSL,cpu,b26b920ae7fd1a8200ba83fa80b4f435,b26b920ae7fd1a8200ba83fa80b4f435,k-SVC,b26b920ae7fd1a8200ba83fa80b4f435,b26b920ae7fd1a8200ba83fa80b4f435,0.9525,1.640623862655466,cpu,1725766989.8161764,1725766966.3962686,24.49255684,0.0612313921,cpu,1725766966.396142,1725766963.2876017,3.25762833,0.0325762833,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,6,True,400,100,deckard.base.files.FileConfig,data,6ce52794ba6aaaac6c6fade701eded47,.pkl,kdd_nsl,b26b920ae7fd1a8200ba83fa80b4f435,predictions.json,reports/modified//gzip_svc/100/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,6,True,400,100,label,329.57720213374984,balanced,auto,rbf,1,ZSTD,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
b1b1a496a738e9264731fb4a54c7e2d8,train,deckard.base.experiment.Experiment,b1b1a496a738e9264731fb4a54c7e2d8,KDD NSL,cpu,b1b1a496a738e9264731fb4a54c7e2d8,b1b1a496a738e9264731fb4a54c7e2d8,k-SVC,b1b1a496a738e9264731fb4a54c7e2d8,b1b1a496a738e9264731fb4a54c7e2d8,0.9525,1.640623862655466,cpu,1725766931.9462323,1725766908.122841,24.96115925,0.062402898125,cpu,1725766908.1225429,1725766905.103243,3.14156651,0.0314156651,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,6,True,400,100,deckard.base.files.FileConfig,data,6ce52794ba6aaaac6c6fade701eded47,.pkl,kdd_nsl,b1b1a496a738e9264731fb4a54c7e2d8,predictions.json,reports/modified//gzip_svc/100/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,6,True,400,100,label,226.86899736117195,balanced,auto,rbf,1,ZSTD,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
ca52b448ef2eb9f91242158090a4ef82,train,deckard.base.experiment.Experiment,ca52b448ef2eb9f91242158090a4ef82,KDD NSL,cpu,ca52b448ef2eb9f91242158090a4ef82,ca52b448ef2eb9f91242158090a4ef82,k-SVC,ca52b448ef2eb9f91242158090a4ef82,ca52b448ef2eb9f91242158090a4ef82,0.94,2.072352570611123,cpu,1725766843.3491108,1725766819.6181943,24.85446646,0.06213616615,cpu,1725766819.6178854,1725766816.6268096,3.13842711,0.0313842711,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,2,True,400,100,deckard.base.files.FileConfig,data,89c1c8300167d03139e806fd444fd5dd,.pkl,kdd_nsl,ca52b448ef2eb9f91242158090a4ef82,predictions.json,reports/modified//gzip_svc/100/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,2,True,400,100,label,61.5189835027704,balanced,auto,rbf,1,ZSTD,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
b138ef7b5de652eef81c4eb89f427ac9,train,deckard.base.experiment.Experiment,b138ef7b5de652eef81c4eb89f427ac9,KDD NSL,cpu,b138ef7b5de652eef81c4eb89f427ac9,b138ef7b5de652eef81c4eb89f427ac9,k-SVC,b138ef7b5de652eef81c4eb89f427ac9,b138ef7b5de652eef81c4eb89f427ac9,0.95,1.7269728026363182,cpu,1725766989.505148,1725766966.2484815,24.37563938,0.06093909845,cpu,1725766966.2476745,1725766963.2697065,3.11203511,0.0311203511,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,6,True,400,100,deckard.base.files.FileConfig,data,6ce52794ba6aaaac6c6fade701eded47,.pkl,kdd_nsl,b138ef7b5de652eef81c4eb89f427ac9,predictions.json,reports/modified//gzip_svc/100/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,6,True,400,100,label,167.0139248613078,balanced,auto,rbf,1,ZSTD,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
