,stage,_target_,data,Dataset,device_id,files,model,Model,name,scorers,train_time,train_time_per_sample,train_start_time,train_end_time,train_device,predict_time,predict_time_per_sample,predict_start_time,predict_end_time,predict_device,accuracy,log_loss,data.drop,data.name,data.target,data.sample.random_state,data.sample.shuffle,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_dir,files.data_file,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model.library,model.data.drop,model.data.name,model.data.sample.random_state,model.data.sample.shuffle,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.algorithm,Condensing Method,model.init.distance_matrix,model.init.k,Condensing Ratio,Metric,model.init.name,Symmetric,model.init.weights,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss.direction,scorers.log_loss.name,model_layers,model.init.C,model.init.class_weight,model.init.fit_intercept,model.init.penalty,model.init.solver,model.init.tol,model.init.max_iter,id,model.init.gamma,model.init.kernel
1763,train,deckard.base.experiment.Experiment,fec5eae34d9fd362c05580af86a147cd,DDoS,cpu,fec5eae34d9fd362c05580af86a147cd,fec5eae34d9fd362c05580af86a147cd,k-SVC,fec5eae34d9fd362c05580af86a147cd,fec5eae34d9fd362c05580af86a147cd,0.38001267,0.00038001267,1724220998.71145,1724220999.0514789,cpu,41.14869719,0.102871742975,1724220999.05156,1724221037.1191866,cpu,0.0075,34.28012937368322,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,fec5eae34d9fd362c05580af86a147cd,predictions.json,reports/condense/svc/gzip/0.1/symmetry_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,,Medoid,ddos/models/svc/gzip/symmetry_true/1000-400-0.npz,,0.1,GZIP,gzip_classifier.GzipSVC,Asymmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,0.0039941664636247,balanced,,,,,,fec5eae34d9fd362c05580af86a147cd,auto,precomputed
1764,train,deckard.base.experiment.Experiment,2bc5e3e696b8d547778c56f7dd4e9ef8,DDoS,cpu,2bc5e3e696b8d547778c56f7dd4e9ef8,2bc5e3e696b8d547778c56f7dd4e9ef8,k-SVC,2bc5e3e696b8d547778c56f7dd4e9ef8,2bc5e3e696b8d547778c56f7dd4e9ef8,0.9572505,0.0009572505,1724220036.614344,1724220037.5382736,cpu,57.88424931,0.144710623275,1724220037.538362,1724220091.3439643,cpu,0.5,17.26978799617044,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,2bc5e3e696b8d547778c56f7dd4e9ef8,predictions.json,reports/condense/svc/gzip/0.2/symmetry_false/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,,KNN,ddos/models/svc/gzip/symmetry_false/1000-400-0.npz,,0.2,GZIP,gzip_classifier.GzipSVC,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,0.0678905331503429,balanced,,,,,,2bc5e3e696b8d547778c56f7dd4e9ef8,auto,precomputed
1765,train,deckard.base.experiment.Experiment,2db7697de4ed2f5d96bf01e11c8039ed,DDoS,cpu,2db7697de4ed2f5d96bf01e11c8039ed,2db7697de4ed2f5d96bf01e11c8039ed,k-SVC,2db7697de4ed2f5d96bf01e11c8039ed,2db7697de4ed2f5d96bf01e11c8039ed,0.52191009,0.00052191009,1724220844.273069,1724220844.7648442,cpu,58.48485435,0.146212135875,1724220844.764941,1724220899.1385694,cpu,0.5,17.269388197455342,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,2db7697de4ed2f5d96bf01e11c8039ed,predictions.json,reports/condense/svc/gzip/0.2/symmetry_false/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,,NearMiss,ddos/models/svc/gzip/symmetry_false/1000-400-0.npz,,0.2,GZIP,gzip_classifier.GzipSVC,Asymmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,0.0039449705635716,balanced,,,,,,2db7697de4ed2f5d96bf01e11c8039ed,auto,precomputed
1766,train,deckard.base.experiment.Experiment,2e3ffe27b9bd2bd05c98b3f022469200,DDoS,cpu,2e3ffe27b9bd2bd05c98b3f022469200,2e3ffe27b9bd2bd05c98b3f022469200,k-SVC,2e3ffe27b9bd2bd05c98b3f022469200,2e3ffe27b9bd2bd05c98b3f022469200,0.34471105,0.00034471105,1724220723.2671058,1724220723.5753832,cpu,57.8641013,0.14466025325,1724220723.5754628,1724220777.2849004,cpu,0.0275,33.589337853836405,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,2e3ffe27b9bd2bd05c98b3f022469200,predictions.json,reports/condense/svc/gzip/0.2/symmetry_false/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,,Random,ddos/models/svc/gzip/symmetry_false/1000-400-0.npz,,0.2,GZIP,gzip_classifier.GzipSVC,Asymmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,0.0167215358744751,balanced,,,,,,2e3ffe27b9bd2bd05c98b3f022469200,auto,precomputed
1767,train,deckard.base.experiment.Experiment,2f3a7d7f7fe1fd20612c4ef44d737c35,DDoS,cpu,2f3a7d7f7fe1fd20612c4ef44d737c35,2f3a7d7f7fe1fd20612c4ef44d737c35,k-SVC,2f3a7d7f7fe1fd20612c4ef44d737c35,2f3a7d7f7fe1fd20612c4ef44d737c35,0.36640461,0.00036640461,1724220601.5061662,1724220601.8377202,cpu,58.26174197,0.145654354925,1724220601.837814,1724220656.0115285,cpu,0.5,17.269388197455342,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,2f3a7d7f7fe1fd20612c4ef44d737c35,predictions.json,reports/condense/svc/gzip/0.2/symmetry_false/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,,Sum,ddos/models/svc/gzip/symmetry_false/1000-400-0.npz,,0.2,GZIP,gzip_classifier.GzipSVC,Asymmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,0.0050705950609523,balanced,,,,,,2f3a7d7f7fe1fd20612c4ef44d737c35,auto,rbf
1768,train,deckard.base.experiment.Experiment,340be3faca326fc16d3de5bce95503d3,DDoS,cpu,340be3faca326fc16d3de5bce95503d3,340be3faca326fc16d3de5bce95503d3,k-SVC,340be3faca326fc16d3de5bce95503d3,340be3faca326fc16d3de5bce95503d3,0.37775112,0.00037775112,1724220355.9284055,1724220356.272283,cpu,58.60233486,0.14650583715,1724220356.272377,1724220410.7246842,cpu,0.5,17.26978799617044,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,340be3faca326fc16d3de5bce95503d3,predictions.json,reports/condense/svc/gzip/0.2/symmetry_false/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,,SVC,ddos/models/svc/gzip/symmetry_false/1000-400-0.npz,,0.2,GZIP,gzip_classifier.GzipSVC,Asymmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,0.0604261179224919,balanced,,,,,,340be3faca326fc16d3de5bce95503d3,auto,precomputed
1769,train,deckard.base.experiment.Experiment,355852ab9e43671ce4cb82f0d957a9e7,DDoS,cpu,355852ab9e43671ce4cb82f0d957a9e7,355852ab9e43671ce4cb82f0d957a9e7,k-SVC,355852ab9e43671ce4cb82f0d957a9e7,355852ab9e43671ce4cb82f0d957a9e7,0.37615775,0.00037615775,1724220783.5467398,1724220783.891749,cpu,58.7206112,0.146801528,1724220783.89185,1724220838.398187,cpu,0.5,17.26978799617044,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,355852ab9e43671ce4cb82f0d957a9e7,predictions.json,reports/condense/svc/gzip/0.2/symmetry_false/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,,SVC,ddos/models/svc/gzip/symmetry_false/1000-400-0.npz,,0.2,GZIP,gzip_classifier.GzipSVC,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,0.0039379505364778,balanced,,,,,,355852ab9e43671ce4cb82f0d957a9e7,auto,precomputed
1770,train,deckard.base.experiment.Experiment,25e7e250533b8191185a61a2fa4c7934,DDoS,cpu,25e7e250533b8191185a61a2fa4c7934,25e7e250533b8191185a61a2fa4c7934,k-SVC,25e7e250533b8191185a61a2fa4c7934,25e7e250533b8191185a61a2fa4c7934,0.36747,0.00036747,1724220355.919799,1724220356.2570374,cpu,57.81054264,0.1445263566,1724220356.257121,1724220409.920005,cpu,0.5,17.269388197455342,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,25e7e250533b8191185a61a2fa4c7934,predictions.json,reports/condense/svc/gzip/0.2/symmetry_false/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,,SVC,ddos/models/svc/gzip/symmetry_false/1000-400-0.npz,,0.2,GZIP,gzip_classifier.GzipSVC,Asymmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,0.012893992247063,,,,,,,25e7e250533b8191185a61a2fa4c7934,auto,precomputed
1771,train,deckard.base.experiment.Experiment,3578bcc28e0320dcc81de82bc4adf62c,DDoS,cpu,3578bcc28e0320dcc81de82bc4adf62c,3578bcc28e0320dcc81de82bc4adf62c,k-SVC,3578bcc28e0320dcc81de82bc4adf62c,3578bcc28e0320dcc81de82bc4adf62c,0.66911296,0.00066911296,1724220844.3147478,1724220844.9468358,cpu,58.36932198,0.14592330495,1724220844.9469197,1724220899.1516583,cpu,0.5,17.269388197455342,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,3578bcc28e0320dcc81de82bc4adf62c,predictions.json,reports/condense/svc/gzip/0.2/symmetry_false/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,,NearMiss,ddos/models/svc/gzip/symmetry_false/1000-400-0.npz,,0.2,GZIP,gzip_classifier.GzipSVC,Asymmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,0.0010059706577548,balanced,,,,,,3578bcc28e0320dcc81de82bc4adf62c,auto,precomputed
1772,train,deckard.base.experiment.Experiment,39337e24f1dc0b3bf39fc95536320a92,DDoS,cpu,39337e24f1dc0b3bf39fc95536320a92,39337e24f1dc0b3bf39fc95536320a92,k-SVC,39337e24f1dc0b3bf39fc95536320a92,39337e24f1dc0b3bf39fc95536320a92,0.92728559,0.00092728559,1724220477.6459498,1724220478.5441718,cpu,58.62830074,0.14657075185,1724220478.544283,1724220532.8750124,cpu,0.055,32.63949951404703,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,39337e24f1dc0b3bf39fc95536320a92,predictions.json,reports/condense/svc/gzip/0.2/symmetry_false/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,,KNN,ddos/models/svc/gzip/symmetry_false/1000-400-0.npz,,0.2,GZIP,gzip_classifier.GzipSVC,Asymmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,1.5943310263093304,,,,,,,39337e24f1dc0b3bf39fc95536320a92,auto,precomputed
1773,train,deckard.base.experiment.Experiment,3c5a1cc99525749ae3c016dd00ac4c62,DDoS,cpu,3c5a1cc99525749ae3c016dd00ac4c62,3c5a1cc99525749ae3c016dd00ac4c62,k-SVC,3c5a1cc99525749ae3c016dd00ac4c62,3c5a1cc99525749ae3c016dd00ac4c62,0.55687582,0.00055687582,1724219972.543413,1724219973.0611262,cpu,57.65134244,0.1441283561,1724219973.0612168,1724220026.635295,cpu,0.5,17.26978799617044,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,3c5a1cc99525749ae3c016dd00ac4c62,predictions.json,reports/condense/svc/gzip/0.2/symmetry_false/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,,NearMiss,ddos/models/svc/gzip/symmetry_false/1000-400-0.npz,,0.2,GZIP,gzip_classifier.GzipSVC,Asymmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,0.004879818432707,balanced,,,,,,3c5a1cc99525749ae3c016dd00ac4c62,auto,precomputed
1774,train,deckard.base.experiment.Experiment,40ac05630b5132e1e857f0c15818fdf2,DDoS,cpu,40ac05630b5132e1e857f0c15818fdf2,40ac05630b5132e1e857f0c15818fdf2,k-SVC,40ac05630b5132e1e857f0c15818fdf2,40ac05630b5132e1e857f0c15818fdf2,0.31525431,0.00031525431,1724220293.6518998,1724220293.9399283,cpu,57.39372411,0.143484310275,1724220293.9400015,1724220347.2780626,cpu,0.0275,33.589337853836405,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,40ac05630b5132e1e857f0c15818fdf2,predictions.json,reports/condense/svc/gzip/0.2/symmetry_false/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,,Random,ddos/models/svc/gzip/symmetry_false/1000-400-0.npz,,0.2,GZIP,gzip_classifier.GzipSVC,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,0.0010183570835905,balanced,,,,,,40ac05630b5132e1e857f0c15818fdf2,auto,precomputed
1775,train,deckard.base.experiment.Experiment,43dfd429204d4f8c63ee78a882f06f29,DDoS,cpu,43dfd429204d4f8c63ee78a882f06f29,43dfd429204d4f8c63ee78a882f06f29,k-SVC,43dfd429204d4f8c63ee78a882f06f29,43dfd429204d4f8c63ee78a882f06f29,0.51571926,0.00051571926,1724220416.46375,1724220416.9430597,cpu,58.90762573,0.147269064325,1724220416.9431632,1724220471.5839489,cpu,0.5,17.26978799617044,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,43dfd429204d4f8c63ee78a882f06f29,predictions.json,reports/condense/svc/gzip/0.2/symmetry_false/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,,NearMiss,ddos/models/svc/gzip/symmetry_false/1000-400-0.npz,,0.2,GZIP,gzip_classifier.GzipSVC,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,0.0052747146296943,balanced,,,,,,43dfd429204d4f8c63ee78a882f06f29,auto,precomputed
1776,train,deckard.base.experiment.Experiment,45293d93e8fdfa8f7b9b8db2e70cb5be,DDoS,cpu,45293d93e8fdfa8f7b9b8db2e70cb5be,45293d93e8fdfa8f7b9b8db2e70cb5be,k-SVC,45293d93e8fdfa8f7b9b8db2e70cb5be,45293d93e8fdfa8f7b9b8db2e70cb5be,1.35401721,0.00135401721,1724220661.681795,1724220663.0026546,cpu,58.41704431,0.146042610775,1724220663.0027475,1724220717.2244067,cpu,0.38,21.41444116355972,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,45293d93e8fdfa8f7b9b8db2e70cb5be,predictions.json,reports/condense/svc/gzip/0.2/symmetry_false/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,,Hardness,ddos/models/svc/gzip/symmetry_false/1000-400-0.npz,,0.2,GZIP,gzip_classifier.GzipSVC,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,0.1769336821142568,balanced,,,,,,45293d93e8fdfa8f7b9b8db2e70cb5be,auto,precomputed
1777,train,deckard.base.experiment.Experiment,4558a743893967823470fe68e86d10c3,DDoS,cpu,4558a743893967823470fe68e86d10c3,4558a743893967823470fe68e86d10c3,k-SVC,4558a743893967823470fe68e86d10c3,4558a743893967823470fe68e86d10c3,0.54053167,0.00054053167,1724219972.5433805,1724219973.0433874,cpu,58.02169924,0.1450542481,1724219973.043467,1724220026.9449103,cpu,0.0325,33.4166399738747,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,4558a743893967823470fe68e86d10c3,predictions.json,reports/condense/svc/gzip/0.2/symmetry_false/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,,NearMiss,ddos/models/svc/gzip/symmetry_false/1000-400-0.npz,,0.2,GZIP,gzip_classifier.GzipSVC,Asymmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,32.16391948327706,,,,,,,4558a743893967823470fe68e86d10c3,scale,precomputed
1778,train,deckard.base.experiment.Experiment,360ca728a7d236479a76707b37feeab5,DDoS,cpu,360ca728a7d236479a76707b37feeab5,360ca728a7d236479a76707b37feeab5,k-SVC,360ca728a7d236479a76707b37feeab5,360ca728a7d236479a76707b37feeab5,0.96094211,0.00096094211,1724220036.6144607,1724220037.5439997,cpu,58.3914611,0.14597865275,1724220037.5440853,1724220091.7470756,cpu,0.5,17.26978799617044,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,360ca728a7d236479a76707b37feeab5,predictions.json,reports/condense/svc/gzip/0.2/symmetry_false/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,,KNN,ddos/models/svc/gzip/symmetry_false/1000-400-0.npz,,0.2,GZIP,gzip_classifier.GzipSVC,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,0.0682495258236965,balanced,,,,,,360ca728a7d236479a76707b37feeab5,auto,precomputed
1779,train,deckard.base.experiment.Experiment,f3d6b72288727245bdf267e919b277f7,DDoS,cpu,f3d6b72288727245bdf267e919b277f7,f3d6b72288727245bdf267e919b277f7,k-SVC,f3d6b72288727245bdf267e919b277f7,f3d6b72288727245bdf267e919b277f7,0.37409038,0.00037409038,1724221649.6421757,1724221649.9848402,cpu,41.71005498,0.10427513745,1724221649.984936,1724221688.6174915,cpu,0.5,17.269388197455342,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,f3d6b72288727245bdf267e919b277f7,predictions.json,reports/condense/svc/gzip/0.1/symmetry_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,,Medoid,ddos/models/svc/gzip/symmetry_true/1000-400-0.npz,,0.1,GZIP,gzip_classifier.GzipSVC,Asymmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,0.0150244928411489,balanced,,,,,,f3d6b72288727245bdf267e919b277f7,auto,precomputed
1780,train,deckard.base.experiment.Experiment,25dd9a24a3f590c7b586da5d36ff0035,DDoS,cpu,25dd9a24a3f590c7b586da5d36ff0035,25dd9a24a3f590c7b586da5d36ff0035,k-SVC,25dd9a24a3f590c7b586da5d36ff0035,25dd9a24a3f590c7b586da5d36ff0035,1.38145663,0.00138145663,1724220232.465268,1724220233.8115456,cpu,58.26289561,0.145657239025,1724220233.811648,1724220287.926604,cpu,0.5,17.269388197455342,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,25dd9a24a3f590c7b586da5d36ff0035,predictions.json,reports/condense/svc/gzip/0.2/symmetry_false/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,,Hardness,ddos/models/svc/gzip/symmetry_false/1000-400-0.npz,,0.2,GZIP,gzip_classifier.GzipSVC,Asymmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,0.0138301808899231,balanced,,,,,,25dd9a24a3f590c7b586da5d36ff0035,auto,precomputed
1781,train,deckard.base.experiment.Experiment,2568740bf32f6d5c504eb1475fb67cfd,DDoS,cpu,2568740bf32f6d5c504eb1475fb67cfd,2568740bf32f6d5c504eb1475fb67cfd,k-SVC,2568740bf32f6d5c504eb1475fb67cfd,2568740bf32f6d5c504eb1475fb67cfd,0.3832127,0.0003832127,1724220355.9507885,1724220356.3023777,cpu,58.27610288,0.1456902572,1724220356.3024745,1724220410.4706352,cpu,0.5,17.26978799617044,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,2568740bf32f6d5c504eb1475fb67cfd,predictions.json,reports/condense/svc/gzip/0.2/symmetry_false/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,,SVC,ddos/models/svc/gzip/symmetry_false/1000-400-0.npz,,0.2,GZIP,gzip_classifier.GzipSVC,Asymmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,0.0649694147654897,balanced,,,,,,2568740bf32f6d5c504eb1475fb67cfd,auto,precomputed
1782,train,deckard.base.experiment.Experiment,ff0eb19255d61c0462d60d2b0852d156,DDoS,cpu,ff0eb19255d61c0462d60d2b0852d156,ff0eb19255d61c0462d60d2b0852d156,k-SVC,ff0eb19255d61c0462d60d2b0852d156,ff0eb19255d61c0462d60d2b0852d156,0.3685356,0.0003685356,1724221469.571844,1724221469.9071658,cpu,41.21390901,0.103034772525,1724221469.9072456,1724221508.1351707,cpu,0.03,33.50300690479773,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,ff0eb19255d61c0462d60d2b0852d156,predictions.json,reports/condense/svc/gzip/0.1/symmetry_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,,Random,ddos/models/svc/gzip/symmetry_true/1000-400-0.npz,,0.1,GZIP,gzip_classifier.GzipSVC,Asymmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,0.0154047769237074,balanced,,,,,,ff0eb19255d61c0462d60d2b0852d156,auto,precomputed
1783,train,deckard.base.experiment.Experiment,ffa4a21341e59c83d0a4fe84f728ebba,DDoS,cpu,ffa4a21341e59c83d0a4fe84f728ebba,ffa4a21341e59c83d0a4fe84f728ebba,k-SVC,ffa4a21341e59c83d0a4fe84f728ebba,ffa4a21341e59c83d0a4fe84f728ebba,0.3851052,0.0003851052,1724221469.6258914,1724221469.9685888,cpu,41.52577493,0.103814437325,1724221469.9686923,1724221508.3882403,cpu,0.0175,33.93474160973411,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,ffa4a21341e59c83d0a4fe84f728ebba,predictions.json,reports/condense/svc/gzip/0.1/symmetry_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,,Random,ddos/models/svc/gzip/symmetry_true/1000-400-0.npz,,0.1,GZIP,gzip_classifier.GzipSVC,Asymmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,0.0155171476099838,balanced,,,,,,ffa4a21341e59c83d0a4fe84f728ebba,auto,precomputed
1784,train,deckard.base.experiment.Experiment,019e2e9080c642b7eddda5a54a489af4,DDoS,cpu,019e2e9080c642b7eddda5a54a489af4,019e2e9080c642b7eddda5a54a489af4,k-SVC,019e2e9080c642b7eddda5a54a489af4,019e2e9080c642b7eddda5a54a489af4,1.54418803,0.00154418803,1724220661.6904063,1724220663.2000046,cpu,58.55104864,0.1463776216,1724220663.2000954,1724220717.478439,cpu,0.4075,20.46429897674687,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,019e2e9080c642b7eddda5a54a489af4,predictions.json,reports/condense/svc/gzip/0.2/symmetry_false/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,,Hardness,ddos/models/svc/gzip/symmetry_false/1000-400-0.npz,,0.2,GZIP,gzip_classifier.GzipSVC,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,0.1798825732131568,balanced,,,,,,019e2e9080c642b7eddda5a54a489af4,auto,precomputed
