,stage,_target_,data,Dataset,device_id,files,model,Model,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,data.drop,data.name,data.target,data.sample.random_state,data.sample.shuffle,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_dir,files.data_file,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model.library,model.data.drop,model.data.name,model.data.sample.random_state,model.data.sample.shuffle,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.algorithm,model.init.k,Condensing Ratio,Metric,model.init.name,Symmetric,model.init.weights,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss.direction,scorers.log_loss.name,model_layers,Condensing Method,model.init.modified,model.init.C,model.init.class_weight,model.init.fit_intercept,model.init.max_iter,model.init.penalty,model.init.solver,model.init.tol,id,model.init.gamma,model.init.kernel
1900,train,deckard.base.experiment.Experiment,f79fd0ba6e4b07a8659896e28259db5c,DDoS,cpu,f79fd0ba6e4b07a8659896e28259db5c,f79fd0ba6e4b07a8659896e28259db5c,k-SVC,f79fd0ba6e4b07a8659896e28259db5c,f79fd0ba6e4b07a8659896e28259db5c,1.0,9.992007221626413e-16,cpu,1725710167.3715909,1725710148.5054498,21.03045109,0.2103045109,cpu,1725710148.505036,1725710062.060527,97.02876635,0.1940575327,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,500,deckard.base.files.FileConfig,data,8807079f8c66a94bc0b69411c350882c,.pkl,ddos,f79fd0ba6e4b07a8659896e28259db5c,predictions.json,reports/gzip_svc/500/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,500,Label,,,1,GZIP,gzip_classifier.GzipSVC,Asymmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla,28.240196303317123,balanced,,,,,,f79fd0ba6e4b07a8659896e28259db5c,auto,rbf
1901,train,deckard.base.experiment.Experiment,f814b7a81bdd20016366d4abea511aef,DDoS,cpu,f814b7a81bdd20016366d4abea511aef,f814b7a81bdd20016366d4abea511aef,k-SVC,f814b7a81bdd20016366d4abea511aef,f814b7a81bdd20016366d4abea511aef,0.02,33.84840066572756,cpu,1725710287.8157685,1725710268.07556,22.04070362,0.2204070362,cpu,1725710268.0751212,1725710178.2050724,100.70385743,0.20140771486,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,500,deckard.base.files.FileConfig,data,8807079f8c66a94bc0b69411c350882c,.pkl,ddos,f814b7a81bdd20016366d4abea511aef,predictions.json,reports/gzip_svc/500/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,500,Label,,,1,GZIP,gzip_classifier.GzipSVC,Asymmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla,18.6908343031084,,,,,,,f814b7a81bdd20016366d4abea511aef,scale,precomputed
1902,train,deckard.base.experiment.Experiment,f82e9dbe87f32c6bf4234a01aeac2025,DDoS,cpu,f82e9dbe87f32c6bf4234a01aeac2025,f82e9dbe87f32c6bf4234a01aeac2025,k-SVC,f82e9dbe87f32c6bf4234a01aeac2025,f82e9dbe87f32c6bf4234a01aeac2025,0.5,17.269787996170436,cpu,1725714223.3655534,1725714206.0349662,17.79869987,0.1779869987,cpu,1725714206.0340295,1725714120.8150394,87.39317934,0.17478635868,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,500,deckard.base.files.FileConfig,data,8807079f8c66a94bc0b69411c350882c,.pkl,ddos,f82e9dbe87f32c6bf4234a01aeac2025,predictions.json,reports/gzip_svc/500/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,500,Label,,,1,Jaro,gzip_classifier.GzipSVC,Asymmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla,113.33165931517644,,,,,,,f82e9dbe87f32c6bf4234a01aeac2025,scale,rbf
1903,train,deckard.base.experiment.Experiment,f95ea43c33a20057416101558f773664,DDoS,cpu,f95ea43c33a20057416101558f773664,f95ea43c33a20057416101558f773664,k-SVC,f95ea43c33a20057416101558f773664,f95ea43c33a20057416101558f773664,0.5,17.269388197455342,cpu,1725709424.9721026,1725709408.3089452,17.1585543,0.171585543,cpu,1725709408.3083124,1725709324.344133,85.84837968,0.17169675936,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,500,deckard.base.files.FileConfig,data,8807079f8c66a94bc0b69411c350882c,.pkl,ddos,f95ea43c33a20057416101558f773664,predictions.json,reports/gzip_svc/500/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,500,Label,,,1,Ratio,gzip_classifier.GzipSVC,Asymmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla,80.16085267515736,,,,,,,f95ea43c33a20057416101558f773664,scale,rbf
1904,train,deckard.base.experiment.Experiment,fc5a130245502a3973084914f417500b,DDoS,cpu,fc5a130245502a3973084914f417500b,fc5a130245502a3973084914f417500b,k-SVC,fc5a130245502a3973084914f417500b,fc5a130245502a3973084914f417500b,1.0,9.992007221626413e-16,cpu,1725709311.7071772,1725709293.2432077,20.67435984,0.2067435984,cpu,1725709293.2427,1725709200.2330055,104.16312822,0.20832625644,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,500,deckard.base.files.FileConfig,data,8807079f8c66a94bc0b69411c350882c,.pkl,ddos,fc5a130245502a3973084914f417500b,predictions.json,reports/gzip_svc/500/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,500,Label,,,1,GZIP,gzip_classifier.GzipSVC,Asymmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla,56.31905181315095,,,,,,,fc5a130245502a3973084914f417500b,auto,rbf
1905,train,deckard.base.experiment.Experiment,e8e9436036674184c06b87d83cf4f1d3,DDoS,cpu,e8e9436036674184c06b87d83cf4f1d3,e8e9436036674184c06b87d83cf4f1d3,k-SVC,e8e9436036674184c06b87d83cf4f1d3,e8e9436036674184c06b87d83cf4f1d3,0.5,17.269388197455342,cpu,1725710285.2768035,1725710267.53915,18.22219676,0.1822219676,cpu,1725710267.537387,1725710178.2047474,91.72743177,0.18345486354,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,500,deckard.base.files.FileConfig,data,8807079f8c66a94bc0b69411c350882c,.pkl,ddos,e8e9436036674184c06b87d83cf4f1d3,predictions.json,reports/gzip_svc/500/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,500,Label,,,1,Levenshtein,gzip_classifier.GzipSVC,Asymmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla,13.435454551303255,,,,,,,e8e9436036674184c06b87d83cf4f1d3,scale,rbf
1906,train,deckard.base.experiment.Experiment,7fd8142e46140347cc139e4f3678629d,DDoS,cpu,7fd8142e46140347cc139e4f3678629d,7fd8142e46140347cc139e4f3678629d,k-SVC,7fd8142e46140347cc139e4f3678629d,7fd8142e46140347cc139e4f3678629d,1.0,9.992007221626413e-16,cpu,1725714466.739509,1725714447.2714455,27.61989329,0.2761989329,cpu,1725714447.270856,1725714351.2705815,137.55945136,0.27511890272,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,500,deckard.base.files.FileConfig,data,8807079f8c66a94bc0b69411c350882c,.pkl,ddos,7fd8142e46140347cc139e4f3678629d,predictions.json,reports/gzip_svc/500/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,500,Label,,,1,BZ2,gzip_classifier.GzipSVC,Asymmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla,67.22775981853987,,,,,,,7fd8142e46140347cc139e4f3678629d,auto,rbf
1907,train,deckard.base.experiment.Experiment,bdfeb762081cc8442d627558cf5d00b2,DDoS,cpu,bdfeb762081cc8442d627558cf5d00b2,bdfeb762081cc8442d627558cf5d00b2,k-SVC,bdfeb762081cc8442d627558cf5d00b2,bdfeb762081cc8442d627558cf5d00b2,1.0,9.992007221626413e-16,cpu,1725714107.0196211,1725714089.7695827,19.39702027,0.1939702027,cpu,1725714089.7691405,1725714003.315698,96.78546777,0.19357093554,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,3,True,True,100,500,deckard.base.files.FileConfig,data,87b5eed31948c33cfa84830d0e6b0f1b,.pkl,ddos,bdfeb762081cc8442d627558cf5d00b2,predictions.json,reports/gzip_svc/500/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,3,True,True,100,500,Label,,,1,GZIP,gzip_classifier.GzipSVC,Asymmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla,91.16059189823,,,,,,,bdfeb762081cc8442d627558cf5d00b2,auto,rbf
1908,train,deckard.base.experiment.Experiment,ba53765aac96ba2f8af818df651cacd3,DDoS,cpu,ba53765aac96ba2f8af818df651cacd3,ba53765aac96ba2f8af818df651cacd3,k-SVC,ba53765aac96ba2f8af818df651cacd3,ba53765aac96ba2f8af818df651cacd3,0.5,17.269388197455342,cpu,1725708693.5870647,1725708678.012365,15.9099644,0.159099644,cpu,1725708678.0111094,1725708601.2329152,78.21162834,0.15642325668,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,500,deckard.base.files.FileConfig,data,8807079f8c66a94bc0b69411c350882c,.pkl,ddos,ba53765aac96ba2f8af818df651cacd3,predictions.json,reports/gzip_svc/500/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,500,Label,,,1,Hamming,gzip_classifier.GzipSVC,Asymmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla,220.7818033226885,balanced,,,,,,ba53765aac96ba2f8af818df651cacd3,scale,rbf
1909,train,deckard.base.experiment.Experiment,826864f31da29a33a845dbc9246896d2,DDoS,cpu,826864f31da29a33a845dbc9246896d2,826864f31da29a33a845dbc9246896d2,k-SVC,826864f31da29a33a845dbc9246896d2,826864f31da29a33a845dbc9246896d2,1.0,9.992007221626413e-16,cpu,1725710643.0540085,1725710624.1027591,27.25379886,0.2725379886,cpu,1725710624.1024275,1725710529.146109,135.303558,0.270607116,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,500,deckard.base.files.FileConfig,data,8807079f8c66a94bc0b69411c350882c,.pkl,ddos,826864f31da29a33a845dbc9246896d2,predictions.json,reports/gzip_svc/500/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,500,Label,,,1,BZ2,gzip_classifier.GzipSVC,Asymmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla,64.29649303696537,balanced,,,,,,826864f31da29a33a845dbc9246896d2,scale,rbf
1910,train,deckard.base.experiment.Experiment,842500b9f34f03263961c956eff08efd,DDoS,cpu,842500b9f34f03263961c956eff08efd,842500b9f34f03263961c956eff08efd,k-SVC,842500b9f34f03263961c956eff08efd,842500b9f34f03263961c956eff08efd,1.0,9.992007221626413e-16,cpu,1725709310.371465,1725709291.2620986,21.38583095,0.2138583095,cpu,1725709291.2618344,1725709200.2330632,102.25462389,0.20450924778,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,500,deckard.base.files.FileConfig,data,8807079f8c66a94bc0b69411c350882c,.pkl,ddos,842500b9f34f03263961c956eff08efd,predictions.json,reports/gzip_svc/500/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,500,Label,,,1,GZIP,gzip_classifier.GzipSVC,Asymmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla,40.269352043219286,,,,,,,842500b9f34f03263961c956eff08efd,auto,rbf
1911,train,deckard.base.experiment.Experiment,84685d59744e17efa47d1419048a61d4,DDoS,cpu,84685d59744e17efa47d1419048a61d4,84685d59744e17efa47d1419048a61d4,k-SVC,84685d59744e17efa47d1419048a61d4,84685d59744e17efa47d1419048a61d4,1.0,9.992007221626413e-16,cpu,1725710289.9992847,1725710271.0820484,21.13989767,0.2113989767,cpu,1725710271.08119,1725710178.205167,103.8305651,0.2076611302,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,500,deckard.base.files.FileConfig,data,8807079f8c66a94bc0b69411c350882c,.pkl,ddos,84685d59744e17efa47d1419048a61d4,predictions.json,reports/gzip_svc/500/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,500,Label,,,1,GZIP,gzip_classifier.GzipSVC,Asymmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla,175.00809062500605,,,,,,,84685d59744e17efa47d1419048a61d4,scale,rbf
1912,train,deckard.base.experiment.Experiment,85c4a769fbe00e529068b249b95f83df,DDoS,cpu,85c4a769fbe00e529068b249b95f83df,85c4a769fbe00e529068b249b95f83df,k-SVC,85c4a769fbe00e529068b249b95f83df,85c4a769fbe00e529068b249b95f83df,1.0,9.992007221626413e-16,cpu,1725714461.864748,1725714443.3741298,20.70596398,0.2070596398,cpu,1725714443.3735662,1725714351.311709,103.08012091,0.20616024182,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,500,deckard.base.files.FileConfig,data,8807079f8c66a94bc0b69411c350882c,.pkl,ddos,85c4a769fbe00e529068b249b95f83df,predictions.json,reports/gzip_svc/500/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,500,Label,,,1,GZIP,gzip_classifier.GzipSVC,Asymmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla,78.9571714761057,,,,,,,85c4a769fbe00e529068b249b95f83df,auto,rbf
1913,train,deckard.base.experiment.Experiment,86326510e05e06138c5be1b62abb59c4,DDoS,cpu,86326510e05e06138c5be1b62abb59c4,86326510e05e06138c5be1b62abb59c4,k-SVC,86326510e05e06138c5be1b62abb59c4,86326510e05e06138c5be1b62abb59c4,0.5,17.269388197455342,cpu,1725709428.6601894,1725709412.335383,16.68158667,0.1668158667,cpu,1725709412.335066,1725709324.344053,90.40983198,0.18081966396,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,500,deckard.base.files.FileConfig,data,8807079f8c66a94bc0b69411c350882c,.pkl,ddos,86326510e05e06138c5be1b62abb59c4,predictions.json,reports/gzip_svc/500/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,500,Label,,,1,Ratio,gzip_classifier.GzipSVC,Asymmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla,85.94034058982479,,,,,,,86326510e05e06138c5be1b62abb59c4,scale,rbf
1914,train,deckard.base.experiment.Experiment,86440a04ab10db079a6e74ed5e0a9f2d,DDoS,cpu,86440a04ab10db079a6e74ed5e0a9f2d,86440a04ab10db079a6e74ed5e0a9f2d,k-SVC,86440a04ab10db079a6e74ed5e0a9f2d,86440a04ab10db079a6e74ed5e0a9f2d,1.0,9.992007221626413e-16,cpu,1725714464.5540526,1725714444.7814136,22.07488775,0.2207488775,cpu,1725714444.780763,1725714351.299253,104.90094184,0.20980188368,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,500,deckard.base.files.FileConfig,data,8807079f8c66a94bc0b69411c350882c,.pkl,ddos,86440a04ab10db079a6e74ed5e0a9f2d,predictions.json,reports/gzip_svc/500/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,500,Label,,,1,GZIP,gzip_classifier.GzipSVC,Asymmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla,65.27596794142283,,,,,,,86440a04ab10db079a6e74ed5e0a9f2d,auto,rbf
1915,train,deckard.base.experiment.Experiment,867b0ba9574ee44e5b6b49e0a532d08d,DDoS,cpu,867b0ba9574ee44e5b6b49e0a532d08d,867b0ba9574ee44e5b6b49e0a532d08d,k-SVC,867b0ba9574ee44e5b6b49e0a532d08d,867b0ba9574ee44e5b6b49e0a532d08d,0.5,17.269388197455342,cpu,1725709423.512435,1725709407.6452909,16.22397555,0.1622397555,cpu,1725709407.6436698,1725709324.3440995,85.19793096,0.17039586192,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,500,deckard.base.files.FileConfig,data,8807079f8c66a94bc0b69411c350882c,.pkl,ddos,867b0ba9574ee44e5b6b49e0a532d08d,predictions.json,reports/gzip_svc/500/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,500,Label,,,1,Ratio,gzip_classifier.GzipSVC,Asymmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla,87.75892091706366,,,,,,,867b0ba9574ee44e5b6b49e0a532d08d,scale,rbf
1916,train,deckard.base.experiment.Experiment,890990d9ec2c10e3c888462acc405758,DDoS,cpu,890990d9ec2c10e3c888462acc405758,890990d9ec2c10e3c888462acc405758,k-SVC,890990d9ec2c10e3c888462acc405758,890990d9ec2c10e3c888462acc405758,0.99,0.3453957599234097,cpu,1725708587.7110083,1725708568.9841206,20.93101419,0.2093101419,cpu,1725708568.9787464,1725708481.5517793,98.26986398,0.19653972796,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,6,True,True,100,500,deckard.base.files.FileConfig,data,7746bcf1e484ecea737ebddb4c386705,.pkl,ddos,890990d9ec2c10e3c888462acc405758,predictions.json,reports/gzip_svc/500/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,6,True,True,100,500,Label,,,1,GZIP,gzip_classifier.GzipSVC,Asymmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla,1.5292527397373836,,,,,,,890990d9ec2c10e3c888462acc405758,scale,rbf
1917,train,deckard.base.experiment.Experiment,8a66d0db63d2c5bd9f26c219945fcd7b,DDoS,cpu,8a66d0db63d2c5bd9f26c219945fcd7b,8a66d0db63d2c5bd9f26c219945fcd7b,k-SVC,8a66d0db63d2c5bd9f26c219945fcd7b,8a66d0db63d2c5bd9f26c219945fcd7b,1.0,9.992007221626413e-16,cpu,1725709187.0001104,1725709168.6150866,20.56864657,0.2056864657,cpu,1725709168.6147866,1725709080.4824972,98.96479884,0.19792959768,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,3,True,True,100,500,deckard.base.files.FileConfig,data,87b5eed31948c33cfa84830d0e6b0f1b,.pkl,ddos,8a66d0db63d2c5bd9f26c219945fcd7b,predictions.json,reports/gzip_svc/500/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,3,True,True,100,500,Label,,,1,GZIP,gzip_classifier.GzipSVC,Asymmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla,129.344541116568,,,,,,,8a66d0db63d2c5bd9f26c219945fcd7b,scale,rbf
1918,train,deckard.base.experiment.Experiment,8a9fe910f2f4a8402c1b009b6ad02f95,DDoS,cpu,8a9fe910f2f4a8402c1b009b6ad02f95,8a9fe910f2f4a8402c1b009b6ad02f95,k-SVC,8a9fe910f2f4a8402c1b009b6ad02f95,8a9fe910f2f4a8402c1b009b6ad02f95,1.0,9.992007221626413e-16,cpu,1725710526.2293956,1725710506.993086,21.54734187,0.2154734187,cpu,1725710506.9924903,1725710415.1859,102.68241573,0.20536483146,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,500,deckard.base.files.FileConfig,data,8807079f8c66a94bc0b69411c350882c,.pkl,ddos,8a9fe910f2f4a8402c1b009b6ad02f95,predictions.json,reports/gzip_svc/500/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,500,Label,,,1,GZIP,gzip_classifier.GzipSVC,Asymmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla,43.044974245458775,,,,,,,8a9fe910f2f4a8402c1b009b6ad02f95,auto,rbf
1919,train,deckard.base.experiment.Experiment,8e60010c5e1484c66e1fc0e8f3cdf842,DDoS,cpu,8e60010c5e1484c66e1fc0e8f3cdf842,8e60010c5e1484c66e1fc0e8f3cdf842,k-SVC,8e60010c5e1484c66e1fc0e8f3cdf842,8e60010c5e1484c66e1fc0e8f3cdf842,1.0,9.992007221626413e-16,cpu,1725714106.5420744,1725714086.8969052,21.98663062,0.2198663062,cpu,1725714086.896504,1725713999.0326772,98.4017154,0.1968034308,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,500,deckard.base.files.FileConfig,data,8807079f8c66a94bc0b69411c350882c,.pkl,ddos,8e60010c5e1484c66e1fc0e8f3cdf842,predictions.json,reports/gzip_svc/500/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,500,Label,,,1,GZIP,gzip_classifier.GzipSVC,Asymmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla,55.82243126047277,,,,,,,8e60010c5e1484c66e1fc0e8f3cdf842,auto,rbf
1920,train,deckard.base.experiment.Experiment,985e28bf5d94ea4a17267a9cb3240077,DDoS,cpu,985e28bf5d94ea4a17267a9cb3240077,985e28bf5d94ea4a17267a9cb3240077,k-SVC,985e28bf5d94ea4a17267a9cb3240077,985e28bf5d94ea4a17267a9cb3240077,0.99,0.3453957599234097,cpu,1725708592.853269,1725708573.5448306,21.61195761,0.2161195761,cpu,1725708573.5434654,1725708481.5251455,102.90763543,0.20581527086,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,6,True,True,100,500,deckard.base.files.FileConfig,data,7746bcf1e484ecea737ebddb4c386705,.pkl,ddos,985e28bf5d94ea4a17267a9cb3240077,predictions.json,reports/gzip_svc/500/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,6,True,True,100,500,Label,,,1,GZIP,gzip_classifier.GzipSVC,Asymmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla,94.91876959614932,,,,,,,985e28bf5d94ea4a17267a9cb3240077,scale,rbf
1921,train,deckard.base.experiment.Experiment,9c0a3c47454eeadf9b3d794327888ab8,DDoS,cpu,9c0a3c47454eeadf9b3d794327888ab8,9c0a3c47454eeadf9b3d794327888ab8,k-SVC,9c0a3c47454eeadf9b3d794327888ab8,9c0a3c47454eeadf9b3d794327888ab8,1.0,9.992007221626413e-16,cpu,1725710410.0636988,1725710390.0832,22.29845737,0.2229845737,cpu,1725710390.0829096,1725710297.453374,103.67733845,0.2073546769,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,500,deckard.base.files.FileConfig,data,8807079f8c66a94bc0b69411c350882c,.pkl,ddos,9c0a3c47454eeadf9b3d794327888ab8,predictions.json,reports/gzip_svc/500/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,500,Label,,,1,GZIP,gzip_classifier.GzipSVC,Asymmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla,6.621809625921633,,,,,,,9c0a3c47454eeadf9b3d794327888ab8,scale,rbf
1922,train,deckard.base.experiment.Experiment,bb33950f82ea13bb5b6dc998e0893d5f,DDoS,cpu,bb33950f82ea13bb5b6dc998e0893d5f,bb33950f82ea13bb5b6dc998e0893d5f,k-SVC,bb33950f82ea13bb5b6dc998e0893d5f,bb33950f82ea13bb5b6dc998e0893d5f,1.0,9.992007221626413e-16,cpu,1725708591.6831286,1725708574.485392,19.28720237,0.1928720237,cpu,1725708574.4850302,1725708481.5151677,104.09856807,0.20819713614,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,500,deckard.base.files.FileConfig,data,8807079f8c66a94bc0b69411c350882c,.pkl,ddos,bb33950f82ea13bb5b6dc998e0893d5f,predictions.json,reports/gzip_svc/500/symmetry_false,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,500,Label,,,1,GZIP,gzip_classifier.GzipSVC,Asymmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla,104.26963733098918,,,,,,,bb33950f82ea13bb5b6dc998e0893d5f,scale,rbf
