,stage,_target_,data,dataset,device_id,files,model,model_name,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,data._target_,data.drop,data.name,data.target,data.sample._target_,data.sample.random_state,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model._target_,model.library,model.data._target_,model.data.drop,model.data.name,model.data.sample._target_,model.data.sample.random_state,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init._target_,model.init.algorithm,model.init.k,model.init.m,model.init.metric,model.init.name,model.init.precompute,model.init.symmetric,model.init.weights,scorers._target_,scorers.accuracy._target_,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss._target_,scorers.log_loss.direction,scorers.log_loss.name,model_layers,model.init.C,model.init.class_weight,model.init.fit_intercept,model.init.penalty,model.init.solver,model.init.tol,id,model.init.gamma,model.init.kernel
2152,train,deckard.base.experiment.Experiment,cbd67a4fb4d87a622be5ee18e24f9492,KDD NSL,cpu,cbd67a4fb4d87a622be5ee18e24f9492,cbd67a4fb4d87a622be5ee18e24f9492,k-SVC,cbd67a4fb4d87a622be5ee18e24f9492,cbd67a4fb4d87a622be5ee18e24f9492,0.06,32.46683361798253,cpu,1721407018.8285844,1721407011.0705287,8.22404468,0.0822404468,cpu,1721407011.0703354,1721407003.075606,8.47691855,0.0847691855,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,6738,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,cbd67a4fb4d87a622be5ee18e24f9492,predictions.json,reports/gzip_svc/100,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,6738,True,100,100,label,deckard.base.model.ModelInitializer,,,1,GZIP,gzip_classifier.GzipSVC,True,Asymmetric,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC,10.0,,,,,,cbd67a4fb4d87a622be5ee18e24f9492,scale,precomputed
2153,train,deckard.base.experiment.Experiment,cc6c03b5434d818eefc9192f70944b00,KDD NSL,cpu,cc6c03b5434d818eefc9192f70944b00,cc6c03b5434d818eefc9192f70944b00,k-SVC,cc6c03b5434d818eefc9192f70944b00,cc6c03b5434d818eefc9192f70944b00,0.94,2.072326583694642,cpu,1721698253.7470963,1721698246.1596322,8.20543609,0.0820543609,cpu,1721698246.1594934,1721698238.1421793,8.50489843,0.0850489843,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,2611,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,cc6c03b5434d818eefc9192f70944b00,predictions.json,reports/gzip_svc/100,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,2611,True,100,100,label,deckard.base.model.ModelInitializer,,,1,GZIP,gzip_classifier.GzipSVC,True,Asymmetric,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC,0.01,,,,,,cc6c03b5434d818eefc9192f70944b00,auto,rbf
2154,train,deckard.base.experiment.Experiment,cc9a013828d42973e0f9c6e4b9fced77,KDD NSL,cpu,cc9a013828d42973e0f9c6e4b9fced77,cc9a013828d42973e0f9c6e4b9fced77,k-SVC,cc9a013828d42973e0f9c6e4b9fced77,cc9a013828d42973e0f9c6e4b9fced77,0.93,2.4177143476437486,cpu,1721698377.197189,1721698369.3570478,8.04707384,0.0804707384,cpu,1721698369.356868,1721698363.0120647,6.84437526,0.0684437526,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,6735,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,cc9a013828d42973e0f9c6e4b9fced77,predictions.json,reports/gzip_svc/100,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,6735,True,100,100,label,deckard.base.model.ModelInitializer,,,1,Ratio,gzip_classifier.GzipSVC,True,Symmetric,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC,0.01,,,,,,cc9a013828d42973e0f9c6e4b9fced77,scale,precomputed
2155,train,deckard.base.experiment.Experiment,cea9eb2178e54e42fbdef40a51e6c6e3,KDD NSL,cpu,cea9eb2178e54e42fbdef40a51e6c6e3,cea9eb2178e54e42fbdef40a51e6c6e3,k-SVC,cea9eb2178e54e42fbdef40a51e6c6e3,cea9eb2178e54e42fbdef40a51e6c6e3,0.94,2.072358567591849,cpu,1721698082.8606586,1721698075.3754127,7.64465197,0.0764465197,cpu,1721698075.3752854,1721698067.8990364,7.67030239,0.0767030239,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,7337,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,cea9eb2178e54e42fbdef40a51e6c6e3,predictions.json,reports/gzip_svc/100,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,7337,True,100,100,label,deckard.base.model.ModelInitializer,,,1,Ratio,gzip_classifier.GzipSVC,True,Asymmetric,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC,1.0,balanced,,,,,cea9eb2178e54e42fbdef40a51e6c6e3,scale,precomputed
2156,train,deckard.base.experiment.Experiment,cf002e27634d0b3c0aa00d20ae2464e8,KDD NSL,cpu,cf002e27634d0b3c0aa00d20ae2464e8,cf002e27634d0b3c0aa00d20ae2464e8,k-SVC,cf002e27634d0b3c0aa00d20ae2464e8,cf002e27634d0b3c0aa00d20ae2464e8,0.95,1.7269548116941391,cpu,1721407055.4755218,1721407048.1449912,7.52206587,0.0752206587,cpu,1721407048.1448777,1721407040.551436,7.75068208,0.0775068208,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,5255,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,cf002e27634d0b3c0aa00d20ae2464e8,predictions.json,reports/gzip_svc/100,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,5255,True,100,100,label,deckard.base.model.ModelInitializer,,,1,Ratio,gzip_classifier.GzipSVC,True,Asymmetric,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC,10.0,,,,,,cf002e27634d0b3c0aa00d20ae2464e8,auto,precomputed
2157,train,deckard.base.experiment.Experiment,cf526ec1bcc426dab20d1f7cdac639de,KDD NSL,cpu,cf526ec1bcc426dab20d1f7cdac639de,cf526ec1bcc426dab20d1f7cdac639de,k-SVC,cf526ec1bcc426dab20d1f7cdac639de,cf526ec1bcc426dab20d1f7cdac639de,0.75,8.634694098727671,cpu,1721698205.643379,1721698197.9935043,7.87585887,0.0787585887,cpu,1721698197.993287,1721698189.962183,8.25434751,0.0825434751,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,8393,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,cf526ec1bcc426dab20d1f7cdac639de,predictions.json,reports/gzip_svc/100,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,8393,True,100,100,label,deckard.base.model.ModelInitializer,,,1,Jaro,gzip_classifier.GzipSVC,True,Asymmetric,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC,0.01,balanced,,,,,cf526ec1bcc426dab20d1f7cdac639de,auto,precomputed
2158,train,deckard.base.experiment.Experiment,d145096346f59ad87fd1256718945ba4,KDD NSL,cpu,d145096346f59ad87fd1256718945ba4,d145096346f59ad87fd1256718945ba4,k-SVC,d145096346f59ad87fd1256718945ba4,d145096346f59ad87fd1256718945ba4,0.79,7.25329496644298,cpu,1721407055.6025672,1721407048.1740367,7.62788584,0.0762788584,cpu,1721407048.1738544,1721407040.5417829,7.83386202,0.0783386202,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,9776,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,d145096346f59ad87fd1256718945ba4,predictions.json,reports/gzip_svc/100,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,9776,True,100,100,label,deckard.base.model.ModelInitializer,,,1,Ratio,gzip_classifier.GzipSVC,True,Asymmetric,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC,0.1,,,,,,d145096346f59ad87fd1256718945ba4,auto,rbf
2159,train,deckard.base.experiment.Experiment,d23687d74196778d7cf48969aefd5649,KDD NSL,cpu,d23687d74196778d7cf48969aefd5649,d23687d74196778d7cf48969aefd5649,k-SVC,d23687d74196778d7cf48969aefd5649,d23687d74196778d7cf48969aefd5649,0.85,5.180856439108113,cpu,1721698292.409689,1721698285.3247318,7.21725874,0.0721725874,cpu,1721698285.324595,1721698277.991558,7.48415264,0.0748415264,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,2821,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,d23687d74196778d7cf48969aefd5649,predictions.json,reports/gzip_svc/100,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,2821,True,100,100,label,deckard.base.model.ModelInitializer,,,1,Jaro-Winkler,gzip_classifier.GzipSVC,True,Asymmetric,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC,100.0,balanced,,,,,d23687d74196778d7cf48969aefd5649,auto,rbf
2160,train,deckard.base.experiment.Experiment,d48dd694f3e73f3a179cab29b2e1abbe,KDD NSL,cpu,d48dd694f3e73f3a179cab29b2e1abbe,d48dd694f3e73f3a179cab29b2e1abbe,k-SVC,d48dd694f3e73f3a179cab29b2e1abbe,d48dd694f3e73f3a179cab29b2e1abbe,0.51,16.924000433506237,cpu,1721698183.2928026,1721698176.0629742,7.35883106,0.0735883106,cpu,1721698176.062857,1721698168.7442954,7.47663753,0.0747663753,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,4803,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,d48dd694f3e73f3a179cab29b2e1abbe,predictions.json,reports/gzip_svc/100,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,4803,True,100,100,label,deckard.base.model.ModelInitializer,,,1,Jaro,gzip_classifier.GzipSVC,True,Asymmetric,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC,0.1,balanced,,,,,d48dd694f3e73f3a179cab29b2e1abbe,auto,rbf
2161,train,deckard.base.experiment.Experiment,e0cb05a09797068deaaf8a7da3cb6501,KDD NSL,cpu,e0cb05a09797068deaaf8a7da3cb6501,e0cb05a09797068deaaf8a7da3cb6501,k-SVC,e0cb05a09797068deaaf8a7da3cb6501,e0cb05a09797068deaaf8a7da3cb6501,0.92,2.763102111592856,cpu,1721406821.7951689,1721406814.2331572,7.71736401,0.0771736401,cpu,1721406814.2330458,1721406808.03378,6.68028377,0.0668028377,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,4340,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,e0cb05a09797068deaaf8a7da3cb6501,predictions.json,reports/gzip_svc/100,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,4340,True,100,100,label,deckard.base.model.ModelInitializer,,,1,Ratio,gzip_classifier.GzipSVC,True,Symmetric,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC,100.0,balanced,,,,,e0cb05a09797068deaaf8a7da3cb6501,scale,precomputed
2162,train,deckard.base.experiment.Experiment,d55951f5936639be47efbeb08d233c21,KDD NSL,cpu,d55951f5936639be47efbeb08d233c21,d55951f5936639be47efbeb08d233c21,k-SVC,d55951f5936639be47efbeb08d233c21,d55951f5936639be47efbeb08d233c21,0.06,32.46683361798253,cpu,1721698207.8094726,1721698199.046384,9.69558193,0.0969558193,cpu,1721698199.0462008,1721698189.953503,9.98603003,0.0998603003,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,7191,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,d55951f5936639be47efbeb08d233c21,predictions.json,reports/gzip_svc/100,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,7191,True,100,100,label,deckard.base.model.ModelInitializer,,,1,BZ2,gzip_classifier.GzipSVC,True,Asymmetric,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC,10.0,,,,,,d55951f5936639be47efbeb08d233c21,scale,precomputed
2163,train,deckard.base.experiment.Experiment,d6bb63a7a6d59a3f0e61a2449d4ecead,KDD NSL,cpu,d6bb63a7a6d59a3f0e61a2449d4ecead,d6bb63a7a6d59a3f0e61a2449d4ecead,k-SVC,d6bb63a7a6d59a3f0e61a2449d4ecead,d6bb63a7a6d59a3f0e61a2449d4ecead,0.92,2.763102111592856,cpu,1721406684.72392,1721406677.3701756,7.52613998,0.0752613998,cpu,1721406677.3700943,1721406671.3728273,6.44795624,0.0644795624,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,2117,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,d6bb63a7a6d59a3f0e61a2449d4ecead,predictions.json,reports/gzip_svc/100,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,2117,True,100,100,label,deckard.base.model.ModelInitializer,,,1,Ratio,gzip_classifier.GzipSVC,True,Symmetric,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC,10.0,,,,,,d6bb63a7a6d59a3f0e61a2449d4ecead,scale,precomputed
2164,train,deckard.base.experiment.Experiment,d6ed9bcfa29f8438251eddd3af4e4203,KDD NSL,cpu,d6ed9bcfa29f8438251eddd3af4e4203,d6ed9bcfa29f8438251eddd3af4e4203,k-SVC,d6ed9bcfa29f8438251eddd3af4e4203,d6ed9bcfa29f8438251eddd3af4e4203,0.08,31.77605809008432,cpu,1721697894.5272405,1721697886.1843555,9.01057863,0.0901057863,cpu,1721697886.1841912,1721697877.3348186,9.25003122,0.0925003122,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,7855,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,d6ed9bcfa29f8438251eddd3af4e4203,predictions.json,reports/gzip_svc/100,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,7855,True,100,100,label,deckard.base.model.ModelInitializer,,,1,GZIP,gzip_classifier.GzipSVC,True,Asymmetric,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC,10.0,balanced,,,,,d6ed9bcfa29f8438251eddd3af4e4203,scale,precomputed
2165,train,deckard.base.experiment.Experiment,d82189f6fc234dcd1cbafa35f221b6f4,KDD NSL,cpu,d82189f6fc234dcd1cbafa35f221b6f4,d82189f6fc234dcd1cbafa35f221b6f4,k-SVC,d82189f6fc234dcd1cbafa35f221b6f4,d82189f6fc234dcd1cbafa35f221b6f4,0.98,0.6907915198468184,cpu,1721698133.0199556,1721698125.026723,8.22283114,0.0822283114,cpu,1721698125.0264869,1721698117.0104835,8.23808136,0.0823808136,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,9341,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,d82189f6fc234dcd1cbafa35f221b6f4,predictions.json,reports/gzip_svc/100,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,9341,True,100,100,label,deckard.base.model.ModelInitializer,,,1,Ratio,gzip_classifier.GzipSVC,True,Asymmetric,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC,1.0,,,,,,d82189f6fc234dcd1cbafa35f221b6f4,auto,precomputed
2166,train,deckard.base.experiment.Experiment,d9ff2951d50aa5fa3d4aaf35c56dfec3,KDD NSL,cpu,d9ff2951d50aa5fa3d4aaf35c56dfec3,d9ff2951d50aa5fa3d4aaf35c56dfec3,k-SVC,d9ff2951d50aa5fa3d4aaf35c56dfec3,d9ff2951d50aa5fa3d4aaf35c56dfec3,0.11,30.73987081031409,cpu,1721698131.402544,1721698123.4539456,8.18147569,0.0818147569,cpu,1721698123.453824,1721698117.0056086,6.95144078,0.0695144078,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,9651,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,d9ff2951d50aa5fa3d4aaf35c56dfec3,predictions.json,reports/gzip_svc/100,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,9651,True,100,100,label,deckard.base.model.ModelInitializer,,,1,Levenshtein,gzip_classifier.GzipSVC,True,Symmetric,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC,10.0,,,,,,d9ff2951d50aa5fa3d4aaf35c56dfec3,auto,precomputed
2167,train,deckard.base.experiment.Experiment,da430fd7ec443e553f44942b74d86322,KDD NSL,cpu,da430fd7ec443e553f44942b74d86322,da430fd7ec443e553f44942b74d86322,k-SVC,da430fd7ec443e553f44942b74d86322,da430fd7ec443e553f44942b74d86322,0.92,2.763142091464365,cpu,1721407036.8568935,1721407029.7932873,7.17544807,0.0717544807,cpu,1721407029.7931197,1721407022.5048804,7.40118158,0.0740118158,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,9505,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,da430fd7ec443e553f44942b74d86322,predictions.json,reports/gzip_svc/100,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,9505,True,100,100,label,deckard.base.model.ModelInitializer,,,1,Ratio,gzip_classifier.GzipSVC,True,Asymmetric,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC,10.0,,,,,,da430fd7ec443e553f44942b74d86322,auto,precomputed
2168,train,deckard.base.experiment.Experiment,db46ac63a1a8bd2744d38a906f5cec68,KDD NSL,cpu,db46ac63a1a8bd2744d38a906f5cec68,db46ac63a1a8bd2744d38a906f5cec68,k-SVC,db46ac63a1a8bd2744d38a906f5cec68,db46ac63a1a8bd2744d38a906f5cec68,0.93,2.4177143476437486,cpu,1721406998.9174333,1721406991.8863096,7.13697549,0.0713697549,cpu,1721406991.8861685,1721406984.645104,7.37609758,0.0737609758,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,4275,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,db46ac63a1a8bd2744d38a906f5cec68,predictions.json,reports/gzip_svc/100,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,4275,True,100,100,label,deckard.base.model.ModelInitializer,,,1,Ratio,gzip_classifier.GzipSVC,True,Asymmetric,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC,0.01,balanced,,,,,db46ac63a1a8bd2744d38a906f5cec68,scale,precomputed
2169,train,deckard.base.experiment.Experiment,dbaeb80377d955284a8af7de49021866,KDD NSL,cpu,dbaeb80377d955284a8af7de49021866,dbaeb80377d955284a8af7de49021866,k-SVC,dbaeb80377d955284a8af7de49021866,dbaeb80377d955284a8af7de49021866,0.91,3.1085298554134715,cpu,1721406750.5449817,1721406743.3734584,7.3174544,0.073174544,cpu,1721406743.373328,1721406736.1338463,7.3618293,0.073618293,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,5200,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,dbaeb80377d955284a8af7de49021866,predictions.json,reports/gzip_svc/100,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,5200,True,100,100,label,deckard.base.model.ModelInitializer,,,1,Ratio,gzip_classifier.GzipSVC,True,Asymmetric,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC,100.0,,,,,,dbaeb80377d955284a8af7de49021866,scale,precomputed
2170,train,deckard.base.experiment.Experiment,dcdb44cad9021892d685659b9d2a920d,KDD NSL,cpu,dcdb44cad9021892d685659b9d2a920d,dcdb44cad9021892d685659b9d2a920d,k-SVC,dcdb44cad9021892d685659b9d2a920d,dcdb44cad9021892d685659b9d2a920d,0.12,30.39450703428789,cpu,1721406726.4194584,1721406718.5130093,8.3921544,0.083921544,cpu,1721406718.5129051,1721406712.1472583,6.88916985,0.0688916985,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,3107,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,dcdb44cad9021892d685659b9d2a920d,predictions.json,reports/gzip_svc/100,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,3107,True,100,100,label,deckard.base.model.ModelInitializer,,,1,GZIP,gzip_classifier.GzipSVC,True,Symmetric,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC,10.0,balanced,,,,,dcdb44cad9021892d685659b9d2a920d,scale,precomputed
2171,train,deckard.base.experiment.Experiment,de34dbc7feeb08ce23b53e1eb78f4d36,KDD NSL,cpu,de34dbc7feeb08ce23b53e1eb78f4d36,de34dbc7feeb08ce23b53e1eb78f4d36,k-SVC,de34dbc7feeb08ce23b53e1eb78f4d36,de34dbc7feeb08ce23b53e1eb78f4d36,0.5,17.269787996170436,cpu,1721407133.32231,1721407126.2556877,7.20428202,0.0720428202,cpu,1721407126.255571,1721407119.301426,7.05554251,0.0705554251,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,1648,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,de34dbc7feeb08ce23b53e1eb78f4d36,predictions.json,reports/gzip_svc/100,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,1648,True,100,100,label,deckard.base.model.ModelInitializer,,,1,Ratio,gzip_classifier.GzipSVC,True,Asymmetric,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC,0.01,,,,,,de34dbc7feeb08ce23b53e1eb78f4d36,scale,rbf
