,stage,_target_,data,Dataset,device_id,files,model,Model,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,data.drop,data.name,data.target,data.sample.random_state,data.sample.shuffle,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_dir,files.data_file,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model.library,model.data.drop,model.data.name,model.data.sample.random_state,model.data.sample.shuffle,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.algorithm,Condensing Method,model.init.distance_matrix,model.init.k,Condensing Ratio,Metric,model.init.modified,model.init.name,Symmetric,model.init.weights,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss.direction,scorers.log_loss.name,model_layers
93cb645017811d456052c9bd56c0dabf,train,deckard.base.experiment.Experiment,93cb645017811d456052c9bd56c0dabf,DDoS,cpu,93cb645017811d456052c9bd56c0dabf,93cb645017811d456052c9bd56c0dabf,k-KNN,93cb645017811d456052c9bd56c0dabf,93cb645017811d456052c9bd56c0dabf,0.9825,0.6044425798659663,cpu,1726314305.6450343,1726313067.825909,1418.14041833,3.545351045825,cpu,1726313067.82571,1726313064.752627,3.40095666,0.00340095666,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,93cb645017811d456052c9bd56c0dabf,predictions.json,reports/condense/knn/lzma/0.8/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,brute,SVC,ddos/models/lzma/symmetry_true/modified_true/1000-400-0.npz,3,0.8,LZMA,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
8f43787e16edd6ddc27da4649f8f941d,train,deckard.base.experiment.Experiment,8f43787e16edd6ddc27da4649f8f941d,DDoS,cpu,8f43787e16edd6ddc27da4649f8f941d,8f43787e16edd6ddc27da4649f8f941d,k-KNN,8f43787e16edd6ddc27da4649f8f941d,8f43787e16edd6ddc27da4649f8f941d,0.985,0.518093639885114,cpu,1726240036.7496989,1726238496.7977288,1741.64345033,4.354108625825,cpu,1726238496.797587,1726238492.03582,5.3092857,0.0053092857,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,8f43787e16edd6ddc27da4649f8f941d,predictions.json,reports/condense/knn/lzma/0.8/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,brute,Random,ddos/models/lzma/symmetry_true/modified_true/1000-400-0.npz,3,0.8,LZMA,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
9f842e6dbb16ddd49f705497b26e4bb3,train,deckard.base.experiment.Experiment,9f842e6dbb16ddd49f705497b26e4bb3,DDoS,cpu,9f842e6dbb16ddd49f705497b26e4bb3,9f842e6dbb16ddd49f705497b26e4bb3,k-KNN,9f842e6dbb16ddd49f705497b26e4bb3,9f842e6dbb16ddd49f705497b26e4bb3,0.9825,0.6044425798659662,cpu,1726344824.168016,1726343614.035205,1354.21826105,3.385545652625,cpu,1726343614.0350554,1726343606.7176485,7.86284841,0.00786284841,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,9f842e6dbb16ddd49f705497b26e4bb3,predictions.json,reports/condense/knn/lzma/0.5/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,brute,Hardness,ddos/models/lzma/symmetry_true/modified_true/1000-400-0.npz,3,0.5,LZMA,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
e1c64ec53c2621764b0a44a1f30ec8ae,train,deckard.base.experiment.Experiment,e1c64ec53c2621764b0a44a1f30ec8ae,DDoS,cpu,e1c64ec53c2621764b0a44a1f30ec8ae,e1c64ec53c2621764b0a44a1f30ec8ae,k-KNN,e1c64ec53c2621764b0a44a1f30ec8ae,e1c64ec53c2621764b0a44a1f30ec8ae,0.9875,0.4317446999042618,cpu,1726349332.2956295,1726348135.1376767,1343.61847271,3.359046181775,cpu,1726348135.1375084,1726348130.5538852,5.08382332,0.00508382332,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,e1c64ec53c2621764b0a44a1f30ec8ae,predictions.json,reports/condense/knn/lzma/0.5/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,brute,Random,ddos/models/lzma/symmetry_true/modified_true/1000-400-0.npz,3,0.5,LZMA,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
f84d11b09ab052bffac1b8a268eb5a18,train,deckard.base.experiment.Experiment,f84d11b09ab052bffac1b8a268eb5a18,DDoS,cpu,f84d11b09ab052bffac1b8a268eb5a18,f84d11b09ab052bffac1b8a268eb5a18,k-KNN,f84d11b09ab052bffac1b8a268eb5a18,f84d11b09ab052bffac1b8a268eb5a18,0.975,0.8634893998085229,cpu,1726351523.2764204,1726350622.8178456,1014.74906153,2.536872653825,cpu,1726350622.8177145,1726350619.2714522,3.95065387,0.00395065387,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,f84d11b09ab052bffac1b8a268eb5a18,predictions.json,reports/condense/knn/lzma/0.5/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,brute,Medoid,ddos/models/lzma/symmetry_true/modified_true/1000-400-0.npz,3,0.5,LZMA,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
1a9d7188e0509a6c96511cfa08c1dab9,train,deckard.base.experiment.Experiment,1a9d7188e0509a6c96511cfa08c1dab9,DDoS,cpu,1a9d7188e0509a6c96511cfa08c1dab9,1a9d7188e0509a6c96511cfa08c1dab9,k-KNN,1a9d7188e0509a6c96511cfa08c1dab9,1a9d7188e0509a6c96511cfa08c1dab9,0.9825,0.6044425798659662,cpu,1726317116.2337537,1726315759.8926044,1538.06930163,3.845173254075,cpu,1726315759.8924534,1726315755.4228537,4.97786467,0.00497786467,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,1a9d7188e0509a6c96511cfa08c1dab9,predictions.json,reports/condense/knn/lzma/0.6/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,brute,Random,ddos/models/lzma/symmetry_true/modified_true/1000-400-0.npz,3,0.6,LZMA,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
4e7b154cb23d250788bd70fb573cf4bf,train,deckard.base.experiment.Experiment,4e7b154cb23d250788bd70fb573cf4bf,DDoS,cpu,4e7b154cb23d250788bd70fb573cf4bf,4e7b154cb23d250788bd70fb573cf4bf,k-KNN,4e7b154cb23d250788bd70fb573cf4bf,4e7b154cb23d250788bd70fb573cf4bf,0.9825,0.6044425798659663,cpu,1726322657.0015962,1726321756.9030497,1019.3511256,2.548377814,cpu,1726321756.9029596,1726321753.7197957,3.56114855,0.00356114855,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,4e7b154cb23d250788bd70fb573cf4bf,predictions.json,reports/condense/knn/lzma/0.6/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,brute,SVC,ddos/models/lzma/symmetry_true/modified_true/1000-400-0.npz,3,0.6,LZMA,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
5b843394d35f783aca0df3e0f9ae0b5c,train,deckard.base.experiment.Experiment,5b843394d35f783aca0df3e0f9ae0b5c,DDoS,cpu,5b843394d35f783aca0df3e0f9ae0b5c,5b843394d35f783aca0df3e0f9ae0b5c,k-KNN,5b843394d35f783aca0df3e0f9ae0b5c,5b843394d35f783aca0df3e0f9ae0b5c,0.9825,0.6044425798659662,cpu,1726315748.641915,1726314372.816032,1554.89922157,3.887248053925,cpu,1726314372.815922,1726314365.7369456,7.63627515,0.00763627515,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,5b843394d35f783aca0df3e0f9ae0b5c,predictions.json,reports/condense/knn/lzma/0.6/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,brute,Hardness,ddos/models/lzma/symmetry_true/modified_true/1000-400-0.npz,3,0.6,LZMA,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
5fb027a26871a0c34c8d752f8ba24dc9,train,deckard.base.experiment.Experiment,5fb027a26871a0c34c8d752f8ba24dc9,DDoS,cpu,5fb027a26871a0c34c8d752f8ba24dc9,5fb027a26871a0c34c8d752f8ba24dc9,k-KNN,5fb027a26871a0c34c8d752f8ba24dc9,5fb027a26871a0c34c8d752f8ba24dc9,0.9825,0.6044425798659662,cpu,1726320966.7791169,1726319807.86334,1306.96496297,3.267412407425,cpu,1726319807.8632524,1726319805.8850322,2.22257442,0.00222257442,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,5fb027a26871a0c34c8d752f8ba24dc9,predictions.json,reports/condense/knn/lzma/0.6/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,brute,NearMiss,ddos/models/lzma/symmetry_true/modified_true/1000-400-0.npz,3,0.6,LZMA,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
6d5f5832c662c150cb60d3e76dcfde6d,train,deckard.base.experiment.Experiment,6d5f5832c662c150cb60d3e76dcfde6d,DDoS,cpu,6d5f5832c662c150cb60d3e76dcfde6d,6d5f5832c662c150cb60d3e76dcfde6d,k-KNN,6d5f5832c662c150cb60d3e76dcfde6d,6d5f5832c662c150cb60d3e76dcfde6d,0.9825,0.6044425798659662,cpu,1726320975.7715695,1726319813.0786045,1292.02904453,3.230072611325,cpu,1726319813.0784762,1726319808.4977608,4.98228165,0.00498228165,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,6d5f5832c662c150cb60d3e76dcfde6d,predictions.json,reports/condense/knn/lzma/0.6/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,brute,KNN,ddos/models/lzma/symmetry_true/modified_true/1000-400-0.npz,3,0.6,LZMA,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
e8abfbcb7cbf73389b19468790e0b8ed,train,deckard.base.experiment.Experiment,e8abfbcb7cbf73389b19468790e0b8ed,DDoS,cpu,e8abfbcb7cbf73389b19468790e0b8ed,e8abfbcb7cbf73389b19468790e0b8ed,k-KNN,e8abfbcb7cbf73389b19468790e0b8ed,e8abfbcb7cbf73389b19468790e0b8ed,0.9825,0.6044425798659662,cpu,1726319802.2320886,1726318459.295046,1492.74933045,3.731873326125,cpu,1726318459.2948618,1726318454.8976955,4.81711971,0.00481711971,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,e8abfbcb7cbf73389b19468790e0b8ed,predictions.json,reports/condense/knn/lzma/0.6/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,brute,NearMiss,ddos/models/lzma/symmetry_true/modified_true/1000-400-0.npz,3,0.6,LZMA,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
ea1d405d92a5f73c80eb3fbbc6fe6f7a,train,deckard.base.experiment.Experiment,ea1d405d92a5f73c80eb3fbbc6fe6f7a,DDoS,cpu,ea1d405d92a5f73c80eb3fbbc6fe6f7a,ea1d405d92a5f73c80eb3fbbc6fe6f7a,k-KNN,ea1d405d92a5f73c80eb3fbbc6fe6f7a,ea1d405d92a5f73c80eb3fbbc6fe6f7a,0.9825,0.6044425798659662,cpu,1726318448.876856,1726317129.992286,1483.8015172,3.709503793,cpu,1726317129.9921224,1726317123.3807554,7.13858104,0.00713858104,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,ea1d405d92a5f73c80eb3fbbc6fe6f7a,predictions.json,reports/condense/knn/lzma/0.6/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,brute,Hardness,ddos/models/lzma/symmetry_true/modified_true/1000-400-0.npz,3,0.6,LZMA,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
ef0e726c1ab681647b8a607904547480,train,deckard.base.experiment.Experiment,ef0e726c1ab681647b8a607904547480,DDoS,cpu,ef0e726c1ab681647b8a607904547480,ef0e726c1ab681647b8a607904547480,k-KNN,ef0e726c1ab681647b8a607904547480,ef0e726c1ab681647b8a607904547480,0.9775,0.7771404598276707,cpu,1726321726.825461,1726321005.8642335,825.88839541,2.064720988525,cpu,1726321005.8641207,1726321003.216323,2.93294021,0.00293294021,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,ef0e726c1ab681647b8a607904547480,predictions.json,reports/condense/knn/lzma/0.6/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,brute,Medoid,ddos/models/lzma/symmetry_true/modified_true/1000-400-0.npz,3,0.6,LZMA,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
379bcc7f41d02554af22fa576ee9cc56,train,deckard.base.experiment.Experiment,379bcc7f41d02554af22fa576ee9cc56,DDoS,cpu,379bcc7f41d02554af22fa576ee9cc56,379bcc7f41d02554af22fa576ee9cc56,k-KNN,379bcc7f41d02554af22fa576ee9cc56,379bcc7f41d02554af22fa576ee9cc56,0.9825,0.6044425798659662,cpu,1726283309.4738874,1726281709.602681,1806.28811503,4.515720287575,cpu,1726281709.6024952,1726281705.126609,4.96004416,0.00496004416,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,379bcc7f41d02554af22fa576ee9cc56,predictions.json,reports/condense/knn/lzma/0.7/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,brute,NearMiss,ddos/models/lzma/symmetry_true/modified_true/1000-400-0.npz,3,0.7,LZMA,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
6a3b3478458e9675eaa03572b135665d,train,deckard.base.experiment.Experiment,6a3b3478458e9675eaa03572b135665d,DDoS,cpu,6a3b3478458e9675eaa03572b135665d,6a3b3478458e9675eaa03572b135665d,k-KNN,6a3b3478458e9675eaa03572b135665d,6a3b3478458e9675eaa03572b135665d,0.9825,0.6044425798659662,cpu,1726281699.4013507,1726280076.350358,1826.67696383,4.566692409575,cpu,1726280076.3502228,1726280069.5585582,7.28517611,0.00728517611,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,6a3b3478458e9675eaa03572b135665d,predictions.json,reports/condense/knn/lzma/0.7/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,brute,Hardness,ddos/models/lzma/symmetry_true/modified_true/1000-400-0.npz,3,0.7,LZMA,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
7094d0308a4b60282581811051d06acf,train,deckard.base.experiment.Experiment,7094d0308a4b60282581811051d06acf,DDoS,cpu,7094d0308a4b60282581811051d06acf,7094d0308a4b60282581811051d06acf,k-KNN,7094d0308a4b60282581811051d06acf,7094d0308a4b60282581811051d06acf,0.9825,0.6044425798659662,cpu,1726286118.9221952,1726285086.063109,1163.59610798,2.90899026995,cpu,1726285086.0630083,1726285081.3520708,5.15535214,0.00515535214,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,7094d0308a4b60282581811051d06acf,predictions.json,reports/condense/knn/lzma/0.7/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,brute,KNN,ddos/models/lzma/symmetry_true/modified_true/1000-400-0.npz,3,0.7,LZMA,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
78f869cf2bd6d0ec09c37d94454a4bf1,train,deckard.base.experiment.Experiment,78f869cf2bd6d0ec09c37d94454a4bf1,DDoS,cpu,78f869cf2bd6d0ec09c37d94454a4bf1,78f869cf2bd6d0ec09c37d94454a4bf1,k-KNN,78f869cf2bd6d0ec09c37d94454a4bf1,78f869cf2bd6d0ec09c37d94454a4bf1,0.985,0.518093639885114,cpu,1726285043.278245,1726283389.3337257,1863.23305791,4.658082644775,cpu,1726283389.3335776,1726283384.9097352,4.96092647,0.00496092647,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,78f869cf2bd6d0ec09c37d94454a4bf1,predictions.json,reports/condense/knn/lzma/0.7/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,brute,Random,ddos/models/lzma/symmetry_true/modified_true/1000-400-0.npz,3,0.7,LZMA,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
94069a5eff45cec8edc5878c02efe07f,train,deckard.base.experiment.Experiment,94069a5eff45cec8edc5878c02efe07f,DDoS,cpu,94069a5eff45cec8edc5878c02efe07f,94069a5eff45cec8edc5878c02efe07f,k-KNN,94069a5eff45cec8edc5878c02efe07f,94069a5eff45cec8edc5878c02efe07f,0.985,0.5180936398851139,cpu,1726278546.2570758,1726276896.6050782,1865.11467365,4.662786684125,cpu,1726276896.604915,1726276891.954442,5.24476215,0.00524476215,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,94069a5eff45cec8edc5878c02efe07f,predictions.json,reports/condense/knn/lzma/0.7/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,brute,Random,ddos/models/lzma/symmetry_true/modified_true/1000-400-0.npz,3,0.7,LZMA,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
b4b72d516c7ed0d6647c68ee6d8d6613,train,deckard.base.experiment.Experiment,b4b72d516c7ed0d6647c68ee6d8d6613,DDoS,cpu,b4b72d516c7ed0d6647c68ee6d8d6613,b4b72d516c7ed0d6647c68ee6d8d6613,k-KNN,b4b72d516c7ed0d6647c68ee6d8d6613,b4b72d516c7ed0d6647c68ee6d8d6613,0.8675,4.576493818985167,cpu,1726286252.162226,1726285085.161493,1315.54332711,3.288858317775,cpu,1726285085.1613607,1726285081.303405,4.283319,0.004283319,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,b4b72d516c7ed0d6647c68ee6d8d6613,predictions.json,reports/condense/knn/lzma/0.7/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,brute,Sum,ddos/models/lzma/symmetry_true/modified_true/1000-400-0.npz,3,0.7,LZMA,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
d17312deaab1bdeff2a2721bedb3c85b,train,deckard.base.experiment.Experiment,d17312deaab1bdeff2a2721bedb3c85b,DDoS,cpu,d17312deaab1bdeff2a2721bedb3c85b,d17312deaab1bdeff2a2721bedb3c85b,k-KNN,d17312deaab1bdeff2a2721bedb3c85b,d17312deaab1bdeff2a2721bedb3c85b,0.9825,0.6044425798659663,cpu,1726283342.3756552,1726281709.4881098,1841.31706558,4.60329266395,cpu,1726281709.4879858,1726281705.1873226,4.78224788,0.00478224788,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,d17312deaab1bdeff2a2721bedb3c85b,predictions.json,reports/condense/knn/lzma/0.7/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,brute,SVC,ddos/models/lzma/symmetry_true/modified_true/1000-400-0.npz,3,0.7,LZMA,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
